name=SetSketch2;numRegisters=1024;q=65534;base=1.00099999999999989e+00;a=3.00000000000000000e+01;seed=6e3c64196517a9ed;numCycles=1000;
cardinality; avg time in seconds;avg estimated cardinality;
1;0.00016507269999999999;0.99999381167914225
2;0.0002411174;2.0017199713060654
5;0.00045636590000000001;4.9997235085982021
10;0.00072926779999999997;9.9971668656777783
20;0.0011177665;20.007181189910014
50;0.0017467819000000001;49.988738957741027
100;0.0022460891000000002;100.01853921770076
200;0.0027966600999999999;199.94368684566214
500;0.0035989875999999999;499.72528027857322
1000;0.0042228904999999997;1001.2144978033708
2000;0.0048588175000000003;2000.1796763806315
5000;0.0056928148000000003;5005.8102605384938
10000;0.0062784703999999997;10015.531098948532
20000;0.0069725910999999998;20008.327715892825
50000;0.0080945736000000001;49996.698084134005
100000;0.0092993050000000008;100052.58744718861
200000;0.011126691399999999;200464.39487186744
500000;0.0151661486;500129.65905525588
1000000;0.021185945099999999;1002054.4160482963
2000000;0.032127714000000002;2003351.630505912
5000000;0.063932183599999998;5010177.9602928134
10000000;0.1160018954;10010015.154828027
