name=GeneralizedHyperLogLog;numRegisters=4096;q=62;base=2.00000000000000000e+00;a=2.44140625000000000e-04;numExamples=1000;
true cardinality; simple mean; simple mse; simple corrected mean; simple corrected mse; ml mean; ml mse;ml corrected mean; ml corrected mse;
0;2.95463944374059065e+03; 8.72989424250787869e+06; 0.00000000000000000e+00; 0.00000000000000000e+00; 2.83913085157348223e+03; 8.06066399235653877e+06; 0.00000000000000000e+00; 0.00000000000000000e+00; 
1;2.95511650027079941e+03; 8.72680431306371838e+06; 1.00011574414515581e+00; 1.33967073461821968e-08; 2.83960239079977555e+03; 8.05766354944041651e+06; 1.00012009732369411e+00; 1.85184349410986032e-08; 
2;2.95559833051705164e+03; 8.72374313115787692e+06; 1.99947540300018400e+00; 9.99994634533859844e-04; 2.84007880580090887e+03; 8.05469134209511802e+06; 1.99948523139720891e+00; 9.99964295269309108e-04; 
3;2.95608255826736968e+03; 8.72069664262302779e+06; 3.00010329465070402e+00; 1.00026589034506674e-03; 2.84055764589136379e+03; 8.05173344191967603e+06; 3.00009862446148023e+00; 9.99819280893568920e-04; 
4;2.95656768532688511e+03; 8.71765599873735197e+06; 4.00092828824643210e+00; 1.00151085117880360e-03; 2.84103741036189240e+03; 8.04878133208752982e+06; 4.00096109130532174e+00; 1.00149212386811941e-03; 
5;2.95704423180194044e+03; 8.71456522613655403e+06; 5.00210109457870189e+00; 1.00575989501402985e-03; 2.84150847764833452e+03; 8.04578042592124362e+06; 5.00204964219605497e+00; 1.00584329796396294e-03; 
6;2.95752584454129556e+03; 8.71150490443253890e+06; 6.00340683006655240e+00; 1.01321688250824134e-03; 2.84198463923783720e+03; 8.04280897038843483e+06; 6.00339252821572522e+00; 1.01367078602305019e-03; 
7;2.95801321303072291e+03; 8.70847909350908361e+06; 7.00091521254609983e+00; 4.99091591725158747e-03; 2.84246673380036054e+03; 8.03987171198851708e+06; 7.00100018028381843e+00; 4.99058841452723091e-03; 
8;2.95849100392114678e+03; 8.70539729123018868e+06; 8.00075941906242960e+00; 6.97730795185277138e-03; 2.84293902863003359e+03; 8.03687942703963630e+06; 8.00081857361467641e+00; 6.97568290540527287e-03; 
9;2.95897349336631896e+03; 8.70234375690888800e+06; 9.00292007858027610e+00; 6.98961158369544415e-03; 2.84341608300425742e+03; 8.03391468151695933e+06; 9.00289775037070150e+00; 6.98263397173576241e-03; 
10;2.95945577761910909e+03; 8.69928955190598778e+06; 1.00043041025345723e+01; 7.99245442274484734e-03; 2.84389298063125443e+03; 8.03094959870656114e+06; 1.00042207979687383e+01; 7.98608533745345447e-03; 
11;2.95993283486302835e+03; 8.69620505011740513e+06; 1.10028542200836235e+01; 1.19249548751799873e-02; 2.84436458854769899e+03; 8.02795508304016385e+06; 1.10027592903460469e+01; 1.19237354089490842e-02; 
12;2.96041223333291555e+03; 8.69313489858872630e+06; 1.20055973720683422e+01; 1.19525074278109232e-02; 2.84483849417492684e+03; 8.02497414132076688e+06; 1.20055501460800702e+01; 1.19562977680690002e-02; 
13;2.96089119073150869e+03; 8.69006269016019069e+06; 1.30035528959562630e+01; 1.68231071092988065e-02; 2.84531201185401369e+03; 8.02199155711232033e+06; 1.30035791992580378e+01; 1.68235089839157415e-02; 
14;2.96137124982372234e+03; 8.68699752004243620e+06; 1.40017773897490869e+01; 2.16589829738936916e-02; 2.84578668054736136e+03; 8.01901604726829380e+06; 1.40018564040699385e+01; 2.16539600945889754e-02; 
15;2.96185864698086652e+03; 8.68397614581884444e+06; 1.50012992081932399e+01; 2.55053833634155576e-02; 2.84626877105527046e+03; 8.01608312260645162e+06; 1.50014310548099505e+01; 2.55091861942837832e-02; 
16;2.96233517812983928e+03; 8.68089126088886522e+06; 1.60001127038523414e+01; 3.02701781362784590e-02; 2.84673982935253434e+03; 8.01308826914811973e+06; 1.60001663561182141e+01; 3.02819512988090102e-02; 
17;2.96281339797186911e+03; 8.67781687525242940e+06; 1.70002101342670926e+01; 3.60694612210071819e-02; 2.84721258651816834e+03; 8.01010359367921483e+06; 1.70001531190241266e+01; 3.60725990587042189e-02; 
18;2.96329910487683037e+03; 8.67478713513050787e+06; 1.80045814079135837e+01; 3.61090345136783966e-02; 2.84769293418774805e+03; 8.00716242958158161e+06; 1.80044467660293108e+01; 3.61179412882980666e-02; 
19;2.96378128338050874e+03; 8.67173713981059380e+06; 1.90061738470336294e+01; 3.89498181139196417e-02; 2.84816971016477919e+03; 8.00420159203146771e+06; 1.90059531404429300e+01; 3.89622417280745675e-02; 
20;2.96426340218806990e+03; 8.66868732720918208e+06; 2.00049681631569101e+01; 4.45146881760524124e-02; 2.84864646802153948e+03; 8.00124119742392562e+06; 2.00047023730099554e+01; 4.45494114201745520e-02; 
21;2.96474267140299935e+03; 8.66562127980457805e+06; 2.10039685463916577e+01; 5.00150495848172422e-02; 2.84912032396904215e+03; 7.99826494244146720e+06; 2.10036626962919399e+01; 5.00303398213834266e-02; 
22;2.96522539829241623e+03; 8.66257612042014115e+06; 2.20071957433412351e+01; 5.18866032404400254e-02; 2.84959765470689763e+03; 7.99530888375203125e+06; 2.20069007262224829e+01; 5.18893678668817873e-02; 
23;2.96570331262474792e+03; 8.65950318467085622e+06; 2.30046041323441308e+01; 6.31018554684645988e-02; 2.85007016022972266e+03; 7.99232610158111341e+06; 2.30043259537204321e+01; 6.30600030869495204e-02; 
24;2.96618959802561676e+03; 8.65648004766199552e+06; 2.40012286030910289e+01; 7.10389694263381388e-02; 2.85055117661320583e+03; 7.98939198359444831e+06; 2.40010921896470322e+01; 7.10404942270966150e-02; 
25;2.96667145476280575e+03; 8.65343138569289260e+06; 2.50031157656241589e+01; 7.45533961789924954e-02; 2.85102762499974415e+03; 7.98643258854917530e+06; 2.50030468924811373e+01; 7.45423797344089145e-02; 
26;2.96714989532415257e+03; 8.65036316304441728e+06; 2.60062569301940592e+01; 7.72041339459879905e-02; 2.85150062273755702e+03; 7.98345423941681720e+06; 2.60061972117964757e+01; 7.71317275588101620e-02; 
27;2.96763176614646409e+03; 8.64731566795256548e+06; 2.70056322854636335e+01; 8.52243495480770608e-02; 2.85197714165624939e+03; 7.98049634968405869e+06; 2.70056335618015453e+01; 8.51198451401212475e-02; 
28;2.96811804102912402e+03; 8.64429459379005246e+06; 2.80072865085031459e+01; 9.15176737277662161e-02; 2.85245807197287013e+03; 7.97756391428875551e+06; 2.80073731755733846e+01; 9.13809733223083648e-02; 
29;2.96860329146890763e+03; 8.64126802507726848e+06; 2.90092114498559077e+01; 9.57513240036493019e-02; 2.85293799238181373e+03; 7.97462631455593649e+06; 2.90093433135305361e+01; 9.55894025736976904e-02; 
30;2.96908197753674858e+03; 8.63820340207122080e+06; 3.00073797266217177e+01; 1.03123862796374130e-01; 2.85341126805437580e+03; 7.97165173633749876e+06; 3.00074594942908917e+01; 1.02970241970933601e-01; 
31;2.96956751948268493e+03; 8.63517960872987285e+06; 3.10038033735046241e+01; 1.11905218651054114e-01; 2.85389156260860227e+03; 7.96871733312717266e+06; 3.10039195290602656e+01; 1.11691836595060268e-01; 
32;2.97005096121393080e+03; 8.63214400806437805e+06; 3.20055312536029888e+01; 1.18691885797073710e-01; 2.85436963785649732e+03; 7.96577094726650603e+06; 3.20055903290812651e+01; 1.18455211485449977e-01; 
33;2.97052631172934480e+03; 8.62906141462918930e+06; 3.30065134260808222e+01; 1.26168086977499205e-01; 2.85483950856015690e+03; 7.96277881251316238e+06; 3.30063683674282018e+01; 1.25885991387758245e-01; 
34;2.97100528386365204e+03; 8.62600065940299258e+06; 3.40067444391870453e+01; 1.32255494474089852e-01; 2.85531304588961802e+03; 7.95980794392724056e+06; 3.40064433145940512e+01; 1.32005940048683490e-01; 
35;2.97149073479431490e+03; 8.62297847952317446e+06; 3.50031933187988429e+01; 1.47177028878736099e-01; 2.85579326265222062e+03; 7.95687529417763930e+06; 3.50028717798532725e+01; 1.47016767543095783e-01; 
36;2.97197381801855227e+03; 8.61994293483945169e+06; 3.60039186792851353e+01; 1.54988038941574230e-01; 2.85627100817829478e+03; 7.95392925487183314e+06; 3.60034981233020162e+01; 1.54787332163589308e-01; 
37;2.97245788045019162e+03; 8.61691366143252887e+06; 3.70028646484859465e+01; 1.61998769317167945e-01; 2.85674977338655117e+03; 7.95098949921245407e+06; 3.70023830013296191e+01; 1.61701852332952783e-01; 
38;2.97293567270109452e+03; 8.61384812090257183e+06; 3.80030525807626418e+01; 1.74262297169218872e-01; 2.85722211896323597e+03; 7.94801409583991487e+06; 3.80023910857541338e+01; 1.73910362668361601e-01; 
39;2.97341765528902715e+03; 8.61080770396026969e+06; 3.90014517144751309e+01; 1.85620360250412536e-01; 2.85769880573476621e+03; 7.94506370765223354e+06; 3.90007193163186301e+01; 1.85389209325195981e-01; 
40;2.97390229976317232e+03; 8.60778345342201740e+06; 4.00091640968494104e+01; 1.87071248489842828e-01; 2.85817800738054666e+03; 7.94212805284469761e+06; 4.00083370665371945e+01; 1.86777508865800912e-01; 
41;2.97437500698585518e+03; 8.60468970349419862e+06; 4.10059940570665304e+01; 1.97303143907530926e-01; 2.85864530157709396e+03; 7.93912584078060184e+06; 4.10049527737048010e+01; 1.97021928856586814e-01; 
42;2.97485732739707146e+03; 8.60165288774546608e+06; 4.20101198324238041e+01; 2.03148836732230775e-01; 2.85912220887988315e+03; 7.93617834837717563e+06; 4.20090010702114043e+01; 2.02876175351385468e-01; 
43;2.97533737908082730e+03; 8.59860330271211267e+06; 4.30063892040495901e+01; 2.15495073264832609e-01; 2.85959695123895744e+03; 7.93321920779242273e+06; 4.30052403077885401e+01; 2.15201151479219477e-01; 
44;2.97582340769751818e+03; 8.59558931229864620e+06; 4.40069264087258674e+01; 2.23281219527533492e-01; 2.86007766809248960e+03; 7.93029427580705099e+06; 4.40058485605046528e+01; 2.22984842554489499e-01; 
45;2.97630770859523318e+03; 8.59256571659587882e+06; 4.50076913113206771e+01; 2.28831171420975366e-01; 2.86055668468916519e+03; 7.92736030403473508e+06; 4.50066597068862251e+01; 2.28464356849137906e-01; 
46;2.97679379202669588e+03; 8.58955310213809274e+06; 4.60096988336278443e+01; 2.35738486689785975e-01; 2.86103748377482907e+03; 7.92443691139539517e+06; 4.60087556334057766e+01; 2.35505631860799536e-01; 
47;2.97728488389776976e+03; 8.58657037900293432e+06; 4.70099196321456461e+01; 2.45493929441421094e-01; 2.86152338211201049e+03; 7.92154277291701920e+06; 4.70092142730131997e+01; 2.45527395691075428e-01; 
48;2.97776920197434902e+03; 8.58354846224160679e+06; 4.80053184029869442e+01; 2.63399163343586817e-01; 2.86200244670355460e+03; 7.91861068187436834e+06; 4.80047540229034624e+01; 2.63325632697854917e-01; 
49;2.97825588266787918e+03; 8.58054095548098534e+06; 4.90060140192061908e+01; 2.78711828209330104e-01; 2.86248384497775623e+03; 7.91569230315962899e+06; 4.90055912953674806e+01; 2.78447209900758219e-01; 
50;2.97874017159128380e+03; 8.57751994407910295e+06; 5.00069519352488072e+01; 2.91752689636372131e-01; 2.86296283601399864e+03; 7.91276089646673016e+06; 5.00066156632333616e+01; 2.91715323206091504e-01; 
51;2.97922467382351851e+03; 8.57450070080097765e+06; 5.10101605181701245e+01; 3.03809217977735246e-01; 2.86344198082156709e+03; 7.90983088440273888e+06; 5.10098820095498624e+01; 3.03641929938859412e-01; 
52;2.97971501162598815e+03; 8.57151615794425830e+06; 5.20095704668763332e+01; 3.13049257233214917e-01; 2.86392715450612332e+03; 7.90693531961834058e+06; 5.20095420199100786e+01; 3.12861070471714964e-01; 
