name=SetSketch1;numRegisters=4096;q=62;base=2.00000000000000000e+00;a=2.00000000000000000e+01;registerStateType=registers with lower bound;bulkAddFirstAttemptSuccessProbability=9.49999999999999956e-01;numExamples=1000;
trueDifference1;trueDifference2;trueIntersection;true1;true2;trueUnion;trueJaccard;trueCosine;trueInclusionCoefficient1;trueInclusionCoefficient2;trueAlpha;trueBeta;newMeanDifference1;newMeanDifference2;newMeanIntersection;newMean1;newMean2;newMeanUnion;newMeanJaccard;newMeanCosine;newMeanInclusionCoefficient1;newMeanInclusionCoefficient2;newMeanAlpha;newMeanBeta;newMSEDifference1;newMSEDifference2;newMSEIntersection;newMSE1;newMSE2;newMSEUnion;newMSEJaccard;newMSECosine;newMSEInclusionCoefficient1;newMSEInclusionCoefficient2;newMSEAlpha;newMSEBeta;newKnownCardMeanDifference1;newKnownCardMeanDifference2;newKnownCardMeanIntersection;newKnownCardMean1;newKnownCardMean2;newKnownCardMeanUnion;newKnownCardMeanJaccard;newKnownCardMeanCosine;newKnownCardMeanInclusionCoefficient1;newKnownCardMeanInclusionCoefficient2;newKnownCardMeanAlpha;newKnownCardMeanBeta;newKnownCardMSEDifference1;newKnownCardMSEDifference2;newKnownCardMSEIntersection;newKnownCardMSE1;newKnownCardMSE2;newKnownCardMSEUnion;newKnownCardMSEJaccard;newKnownCardMSECosine;newKnownCardMSEInclusionCoefficient1;newKnownCardMSEInclusionCoefficient2;newKnownCardMSEAlpha;newKnownCardMSEBeta;inclExclMeanDifference1;inclExclMeanDifference2;inclExclMeanIntersection;inclExclMean1;inclExclMean2;inclExclMeanUnion;inclExclMeanJaccard;inclExclMeanCosine;inclExclMeanInclusionCoefficient1;inclExclMeanInclusionCoefficient2;inclExclMeanAlpha;inclExclMeanBeta;inclExclMSEDifference1;inclExclMSEDifference2;inclExclMSEIntersection;inclExclMSE1;inclExclMSE2;inclExclMSEUnion;inclExclMSEJaccard;inclExclMSECosine;inclExclMSEInclusionCoefficient1;inclExclMSEInclusionCoefficient2;inclExclMSEAlpha;inclExclMSEBeta;inclExclKnownCardMeanDifference1;inclExclKnownCardMeanDifference2;inclExclKnownCardMeanIntersection;inclExclKnownCardMean1;inclExclKnownCardMean2;inclExclKnownCardMeanUnion;inclExclKnownCardMeanJaccard;inclExclKnownCardMeanCosine;inclExclKnownCardMeanInclusionCoefficient1;inclExclKnownCardMeanInclusionCoefficient2;inclExclKnownCardMeanAlpha;inclExclKnownCardMeanBeta;inclExclKnownCardMSEDifference1;inclExclKnownCardMSEDifference2;inclExclKnownCardMSEIntersection;inclExclKnownCardMSE1;inclExclKnownCardMSE2;inclExclKnownCardMSEUnion;inclExclKnownCardMSEJaccard;inclExclKnownCardMSECosine;inclExclKnownCardMSEInclusionCoefficient1;inclExclKnownCardMSEInclusionCoefficient2;inclExclKnownCardMSEAlpha;inclExclKnownCardMSEBeta;collLowerBoundMeanJaccard;collUpperBoundMeanJaccard;collLowerBoundMSEJaccard;collUpperBoundMSEJaccard;
250;250;500;750;750;1000;0.5;0.66666666666666663;0.66666666666666663;0.66666666666666663;0.25;0.25;250.20076700513161;249.73493571339975;500.67079685650856;750.87156386163906;750.40573256990922;1000.6064995750405;0.50040444309893994;0.66699613163785487;0.66681193276551209;0.66722484419553374;0.25003022481454351;0.24956533208651588;82.754973768617418;81.645344375966303;104.92168051335649;152.28527288842156;151.63932578178623;213.1097718323422;8.8276729705657979e-05;6.9741177857323889e-05;9.9908657917999384e-05;9.9055183434448274e-05;5.9933272446129273e-05;5.9313001099600614e-05;249.74229988412304;249.74229988412304;500.25770011587741;750;750;999.74229988412276;0.50044542910377698;0.66701026682116948;0.66701026682116948;0.66701026682116948;0.24977728544811145;0.24977728544811145;39.240944424912485;39.240944424912485;39.240944424912385;2.5203159288725063e-27;2.5203159288725063e-27;39.240944424912392;8.8355361441201842e-05;6.9761678977621941e-05;6.9761678977621941e-05;6.9761678977621941e-05;2.2088840360300464e-05;2.2088840360300464e-05;250.20367910730837;249.7378478155764;500.66788475433208;750.87156386163906;750.40573256990922;1000.6094116772149;0.50046280559681855;0.66700848174655658;0.6668218308530891;0.66723965325033785;0.25000241488645503;0.24953477951672645;115.77285346743261;120.14801681806567;122.3592295296275;152.2852728884213;151.639325781786;267.19277495698526;0.00015517597542056164;0.00012232373641341847;0.00014928729099727731;0.0001548854669206028;7.4625350695325696e-05;7.8089899047471782e-05;250.60941167721595;250.60941167721595;499.39058832278363;750;750;1000.6094116772149;0.49948609839447589;0.66585411776371106;0.66585411776371106;0.66585411776371106;0.25025695080276206;0.25025695080276206;267.1927749569852;267.1927749569852;267.19277495698526;2.5203159288725063e-27;2.5203159288725063e-27;267.19277495698515;0.00059990195177589433;0.00047500937770130706;0.00047500937770130706;0.00047500937770130706;0.00014997548794397356;0.00014997548794397356;0.50044542910148015;0.53165079488426592;8.8355363764654619e-05;0.0010692752695446543;
272;228;500;772;728;1000;0.5;0.66695366670545919;0.64766839378238339;0.68681318681318682;0.27200000000000002;0.22800000000000001;271.79027396365507;227.86062797741209;500.67524356870081;772.4655175323569;728.5358715461133;1000.326145509769;0.50054422128207188;0.66740821614843826;0.648176576675069;0.68725766773719976;0.27168370001431708;0.2277720787036116;87.073094797507565;74.821193348953969;104.84469731234778;156.50576086318856;143.86883322155091;202.47551781242873;8.6073163872072827e-05;6.7734324424963347e-05;9.6325977618468231e-05;0.00010024826962330699;6.2292414029490982e-05;5.7763324842430918e-05;271.6503462002438;227.65034620024383;500.34965379975574;772;728;999.65034620024346;0.50058159660572965;0.66742007247310864;0.64812131321211996;0.68729348049417038;0.27171773178068598;0.22770067161358487;38.019204924755307;38.019204924755314;38.019204924755293;2.727111082010763e-27;3.1277766912161358e-27;38.019204924755272;8.5814390647198145e-05;6.764790490796571e-05;6.3792324835490919e-05;7.1736514545260368e-05;2.0213446227895412e-05;2.2730668353546566e-05;271.52581265054278;227.59616666429955;500.93970488181276;772.46551753235701;728.5358715461133;1000.0616841966566;0.50101050412009229;0.66778191186802272;0.64854146282210356;0.68764035976363869;0.27145623759550391;0.22753325828440391;128.42275608379114;110.14830660808452;119.57768954712789;156.50576086318867;143.868833221551;264.41930012306284;0.00015525673182783265;0.00012203722522395128;0.00015011889396514068;0.00015488515871285851;8.0272106871719638e-05;7.4287630936480472e-05;272.06168419665539;228.06168419665556;499.93831580334501;772;728;1000.0616841966566;0.50030430452591867;0.66687138570318538;0.64758849197324431;0.68672845577382557;0.27185231087008749;0.22784338460399381;264.41930012306244;264.41930012306267;264.4193001230625;2.5849394142282116e-27;3.0502285087892894e-27;264.41930012306278;0.00059600680208058603;0.00047048358075759837;0.00044366845439317606;0.00049891940157261859;0.00014038847510839005;0.00015787134130275377;0.50030509110364896;0.53152777228021897;8.6540516212047305e-05;0.0010602162517666007;
295;205;500;795;705;1000;0.5;0.66786991641738425;0.62893081761006286;0.70921985815602839;0.29499999999999998;0.20499999999999999;294.77023898785012;204.81641273494978;500.81186368513994;795.5821026729916;705.62827642009086;1000.3985154079413;0.50064521602100687;0.66841284314469906;0.62951819315454627;0.70975877088554651;0.29462905201158579;0.20472573196740657;93.423847500783808;68.840568420129046;103.90744749848361;170.68827168220628;129.69833391461634;203.24102949167511;8.5573152107281037e-05;6.7140350756143596e-05;9.0537966284821327e-05;0.00010470253885478321;6.1724790327837334e-05;5.6475196670454781e-05;294.58331751733732;204.58331751733741;500.41668248266262;795;705;999.5833175173384;0.50068167366702099;0.66842649580712032;0.6294549465190723;0.7098108971385283;0.29467961337650073;0.20463871295647951;37.675252980390837;37.675252980390887;37.675252980390859;2.7400357790819041e-27;2.7917345673664684e-27;37.675252980390837;8.5191007639859128e-05;6.7220220313824703e-05;5.9610384051882222e-05;7.5801525034738547e-05;1.8818693587644849e-05;2.3930154046036425e-05;294.71268667872192;204.75886042582212;500.86941599426922;795.58210267299171;705.62827642009086;1000.340963098814;0.500802720286187;0.66851294581638543;0.62961361898144441;0.70986375907434907;0.29455434074226483;0.20464293897154842;135.08703487401715;104.46557250176278;116.34623227486573;170.68827168220645;129.69833391461646;268.09043617015993;0.00015305199568129305;0.00012061628499853746;0.00013939988750209553;0.00016317223241984054;7.7588430897311216e-05;7.4350629951730501e-05;295.34096309881301;205.34096309881332;499.65903690118802;795;705;1000.340963098814;0.4998905504688082;0.66741447842477153;0.6285019332090398;0.70873622255487678;0.29505144127965982;0.20505800825153156;268.09043617015971;268.09043617015971;268.09043617015965;3.2699483589986876e-27;3.1148519941449947e-27;268.09043617015993;0.00060326375185873634;0.00047832719777003366;0.00042417694896587914;0.00053939024429386839;0.00013326096278559477;0.00016945678789711914;0.49951275337930362;0.53083460095789969;8.7534008078804531e-05;0.0010176310884246658;
316;184;500;816;684;1000;0.5;0.66926308979503701;0.61274509803921573;0.73099415204678364;0.316;0.184;315.8662529857786;183.78206166906995;500.60765642223959;816.47390940801824;684.38971809130942;1000.2559710770886;0.50051181137059708;0.66969209874193414;0.613162795793605;0.73148133488066469;0.31575958088806338;0.18372860774133948;100.87828614981191;58.462354831747987;102.45331304527281;176.84844573046098;125.80670399320064;207.47870874664886;8.2533229785571407e-05;6.425854972391379e-05;8.9127883820763824e-05;9.7262012342862767e-05;6.3801546682068315e-05;4.9059375124001651e-05;315.66747614294309;183.66747614294306;500.33252385705691;816;684;999.66747614294377;0.50055167957911595;0.66970818168304502;0.61315260276600125;0.73148029803663306;0.31574843411192299;0.18369988630896053;35.219279523781758;35.219279523781751;35.219279523781722;3.360421238496675e-27;3.0373038117181483e-27;35.219279523781694;7.9446483835168122e-05;6.3100704341140929e-05;5.2893237462426848e-05;7.527803324908043e-05;1.6519784062749488e-05;2.3511074640244288e-05;315.8673874574381;183.78319614073004;500.60652195058026;816.47390940801824;684.38971809130931;1000.2571055487479;0.50058199253158342;0.6697113506005643;0.61318190220722912;0.73150059256669786;0.31572667588915609;0.18369133157926062;144.72800691361533;94.500160217179015;119.02413554234593;176.84844573046095;125.80670399320047;270.79541239881081;0.00015529561287423014;0.0001218788275072588;0.00013925218910388319;0.00016341026532822717;8.0172593474196494e-05;6.911503789638894e-05;316.2571055487482;184.2571055487482;499.74289445125203;816;684;1000.2571055487479;0.50002080949561101;0.66891894728711998;0.61243001770986705;0.73061826674159625;0.31599051087000118;0.18398867963438767;270.79541239881075;270.79541239881064;270.79541239881075;3.864484424271176e-27;3.2440989648564054e-27;270.79541239881058;0.0006106366492331526;0.00048517123251134249;0.00040668765078156631;0.00057880076861002066;0.000126973342294945;0.00018070936742746216;0.49798247923382205;0.52949577382377988;8.8835953495207268e-05;0.00093483653665937165;
337;163;500;837;663;1000;0.5;0.67119777961612348;0.59737156511350065;0.75414781297134237;0.33700000000000002;0.16300000000000001;337.11954904336841;162.82539685567809;500.6442571649701;837.76380620833777;663.46965402064745;1000.5892030640151;0.50038092528848144;0.6715205200339891;0.59762950862977793;0.75459809928115495;0.33689178617782151;0.16272728853369739;108.72779311982679;49.591344246065312;97.631452492465257;181.89145979779988;116.38282265737951;202.28013856600128;7.8092386730756275e-05;5.9895872393147822e-05;8.6283877201349333e-05;9.038007717390702e-05;6.6021195070836827e-05;4.3475161992407159e-05;336.73276167776879;162.73276167776845;500.26723832223132;837;663;999.73276167776805;0.50044844998974414;0.67155651915314374;0.5976908462631193;0.75455088736384845;0.33680178510453368;0.16274976490572288;31.700632197770517;31.700632197770506;31.70063219777062;3.8386350301288939e-27;2.6237135054416348e-27;31.700632197770503;7.1458137138864276e-05;5.7125358283769602e-05;4.5249835773165058e-05;7.2117533760957932e-05;1.3960347503997102e-05;2.2249491412105354e-05;337.13438682749745;162.84023463980671;500.629419380841;837.76380620833777;663.46965402064745;1000.6040408481448;0.50042794304050631;0.67151935005420027;0.59763209566077158;0.75459220525308712;0.33686877559452871;0.16270328136496529;154.46842828272895;81.517065869340612;115.12446062112835;181.89145979779968;116.38282265737952;262.45348722351537;0.00014990192466241849;0.00011662366053923488;0.00013548695958992744;0.00015521719628311119;8.2987678793105041e-05;6.2135813641045029e-05;337.6040408481453;163.60404084814505;499.3959591518551;837;663;1000.604040848145;0.49948810394410881;0.67038691786397908;0.59664989145980329;0.75323674080219427;0.33722625805670409;0.16328563799918766;262.45348722351531;262.45348722351537;262.45348722351525;4.0325054861960099e-27;2.7658851732241862e-27;262.45348722351525;0.0005924586111563751;0.00047294796510469862;0.00037462903329081918;0.0005970700554941671;0.00011574508410995417;0.00018447028300409371;0.49605573949942661;0.52781088027077794;9.6865670250098303e-05;0.00083557116309189417;
356;144;500;856;644;1000;0.5;0.6734264783084245;0.58411214953271029;0.77639751552795033;0.35599999999999998;0.14399999999999999;355.97121023855874;143.66839563656816;500.8746183457406;856.84582858429974;644.54301398230984;1000.5142242208683;0.50065068631171461;0.67399002783738471;0.58459188041191779;0.7771115003921103;0.35575521627963369;0.14359409740865112;117.01077979173103;45.114024394632274;98.321484693279388;194.15577705618523;111.67631982222034;209.7773223549803;7.8845744647300562e-05;5.9652777912758804e-05;8.4524402236045787e-05;9.0493015239546146e-05;6.6911186011323745e-05;4.0663954905462333e-05;355.55345606494592;143.55345606494581;500.44654393505374;856;644;999.55345606494507;0.50071596012754593;0.67402790732761175;0.58463381300823958;0.7770909067314502;0.35569261445190686;0.14359142542054754;30.720763136168266;30.720763136168276;30.720763136168266;4.8726107958201787e-27;2.468617140587942e-27;30.720763136168259;6.9317345270552235e-05;5.5727860219728128e-05;4.1926100445683283e-05;7.4073056441129311e-05;1.2777066003612328e-05;2.2573917468517041e-05;355.99688004921279;143.69406544722162;500.84894853508723;856.84582858429974;644.54301398230973;1000.5398940315216;0.50067898029592606;0.67397537440491928;0.58458190055243631;0.77709100633522599;0.35574135492530351;0.14357966477877049;160.49067823675699;75.297118739111141;112.60937773178273;194.15577705618531;111.67631982222044;269.15242210598217;0.00014521468781018872;0.00011233155589164625;0.00012736154574884414;0.0001550064698785882;8.1377292218905273e-05;5.9366221792690232e-05;356.53989403152184;144.53989403152181;499.46010596847805;856;644;1000.5398940315216;0.49959412895246796;0.67269932043580927;0.58348143220616544;0.77555917075850611;0.35617425396974045;0.14423161707779178;269.15242210598166;269.15242210598166;269.15242210598171;5.0277071606738715e-27;2.4169183523033777e-27;269.15242210598205;0.00060683930418785489;0.00048824596219956617;0.00036732523324359886;0.00064897289385532433;0.00011185693584962407;0.00019762355750817438;0.49414473438304996;0.52614134030372928;0.00011758174849531256;0.00074695069272109362;
374;126;500;874;626;1000;0.5;0.6759695320035104;0.57208237986270027;0.79872204472843455;0.374;0.126;374.32098630889709;126.00831565009354;500.52672083621292;874.8477071451091;626.53503648630658;1000.8560227952041;0.50013542078891571;0.67606901952518572;0.57216768837485221;0.79889259588498585;0.37396461847364548;0.12589996073743931;125.51390023364327;42.485627943681408;97.504160727668918;203.65622731228152;107.68292634052396;216.92153127339705;7.9968444497789478e-05;5.9811779200344249e-05;8.3183476946040882e-05;9.2023497250371016e-05;6.7965244610648391e-05;3.8819425949830273e-05;373.89803230873554;125.89803230873589;500.10196769126406;874;626;999.89803230873474;0.50019795043485582;0.67610738610859711;0.57219904770167507;0.79888493241415992;0.37391738868518648;0.12588466087995767;29.978815094480286;29.978815094480275;29.978815094480268;4.7950626133933323e-27;2.8692827497933148e-27;29.978815094480272;6.7550340919044109e-05;5.479345650068401e-05;3.9245656486760001e-05;7.650076834121055e-05;1.1765047732440581e-05;2.2933370764389228e-05;374.08763429897607;125.77496364017277;500.7600728461336;874.84770714510898;626.53503648630658;1000.6226707852836;0.50054317401659121;0.67640010883154578;0.5724512244871055;0.79927916435788915;0.37379232746788504;0.125664498515524;165.21821227823116;67.777759915225786;111.95168137505701;203.65622731228143;107.68292634052391;267.47045464214091;0.00013959749903651013;0.00010722752433599945;0.00012095565932703345;0.00015083978337534725;8.1015395248646308e-05;5.536016665881116e-05;374.62267078528248;126.62267078528259;499.37732921471826;874;626;1000.6226707852836;0.49946610627138582;0.67512771904487201;0.57136994189326884;0.79772736296280644;0.3742228116494084;0.12631108207920558;267.47045464214108;267.47045464214085;267.47045464214108;4.9760083723893072e-27;2.7788098702953273e-27;267.47045464214102;0.00059899308486741087;0.000488866243561132;0.00035014904859184128;0.0006825384934064367;0.00010432489516688966;0.00020335841853163499;0.49140229278709335;0.52374699256384427;0.00015989100110248031;0.00062945221433643084;
390;110;500;890;610;1000;0.5;0.67859410645749296;0.5617977528089888;0.81967213114754101;0.39000000000000001;0.11;389.98887610571074;109.9531617974033;500.62182460972014;890.61070071542974;610.57498640712402;1000.5638625128347;0.50038171220442818;0.67889149224161527;0.56215285934752979;0.81992778822648693;0.38972749019230774;0.10989079760326445;134.39369802581453;36.712800121577736;93.509380388180148;204.1802952277888;99.194025996052375;215.60799332660514;8.1429064949537132e-05;5.9472967419891282e-05;8.3635284859435907e-05;8.6308347127811319e-05;6.9478908966529962e-05;3.3964210582196837e-05;389.80552020236235;109.80552020236247;500.19447979763777;890;610;999.80552020236235;0.50033361555951505;0.67885805214649697;0.5620162694355485;0.81999095048793069;0.38986432967246398;0.10980205476802099;27.900135113302458;27.900135113302465;27.900135113302479;4.8079873104644733e-27;2.9468309322201612e-27;27.900135113302447;6.2917403426759088e-05;5.1390928556460639e-05;3.5222995976899928e-05;7.4980207238114666e-05;1.0405140362265345e-05;2.2149722335260342e-05;389.60401828506531;109.56830397675728;501.00668243036591;890.61070071542974;610.57498640712402;1000.1790046921882;0.50100925655110895;0.67942581483982933;0.56260046472305625;0.82056558179193118;0.38946889724864914;0.10952184620024236;172.33278618169052;55.882369534336313;107.58840499079555;204.18029522778883;99.194025996052488;258.63762629262459;0.0001351094075322785;0.00010166135007539887;0.00011851494932021946;0.00013540126894938029;8.2545209468163792e-05;4.6829033529631608e-05;390.17900469218802;110.17900469218826;499.82099530781153;890;610;1000.179004692188;0.50011943227332134;0.67835116339919888;0.56159662394136145;0.81937868083247833;0.38995143087551587;0.10992913685116243;258.63762629262442;258.63762629262436;258.63762629262442;5.0277071606738715e-27;2.7788098702953273e-27;258.6376262926243;0.00058234069555151491;0.00047640012210835146;0.00032652143200684796;0.00069507558799415312;9.6306210139875196e-05;0.00020500980664282472;0.48935550238496733;0.52196134542129125;0.00020224667555906892;0.00055002285183798584;
405;95;500;905;595;1000;0.5;0.68137662671464483;0.5524861878453039;0.84033613445378152;0.40500000000000003;0.095000000000000001;404.83273932186711;95.01913069130552;500.69138156629657;905.52412088816413;595.71051225760323;1000.5432515794695;0.50046909351425795;0.68172684586548371;0.55298102696241502;0.84050676924992251;0.40456408311485237;0.094966823370888673;149.47063369650252;32.456879755847169;89.083818657232541;215.53108617325609;95.755827137755574;227.77489525726654;8.145115716791329e-05;5.78298212432547e-05;8.448550812610276e-05;8.0582536314032459e-05;7.2908923935976772e-05;3.0254167482446306e-05;404.8245502231668;94.824550223166412;500.17544977683298;905;595;999.82455022316583;0.50030104691176158;0.68161572146883931;0.5526800550020261;0.84063100802829127;0.4048805847250011;0.094818368363236982;25.233595558475855;25.233595558475876;25.233595558475862;5.3508245874523975e-27;2.8046592644376094e-27;25.233595558475862;5.6845397712102132e-05;4.6861220220949716e-05;3.0809310532005555e-05;7.1276309747831036e-05;8.9443075222342157e-06;2.0692356382735315e-05;404.67538567776285;94.86177704720086;500.84873521040066;905.52412088816413;595.71051225760323;1000.3858979353673;0.50075271959126477;0.6819541953843764;0.55316943560394238;0.84078101227555491;0.40444891287450513;0.094798367534229322;184.55614331075566;50.599042715841662;100.31756929435004;215.53108617325623;95.755827137755773;269.76881719439666;0.00012993373744767684;9.629166382017067e-05;0.00011436701096990753;0.00012866418145933642;8.3768848460738599e-05;4.3054999780055007e-05;405.38589793536511;95.385897935364881;499.61410206463495;905;595;1000.3858979353673;0.49982523902185771;0.68085074304773596;0.55205978128688915;0.83968756649518428;0.40506932185466288;0.095105439123479019;269.76881719439655;269.76881719439649;269.76881719439643;6.0229088351517331e-27;3.0114544175758665e-27;269.76881719439655;0.00060576476691288623;0.00050098670726476978;0.00032937800090888187;0.00076200499172204394;9.5313720713926365e-05;0.00022050510587592323;0.48672103359375535;0.51966419990564883;0.00026636408890540832;0.00045511955266559984;
418;82;500;918;582;1000;0.5;0.68404893552479462;0.54466230936819171;0.85910652920962194;0.41799999999999998;0.082000000000000003;417.75483092958564;81.954704706036622;500.74417983245149;918.49901076203741;582.69888453848853;1000.4537154680729;0.50056318420733781;0.68447983504736631;0.54522532860162887;0.85936046592664861;0.41751669151728843;0.08192012427537293;150.41317396581647;28.36139379039993;88.603574304378938;221.09664154828215;90.311734188422889;224.2181239135582;7.8466017786058153e-05;5.4671002807754841e-05;8.0009617861245022e-05;7.6226519433085233e-05;7.0774074642425199e-05;2.7304502217011831e-05;417.78105425349264;81.781054253493139;500.21894574650753;918;582;999.78105425349372;0.50036287619875652;0.68434847473446614;0.54490081236002919;0.8594827246503558;0.41785920403488236;0.081777919766360715;22.952228298647732;22.952228298647743;22.952228298647686;5.0277071606738715e-27;2.4039936552322367e-27;22.952228298647768;5.1734017042355093e-05;4.2959497148754062e-05;2.723575963025588e-05;6.7760856327416286e-05;7.7882458616242849e-06;1.9376665679111835e-05;417.54899059337407;81.748864369825583;500.95002016866215;918.49901076203741;582.69888453848853;1000.2478751318619;0.50091720098701564;0.68477365848889904;0.54546399062647244;0.85972212367821654;0.41737621765989452;0.081706581353089711;185.15195759703158;44.088418034805422;98.985580143522796;221.09664154828238;90.311734188422847;264.30192595003433;0.00012426652231911113;9.0762441379054788e-05;0.00010817108416060847;0.00012040281043733033;8.1386932658466323e-05;3.8712451093065168e-05;418.24787513186146;82.247875131861903;499.75212486813882;918;582;1000.2478751318619;0.50002386572698754;0.68370981808460896;0.54439229288468238;0.85868062692120006;0.41799074009792886;0.081985394175083395;264.30192595003473;264.30192595003456;264.3019259500345;5.8936618644403224e-27;2.9209815380778791e-27;264.30192595003484;0.00059283810919302338;0.00049469174349967915;0.00031362809882005775;0.00078028697686031751;8.9248220310354456e-05;0.00022204395676959205;0.48433684401922111;0.51758633949660671;0.00033280783829813074;0.00037569502466321369;
