name=SetSketch2;numRegisters=16384;q=65534;base=1.00099999999999989e+00;a=3.00000000000000000e+01;seed=845cbab0654df26a;numExamples=1000;
true cardinality; simple mean; simple mse; simple corrected mean; simple corrected mse; ml mean; ml mse;ml corrected mean; ml corrected mse;
28;2.79982750014408523e+01; 2.52627085885534508e-02; 2.79982750014408523e+01; 2.52627085885534508e-02; 2.79982750018450055e+01; 2.52627042600226323e-02; 2.79982750018450055e+01; 2.52627042600226323e-02; 
29;2.89974619826980557e+01; 2.68907769080552750e-02; 2.89974619826980557e+01; 2.68907769080552750e-02; 2.89974619830118279e+01; 2.68907725032317656e-02; 2.89974619830118279e+01; 2.68907725032317656e-02; 
30;2.99989920347523622e+01; 2.91494223526532516e-02; 2.99989920347523622e+01; 2.91494223526532516e-02; 2.99989920345815975e+01; 2.91494176089195679e-02; 2.99989920345815975e+01; 2.91494176089195679e-02; 
31;3.09984730671937037e+01; 3.09546232792817129e-02; 3.09984730671937037e+01; 3.09546232792817129e-02; 3.09984730671380504e+01; 3.09546181632945200e-02; 3.09984730671380504e+01; 3.09546181632945200e-02; 
32;3.19978764514940046e+01; 3.24621040293731344e-02; 3.19978764514940046e+01; 3.24621040293731344e-02; 3.19978764519201064e+01; 3.24620984809827207e-02; 3.19978764519201064e+01; 3.24620984809827207e-02; 
33;3.29965567133600004e+01; 3.49265389104520749e-02; 3.29965567133600004e+01; 3.49265389104520749e-02; 3.29965567135104578e+01; 3.49265329061785243e-02; 3.29965567135104578e+01; 3.49265329061785243e-02; 
34;3.39963189533116008e+01; 3.76921256233028329e-02; 3.39963189533116008e+01; 3.76921256233028329e-02; 3.39963189533196015e+01; 3.76921191128020347e-02; 3.39963189533196015e+01; 3.76921191128020347e-02; 
35;3.49972723540044157e+01; 4.13131688904050109e-02; 3.49972723540044157e+01; 4.13131688904050109e-02; 3.49972723539607742e+01; 4.13131618667606643e-02; 3.49972723539607742e+01; 4.13131618667606643e-02; 
36;3.59985562823566525e+01; 4.32935938873904164e-02; 3.59985562823566525e+01; 4.32935938873904164e-02; 3.59985562824736860e+01; 4.32935864669542342e-02; 3.59985562824736860e+01; 4.32935864669542342e-02; 
37;3.69991636779322519e+01; 4.58376690458801722e-02; 3.69991636779322519e+01; 4.58376690458801722e-02; 3.69991636784347691e+01; 4.58376611386496421e-02; 3.69991636784347691e+01; 4.58376611386496421e-02; 
38;3.79997098350823563e+01; 4.84388052921734813e-02; 3.79997098350823563e+01; 4.84388052921734813e-02; 3.79997098348883497e+01; 4.84387969191847831e-02; 3.79997098348883497e+01; 4.84387969191847831e-02; 
39;3.90043166678800333e+01; 5.03681844053459754e-02; 3.90043166678800333e+01; 5.03681844053459754e-02; 3.90043166670675063e+01; 5.03681757836177274e-02; 3.90043166670675063e+01; 5.03681757836177274e-02; 
40;4.00066410680032547e+01; 5.39893480415009064e-02; 4.00066410680032547e+01; 5.39893480415009064e-02; 4.00066410672713815e+01; 5.39893387413710318e-02; 4.00066410672713815e+01; 5.39893387413710318e-02; 
41;4.10055860580617519e+01; 5.66674083171882642e-02; 4.10055860580617519e+01; 5.66674083171882642e-02; 4.10055860578325877e+01; 5.66673982613938657e-02; 4.10055860578325877e+01; 5.66673982613938657e-02; 
42;4.20068410729633754e+01; 5.92323643077702980e-02; 4.20068410729633754e+01; 5.92323643077702980e-02; 4.20068410721178864e+01; 5.92323535145762997e-02; 4.20068410721178864e+01; 5.92323535145762997e-02; 
43;4.30113778225592256e+01; 6.32333999406787806e-02; 4.30113778225592256e+01; 6.32333999406787806e-02; 4.30113778213701750e+01; 6.32333882053717905e-02; 4.30113778213701750e+01; 6.32333882053717905e-02; 
44;4.40103136846375023e+01; 6.59339002565265536e-02; 4.40103136846375023e+01; 6.59339002565265536e-02; 4.40103136829998647e+01; 6.59338889986456761e-02; 4.40103136829998647e+01; 6.59338889986456761e-02; 
45;4.50104489448089851e+01; 6.82752917173167773e-02; 4.50104489448089851e+01; 6.82752917173167773e-02; 4.50104489424831655e+01; 6.82752799107372438e-02; 4.50104489424831655e+01; 6.82752799107372438e-02; 
46;4.60082332129575562e+01; 7.05548132076911361e-02; 4.60082332129575562e+01; 7.05548132076911361e-02; 4.60082332109993430e+01; 7.05548014483592251e-02; 4.60082332109993430e+01; 7.05548014483592251e-02; 
47;4.70112281112018877e+01; 7.33973020304574952e-02; 4.70112281112018877e+01; 7.33973020304574952e-02; 4.70112281087586510e+01; 7.33972895065280878e-02; 4.70112281087586510e+01; 7.33972895065280878e-02; 
48;4.80106768143971365e+01; 7.53701920745779991e-02; 4.80106768143971365e+01; 7.53701920745779991e-02; 4.80106768129349106e+01; 7.53701795018682230e-02; 4.80106768129349106e+01; 7.53701795018682230e-02; 
49;4.90102532091217000e+01; 7.84288268304714209e-02; 4.90102532091217000e+01; 7.84288268304714209e-02; 4.90102532076875121e+01; 7.84288138020419190e-02; 4.90102532076875121e+01; 7.84288138020419190e-02; 
50;5.00085783762628395e+01; 8.08461420079969184e-02; 5.00085783762628395e+01; 8.08461420079969184e-02; 5.00085783748974677e+01; 8.08461283309083040e-02; 5.00085783748974677e+01; 8.08461283309083040e-02; 
51;5.10079756484890865e+01; 8.29498477103612353e-02; 5.10079756484890865e+01; 8.29498477103612353e-02; 5.10079756466157832e+01; 8.29498338638317706e-02; 5.10079756466157832e+01; 8.29498338638317706e-02; 
52;5.20072003697808896e+01; 8.46090116521849567e-02; 5.20072003697808896e+01; 8.46090116521849567e-02; 5.20072003677643337e+01; 8.46089975045910686e-02; 5.20072003677643337e+01; 8.46089975045910686e-02; 
53;5.30043548531504314e+01; 8.63409751840063105e-02; 5.30043548531504314e+01; 8.63409751840063105e-02; 5.30043548513013931e+01; 8.63409604958419036e-02; 5.30043548513013931e+01; 8.63409604958419036e-02; 
54;5.40016549684010982e+01; 8.82137571008929505e-02; 5.40016549684010982e+01; 8.82137571008929505e-02; 5.40016549673325983e+01; 8.82137419804282646e-02; 5.40016549673325983e+01; 8.82137419804282646e-02; 
55;5.50016383606970720e+01; 9.14509274981029213e-02; 5.50016383606970720e+01; 9.14509274981029213e-02; 5.50016383602211008e+01; 9.14509117460810123e-02; 5.50016383602211008e+01; 9.14509117460810123e-02; 
56;5.60031160545644653e+01; 9.40545370776647016e-02; 5.60031160545644653e+01; 9.40545370776647016e-02; 5.60031160538810937e+01; 9.40545212487000071e-02; 5.60031160538810937e+01; 9.40545212487000071e-02; 
57;5.70027155871516271e+01; 9.74894762111280927e-02; 5.70027155871516271e+01; 9.74894762111280927e-02; 5.70027155869540607e+01; 9.74894601373406389e-02; 5.70027155869540607e+01; 9.74894601373406389e-02; 
58;5.80050146219351674e+01; 1.00192113186114373e-01; 5.80050146219351674e+01; 1.00192113186114373e-01; 5.80050146222732224e+01; 1.00192096262378100e-01; 5.80050146222732224e+01; 1.00192096262378100e-01; 
59;5.90051039674129854e+01; 1.03706261002706815e-01; 5.90051039674129854e+01; 1.03706261002706815e-01; 5.90051039676618885e+01; 1.03706243124842099e-01; 5.90051039676618885e+01; 1.03706243124842099e-01; 
60;6.00034849112371944e+01; 1.04432620720168304e-01; 6.00034849112371944e+01; 1.04432620720168304e-01; 6.00034849112971784e+01; 1.04432602555528706e-01; 6.00034849112971784e+01; 1.04432602555528706e-01; 
61;6.10061533697888052e+01; 1.09161880807051609e-01; 6.10061533697888052e+01; 1.09161880807051609e-01; 6.10061533683869328e+01; 1.09161861783986930e-01; 6.10061533683869328e+01; 1.09161861783986930e-01; 
62;6.20056236739932132e+01; 1.12809985741237892e-01; 6.20056236739932132e+01; 1.12809985741237892e-01; 6.20056236744642106e+01; 1.12809966215348556e-01; 6.20056236744642106e+01; 1.12809966215348556e-01; 
63;6.30067506221506548e+01; 1.17764000531180857e-01; 6.30067506221506548e+01; 1.17764000531180857e-01; 6.30067506224251019e+01; 1.17763979894891679e-01; 6.30067506224251019e+01; 1.17763979894891679e-01; 
64;6.40065554859211545e+01; 1.18987042937010776e-01; 6.40065554859211545e+01; 1.18987042937010776e-01; 6.40065554863884074e+01; 1.18987022126693001e-01; 6.40065554863884074e+01; 1.18987022126693001e-01; 
65;6.50111108120877788e+01; 1.22230400377982260e-01; 6.50111108120877788e+01; 1.22230400377982260e-01; 6.50111108113406431e+01; 1.22230379505339923e-01; 6.50111108113406431e+01; 1.22230379505339923e-01; 
66;6.60090376262550080e+01; 1.26772270369972573e-01; 6.60090376262550080e+01; 1.26772270369972573e-01; 6.60090376260134661e+01; 1.26772249275032889e-01; 6.60090376260134661e+01; 1.26772249275032889e-01; 
67;6.70084143155820016e+01; 1.32399099227664324e-01; 6.70084143155820016e+01; 1.32399099227664324e-01; 6.70084143158072720e+01; 1.32399077005173199e-01; 6.70084143158072720e+01; 1.32399077005173199e-01; 
68;6.80082199091246054e+01; 1.38393336397408306e-01; 6.80082199091246054e+01; 1.38393336397408306e-01; 6.80082199091970949e+01; 1.38393313295424175e-01; 6.80082199091970949e+01; 1.38393313295424175e-01; 
69;6.90079277124583399e+01; 1.40434188926994330e-01; 6.90079277124583399e+01; 1.40434188926994330e-01; 6.90079277132323057e+01; 1.40434165095938090e-01; 6.90079277132323057e+01; 1.40434165095938090e-01; 
70;7.00142389505197968e+01; 1.39203890177188955e-01; 7.00142389505197968e+01; 1.39203890177188955e-01; 7.00142389505770524e+01; 1.39203866727448722e-01; 7.00142389505770524e+01; 1.39203866727448722e-01; 
71;7.10160401644874213e+01; 1.43961418465706287e-01; 7.10160401644874213e+01; 1.43961418465706287e-01; 7.10160401631641491e+01; 1.43961394976712564e-01; 7.10160401631641491e+01; 1.43961394976712564e-01; 
72;7.20161981405826168e+01; 1.48062546203387879e-01; 7.20161981405826168e+01; 1.48062546203387879e-01; 7.20161981399266722e+01; 1.48062522923580991e-01; 7.20161981399266722e+01; 1.48062522923580991e-01; 
73;7.30173992638397067e+01; 1.48595708387119357e-01; 7.30173992638397067e+01; 1.48595708387119357e-01; 7.30173992628432984e+01; 1.48595685811946016e-01; 7.30173992628432984e+01; 1.48595685811946016e-01; 
74;7.40137919254373173e+01; 1.54930686375664095e-01; 7.40137919254373173e+01; 1.54930686375664095e-01; 7.40137919254227512e+01; 1.54930662899262411e-01; 7.40137919254227512e+01; 1.54930662899262411e-01; 
75;7.50165830613375704e+01; 1.57334431852360346e-01; 7.50165830613375704e+01; 1.57334431852360346e-01; 7.50165830626245622e+01; 1.57334407649779545e-01; 7.50165830626245622e+01; 1.57334407649779545e-01; 
76;7.60152933395963402e+01; 1.60002447293288164e-01; 7.60152933395963402e+01; 1.60002447293288164e-01; 7.60152933409268741e+01; 1.60002422753763196e-01; 7.60152933409268741e+01; 1.60002422753763196e-01; 
77;7.70120164722828946e+01; 1.69185268314820336e-01; 7.70120164722828946e+01; 1.69185268314820336e-01; 7.70120164733194770e+01; 1.69185242371198141e-01; 7.70120164733194770e+01; 1.69185242371198141e-01; 
78;7.80137959039526123e+01; 1.68825970693379068e-01; 7.80137959039526123e+01; 1.68825970693379068e-01; 7.80137959048498004e+01; 1.68825945704266067e-01; 7.80137959048498004e+01; 1.68825945704266067e-01; 
79;7.90188512188519212e+01; 1.72344812713870116e-01; 7.90188512188519212e+01; 1.72344812713870116e-01; 7.90188512193689405e+01; 1.72344787651338788e-01; 7.90188512193689405e+01; 1.72344787651338788e-01; 
80;8.00223845825926219e+01; 1.78527837679175905e-01; 8.00223845825926219e+01; 1.78527837679175905e-01; 8.00223845824316982e+01; 1.78527811476929643e-01; 8.00223845824316982e+01; 1.78527811476929643e-01; 
81;8.10249270317591197e+01; 1.81459343940556933e-01; 8.10249270317591197e+01; 1.81459343940556933e-01; 8.10249270314839265e+01; 1.81459316508662261e-01; 8.10249270314839265e+01; 1.81459316508662261e-01; 
82;8.20221765498571358e+01; 1.82904089226392425e-01; 8.20221765498571358e+01; 1.82904089226392425e-01; 8.20221765505668969e+01; 1.82904063180642701e-01; 8.20221765505668969e+01; 1.82904063180642701e-01; 
83;8.30249404603886205e+01; 1.87836335781063513e-01; 8.30249404603886205e+01; 1.87836335781063513e-01; 8.30249404594897698e+01; 1.87836308897148613e-01; 8.30249404594897698e+01; 1.87836308897148613e-01; 
84;8.40243379086935249e+01; 1.92342780053782136e-01; 8.40243379086935249e+01; 1.92342780053782136e-01; 8.40243379078059434e+01; 1.92342751655248390e-01; 8.40243379078059434e+01; 1.92342751655248390e-01; 
85;8.50263775948519367e+01; 1.95635914044638287e-01; 8.50263775948519367e+01; 1.95635914044638287e-01; 8.50263775943622591e+01; 1.95635885696574280e-01; 8.50263775943622591e+01; 1.95635885696574280e-01; 
86;8.60246108306148187e+01; 2.01885859870148149e-01; 8.60246108306148187e+01; 2.01885859870148149e-01; 8.60246108297024961e+01; 2.01885829368078529e-01; 8.60246108297024961e+01; 2.01885829368078529e-01; 
87;8.70219833838058321e+01; 2.03929411619282075e-01; 8.70219833838058321e+01; 2.03929411619282075e-01; 8.70219833823616540e+01; 2.03929381552629241e-01; 8.70219833823616540e+01; 2.03929381552629241e-01; 
88;8.80215172212803338e+01; 2.13240723801332605e-01; 8.80215172212803338e+01; 2.13240723801332605e-01; 8.80215172193425133e+01; 2.13240692656122915e-01; 8.80215172193425133e+01; 2.13240692656122915e-01; 
89;8.90225264080908119e+01; 2.13282651752107394e-01; 8.90225264080908119e+01; 2.13282651752107394e-01; 8.90225264060270263e+01; 2.13282621216649010e-01; 8.90225264060270263e+01; 2.13282621216649010e-01; 
90;9.00249372001949268e+01; 2.18042203756808106e-01; 9.00249372001949268e+01; 2.18042203756808106e-01; 9.00249371971064676e+01; 2.18042171741182206e-01; 9.00249371971064676e+01; 2.18042171741182206e-01; 
91;9.10217230575188552e+01; 2.19549941751946975e-01; 9.10217230575188552e+01; 2.19549941751946975e-01; 9.10217230545233207e+01; 2.19549909496173118e-01; 9.10217230545233207e+01; 2.19549909496173118e-01; 
92;9.20212545873142318e+01; 2.25808550266915570e-01; 9.20212545873142318e+01; 2.25808550266915570e-01; 9.20212545836783988e+01; 2.25808517930568609e-01; 9.20212545836783988e+01; 2.25808517930568609e-01; 
93;9.30229541515535914e+01; 2.28032155840421080e-01; 9.30229541515535914e+01; 2.28032155840421080e-01; 9.30229541481573534e+01; 2.28032124308050616e-01; 9.30229541481573534e+01; 2.28032124308050616e-01; 
94;9.40240434347935121e+01; 2.35046339070275084e-01; 9.40240434347935121e+01; 2.35046339070275084e-01; 9.40240434311423030e+01; 2.35046306123135179e-01; 9.40240434311423030e+01; 2.35046306123135179e-01; 
95;9.50253821305616668e+01; 2.43869263576825895e-01; 9.50253821305616668e+01; 2.43869263576825895e-01; 9.50253821260831870e+01; 2.43869229090108552e-01; 9.50253821260831870e+01; 2.43869229090108552e-01; 
96;9.60271921261711725e+01; 2.48248760925932538e-01; 9.60271921261711725e+01; 2.48248760925932538e-01; 9.60271921217825764e+01; 2.48248725394463104e-01; 9.60271921217825764e+01; 2.48248725394463104e-01; 
97;9.70296888660733998e+01; 2.54304383307145776e-01; 9.70296888660733998e+01; 2.54304383307145776e-01; 9.70296888610716621e+01; 2.54304347549970999e-01; 9.70296888610716621e+01; 2.54304347549970999e-01; 
98;9.80292324778348529e+01; 2.61917268966838368e-01; 9.80292324778348529e+01; 2.61917268966838368e-01; 9.80292324721742006e+01; 2.61917230712920668e-01; 9.80292324721742006e+01; 2.61917230712920668e-01; 
99;9.90265099658113996e+01; 2.64222750070258083e-01; 9.90265099658113996e+01; 2.64222750070258083e-01; 9.90265099600238301e+01; 2.64222710693345353e-01; 9.90265099600238301e+01; 2.64222710693345353e-01; 
100;1.00027363055003548e+02; 2.72759530339206857e-01; 1.00027363055003548e+02; 2.72759530339206857e-01; 1.00027363049000030e+02; 2.72759489916780451e-01; 1.00027363049000030e+02; 2.72759489916780451e-01; 
101;1.01026845946488692e+02; 2.77834112718585435e-01; 1.01026845946488692e+02; 2.77834112718585435e-01; 1.01026845942149762e+02; 2.77834070575139425e-01; 1.01026845942149762e+02; 2.77834070575139425e-01; 
102;1.02030829313741904e+02; 2.86337186538574984e-01; 1.02030829313741904e+02; 2.86337186538574984e-01; 1.02030829308111777e+02; 2.86337144380377440e-01; 1.02030829308111777e+02; 2.86337144380377440e-01; 
103;1.03030832910659228e+02; 2.91334035212882814e-01; 1.03030832910659228e+02; 2.91334035212882814e-01; 1.03030832905989413e+02; 2.91333991862220310e-01; 1.03030832905989413e+02; 2.91333991862220310e-01; 
104;1.04035196510871785e+02; 2.96394628693020024e-01; 1.04035196510871785e+02; 2.96394628693020024e-01; 1.04035196506080453e+02; 2.96394585872485072e-01; 1.04035196506080453e+02; 2.96394585872485072e-01; 
105;1.05036657383043760e+02; 3.02074892407667606e-01; 1.05036657383043760e+02; 3.02074892407667606e-01; 1.05036657378262433e+02; 3.02074849742999862e-01; 1.05036657378262433e+02; 3.02074849742999862e-01; 
106;1.06030770609442328e+02; 3.03816542157756608e-01; 1.06030770609442328e+02; 3.03816542157756608e-01; 1.06030770606023225e+02; 3.03816499535406570e-01; 1.06030770606023225e+02; 3.03816499535406570e-01; 
107;1.07036710938369367e+02; 3.19606809388016611e-01; 1.07036710938369367e+02; 3.19606809388016611e-01; 1.07036710935015819e+02; 3.19606764857208014e-01; 1.07036710935015819e+02; 3.19606764857208014e-01; 
108;1.08037969543168984e+02; 3.33188620875807473e-01; 1.08037969543168984e+02; 3.33188620875807473e-01; 1.08037969539688078e+02; 3.33188574070055810e-01; 1.08037969539688078e+02; 3.33188574070055810e-01; 
109;1.09033240691903671e+02; 3.42980687963449327e-01; 1.09033240691903671e+02; 3.42980687963449327e-01; 1.09033240690423312e+02; 3.42980637992778004e-01; 1.09033240690423312e+02; 3.42980637992778004e-01; 
110;1.10035759202875369e+02; 3.45154172964653061e-01; 1.10035759202875369e+02; 3.45154172964653061e-01; 1.10035759199986174e+02; 3.45154120815424181e-01; 1.10035759199986174e+02; 3.45154120815424181e-01; 
111;1.11031822559902679e+02; 3.51516286077274809e-01; 1.11031822559902679e+02; 3.51516286077274809e-01; 1.11031822557790861e+02; 3.51516233575588921e-01; 1.11031822557790861e+02; 3.51516233575588921e-01; 
112;1.12035582495356849e+02; 3.60111167471441895e-01; 1.12035582495356849e+02; 3.60111167471441895e-01; 1.12035582493324796e+02; 3.60111115352567179e-01; 1.12035582493324796e+02; 3.60111115352567179e-01; 
113;1.13038300233992530e+02; 3.71058953975314076e-01; 1.13038300233992530e+02; 3.71058953975314076e-01; 1.13038300230553787e+02; 3.71058900308288198e-01; 1.13038300230553787e+02; 3.71058900308288198e-01; 
114;1.14037212878118069e+02; 3.74889662632111043e-01; 1.14037212878118069e+02; 3.74889662632111043e-01; 1.14037212875391603e+02; 3.74889606645788354e-01; 1.14037212875391603e+02; 3.74889606645788354e-01; 
115;1.15029196778812789e+02; 3.93392215084553964e-01; 1.15029196778812789e+02; 3.93392215084553964e-01; 1.15029196778446575e+02; 3.93392154750742518e-01; 1.15029196778446575e+02; 3.93392154750742518e-01; 
116;1.16029786085541232e+02; 4.03927328866559354e-01; 1.16029786085541232e+02; 4.03927328866559354e-01; 1.16029786085527093e+02; 4.03927266989730749e-01; 1.16029786085527093e+02; 4.03927266989730749e-01; 
117;1.17030540080184053e+02; 4.10185804768059548e-01; 1.17030540080184053e+02; 4.10185804768059548e-01; 1.17030540080437504e+02; 4.10185741218176192e-01; 1.17030540080437504e+02; 4.10185741218176192e-01; 
118;1.18029780453857683e+02; 4.17764319064281964e-01; 1.18029780453857683e+02; 4.17764319064281964e-01; 1.18029780452218986e+02; 4.17764254966398130e-01; 1.18029780452218986e+02; 4.17764254966398130e-01; 
119;1.19027619224921096e+02; 4.17799532772258342e-01; 1.19027619224921096e+02; 4.17799532772258342e-01; 1.19027619223747166e+02; 4.17799469033361459e-01; 1.19027619223747166e+02; 4.17799469033361459e-01; 
120;1.20031075428791738e+02; 4.17970022692294718e-01; 1.20031075428791738e+02; 4.17970022692294718e-01; 1.20031075426156249e+02; 4.17969958678692799e-01; 1.20031075426156249e+02; 4.17969958678692799e-01; 
121;1.21025164659735765e+02; 4.32725742232483501e-01; 1.21025164659735765e+02; 4.32725742232483501e-01; 1.21025164655754494e+02; 4.32725675456119785e-01; 1.21025164655754494e+02; 4.32725675456119785e-01; 
122;1.22020654231010184e+02; 4.35976032799010205e-01; 1.22020654231010184e+02; 4.35976032799010205e-01; 1.22020654227812486e+02; 4.35975966277287075e-01; 1.22020654227812486e+02; 4.35975966277287075e-01; 
123;1.23017673105317513e+02; 4.41764335135857833e-01; 1.23017673105317513e+02; 4.41764335135857833e-01; 1.23017673104098208e+02; 4.41764268991484077e-01; 1.23017673104098208e+02; 4.41764268991484077e-01; 
124;1.24017848340380354e+02; 4.42627608388203586e-01; 1.24017848340380354e+02; 4.42627608388203586e-01; 1.24017848340383907e+02; 4.42627542061391654e-01; 1.24017848340383907e+02; 4.42627542061391654e-01; 
125;1.25026865546512070e+02; 4.52199223345877921e-01; 1.25026865546512070e+02; 4.52199223345877921e-01; 1.25026865544891038e+02; 4.52199156007819347e-01; 1.25026865544891038e+02; 4.52199156007819347e-01; 
126;1.26031311109421097e+02; 4.61715503163053265e-01; 1.26031311109421097e+02; 4.61715503163053265e-01; 1.26031311106742095e+02; 4.61715433615319970e-01; 1.26031311106742095e+02; 4.61715433615319970e-01; 
127;1.27033966280355244e+02; 4.72953575343860622e-01; 1.27033966280355244e+02; 4.72953575343860622e-01; 1.27033966278340856e+02; 4.72953503730702274e-01; 1.27033966278340856e+02; 4.72953503730702274e-01; 
