name=GeneralizedHyperLogLog;numRegisters=16384;q=65534;base=1.00099999999999989e+00;a=6.10351562500000000e-05;numExamples=1000;
true cardinality; simple mean; simple mse; simple corrected mean; simple corrected mse; ml mean; ml mse;ml corrected mean; ml corrected mse;
0;1.63758148205281268e+04; 2.68167311036231726e+08; 0.00000000000000000e+00; 0.00000000000000000e+00; 1.63758134572408944e+04; 2.68167266386346310e+08; 0.00000000000000000e+00; 0.00000000000000000e+00; 
1;1.63762991352406589e+04; 2.68150421850853801e+08; 1.00003051878655946e+00; 9.31396334168554671e-10; 1.63762977720248655e+04; 2.68150377204721928e+08; 1.00002955926970483e+00; 1.18073103063226000e-09; 
2;1.63768167450340479e+04; 2.68134623604687959e+08; 2.00012208026244531e+00; 1.49035905168263120e-08; 1.63768153817893271e+04; 2.68134578958923995e+08; 2.00012230547207714e+00; 1.75154184221204137e-08; 
3;1.63773133331753834e+04; 2.68118137379637718e+08; 3.00027469167161920e+00; 7.54555147329880952e-08; 1.63773119699235667e+04; 2.68118092735015839e+08; 3.00027438557485882e+00; 8.35730042942597004e-08; 
4;1.63778136134852921e+04; 2.68101772583943278e+08; 4.00048836067229985e+00; 2.38496147441173535e-07; 1.63778122502118858e+04; 2.68101727939977199e+08; 4.00048798622083090e+00; 2.58125411188040651e-07; 
5;1.63783132574861338e+04; 2.68085387458127499e+08; 4.99876254508143880e+00; 1.99862800472900420e-03; 1.63783118942156252e+04; 2.68085342815619320e+08; 4.99876212694192379e+00; 1.99793916410773023e-03; 
6;1.63788215957440934e+04; 2.68069287525452524e+08; 5.99809789459632636e+00; 2.99662668010295102e-03; 1.63788202324527356e+04; 2.68069242883601904e+08; 5.99810050774941850e+00; 2.99519041384019129e-03; 
7;1.63793295447564396e+04; 2.68053175322357953e+08; 6.99849459930593021e+00; 2.99563992747212517e-03; 1.63793281814447491e+04; 2.68053130681182802e+08; 6.99850089000859210e+00; 2.99313691866403241e-03; 
8;1.63798280000990271e+04; 2.68036752749535531e+08; 7.99895239006584990e+00; 2.99483628696048951e-03; 1.63798266367672677e+04; 2.68036708109072208e+08; 7.99895868471632543e+00; 2.99164809174174090e-03; 
9;1.63803325268121280e+04; 2.68020529476244122e+08; 8.99847075837092802e+00; 3.99047380500312625e-03; 1.63803311634763086e+04; 2.68020484836997777e+08; 8.99848044953600379e+00; 3.98701520802421331e-03; 
10;1.63808329929971278e+04; 2.68004173753583610e+08; 9.99905068589789003e+00; 3.98952289423557850e-03; 1.63808316296427274e+04; 2.68004129115091950e+08; 9.99906150926276815e+00; 3.98537273176926762e-03; 
11;1.63813450355880832e+04; 2.67988197530947894e+08; 1.09996917285468285e+01; 3.98920371856365408e-03; 1.63813436722244278e+04; 2.67988152893482745e+08; 1.09997114843287509e+01; 3.98522819849232626e-03; 
12;1.63818383959358562e+04; 2.67971610156119198e+08; 1.19983924760282559e+01; 5.97496070663004926e-03; 1.63818370325504166e+04; 2.67971565519323289e+08; 1.19984094817408042e+01; 5.96865586608156563e-03; 
13;1.63823421005313903e+04; 2.67955361933918387e+08; 1.29961533461719529e+01; 8.94741697389338404e-03; 1.63823407371373578e+04; 2.67955317298193663e+08; 1.29961755573122559e+01; 8.94154417490393080e-03; 
14;1.63828521336755093e+04; 2.67939321382762939e+08; 1.39959766357899351e+01; 9.93251646756954272e-03; 1.63828507702843999e+04; 2.67939276748469800e+08; 1.39960090810266955e+01; 9.92569080393335308e-03; 
15;1.63833374716020626e+04; 2.67922472908185631e+08; 1.49968618097001567e+01; 9.92738788694426909e-03; 1.63833361082063202e+04; 2.67922428275144398e+08; 1.49968826376665927e+01; 9.92034804366807681e-03; 
16;1.63838358704802904e+04; 2.67906052493511885e+08; 1.59968071932631126e+01; 1.09097981379317633e-02; 1.63838345070800879e+04; 2.67906007861692399e+08; 1.59968276894034531e+01; 1.09009797364055371e-02; 
