name=SetSketch1;numRegisters=256;q=62;base=2.00000000000000000e+00;a=2.00000000000000000e+01;registerStateType=registers with lower bound;bulkAddFirstAttemptSuccessProbability=9.49999999999999956e-01;numExamples=10000;
76; 7.62936622749254525e+01; 2.53413530344124780e+01; 5.02544679632547808e+00; 3.22190877422334854e+00; 7.62753472704085880e+01; 2.52301813312923962e+01; 5.01541276586195028e+00; 3.21063201938669440e+00; 
77; 7.73158918753667308e+01; 2.62588573571820731e+01; 5.11459379425770155e+00; 3.21587666720231491e+00; 7.72976440838933172e+01; 2.61351656070709595e+01; 5.10358438809374970e+00; 3.20382312733753061e+00; 
78; 7.83062129435530636e+01; 2.69282678360006891e+01; 5.18020284054601898e+00; 3.18311022920002662e+00; 7.82891169798101032e+01; 2.67859683792444656e+01; 5.16743454252011603e+00; 3.17028395690569820e+00; 
79; 7.93095999342060622e+01; 2.75472960470836625e+01; 5.23941255560426811e+00; 3.15161547450291346e+00; 7.92922798721496349e+01; 2.73996638284210974e+01; 5.22630235489273609e+00; 3.14329692036686348e+00; 
80; 8.03092510450126440e+01; 2.81866959570627955e+01; 5.30009997530435140e+00; 3.13832613702013363e+00; 8.02911420030528120e+01; 2.80320414567093721e+01; 5.28651849431815180e+00; 3.13138010206273742e+00; 
81; 8.13031927523514497e+01; 2.88481761917494310e+01; 5.36248546353935396e+00; 3.16003422228676811e+00; 8.12843755105510866e+01; 2.86812745404182188e+01; 5.34793465829728110e+00; 3.15385236647328826e+00; 
82; 8.23075784750167401e+01; 2.95866912750235471e+01; 5.43066172365114408e+00; 3.13685800774427825e+00; 8.22876156705752635e+01; 2.94061808747298450e+01; 5.41511385852314842e+00; 3.13221735148678260e+00; 
83; 8.33085301417569468e+01; 3.05126011748718575e+01; 5.51519812214388061e+00; 3.18404956373607906e+00; 8.32878827017027703e+01; 3.03209176472000834e+01; 5.49891272864559966e+00; 3.17494375819871699e+00; 
84; 8.43142290175242408e+01; 3.11715765034505807e+01; 5.57430144753549328e+00; 3.15292391284290829e+00; 8.42930033321788272e+01; 3.09882997064287480e+01; 5.55899709963597388e+00; 3.14552821958439166e+00; 
85; 8.53232093383294483e+01; 3.18636258270360351e+01; 5.63552673231641243e+00; 3.18514186937888644e+00; 8.53015653554464137e+01; 3.16871728074438224e+01; 5.62105249431440424e+00; 3.17891792701596998e+00; 
86; 8.63393178013084821e+01; 3.26414982334601333e+01; 5.70318872764833973e+00; 3.17714428967404849e+00; 8.63173590488568010e+01; 3.24550906279681257e+01; 5.68809052864638431e+00; 3.16912008451516147e+00; 
87; 8.73401383549223596e+01; 3.32677907596067612e+01; 5.75778574272413479e+00; 3.18233555181913186e+00; 8.73186599218911681e+01; 3.30676909306752336e+01; 5.74161534629892234e+00; 3.17439170508310475e+00; 
88; 8.83536390978884327e+01; 3.40688105897393143e+01; 5.82612649864249299e+00; 3.19798735747331975e+00; 8.83316949031367074e+01; 3.38772642609438037e+01; 5.81095884963718756e+00; 3.19078297545781897e+00; 
89; 8.93558226553070654e+01; 3.46946509607133322e+01; 5.87945926073849190e+00; 3.21212240952033445e+00; 8.93326148065480652e+01; 3.44845334388094926e+01; 5.86292596143548828e+00; 3.19970695954479423e+00; 
90; 9.03512889778210280e+01; 3.54822209720184105e+01; 5.94632802879891376e+00; 3.23588776176176873e+00; 9.03275336935072630e+01; 3.52539046193817569e+01; 5.92845901554524524e+00; 3.21701797578590298e+00; 
91; 9.13577339686379730e+01; 3.62497657714455883e+01; 6.01014077864471297e+00; 3.25296976218806755e+00; 9.13346207756614348e+01; 3.60290744105194491e+01; 5.99308796423138279e+00; 3.23198589282642734e+00; 
92; 9.23565458145989169e+01; 3.70137954226217261e+01; 6.07343975887748488e+00; 3.21302901204434876e+00; 9.23329068272730495e+01; 3.67902822573609569e+01; 6.05635660291865374e+00; 3.19600801040631977e+00; 
93; 9.33562451052448381e+01; 3.78532730132843511e+01; 6.14217896501503269e+00; 3.22178111410255941e+00; 9.33325810661009712e+01; 3.76091017949098045e+01; 6.12360119777415957e+00; 3.20392453383349896e+00; 
94; 9.43714536800718946e+01; 3.87668600508515624e+01; 6.21521377061258118e+00; 3.24737411119429753e+00; 9.43471710356131723e+01; 3.85151005299243110e+01; 6.19633543329892156e+00; 3.23165267817178048e+00; 
95; 9.53699633250868715e+01; 3.96557480858011928e+01; 6.28640399782669945e+00; 3.22766488127111462e+00; 9.53441517316349945e+01; 3.93964137614525072e+01; 6.26721416157650690e+00; 3.21482226186658560e+00; 
96; 9.63777080030916551e+01; 4.05180662798576918e+01; 6.35416422074990539e+00; 3.22867967194700922e+00; 9.63504088967396370e+01; 4.02471569441977906e+01; 6.33438004458868509e+00; 3.21354649575170814e+00; 
97; 9.73838769697933628e+01; 4.12245167362727756e+01; 6.40914621524077788e+00; 3.21169881879366059e+00; 9.73576459107020611e+01; 4.09599084272344598e+01; 6.38999200545608925e+00; 3.19518445694401176e+00; 
98; 9.83787699199154559e+01; 4.21103668281570833e+01; 6.47818648820210274e+00; 3.20230649291679326e+00; 9.83520433338528335e+01; 4.18313308388010583e+01; 6.45812637921330435e+00; 3.18702660341755717e+00; 
99; 9.93989489059700304e+01; 4.30656369088325519e+01; 6.55030355626807381e+00; 3.17901718828306867e+00; 9.93719354861115107e+01; 4.27716619550976844e+01; 6.52942003161603246e+00; 3.16374956152464915e+00; 
100; 1.00394636075601142e+02; 4.38497675237658839e+01; 6.61014598111118623e+00; 3.15785868922772206e+00; 1.00367430329347854e+02; 4.35167634107852734e+01; 6.58648300414274335e+00; 3.14399998276531178e+00; 
101; 1.01382447037814543e+02; 4.46019192007613157e+01; 6.66750729013683330e+00; 3.16198001080370350e+00; 1.01354921172111091e+02; 4.42677560085337518e+01; 6.64392857954699068e+00; 3.14945159468022373e+00; 
102; 1.02374088848586865e+02; 4.54329580449986636e+01; 6.73000858679701253e+00; 3.17205600710360036e+00; 1.02347171064275727e+02; 4.51115873686208460e+01; 6.70753752287310157e+00; 3.15501208453418025e+00; 
103; 1.03386696474756761e+02; 4.62071716611394407e+01; 6.78657774563509886e+00; 3.19784842044913464e+00; 1.03358378341582110e+02; 4.58856853687759383e+01; 6.76441056804366969e+00; 3.17962167857347033e+00; 
104; 1.04390796963113729e+02; 4.70883711410654158e+01; 6.85095970464626802e+00; 3.19285745136534693e+00; 1.04361827435928717e+02; 4.67453061648163910e+01; 6.82747296380045920e+00; 3.17308695253365025e+00; 
105; 1.05384330588396963e+02; 4.79304436724521068e+01; 6.91250560008991588e+00; 3.18167302500158522e+00; 1.05354334577306361e+02; 4.75768604214000916e+01; 6.88849093987394667e+00; 3.16468485182360304e+00; 
106; 1.06389010092218783e+02; 4.87543266748527913e+01; 6.97158502946098224e+00; 3.15651539393234470e+00; 1.06359467475718333e+02; 4.84161275567052414e+01; 6.94887837644364215e+00; 3.14211794091799268e+00; 
107; 1.07385516228862485e+02; 4.96529221545306712e+01; 7.03592917757242375e+00; 3.15726560854584992e+00; 1.07357145319022933e+02; 4.93148007074309831e+01; 7.01336209877481132e+00; 3.14296154798332061e+00; 
108; 1.08393118426712206e+02; 5.08680606005270235e+01; 7.12134246495047929e+00; 3.14446707991733865e+00; 1.08363774741071410e+02; 5.04976339359643802e+01; 7.09685154654674033e+00; 3.13273685118610201e+00; 
109; 1.09395204008894211e+02; 5.15083733352808437e+01; 7.16604403605189866e+00; 3.15107473426853746e+00; 1.09365995479469333e+02; 5.11341006299855323e+01; 7.14143878633663132e+00; 3.13868558565714872e+00; 
110; 1.10409804633149250e+02; 5.25241392957476521e+01; 7.23575838861393006e+00; 3.18989351774872443e+00; 1.10379516609476653e+02; 5.21597563330774463e+01; 7.21219269544351071e+00; 3.17629341678858257e+00; 
111; 1.11405279623258139e+02; 5.33334274712117704e+01; 7.29171968044460339e+00; 3.19006087173481490e+00; 1.11374208302476916e+02; 5.29519736572641051e+01; 7.26718252169444234e+00; 3.17943808145310447e+00; 
112; 1.12393102605680468e+02; 5.39838036842017317e+01; 7.33684360100508037e+00; 3.18757243825762604e+00; 1.12361763855991882e+02; 5.35967804915402795e+01; 7.31203852588581960e+00; 3.17694965292494702e+00; 
113; 1.13394915073328065e+02; 5.47827864233504869e+01; 7.39099644893759322e+00; 3.16127179480104381e+00; 1.13362931118291726e+02; 5.43904840313427584e+01; 7.36605491662387291e+00; 3.15326414996501248e+00; 
114; 1.14390204919195810e+02; 5.58204752957708905e+01; 7.46111355072457005e+00; 3.14666978099247752e+00; 1.14358280300810975e+02; 5.54624295685529347e+01; 7.43868703432290790e+00; 3.13672653561866444e+00; 
115; 1.15412547415353757e+02; 5.67177989579237902e+01; 7.51981406605300506e+00; 3.14100702811600296e+00; 1.15380756636953663e+02; 5.63726937024639696e+01; 7.49851439192317848e+00; 3.13644081138023889e+00; 
116; 1.16412944740619068e+02; 5.77231596414611587e+01; 7.58634538382325108e+00; 3.14140415409226970e+00; 1.16381621277187605e+02; 5.73735567644981685e+01; 7.56491387692522199e+00; 3.13709610891869994e+00; 
117; 1.17422081384319924e+02; 5.86426034272943397e+01; 7.64620498890170275e+00; 3.12217955659237001e+00; 1.17391145555940625e+02; 5.83001359669098846e+01; 7.62542727465007530e+00; 3.11479670111531037e+00; 
118; 1.18450758512208168e+02; 5.97235174685377146e+01; 7.71494227017997414e+00; 3.12740928157566778e+00; 1.18416967671436325e+02; 5.93433619348787929e+01; 7.69217133817594068e+00; 3.11761006966381160e+00; 
119; 1.19455792707721102e+02; 6.06041276626573975e+01; 7.77151083575424462e+00; 3.11306515918730664e+00; 1.19420957746366625e+02; 6.02461748604877840e+01; 7.75041737174594481e+00; 3.10284837993185736e+00; 
120; 1.20459223771732113e+02; 6.17412984062993786e+01; 7.84413232510619540e+00; 3.09548834844403054e+00; 1.20423209591876557e+02; 6.13862037155264844e+01; 7.82349649177843354e+00; 3.08666744410850358e+00; 
121; 1.21449124538080483e+02; 6.29911926868381826e+01; 7.92398131220233104e+00; 3.09199022966768933e+00; 1.21411910314380009e+02; 6.26181730741915530e+01; 7.90243652091550253e+00; 3.08484440749804323e+00; 
122; 1.22477248710964759e+02; 6.43807796171418403e+01; 8.00955762105648539e+00; 3.09353728282828078e+00; 1.22438107648471089e+02; 6.39888806915301345e+01; 7.98729881623828852e+00; 3.08474422089237654e+00; 
123; 1.23491250633905111e+02; 6.51930703154423270e+01; 8.05926442860204695e+00; 3.11308459286371253e+00; 1.23451129168795589e+02; 6.47911712064291976e+01; 8.03664442908175047e+00; 3.10365161620845864e+00; 
124; 1.24492311348562708e+02; 6.65022632799902595e+01; 8.14001798622504147e+00; 3.11971360215082916e+00; 1.24451613773578870e+02; 6.60817065969343815e+01; 8.11651104825515901e+00; 3.11379317312241266e+00; 
125; 1.25499597998109977e+02; 6.77207207430875684e+01; 8.21408075096492496e+00; 3.12747666753154219e+00; 1.25460494221149915e+02; 6.72959368947083618e+01; 8.19047507578139111e+00; 3.12329748389564044e+00; 
126; 1.26506863109734397e+02; 6.82861953855124426e+01; 8.24798673456152898e+00; 3.12953547482505767e+00; 1.26466981188825144e+02; 6.78700282191750119e+01; 8.22508095938626660e+00; 3.12482660276484214e+00; 
