name=GeneralizedHyperLogLog;numRegisters=16384;q=65534;base=1.00099999999999989e+00;a=6.10351562500000000e-05;numCycles=1000;
cardinality; avg time in seconds;avg estimated cardinality;
1;0.0001240584;16375.949669269823
2;0.00012382889999999999;16376.213782414323
5;0.0001237143;16378.147434368722
10;0.0001400412;16381.152192876125
20;0.00026647949999999998;16386.764544280628
50;0.0002390936;16402.783217897169
100;0.00022613470000000001;16425.637046721189
200;0.0001613342;16477.018214302017
500;0.00031680050000000001;16623.53915598429
1000;0.000309084;16871.149778002768
2000;0.00040695230000000002;17379.703575655709
5000;0.00066211489999999998;19012.904891692509
10000;0.0011210936000000001;21880.624703430716
20000;0.0018523363000000001;28409.821816477874
50000;0.0040868932000000004;52207.41485949378
100000;0.0074260441000000002;99579.3317438175
200000;0.014102093899999999;199225.3684855997
500000;0.028770693100000001;502357.93714795908
1000000;0.041335745899999998;1003637.2546103949
2000000;0.054851648500000003;2006916.6111755408
5000000;0.080074723;5082036.199728013
10000000;0.1044285365;10077194.726432787
