name=SetSketch1;numRegisters=256;q=65534;base=1.00099999999999989e+00;a=3.00000000000000000e+01;seed=78461f7915348ba1;numCycles=1000;
cardinality; avg time in seconds;avg estimated cardinality;
1;4.3526799999999998e-05;1.0047348113285592
2;6.7421699999999999e-05;2.0007137739970497
5;0.00012722880000000001;5.0115064221836434
10;0.00020170529999999999;10.058244463887885
20;0.00029881690000000002;20.078275811505254
50;0.00045296449999999999;50.446095899629341
100;0.00058071770000000004;100.23386524739726
200;0.00071421739999999998;201.34372387676032
500;0.00089082310000000004;500.57490235177733
1000;0.0010362893;1002.4419344348375
2000;0.0011787920999999999;2007.1730273016938
5000;0.0014092732;5012.3417484819165
10000;0.0016109430999999999;10017.15043853068
20000;0.0018829026999999999;20076.470763761048
50000;0.0024453398000000002;50049.273140894016
100000;0.0032275963999999998;100446.99023887831
200000;0.0044998976000000003;200386.53579929605
500000;0.0082317588000000008;502779.5452233518
1000000;0.014285922100000001;1001952.8156977213
2000000;0.026459400399999999;1999157.7789997964
5000000;0.0616415768;5019974.4981702622
10000000;0.1210388761;10003616.946626343
