name=GeneralizedHyperLogLog;numRegisters=1024;q=62;base=2.00000000000000000e+00;a=9.76562500000000000e-04;seed=14662929af74678a;numExamples=1000;
true cardinality; simple mean; simple mse; simple corrected mean; simple corrected mse; ml mean; ml mse;ml corrected mean; ml corrected mse;
28;7.52258677734573098e+02; 5.24551224242260214e+05; 2.80342149505600489e+01; 3.36995064545969725e-01; 7.23233950290670464e+02; 4.83350854168048128e+05; 2.80360257984105203e+01; 3.36178571292757522e-01; 
29;7.52744212908422696e+02; 5.23806305240793852e+05; 2.90336739509528279e+01; 3.71269548818471129e-01; 7.23714314045160563e+02; 4.82628614820404269e+05; 2.90354715268412562e+01; 3.70054410974057502e-01; 
30;7.53232110937155653e+02; 5.23065334899780108e+05; 3.00392783564000716e+01; 3.94933984131473681e-01; 7.24197032161313928e+02; 4.81910186109538248e+05; 3.00409799805247815e+01; 3.93270081855471687e-01; 
31;7.53718040719067062e+02; 5.22322047860087303e+05; 3.10386868514639858e+01; 4.24645553283475641e-01; 7.24677803198125275e+02; 4.81189594917547947e+05; 3.10403210807101964e+01; 4.23335739430094504e-01; 
32;7.54213202538264227e+02; 5.21592618477826938e+05; 3.20463245742023304e+01; 4.52541703259579597e-01; 7.25167864776658803e+02; 4.80482416743305570e+05; 3.20481663230179308e+01; 4.51355731122602188e-01; 
33;7.54698115258635653e+02; 5.20848912501008017e+05; 3.30518595245580045e+01; 4.85876704578499019e-01; 7.25647573363882202e+02; 4.79761424085213221e+05; 3.30533052762020176e+01; 4.84757444100199053e-01; 
34;7.55182568075729137e+02; 5.20105062729672703e+05; 3.40459952946054827e+01; 5.16559752430729158e-01; 7.26126962731216850e+02; 4.79040519508379744e+05; 3.40473229407136344e+01; 5.14959463841684562e-01; 
35;7.55677779833879185e+02; 5.19377250374611933e+05; 3.50493976715960827e+01; 5.54533701555584235e-01; 7.26617160189157744e+02; 4.78335105438088009e+05; 3.50509980324616919e+01; 5.52357933690885927e-01; 
36;7.56170361150078406e+02; 5.18646155431829859e+05; 3.60465339466628265e+01; 5.91113032324443566e-01; 7.27104793158814914e+02; 4.77626662948794372e+05; 3.60484462324824122e+01; 5.88809979539299255e-01; 
37;7.56654199949835402e+02; 5.17903015079098404e+05; 3.70446282729977057e+01; 6.55022691284063430e-01; 7.27583492960617264e+02; 4.76906430288464471e+05; 3.70462160858703129e+01; 6.52984077325023615e-01; 
38;7.57140965170277582e+02; 5.17164602384365979e+05; 3.80395333274117249e+01; 6.99559596767295511e-01; 7.28065282131965660e+02; 4.76190990680955641e+05; 3.80410869939358705e+01; 6.96740079258395983e-01; 
39;7.57628914745798397e+02; 5.16428405593904317e+05; 3.90343569350055688e+01; 7.46705680992381438e-01; 7.28548262556569512e+02; 4.75477717381326074e+05; 3.90359687505426223e+01; 7.43390596395279935e-01; 
40;7.58117162180608943e+02; 5.15693154770390654e+05; 4.00353115479446657e+01; 7.71675382446472824e-01; 7.29031462795133734e+02; 4.74765275426867534e+05; 4.00367777032420307e+01; 7.67765225232655224e-01; 
41;7.58611232651622231e+02; 5.14966803075819626e+05; 4.10372618792589350e+01; 8.39224611953080402e-01; 7.29520558806802342e+02; 4.74061504466819169e+05; 4.10389947931042514e+01; 8.35191131059251357e-01; 
42;7.59101259717603625e+02; 5.14235156949843396e+05; 4.20380578645732825e+01; 8.61530575751886740e-01; 7.30005600462440384e+02; 4.73352669712101808e+05; 4.20397906846951344e+01; 8.57068733244001235e-01; 
43;7.59590758063130806e+02; 5.13503286604655441e+05; 4.30387811577665218e+01; 9.08097531067028507e-01; 7.30490075372141177e+02; 4.72643599405185028e+05; 4.30404827323527357e+01; 9.04252746208389691e-01; 
44;7.60076224311633496e+02; 5.12766162051907508e+05; 4.40289868293372209e+01; 9.60557691251526680e-01; 7.30970645420526239e+02; 4.71929695093538379e+05; 4.40307219676074695e+01; 9.55367433181320225e-01; 
45;7.60567918856003075e+02; 5.12038472740297730e+05; 4.50378811340644916e+01; 1.00142240683168748e+00; 7.31457266880030488e+02; 4.71224630522782740e+05; 4.50393949456709066e+01; 9.94600679951834876e-01; 
46;7.61056206601514418e+02; 5.11306440736269462e+05; 4.60373015541470139e+01; 1.03988018028645368e+00; 7.31940548472876571e+02; 4.70515524013404851e+05; 4.60387050780097695e+01; 1.03369247105662598e+00; 
47;7.61547797808433870e+02; 5.10579657444840355e+05; 4.70293397335159113e+01; 1.08410025539737487e+00; 7.32427294994213753e+02; 4.69811705585146206e+05; 4.70312171786690882e+01; 1.07793556382033762e+00; 
48;7.62046298621082542e+02; 5.09863241840850038e+05; 4.80244402578875693e+01; 1.10572303504020963e+00; 7.32921069771088128e+02; 4.69118024362543947e+05; 4.80272884017540989e+01; 1.10048935998377373e+00; 
49;7.62539496225507833e+02; 5.09139779680198350e+05; 4.90225920687270857e+01; 1.15791200715816656e+00; 7.33409390236052445e+02; 4.68417408327180718e+05; 4.90258155731206173e+01; 1.15497741328241910e+00; 
50;7.63026811732291890e+02; 5.08408415447072010e+05; 5.00227386936273177e+01; 1.22415217561279599e+00; 7.33891713994795396e+02; 4.67709085862162465e+05; 5.00256328690825143e+01; 1.21789261980586239e+00; 
