name=GeneralizedHyperLogLog;numRegisters=256;q=62;base=2.00000000000000000e+00;a=3.90625000000000000e-03;numExamples=1000;
true cardinality; simple mean; simple mse; simple corrected mean; simple corrected mse; ml mean; ml mse;ml corrected mean; ml corrected mse;
0;1.84664965233786916e+02; 3.41011493847964011e+04; 0.00000000000000000e+00; 0.00000000000000000e+00; 1.77445678223342640e+02; 3.14869687201427296e+04; 0.00000000000000000e+00; 0.00000000000000000e+00; 
1;1.85147417775007369e+02; 3.39102886295752105e+04; 1.00195199819658964e+00; 3.81031166606710993e-06; 1.77922742453530105e+02; 3.13016745080426736e+04; 1.00195992774935583e+00; 4.97035833989199732e-06; 
2;1.85637864015475287e+02; 3.37228982307213009e+04; 2.00482434216667160e+00; 3.04960724591518207e-03; 1.78407922912480075e+02; 3.11197894415760929e+04; 2.00494945253268408e+00; 3.05859574502726330e-03; 
3;1.86123733011984882e+02; 3.35343537131999474e+04; 3.00459395897651671e+00; 1.31067648424217607e-02; 1.78888494921312628e+02; 3.09368163291729616e+04; 3.00482424561941919e+00; 1.31207013497108543e-02; 
4;1.86608721579542504e+02; 3.33460147660935181e+04; 4.00418672019978228e+00; 2.70190349452392765e-02; 1.79368192581894021e+02; 3.07540745706855596e+04; 4.00453819778928999e+00; 2.69498032481543352e-02; 
5;1.87089262227897706e+02; 3.31565919202759251e+04; 5.00473533426823547e+00; 4.36079082482803623e-02; 1.79843433208153670e+02; 3.05703212520477864e+04; 5.00491686319893425e+00; 4.34925318541125108e-02; 
6;1.87568436156302454e+02; 3.29672085341545680e+04; 6.00092558923039121e+00; 6.91512549228292528e-02; 1.80317351666406694e+02; 3.03866536054574644e+04; 6.00096078862290305e+00; 6.89611224263748657e-02; 
7;1.88063909559471597e+02; 3.27842716168174593e+04; 7.00202529984623290e+00; 9.71360821486224463e-02; 1.80807827713898547e+02; 3.02092967482686217e+04; 7.00256758706557925e+00; 9.67462047603141334e-02; 
8;1.88543781599384403e+02; 3.25962134304087049e+04; 8.00093438340192264e+00; 1.27105701255467690e-01; 1.81282494994995119e+02; 3.00269833498457519e+04; 8.00110128766966433e+00; 1.26860913881635173e-01; 
9;1.89038803305310893e+02; 3.24141482908967773e+04; 9.00796270614894290e+00; 1.50576110755896886e-01; 1.81772472123378577e+02; 2.98505091792018793e+04; 9.00826843060162119e+00; 1.50076635815697634e-01; 
10;1.89535507328246808e+02; 3.22331996002428932e+04; 1.00096290939812178e+01; 1.89797141653544971e-01; 1.82264275729498422e+02; 2.96751869068894375e+04; 1.00103814197757437e+01; 1.88750679781435532e-01; 
11;1.90026949075707137e+02; 3.20508819109159267e+04; 1.10141201362493995e+01; 2.38495329416752389e-01; 1.82750678526092059e+02; 2.94985345664159795e+04; 1.10148840251272766e+01; 2.37598254798041642e-01; 
12;1.90510215195443294e+02; 3.18661559899646636e+04; 1.19952941107550011e+01; 3.00076254337166004e-01; 1.83229129976797481e+02; 2.93196799836044192e+04; 1.19962685219533043e+01; 2.98123572081751942e-01; 
13;1.91002925404612313e+02; 3.16853289348186881e+04; 1.30001963301355268e+01; 3.58312410492098887e-01; 1.83716879582492680e+02; 2.91445468862244525e+04; 1.30011233179386636e+01; 3.55482046591491296e-01; 
14;1.91497730596151484e+02; 3.15057632206315502e+04; 1.40038230763290379e+01; 4.23703649662929227e-01; 1.84206808430226914e+02; 2.89706834484592073e+04; 1.40048326131625185e+01; 4.19684302909859530e-01; 
