name=SetSketch1;numRegisters=16384;q=254;base=1.19999999999999996e+00;a=3.00000000000000000e+01;numExamples=1000;
trueDifference1;trueDifference2;trueIntersection;true1;true2;trueUnion;trueJaccard;trueCosine;trueInclusionCoefficient1;trueInclusionCoefficient2;trueAlpha;trueBeta;mlDeprecatedMeanDifference1;mlDeprecatedMeanDifference2;mlDeprecatedMeanIntersection;mlDeprecatedMean1;mlDeprecatedMean2;mlDeprecatedMeanUnion;mlDeprecatedMeanJaccard;mlDeprecatedMeanCosine;mlDeprecatedMeanInclusionCoefficient1;mlDeprecatedMeanInclusionCoefficient2;mlDeprecatedMeanAlpha;mlDeprecatedMeanBeta;mlDeprecatedMSEDifference1;mlDeprecatedMSEDifference2;mlDeprecatedMSEIntersection;mlDeprecatedMSE1;mlDeprecatedMSE2;mlDeprecatedMSEUnion;mlDeprecatedMSEJaccard;mlDeprecatedMSECosine;mlDeprecatedMSEInclusionCoefficient1;mlDeprecatedMSEInclusionCoefficient2;mlDeprecatedMSEAlpha;mlDeprecatedMSEBeta;newMeanDifference1;newMeanDifference2;newMeanIntersection;newMean1;newMean2;newMeanUnion;newMeanJaccard;newMeanCosine;newMeanInclusionCoefficient1;newMeanInclusionCoefficient2;newMeanAlpha;newMeanBeta;newMSEDifference1;newMSEDifference2;newMSEIntersection;newMSE1;newMSE2;newMSEUnion;newMSEJaccard;newMSECosine;newMSEInclusionCoefficient1;newMSEInclusionCoefficient2;newMSEAlpha;newMSEBeta;simpleDeprecatedMeanDifference1;simpleDeprecatedMeanDifference2;simpleDeprecatedMeanIntersection;simpleDeprecatedMean1;simpleDeprecatedMean2;simpleDeprecatedMeanUnion;simpleDeprecatedMeanJaccard;simpleDeprecatedMeanCosine;simpleDeprecatedMeanInclusionCoefficient1;simpleDeprecatedMeanInclusionCoefficient2;simpleDeprecatedMeanAlpha;simpleDeprecatedMeanBeta;simpleDeprecatedMSEDifference1;simpleDeprecatedMSEDifference2;simpleDeprecatedMSEIntersection;simpleDeprecatedMSE1;simpleDeprecatedMSE2;simpleDeprecatedMSEUnion;simpleDeprecatedMSEJaccard;simpleDeprecatedMSECosine;simpleDeprecatedMSEInclusionCoefficient1;simpleDeprecatedMSEInclusionCoefficient2;simpleDeprecatedMSEAlpha;simpleDeprecatedMSEBeta;inclExclMeanDifference1;inclExclMeanDifference2;inclExclMeanIntersection;inclExclMean1;inclExclMean2;inclExclMeanUnion;inclExclMeanJaccard;inclExclMeanCosine;inclExclMeanInclusionCoefficient1;inclExclMeanInclusionCoefficient2;inclExclMeanAlpha;inclExclMeanBeta;inclExclMSEDifference1;inclExclMSEDifference2;inclExclMSEIntersection;inclExclMSE1;inclExclMSE2;inclExclMSEUnion;inclExclMSEJaccard;inclExclMSECosine;inclExclMSEInclusionCoefficient1;inclExclMSEInclusionCoefficient2;inclExclMSEAlpha;inclExclMSEBeta;collLowerBoundMeanJaccard;collUpperBoundMeanJaccard;collLowerBoundMSEJaccard;collUpperBoundMSEJaccard;
450;450;100;550;550;1000;0.10000000000000001;0.18181818181818182;0.18181818181818182;0.18181818181818182;0.45000000000000001;0.45000000000000001;450.13108892204514;449.65798450384324;100.02533662053062;550.15642554257511;549.68332112437383;999.81441004641886;0.10004852643608819;0.18189073146829912;0.18181497223085988;0.18197310847594347;0.45021182931602682;0.44973964424788626;22.234564240550764;22.119711795182731;6.7359523790859788;22.044326320301906;20.239720703655227;35.952693886448536;7.3004125024754924e-06;1.9941769555841148e-05;2.0737152610164565e-05;2.1563935601096932e-05;1.2444706936845146e-05;1.3194388350701833e-05;450.14276013650743;449.66383950555456;100.01657351244356;550.15933364895102;549.68041301799781;999.82317315450712;0.10003881168157346;0.18187372284889652;0.18179662861837395;0.18195590592072911;0.45021970503584202;0.4497414832825854;19.705931229194356;19.48574902122412;6.8736789484347112;19.223982315363674;17.995313676406667;35.717122563971607;7.4238628402200186e-06;2.0281872448672651e-05;2.0962893106432329e-05;2.1454964502459492e-05;1.0102013620170912e-05;1.0536924101844216e-05;450.13579724522668;449.66761881830183;100.01816530171071;550.15396254693712;549.68578412001284;999.82158136524015;0.10004056308813222;0.18187808500861302;0.18180393458366573;0.18196025933831575;0.4502133273426383;0.44974610956923;24.590592129880999;24.360981800866309;6.8736662468469802;24.379663820020109;22.598927259932129;35.717733857706286;7.4239506106436669e-06;2.0283091432392167e-05;2.1373862571718438e-05;2.2118621732221463e-05;1.4854865452846245e-05;1.5535477206840802e-05;450.224286043029;449.74536541207539;99.935047605922762;550.15933364895102;549.68041301799792;999.90469906102521;0.099977243457320203;0.18173031994257868;0.18165151127629048;0.1818142302537652;0.45025101784100635;0.44977173870167403;43.928520707198253;45.800102441101053;29.238831182770902;19.223982315363713;17.995313676406635;63.88891322751644;3.5145805131194431e-05;9.5987182714750422e-05;9.5956341743310151e-05;9.7894404294957926e-05;1.6446721013924527e-05;1.8062847407330261e-05;0.10003815965361441;0.13378560699051809;7.4234621943885188e-06;0.0011478177107211462;
495;495;10;505;505;1000;0.01;0.019801980198019802;0.019801980198019802;0.019801980198019802;0.495;0.495;495.11742826640699;494.71667490956798;9.9886518870586478;505.10608015346656;504.70532679662557;999.82275506303472;0.0099939808265928892;0.019783705075196088;0.019776307706068984;0.019791952401011385;0.49520311620335339;0.49480290297005369;22.079925025512264;21.498699590532979;3.4868498263892622;18.852592503319819;18.295453611073096;33.663882388971246;3.5537907903009394e-06;1.3662762226359825e-05;1.3668634263534186e-05;1.3693054803236533e-05;1.1792127655667607e-05;1.178244270600921e-05;495.05050384739286;494.79638104527669;9.9822610287116174;505.03276487610583;504.7786420739875;999.82914592138104;0.0099875427883697465;0.019770867673246286;0.019766259815113148;0.019776070976308655;0.49513302522803582;0.49487943198359424;18.858669955423611;18.28177955456329;3.5319961034583272;15.594971894996743;15.07952257599718;33.654112649242975;3.5988406127787262e-06;1.3837080607050357e-05;1.3844421807090338e-05;1.3854978537467225e-05;8.5759263646493014e-06;8.5432141132409204e-06;495.13432661491976;494.70997340689325;9.9835534641396499;505.11788007906034;504.69352687103333;999.82785348595348;0.0099888487139482961;0.019773691248537863;0.019766190052140149;0.019782313980366763;0.4952172531969824;0.49479389808907115;25.910717984405487;24.759667004761344;3.531878519754208;22.557431846428234;21.646005990374576;33.655222346318155;3.5987604601174495e-06;1.3837031959341113e-05;1.3857293732733863e-05;1.3864295927137087e-05;1.5384823575223508e-05;1.5263553255912423e-05;494.89172558128377;494.63760277916617;10.141039294821251;505.03276487610583;504.77864207398761;999.67036765527087;0.0101752152109212;0.020086707290259454;0.020079814436065237;0.020094199123508696;0.49503977317553377;0.49478501161354477;44.646205416546877;46.43160330376088;29.784779779566318;15.594971894996728;15.079522575997187;61.338688183455908;3.0497795338590021e-05;0.00011683366082614108;0.00011674159027367889;0.00011696334820509862;1.471107504729348e-05;1.5860533101235259e-05;0.0099862284640661637;0.0508250145603499;3.5986696621674409e-06;0.0016697110134771711;
499;500;1;500;501;1000;0.001;0.0019980029950087343;0.002;0.001996007984031936;0.499;0.5;498.78482095640436;499.41209237514715;1.2398613334396995;500.02468228984463;500.65195370858669;999.43677466499196;0.0012424842005550405;0.0024786160578144801;0.0024801530274598778;0.0024771961080003561;0.49906462662273876;0.49969288917670535;19.983132662092132;19.693434810166622;1.7186900767840123;18.096106078831145;17.547085004560422;31.916567997720907;1.7304165972294535e-06;6.8700317068196593e-06;6.8797593303111434e-06;6.8621743104750325e-06;1.0810255621200459e-05;1.093764594748254e-05;498.76288321339092;499.43592554138303;1.238913621828347;500.00179683521873;500.67483916321186;999.43772237660187;0.0012415082499826892;0.0024766853692111943;0.0024784098668140099;0.0024750410820498091;0.49904210524012821;0.49971638650988942;17.571178742654265;16.981146793794544;1.7010192205081935;15.654539318859435;14.918335583738525;31.880313098980466;1.7124145848836462e-06;6.7989238659433312e-06;6.8071931495836017e-06;6.7919681341458787e-06;8.2921240494552625e-06;8.3617139675175722e-06;498.8079682196269;499.38903764152673;1.2398150686387479;500.04778328826603;500.62885271016523;999.43682092979145;0.001242412209715127;0.0024785224387126352;0.0024801930694329519;0.002477002956844632;0.49908736617241123;0.49967022161787439;22.714039672400897;21.515760651576233;1.7023654323990063;20.746983648996121;19.500217025204332;31.882115903015478;1.7137751568955424e-06;6.8045057028055956e-06;6.8141892561752019e-06;6.7972333092465174e-06;1.3157183927914199e-05;1.3180753205246724e-05;497.15391905433205;497.82696138232569;2.8478777808866789;500.00179683521867;500.67483916321191;997.82875821754317;0.0028677555986097816;0.0056928874808796423;0.0056961440759090076;0.0056898039979330576;0.49822860503194577;0.49890363936944482;32.155715623939528;33.314194991903001;16.487379332877463;15.654539318859451;14.918335583738513;48.01153806600486;1.6819167722993069e-05;6.5876622041987232e-05;6.5952058958244247e-05;6.5810459645790188e-05;1.1660303141553931e-05;1.2593397911467169e-05;0.0012404974184475133;0.042514254065359469;1.7107039235272337e-06;0.0017258459574734262;
540;360;100;640;460;1000;0.10000000000000001;0.18430244519362141;0.15625;0.21739130434782608;0.54000000000000004;0.35999999999999999;540.09604884017779;359.75694686953307;99.949834570456318;640.04588341063368;459.70678143998907;999.80283028016686;0.09997398119150426;0.18426148803289061;0.15616274770213293;0.21742415501862983;0.54019753469373266;0.35982848411476304;27.896702930373049;16.831650738793144;6.8829739906303518;27.781661965959088;15.116115891539943;35.128450813876462;7.4205929517611448e-06;2.0782406628004118e-05;1.5873811191351072e-05;3.0617408592691015e-05;1.2271540734302591e-05;1.268072199822375e-05;539.92240834848133;359.88061876346495;99.974818869338009;639.89722721781982;459.85543763280299;999.77784598128414;0.10000146989173407;0.18429796783850577;0.15623664135287663;0.21740521386070952;0.54003727199640605;0.35996125811185958;25.051160386295312;14.000504059547959;7.0485466490852229;25.125683545553827;12.057041746136781;35.001241497907117;7.5876543161935683e-06;2.1257709404981989e-05;1.5988357165370122e-05;3.0770322781837546e-05;9.3443157847560939e-06;9.94307422776872e-06;540.13290707723888;359.69351311152485;99.963122330930034;640.09602940816865;459.6566354424545;999.78954251969367;0.099988587243107732;0.18428926192170031;0.15617239832441682;0.21747814959304235;0.54024158982342452;0.35976982293346887;30.54419885006541;19.131149464189193;7.0641159645913456;30.017217971431442;17.813467001291979;34.961396369779571;7.6002191720019831e-06;2.1255687123158257e-05;1.6531042210425745e-05;3.1490068086361661e-05;1.498406979731422e-05;1.4992886362554732e-05;540.15144619609794;360.10965661108099;99.745781021721811;639.8972272178197;459.85543763280305;1000.0068838289008;0.099774803342612794;0.18387934359763242;0.15588140600047595;0.21691188301254138;0.54013217389435886;0.36009302276302774;47.963579996486644;36.707743259738628;27.794383567499029;25.12568354555383;12.057041746136768;59.87506338987523;3.3096764284157388e-05;9.3106658357571787e-05;6.7513225088146529e-05;0.00013096040393920869;1.3697525623096761e-05;1.8724803433543879e-05;0.098519019747239339;0.13238050196844289;9.808853918541034e-06;0.0010550113818974147;
594;396;10;604;406;1000;0.01;0.02019382153885356;0.016556291390728478;0.024630541871921183;0.59399999999999997;0.39600000000000002;594.32276931937713;395.75780122338131;9.9612230490758655;604.28399236845314;405.71902427245692;1000.041793591833;0.0099632356260170932;0.020117455869158744;0.016483621250733219;0.024553503951726469;0.59429351804607566;0.39574324632790847;27.958105564336769;15.611563215411813;2.8776399879194527;26.455258983227459;12.906425628147103;32.769699954805915;2.9228528715351574e-06;1.1700129777786807e-05;7.8388003066559968e-06;1.7523833759987132e-05;1.1105098126034009e-05;1.2064146392497257e-05;594.18790356244062;395.87734958640687;9.968881746031613;604.15678530847185;405.84623133243815;1000.0341348948798;0.0099710008221844254;0.020131683611415097;0.016499440087050728;0.02456432163297129;0.59416358424284521;0.39586541493497018;24.115139624115148;12.670106373224845;2.9482730802025512;22.669470965957181;9.8492767144132163;32.757581011118397;2.9944356947461113e-06;1.1985564128675449e-05;8.0269929121241658e-06;1.7937669813570634e-05;7.7372640991802782e-06;8.7958856613952589e-06;594.34625733534097;395.71851505262686;9.9691221264709799;604.31537946181311;405.68763717909775;1000.0338945144389;0.0099712522217332619;0.020133600020005301;0.016496365280669882;0.024574242305569882;0.59432110246783409;0.39570764531043279;31.863972240316016;18.062244996125742;2.9504382208471376;30.023136934562874;15.61967381758619;32.772324037796942;2.9968255409492687e-06;1.1989811933189796e-05;8.0552710399382383e-06;1.7922966981288077e-05;1.430179219221851e-05;1.4954069563919278e-05;594.27334283138862;395.9627888553548;9.8834424770835678;604.15678530847185;405.84623133243815;1000.1195741638278;0.0099119650250057249;0.019961820889997539;0.016360787012628324;0.024356220916717231;0.59418714098154135;0.39590089399345313;51.735705142534897;39.024015235742283;28.520327964615024;22.669470965957174;9.8492767144131861;61.160000507643083;2.9113997857116537e-05;0.00011630845116490419;7.811417220762898e-05;0.00017323983216547479;1.2094598128478309e-05;1.7931637603833688e-05;0.0081771668334254307;0.049165313617325172;6.3131437773875536e-06;0.0015364383004879071;
599;400;1;600;401;1000;0.001;0.0020386946747183244;0.0016666666666666668;0.0024937655860349127;0.59899999999999998;0.40000000000000002;598.98409690303197;399.44397564856149;1.2363965078086061;600.22049341084028;400.68037215636991;999.66446905940018;0.0012381970599982272;0.0025211614821413404;0.0020591966950834141;0.0030869084880480761;0.59918140664991748;0.39958039629008513;25.980419409253543;14.232695264463002;1.56067049479878;25.141334139176404;12.227252899696511;32.236905749325025;1.569076362849236e-06;6.4889498872699689e-06;4.3276865093887798e-06;9.7324033138002622e-06;1.0001410208647931e-05;1.086148752712859e-05;598.88077335240951;399.52808872663269;1.2460017440842073;600.12677509649382;400.77409047071666;999.65486382312577;0.0012478374525931144;0.002540612342843591;0.0020754868612002015;0.0031100700249663328;0.59908391157534724;0.39966825097205921;23.157578930644352;11.554736275477719;1.5927639018522719;22.255067951714551;9.5633741730138038;32.254157788821622;1.6017473948000938e-06;6.6233291070718974e-06;4.4173954225326067e-06;9.9327867158422491e-06;7.2699295880123411e-06;8.097655629869821e-06;599.02184504864567;399.38505410250735;1.2469832080287966;600.2688282566744;400.63203731053642;999.65388235918067;0.0012488221783007918;0.0025427489598416576;0.0020768511918083559;0.003113345375422719;0.599225028557133;0.3995261492645652;28.906351237015855;16.151189551526059;1.5941720395307355;27.946777915339258;14.212429121588062;32.257210321363999;1.6031837101596557e-06;6.6289975698025827e-06;4.4229374969327231e-06;9.9390228053834777e-06;1.2364215986881626e-05;1.3132689967472715e-05;597.46386838059891;398.1111837548226;2.6629067158938722;600.12677509649393;400.77409047071666;998.23795885131665;0.0026800641676577391;0.0054293144584545358;0.0044364840780076057;0.0066445464113096282;0.59851032907911916;0.39880960675322219;36.511251649067965;25.65705348878878;15.428046288034874;22.255067951714526;9.5633741730137984;45.874865334373673;1.571267218837885e-05;6.4095738343662674e-05;4.2811372409150942e-05;9.5978058459833974e-05;9.4227399457863371e-06;1.3392178207870918e-05;0.0003066809381102802;0.040902132238896993;9.0783647907188334e-07;0.0015943672260348152;
623;277;100;723;377;1000;0.10000000000000001;0.19154030571213676;0.13831258644536654;0.26525198938992045;0.623;0.27700000000000002;623.20126993726353;276.86702833031364;99.958866023925538;723.16013596118955;376.82589435423853;1000.0271642915022;0.099960834015026881;0.19148394192726229;0.13822814382057558;0.26526750119432813;0.62317760785349618;0.27686155813147589;33.6980041365142;12.174686310461903;6.4622806601870399;33.17828878336929;10.894003311909788;37.879968746476194;7.02153889206726e-06;2.0928268282120749e-05;1.2007562649875798e-05;4.1259316482410597e-05;1.058936295845745e-05;1.0401758817066181e-05;623.08741309815969;276.94366629874901;99.977475459259765;723.06488855741861;376.92114175800947;1000.0085548561678;0.099981205878331314;0.19150696938977491;0.13827087211948022;0.26524677112464806;0.62307503270545317;0.27694376141621524;31.413329284503227;10.01260899477694;6.5074321670357707;31.74433919722679;8.0415223412974193;37.674495628686358;7.0501359553908732e-06;2.1115110829458716e-05;1.1809364308208985e-05;4.1336483631673838e-05;8.0037042251320284e-06;8.485087818797318e-06;623.2500036032111;276.81709788724743;99.959464412484422;723.20946801569551;376.7765622997324;1000.0265659029458;0.099961371154863449;0.19149110018675661;0.13822099494889778;0.26530405869348395;0.62322679387958735;0.27681183496554967;36.752022166023764;14.051315088772958;6.7088386484642601;34.950662633351996;14.217048649411657;37.468638378534983;7.2487128952547405e-06;2.1348818986644374e-05;1.2820209664518941e-05;4.1489207105241609e-05;1.3909427034856693e-05;1.233322954060884e-05;623.24145293638549;277.09770613697623;99.823435621033155;723.06488855741861;376.92114175800953;1000.162594694395;0.099835845410485194;0.19121629437505283;0.13806232629372145;0.26484163508102321;0.62312437063258719;0.27703978395692663;54.953298637224492;29.827992374087906;25.320517181723382;31.744339197226925;8.0415223412974193;62.216763346030866;3.0380471107542809e-05;9.1806096956457967e-05;4.9017078090326579e-05;0.00017563683501913254;1.1103926659206576e-05;1.7872679962841225e-05;0.094552442745495097;0.12871255417425398;3.7071232101857602e-05;0.00083073218574780921;
685;305;10;695;315;1000;0.01;0.021372352121250049;0.014388489208633094;0.031746031746031744;0.68500000000000005;0.30499999999999999;685.34354395028174;304.88450281705497;9.8861690215868716;695.22971297186791;314.77067183864148;1000.1142157889228;0.0098873432830029473;0.021133125883745246;0.014219510270336699;0.031409598222889322;0.68525933631739588;0.3048533203996005;34.65248101495574;11.141025049966673;2.7199634757471616;33.300650716669352;8.6058472748166075;38.06541922374678;2.7619132463311299e-06;1.2389150261339315e-05;5.6023280198008754e-06;2.7493701056088286e-05;8.5883827428800987e-06;9.8266008225008454e-06;685.28692873133775;304.93634038390769;9.8885578476324394;695.17548657897044;314.82489823153986;1000.1118269628781;0.0098897642310750121;0.021136813379617338;0.014224136692731218;0.031409895048658563;0.68520421356700278;0.3049060222019217;32.275287613854992;8.3215868274165921;2.7546492742970439;30.751453502387136;5.9418645443161218;38.047281746328743;2.7962455977841943e-06;1.2534379391838137e-05;5.676525992621646e-06;2.7742367356643545e-05;6.0193013259067798e-06;7.0934404372052807e-06;685.38600316148631;304.83830497948207;9.8880383347708865;695.2740414962575;314.72634331425309;1000.1123464757395;0.0098892427811947351;0.021137996019520783;0.01422152753444096;0.031420189968951726;0.68530242388071194;0.30480833333809432;39.165270277878825;14.219930350397622;2.75133751873194;37.661936885019607;11.813510358451223;38.056790492131128;2.7929593536074137e-06;1.2524534786616454e-05;5.6705534747280731e-06;2.7794177144872008e-05;1.2197944069878281e-05;1.3291887699234068e-05;685.29272164334157;304.94213329591275;9.8827649356275664;695.17548657897044;314.82489823153986;1000.1176198748813;0.0099070904036107181;0.021124056618904267;0.014217214065739172;0.031387312207436097;0.68519830620316868;0.30489460339322089;56.327308968668866;30.167886075830776;25.433111037878525;30.751453502387147;5.9418645443161218;61.267140585975397;2.5951611185160299e-05;0.00011615049989337193;5.2690733076265631e-05;0.00025614022853754395;8.5945030600660865e-06;1.7362137454954609e-05;0.0033221160618111824;0.044701675978528657;4.7265419604223779e-05;0.0012065286702883141;
691;308;1;692;309;1000;0.001;0.0021625577457933874;0.0014450867052023121;0.0032362459546925568;0.69099999999999995;0.308;691.05767831350806;307.61383466289664;1.1388149483218701;692.19649326182969;308.75264961121837;999.81032792472536;0.0011402185124921034;0.0024632498056549948;0.0016448308999295457;0.0036890659753065855;0.69118313777690576;0.30767664371060172;33.15665355513827;9.2286758892813765;1.3767948395174094;32.316872106488773;7.7268878156550382;37.213597612658013;1.3829756260187214e-06;6.441363921208773e-06;2.8700608658373015e-06;1.4461033067264041e-05;7.6382934231980183e-06;8.4066579693244278e-06;690.96798326855867;307.69344986848597;1.1438548680018439;692.11183813656021;308.83730473648791;999.80528800504487;0.0011452734199726292;0.0024738701182452443;0.0016524168624913592;0.0037038003125597903;0.69109673707584141;0.30775798950418609;31.51757221538443;7.0927990903988078;1.3755257602548332;30.547916968799957;5.7018151882787924;37.233936318349294;1.381669837757188e-06;6.4330212177230911e-06;2.8687195890565843e-06;1.4428659524709674e-05;5.7265802339786188e-06;6.3784022596101911e-06;691.07155574831563;307.58881081636707;1.1443881541823129;692.21594390249834;308.73319897055006;999.80475471886416;0.0011458081681919566;0.0024756203332220298;0.0016526429173148944;0.0037086785200753803;0.69120034791885709;0.30765384391295131;36.601909152891061;11.864147533070634;1.3747507898671119;35.975939119235676;10.12771548517907;37.236474221579414;1.3809102854040287e-06;6.4347582906117669e-06;2.8639292887998657e-06;1.4464357413458685e-05;1.0357134534946354e-05;1.1350967294764643e-05;689.5691560286815;306.29462262860955;2.5426821078782686;692.11183813656032;308.83730473648785;998.40646076516862;0.0025569410530418891;0.0054982477743189652;0.0036735568636887795;0.0082295593047961284;0.69066091397763685;0.30678214496932171;42.765581694854575;18.444022871377268;13.011303429723025;30.547916968799957;5.7018151882788048;48.197391909329568;1.322538767231509e-05;6.0814515112788881e-05;2.7159578207247979e-05;0.00013619566276107384;6.9075482797906695e-06;1.1982132970361875e-05;0;0.03634390333805642;1.0000000000000152e-06;0.0012511234431288802;
694;206;100;794;306;1000;0.10000000000000001;0.20287523483519407;0.12594458438287154;0.32679738562091504;0.69399999999999995;0.20599999999999999;693.86142766161447;205.88121186415978;100.032970877523;793.89439853913791;305.91418274168234;999.77561040329556;0.10005940151735092;0.20298398634309969;0.12600499356662515;0.32700386262786918;0.69400987362736244;0.20593072485528627;39.408741695309885;9.8152670393123582;5.6379273382752846;41.565824551180171;8.2448391728251735;42.777648825876085;6.0100043389799277e-06;1.9992470471896983e-05;8.4345672964396123e-06;5.5395025673028869e-05;8.7014636121284527e-06;9.3568220259277328e-06;693.7842148219695;205.93196897775903;100.046198740546;793.8304135625151;305.97816771830537;999.76238254027362;0.10007390658634377;0.20299674323636935;0.12603095761870467;0.32697438414514185;0.69394170789612508;0.20598438551753195;37.445818522052335;8.2840899642576247;5.6786097099114103;40.316109532806522;6.0715321979141716;42.665888199212297;6.0438613364136996e-06;2.0249782483894339e-05;8.3198999417646686e-06;5.5412254236864746e-05;6.6176555945860484e-06;7.9004517077599133e-06;693.88656682902058;205.86327636350413;100.02936904414729;793.91593587316743;305.89264540765134;999.77921223667317;0.10005545533191663;0.20298074127659119;0.12599899439948758;0.32701506660677437;0.69403232758237421;0.20591221708571153;43.89904516573926;11.756977040707174;6.1072810110060329;43.63902856026322;12.496189463614579;42.415754325096948;6.4857167706432064e-06;2.0794097845288693e-05;9.614323766155841e-06;5.5567759860199025e-05;1.3098531491676742e-05;1.138447629052089e-05;693.86444218195118;206.01219633773957;99.965971380565151;793.83041356251499;305.97816771830537;999.84260990025325;0.10000446397595766;0.20283830278942289;0.12593291063140793;0.32671837241149554;0.69396091184871456;0.20603462417532875;55.59264100094601;23.838874862893409;20.079097372117413;40.316109532806514;6.0715321979141699;61.967007914535792;2.4020472262370131e-05;8.1327074201874153e-05;3.1958888147867562e-05;0.00021327418772290344;8.0829067162939555e-06;1.7083809510605374e-05;0.089315901193715894;0.12387224524757433;0.00012087944129065604;0.00057563100197559206;
