name=MinHash;base=1.00000000000000000e+00;numRegisters=4096;numExamples=1000;
trueDifference1;trueDifference2;trueIntersection;true1;true2;trueUnion;trueJaccard;trueCosine;trueInclusionCoefficient1;trueInclusionCoefficient2;trueAlpha;trueBeta;newMeanDifference1;newMeanDifference2;newMeanIntersection;newMean1;newMean2;newMeanUnion;newMeanJaccard;newMeanCosine;newMeanInclusionCoefficient1;newMeanInclusionCoefficient2;newMeanAlpha;newMeanBeta;newMSEDifference1;newMSEDifference2;newMSEIntersection;newMSE1;newMSE2;newMSEUnion;newMSEJaccard;newMSECosine;newMSEInclusionCoefficient1;newMSEInclusionCoefficient2;newMSEAlpha;newMSEBeta;newKnownCardMeanDifference1;newKnownCardMeanDifference2;newKnownCardMeanIntersection;newKnownCardMean1;newKnownCardMean2;newKnownCardMeanUnion;newKnownCardMeanJaccard;newKnownCardMeanCosine;newKnownCardMeanInclusionCoefficient1;newKnownCardMeanInclusionCoefficient2;newKnownCardMeanAlpha;newKnownCardMeanBeta;newKnownCardMSEDifference1;newKnownCardMSEDifference2;newKnownCardMSEIntersection;newKnownCardMSE1;newKnownCardMSE2;newKnownCardMSEUnion;newKnownCardMSEJaccard;newKnownCardMSECosine;newKnownCardMSEInclusionCoefficient1;newKnownCardMSEInclusionCoefficient2;newKnownCardMSEAlpha;newKnownCardMSEBeta;inclExclMeanDifference1;inclExclMeanDifference2;inclExclMeanIntersection;inclExclMean1;inclExclMean2;inclExclMeanUnion;inclExclMeanJaccard;inclExclMeanCosine;inclExclMeanInclusionCoefficient1;inclExclMeanInclusionCoefficient2;inclExclMeanAlpha;inclExclMeanBeta;inclExclMSEDifference1;inclExclMSEDifference2;inclExclMSEIntersection;inclExclMSE1;inclExclMSE2;inclExclMSEUnion;inclExclMSEJaccard;inclExclMSECosine;inclExclMSEInclusionCoefficient1;inclExclMSEInclusionCoefficient2;inclExclMSEAlpha;inclExclMSEBeta;inclExclKnownCardMeanDifference1;inclExclKnownCardMeanDifference2;inclExclKnownCardMeanIntersection;inclExclKnownCardMean1;inclExclKnownCardMean2;inclExclKnownCardMeanUnion;inclExclKnownCardMeanJaccard;inclExclKnownCardMeanCosine;inclExclKnownCardMeanInclusionCoefficient1;inclExclKnownCardMeanInclusionCoefficient2;inclExclKnownCardMeanAlpha;inclExclKnownCardMeanBeta;inclExclKnownCardMSEDifference1;inclExclKnownCardMSEDifference2;inclExclKnownCardMSEIntersection;inclExclKnownCardMSE1;inclExclKnownCardMSE2;inclExclKnownCardMSEUnion;inclExclKnownCardMSEJaccard;inclExclKnownCardMSECosine;inclExclKnownCardMSEInclusionCoefficient1;inclExclKnownCardMSEInclusionCoefficient2;inclExclKnownCardMSEAlpha;inclExclKnownCardMSEBeta;simpleDeprecatedMeanDifference1;simpleDeprecatedMeanDifference2;simpleDeprecatedMeanIntersection;simpleDeprecatedMean1;simpleDeprecatedMean2;simpleDeprecatedMeanUnion;simpleDeprecatedMeanJaccard;simpleDeprecatedMeanCosine;simpleDeprecatedMeanInclusionCoefficient1;simpleDeprecatedMeanInclusionCoefficient2;simpleDeprecatedMeanAlpha;simpleDeprecatedMeanBeta;simpleDeprecatedMSEDifference1;simpleDeprecatedMSEDifference2;simpleDeprecatedMSEIntersection;simpleDeprecatedMSE1;simpleDeprecatedMSE2;simpleDeprecatedMSEUnion;simpleDeprecatedMSEJaccard;simpleDeprecatedMSECosine;simpleDeprecatedMSEInclusionCoefficient1;simpleDeprecatedMSEInclusionCoefficient2;simpleDeprecatedMSEAlpha;simpleDeprecatedMSEBeta;originalMeanDifference1;originalMeanDifference2;originalMeanIntersection;originalMean1;originalMean2;originalMeanUnion;originalMeanJaccard;originalMeanCosine;originalMeanInclusionCoefficient1;originalMeanInclusionCoefficient2;originalMeanAlpha;originalMeanBeta;originalMSEDifference1;originalMSEDifference2;originalMSEIntersection;originalMSE1;originalMSE2;originalMSEUnion;originalMSEJaccard;originalMSECosine;originalMSEInclusionCoefficient1;originalMSEInclusionCoefficient2;originalMSEAlpha;originalMSEBeta;originalKnownCardMeanDifference1;originalKnownCardMeanDifference2;originalKnownCardMeanIntersection;originalKnownCardMean1;originalKnownCardMean2;originalKnownCardMeanUnion;originalKnownCardMeanJaccard;originalKnownCardMeanCosine;originalKnownCardMeanInclusionCoefficient1;originalKnownCardMeanInclusionCoefficient2;originalKnownCardMeanAlpha;originalKnownCardMeanBeta;originalKnownCardMSEDifference1;originalKnownCardMSEDifference2;originalKnownCardMSEIntersection;originalKnownCardMSE1;originalKnownCardMSE2;originalKnownCardMSEUnion;originalKnownCardMSEJaccard;originalKnownCardMSECosine;originalKnownCardMSEInclusionCoefficient1;originalKnownCardMSEInclusionCoefficient2;originalKnownCardMSEAlpha;originalKnownCardMSEBeta;collLowerBoundMeanJaccard;collUpperBoundMeanJaccard;collLowerBoundMSEJaccard;collUpperBoundMSEJaccard;
250;250;500;750;750;1000;0.5;0.66666666666666663;0.66666666666666663;0.66666666666666663;0.25;0.25;250.33944274765736;250.4233186795602;499.81471898650739;750.15416173416361;750.23803766606716;1000.5774804137259;0.49953867287712289;0.66624161729376019;0.66629947424658476;0.66622568988700348;0.25018827526682241;0.25027305185605436;63.58371896014917;65.670553388802389;91.362233390166551;140.59897318548045;136.81491411969196;173.73451534398552;6.0633014322106422e-05;4.7906590944961244e-05;7.3753763086889301e-05;7.7819136018665184e-05;4.9250946242144397e-05;5.1809640948640908e-05;250.29055964566103;250.29055964566103;499.70944035433848;750;750;1000.2905596456599;0.49960449218750003;0.66627925380578568;0.66627925380578568;0.66627925380578568;0.25019775390624999;0.25019775390624999;26.896541129268925;26.896541129268925;26.896541129268979;4.9113848870336017e-28;4.9113848870336017e-28;26.896541129268972;6.0482859611511246e-05;4.7816073118700396e-05;4.7816073118700396e-05;4.7816073118700396e-05;1.5120714902877808e-05;1.5120714902877808e-05;250.0740076072486;250.1578835391515;500.080154126916;750.15416173416349;750.23803766606716;1000.3120452733164;0.50001373909972291;0.66661702357949104;0.6666775956293749;0.66659846540385381;0.24994924447825828;0.25003701642201887;109.87576938891947;105.95617013965422;110.52892984435876;140.59897318548033;136.81491411969196;241.14548606941497;0.00013974320160396671;0.00011058833273784028;0.00014014854432622742;0.00013714389422167286;7.1341974453884873e-05;6.9424832179498954e-05;250.31204527331647;250.31204527331647;499.68795472668359;750;750;1000.3120452733164;0.49989339064477434;0.66625060630224497;0.66625060630224497;0.66625060630224497;0.25005330467761283;0.25005330467761283;241.14548606941497;241.14548606941497;241.14548606941509;2.3005960786631081e-27;2.3005960786631081e-27;241.14548606941469;0.00054212898050863382;0.00042870308634562716;0.00042870308634562716;0.00042870308634562716;0.00013553224512715848;0.00013553224512715848;250.24332716537106;250.43145244896849;499.85870989294608;750.10203705831771;750.29016234191499;1000.5334895072874;0.49960449218750003;0.66629712349777315;0.66639627185945249;0.6662337173569568;0.25010644531249998;0.25028906249999999;58.239112546393606;60.340838241024215;91.338242975263711;128.94754987532406;137.98510567870528;173.56541594849784;6.0482859611511239e-05;4.7798489057253467e-05;7.2050265089908917e-05;7.1140214875866598e-05;4.5589804649353028e-05;4.4959664344787598e-05;250.29545184121835;250.37932777312093;499.85870989294608;750.15416173416349;750.23803766606716;1000.5334895072874;0.49960449218750003;0.66630022269564981;0.66635816123369973;0.66628422605327275;0.25015532369654475;0.25024018411595528;63.570126171713504;65.491056366847616;91.338242975263782;140.59897318548042;136.81491411969193;173.56541594849764;6.0482859611511246e-05;4.7784943168340143e-05;7.3755026692087845e-05;7.7623797755968976e-05;4.9285908394835244e-05;5.1720343038657152e-05;250.29055964566103;250.29055964566103;499.70944035433848;750;750;1000.2905596456599;0.49960449218750003;0.66627925380578568;0.66627925380578568;0.66627925380578568;0.25019775390624999;0.25019775390624999;26.896541129268925;26.896541129268925;26.896541129268979;4.9113848870336017e-28;4.9113848870336017e-28;26.896541129268972;6.0482859611511246e-05;4.7816073118700396e-05;4.7816073118700396e-05;4.7816073118700396e-05;1.5120714902877808e-05;1.5120714902877808e-05;0.49960449218750003;0.49960449218750003;6.0482859611511233e-05;6.0482859611511233e-05;
272;228;500;772;728;1000;0.5;0.66695366670545919;0.64766839378238339;0.68681318681318682;0.27200000000000002;0.22800000000000001;272.57346813533786;228.46858893735757;499.84870265203449;772.4221707873711;728.31729158939231;1000.8907597247288;0.49941485961796822;0.66642068015803935;0.64713798005371892;0.68632311353169917;0.27232106161064445;0.22826407877138694;70.64242500836491;62.067743888255528;93.12452783205427;156.59565340149337;131.85669553815131;178.99082340574614;5.9903555299543861e-05;4.7484990918236708e-05;7.1838235352256508e-05;8.1952101440629812e-05;5.1747755851941228e-05;5.2034064426353775e-05;272.36802477544285;228.3680247754429;499.63197522455727;772;728;1000.368024775443;0.49948809943556965;0.66646275575861846;0.64719167775201802;0.68630765827549067;0.27224844240727036;0.22826345815716045;26.793949253954267;26.793949253954267;26.79394925395426;2.9597556292913023e-27;3.0890026000027126e-27;26.793949253954263;6.0128588951337017e-05;4.7674709001085826e-05;4.4957497607241521e-05;5.0556147457195463e-05;1.4163195594126846e-05;1.5926967536699389e-05;272.55758911291309;228.45270991493356;499.86458167445738;772.4221707873711;728.31729158939231;1000.8748807023042;0.49951767245529088;0.66646977843559185;0.64718829170147563;0.68637089901855108;0.27226965207893566;0.22821267546577467;117.02499209963734;100.42728270473734;103.90442909658051;156.59565340149348;131.8566955381514;252.95302804897395;0.00013097365107465396;0.00010394851438119893;0.00012848641874383212;0.00013809277119103449;7.0696641532420586e-05;6.8555608557393832e-05;272.87488070230529;228.87488070230506;499.12511929769573;772;728;1000.8748807023042;0.49906593438347469;0.66578665692079464;0.64653512862395768;0.68561142760672455;0.27245333317922005;0.22848073243730446;252.95302804897406;252.95302804897403;252.95302804897395;3.0114544175758665e-27;3.1794754795007001e-27;252.95302804897383;0.00056604231688285329;0.00045008154224964115;0.00042442922637012706;0.00047728427282516813;0.00013333038723148537;0.00014993429519338263;272.54890649731436;228.40542620573652;499.89256483685585;772.44147133417039;728.29799104259234;1000.8468975399055;0.49948046875000002;0.66647591651685034;0.64717106347047804;0.68639462390001882;0.27231030273437501;0.228209228515625;64.976799030077458;55.733269381175134;93.492998804963761;146.73182472882058;129.72592178296156;178.61685437533109;6.0169696807861336e-05;4.7636762536915571e-05;6.961045775353727e-05;7.4986298934011974e-05;4.7080025196075379e-05;4.5048142910003628e-05;272.52960595051525;228.42472675253561;499.89256483685585;772.4221707873711;728.31729158939231;1000.8468975399054;0.49948046875000002;0.66647892767859451;0.64719287261649505;0.68638487740878507;0.27229018755650497;0.22822934369349501;68.68862025825608;64.016050580858916;93.492998804963833;156.59565340149345;131.85669553815123;178.61685437533097;6.0169696807861343e-05;4.7755203867891941e-05;6.9942794110033646e-05;8.4699168834288398e-05;5.0409803301258477e-05;5.3607155780913055e-05;272.37312740637759;228.37312740637742;499.62687259362195;772;728;1000.3731274063751;0.49948046875000002;0.66645594932179553;0.64718506812645349;0.68630064916706357;0.27225214583333335;0.22826738541666669;26.806682075646894;26.806682075646883;26.806682075646929;1.0339757656912846e-28;4.1359030627651385e-28;26.806682075646865;6.0169696807861343e-05;4.769736462244314e-05;4.4978861975567965e-05;5.0580172374349e-05;1.4172878485785573e-05;1.593785625881617e-05;0.49948046875000002;0.49948046875000002;6.0169696807861329e-05;6.0169696807861329e-05;
295;205;500;795;705;1000;0.5;0.66786991641738425;0.62893081761006286;0.70921985815602839;0.29499999999999998;0.20499999999999999;295.50746901796805;205.62251977798402;499.83232365699502;795.33979267496306;705.45484343497913;1000.962312452948;0.49936168716294449;0.66728191355336208;0.62847063585656593;0.70853579837262182;0.29521015128266004;0.20542816155439536;77.339150424807855;54.92179382869773;95.044120603839815;165.41031175565254;123.14108012787081;177.50008703927134;6.1129634537032527e-05;4.8279727948081991e-05;7.1552424958761982e-05;8.2813032684429688e-05;5.3766017636993232e-05;4.853395645272946e-05;295.42317569130392;205.42317569130336;499.57682430869687;795;705;1000.4231756913032;0.49940590300706789;0.66730466379022302;0.62839852114301431;0.70861960894850473;0.29527922558667818;0.2053148714062544;27.154916468272255;27.154916468272237;27.154916468272251;2.9468309322201612e-27;3.0631532058604305e-27;27.154916468272223;6.0906411360784048e-05;4.8449826429853618e-05;4.2964940418926804e-05;5.4634910654941401e-05;1.3454226269597218e-05;1.7108610951244246e-05;295.62137247639811;205.73642323641423;499.71842019856479;795.33979267496306;705.45484343497913;1001.0762159113779;0.49926949922656105;0.66715786630119212;0.6283555794859772;0.70840211508030004;0.29525242135107771;0.2054780794223606;123.48139086665168;92.973084894719022;105.34211189077597;165.41031175565254;123.14108012787091;251.39562726020051;0.00013145143180012117;0.00010421527346661353;0.0001234808020235931;0.0001430661649874862;7.0845669824646897e-05;6.6598201120385769e-05;296.07621591137769;206.0762159113774;498.9237840886218;795;705;1001.0762159113779;0.49876163794515127;0.6664323719558275;0.62757708690392711;0.70769331076400388;0.29558203016577933;0.20565633188907054;251.39562726020037;251.39562726020046;251.39562726020051;3.360421238496675e-27;3.4896682092080857e-27;251.3956272602006;0.00056265642855871263;0.0004485403046705029;0.00039776215697195596;0.00050580076909652479;0.00012429080506861943;0.00015805019078214227;295.5142336787469;205.54416128447056;499.86812057336249;795.38235425210917;705.41228185783325;1000.9265155365778;0.49941479492187502;0.66732840116546344;0.6284746309752105;0.70862418994074305;0.29523095703125002;0.20535424804687499;71.938901408430112;50.230325633740122;96.121161755167009;154.26806277675513;124.24601362468556;176.36864415869141;6.1889350414276117e-05;4.8741199527084104e-05;7.0907636376322966e-05;7.6434622131916412e-05;5.0552258491516189e-05;4.278166532516479e-05;295.47167210160052;205.58672286161681;499.86812057336249;795.33979267496306;705.45484343497913;1000.9265155365777;0.49941479492187502;0.66732896679848763;0.628511763952185;0.70858936171402254;0.29518708001378402;0.20539812506434102;73.446472624485182;58.76006989976765;96.121161755167037;165.4103117556526;123.14108012787071;176.3686441586915;6.1889350414276117e-05;4.9144752343926012e-05;6.8335220179984585e-05;8.8893182419951924e-05;5.1279871609655112e-05;5.1754864040234685e-05;295.41767998599443;205.41767998599383;499.58232001400512;795;705;1000.4176799859927;0.49941479492187502;0.66731200462271512;0.62840543397988102;0.70862740427518511;0.29527504638671853;0.20531015869140642;27.582569254548115;27.582569254548066;27.582569254548094;5.1698788284564231e-29;5.1698788284564231e-28;27.582569254548108;6.1889350414276144e-05;4.9212844916451537e-05;4.3641579454211492e-05;5.5495335756849511e-05;1.3671357506513553e-05;1.7384718531370167e-05;0.49941479492187502;0.49941479492187502;6.1889350414276117e-05;6.1889350414276117e-05;
316;184;500;816;684;1000;0.5;0.66926308979503701;0.61274509803921573;0.73099415204678364;0.316;0.184;316.4805877502933;184.43149834195188;499.73292188208302;816.21350963237637;684.16442022403555;1000.6450079743292;0.49942046499488418;0.66873375258573775;0.61228126367446556;0.73043997572447961;0.31626100959886361;0.18431852540625152;84.923814098224668;48.224962219923206;91.579622329772263;171.75090878835692;118.43189089339749;177.45192302022406;5.7341694778084307e-05;4.4712810121476638e-05;7.0092973256388627e-05;7.8217010608338155e-05;5.7010912796749595e-05;4.4244186336974705e-05;316.36400358287824;184.36400358287796;499.63599641712193;816;684;1000.3640035828781;0.49949103934388828;0.66877586146989032;0.61229901521706065;0.73046198306596788;0.31623208605918651;0.18427687459692427;24.726039497984793;24.726039497984804;24.726039497984793;2.6107888083704938e-27;2.6495628995839166e-27;24.726039497984843;5.5504743178877165e-05;4.4300466363491925e-05;3.7134214451750609e-05;5.2849679170481636e-05;1.1541434277642989e-05;1.6425851677384205e-05;316.21095100727518;184.16186159893391;500.00255862510073;816.21350963237637;684.16442022403555;1000.3753712313102;0.49990201680310969;0.66911998561753727;0.61264022545892161;0.73085545817243769;0.31603817927686834;0.18405980392002172;136.00560763020974;81.062295099786951;104.56437315760772;171.75090878835718;118.43189089339742;248.38629860423745;0.00012956692834892102;0.00010155886080271618;0.00012428989776141727;0.00013674421134444317;7.6469926693835616e-05;6.0333364680752108e-05;316.37537123131051;184.37537123131082;499.62462876868938;816;684;1000.3753712313099;0.49980837348573892;0.66876064557486281;0.61228508427535533;0.73044536369691382;0.31608738169050277;0.18410424482375778;248.38629860423754;248.3862986042376;248.3862986042376;3.7610868477020475e-27;2.7529604761530452e-27;248.38629860423742;0.00055586575631889944;0.0004450218914907936;0.00037303305610257646;0.00053090330914691119;0.00011558450190592684;0.0001645006884619898;316.60662244267036;184.27848321429514;499.74641209972293;816.35303454239386;684.02489531401909;1000.6315177566887;0.49943920898437499;0.66875724206384668;0.61218139306597419;0.7306020141984787;0.31639770507812498;0.1841630859375;75.307960629227836;42.882919472072679;93.741298087242157;154.9407639835874;120.7081954058475;174.8661913382268;5.8627903461456302e-05;4.5584846780903354e-05;6.8484813657704218e-05;7.0322125834693138e-05;5.1741803646087657e-05;3.7235498428344704e-05;316.4670975326539;184.41800812431214;499.74641209972293;816.21350963237649;684.16442022403544;1000.6315177566886;0.49943920898437499;0.66875020101176785;0.61229126670482292;0.73046398285756775;0.3162555305087914;0.18430526050683377;78.335521221885358;54.389199171734973;93.741298087242257;171.75090878835712;118.43189089339756;174.86619133822663;5.8627903461456309e-05;4.6400845827082626e-05;6.5331358513122688e-05;8.9062858654858176e-05;5.3092222508125924e-05;4.9633763970610132e-05;316.39994499192346;184.39994499192287;499.60005500807574;816;684;1000.3999449919229;0.49943920898437499;0.6687277529529525;0.6122549693726429;0.73040943714631223;0.31625572070312502;0.1843050703124999;26.113824595181271;26.113824595181267;26.113824595181303;2.4556924435168008e-28;4.0066560920537278e-28;26.113824595181253;5.8627903461456309e-05;4.6786894771208314e-05;3.9218426499395184e-05;5.5815944639336168e-05;1.2190851734161353e-05;1.7350107238769526e-05;0.49943920898437499;0.49943920898437499;5.8627903461456302e-05;5.8627903461456302e-05;
337;163;500;837;663;1000;0.5;0.67119777961612348;0.59737156511350065;0.75414781297134237;0.33700000000000002;0.16300000000000001;337.41081553533144;163.25420709444464;499.98737588920881;837.39819142454053;663.24158298365398;1000.652398518986;0.49967528805388944;0.67089656252692997;0.59709782790503063;0.7538641901905152;0.33717178251951141;0.16315292942659915;91.240459314806841;41.227144139191786;89.513240344521932;175.12251428725736;112.75934141996271;183.68912079357921;5.7755586811351361e-05;4.4201896013435735e-05;6.9196091453159125e-05;7.3230213230337062e-05;5.7473502152286146e-05;3.7986583491561083e-05;337.18634209008371;163.18634209008377;499.81365790991657;837;663;1000.1863420900842;0.49975578684374067;0.67094763482189601;0.59714893418150128;0.7538667540119387;0.33710794221506674;0.16313627094119262;23.549319827992278;23.549319827992299;23.549319827992285;3.6964633623463421e-27;2.714186384939622e-27;23.549319827992235;5.2917637553987497e-05;4.2436482784332286e-05;3.3614561632033829e-05;5.3573659261668352e-05;1.0338201343097197e-05;1.6476647299359796e-05;337.2671633000794;163.1105548591926;500.13102812446107;837.39819142454053;663.24158298365398;1000.5087462837339;0.49996502130192183;0.67111726028798868;0.59729902833466519;0.75410615502375344;0.33704076818492762;0.16299421051315016;139.84996947189063;70.627426715878499;96.771889999744772;175.12251428725716;112.75934141996264;254.44026387212651;0.000121366359518903;9.4429067417713759e-05;0.00011469705500567112;0.00012765958962065297;7.3835353726820323e-05;5.287451433342578e-05;337.50874628373293;163.50874628373316;499.49125371626667;837;663;1000.5087462837339;0.49961800370411341;0.67051484086406421;0.5967637439859812;0.75338047317687373;0.33716884236278172;0.16321315393310487;254.4402638721271;254.44026387212719;254.44026387212725;4.239300639334267e-27;2.8692827497933148e-27;254.44026387212702;0.00057133119462040932;0.0004585079295842661;0.00036319086895384562;0.00057884032739371214;0.00011161754750582173;0.00017789196608178923;337.49392998114422;163.14351479453262;500.0011648162594;837.49509479740425;663.1446796107922;1000.6386095919352;0.49969213867187501;0.67091837918917263;0.59702956737932156;0.75399164939692931;0.33727124023437499;0.16303662109375;77.932704821405693;37.863022381283216;93.503597200942139;152.12443280839375;120.90936500237234;177.87494558230344;5.9320271015167239e-05;4.531950816886375e-05;6.7949994776570806e-05;6.6441789416866629e-05;5.2629289150238008e-05;3.2252174377441383e-05;337.39702660828226;163.24041816739486;500.00116481625946;837.39819142454064;663.24158298365398;1000.6386095919353;0.49969213867187501;0.67091153996135444;0.59710477002267892;0.75388908724384662;0.33716828649727953;0.16313957483084524;81.847902019331116;48.795883079811659;93.503597200942181;175.1225142872571;112.7593414199626;177.87494558230333;5.9320271015167266e-05;4.6583045940000398e-05;6.346696176405943e-05;8.8392487021652041e-05;5.2546370229590869e-05;4.5085631992198415e-05;337.23161662766802;163.23161662766802;499.76838337233136;837;663;1000.2316166276663;0.49969213867187501;0.67088685848369667;0.59709484273874713;0.75379846662493388;0.33713607470703116;0.16317178662109366;26.388984688111631;26.388984688111627;26.388984688111645;2.5849394142282115e-28;3.7481621506309068e-28;26.388984688111613;5.9320271015167252e-05;4.7553632231956367e-05;3.7667930907750323e-05;6.003377100776377e-05;1.1589045426607151e-05;1.8470196864366539e-05;0.49969213867187501;0.49969213867187501;5.9320271015167239e-05;5.9320271015167239e-05;
356;144;500;856;644;1000;0.5;0.6734264783084245;0.58411214953271029;0.77639751552795033;0.35599999999999998;0.14399999999999999;356.40360012079503;144.35865809520723;499.867592593832;856.27119271462732;644.22625068903801;1000.6298508098329;0.4995647270802776;0.67301845156334028;0.58379816936927098;0.77592272574050936;0.35615755547671951;0.14427771744300266;96.494044721537506;34.573607613903576;88.973368611530674;180.34965679248546;103.937805105923;177.43181476756146;5.6678830138338036e-05;4.2518385249360464e-05;6.7577756124689452e-05;6.9212608682741011e-05;5.836992922451598e-05;3.369835652208696e-05;356.28103939890474;144.28103939890474;499.7189606010956;856;644;1000.2810393989051;0.49961108640907853;0.67304795956308383;0.5837838324779151;0.77596111894580022;0.35616697356836929;0.14422194002255198;21.785640540055031;21.785640540055024;21.785640540055059;4.7045897338953448e-27;2.5849394142282116e-27;21.785640540054992;4.8921765154159448e-05;3.9519432685709641e-05;2.9731909637379615e-05;5.2528935371067401e-05;9.0176076413224654e-06;1.5931883783110335e-05;356.18657879675374;144.14163677116727;500.08461391787228;856.27119271462732;644.22625068903801;1000.412829485794;0.49995823375463944;0.67333469856109718;0.58407658120615846;0.77628192257746909;0.35598602640422794;0.14405573984113282;141.73501233089891;61.789004270485805;97.889663217840621;180.34965679248555;103.93780510592288;240.97188442719485;0.00011760318954368953;9.0704563814754803e-05;0.00010868326862466665;0.00012495630208636386;7.297778062548945e-05;4.9145650245245199e-05;356.41282948579288;144.4128294857934;499.58717051420723;856;644;1000.412829485794;0.49974209108898149;0.67287045769490461;0.58362987209603567;0.77575647595373687;0.35611072889246409;0.14414718001855484;240.97188442719488;240.97188442719508;240.97188442719508;5.4929962552349493e-27;2.8563580527221737e-27;240.97188442719471;0.00054221135537834808;0.00043712610369477101;0.00032886590044326332;0.00058102475894832972;9.9944252748530957e-05;0.00017657679097533757;356.43404373534906;144.28547611294232;499.8889617776872;856.32300551303535;644.17443789062918;1000.6084816259779;0.49959228515624998;0.67304709628019865;0.58377351045115544;0.77601521711273458;0.35620703124999997;0.14420068359374999;83.751363028214939;32.020408774903267;93.668191396295612;159.00136332005718;112.16854901521441;170.55866101361016;5.8578133583068862e-05;4.3864907192982173e-05;6.7217200530617817e-05;6.3642742621854932e-05;5.4752023696899349e-05;2.9304645538330096e-05;356.38223093693972;144.33728891135223;499.8889617776872;856.27119271462732;644.22625068903801;1000.6084816259779;0.49959228515624998;0.67304327923931573;0.58381222924933407;0.77596129010082682;0.35615042095412125;0.14425729388962855;85.144826833324515;43.744494532930545;93.668191396295569;180.34965679248543;103.93780510592295;170.5586610136103;5.8578133583068869e-05;4.568861947765472e-05;6.1252494744792839e-05;8.8836909391738739e-05;5.2679455156053386e-05;4.2351509362805056e-05;356.2978618055314;144.29786180553128;499.70213819446826;856;644;1000.2978618055289;0.49959228515624998;0.67302530225498158;0.58376418013372389;0.77593499719637948;0.35617504557291724;0.1442326692708347;26.071098219271484;26.071098219271462;26.071098219271505;3.4896682092080855e-28;2.3264454728053902e-28;26.071098219271512;5.8578133583068862e-05;4.7293308141419589e-05;3.5580479489572669e-05;6.2861912684868213e-05;1.0797538137647858e-05;1.9076581017388259e-05;0.49959228515624998;0.49959228515624998;5.8578133583068849e-05;5.8578133583068849e-05;
374;126;500;874;626;1000;0.5;0.6759695320035104;0.57208237986270027;0.79872204472843455;0.374;0.126;374.49589649509215;126.22954880666907;499.83393747405631;874.32983396914665;626.06348628072533;1000.5593827758171;0.49957025329475252;0.67558050183023566;0.57170358744782901;0.79838005821041147;0.37426157643418961;0.12616817027105781;101.07265854382558;32.056975218107283;86.121160681502403;185.73313754797258;96.350530469111447;181.12399888904741;5.6802306223117416e-05;4.2205791501973629e-05;6.4211336956585639e-05;7.0053830200004041e-05;5.6655405676823025e-05;3.1390728711146461e-05;374.22795745101587;126.22795745101638;499.77204254898385;874;626;1000.2279574510171;0.49969019070309884;0.6756613474205504;0.57182155898053066;0.79835789544566138;0.37412929374657339;0.12618051555032767;21.441537600773099;21.441537600773092;21.441537600773106;4.5494933690416519e-27;2.727111082010763e-27;21.441537600773142;4.8140153562643575e-05;3.9189539484235924e-05;2.8069395557358954e-05;5.4715107842208105e-05;8.3844314744508589e-06;1.6343603530141278e-05;374.80318172679392;126.53683403837064;499.52665224235369;874.32983396914665;626.06348628072533;1000.8666680075178;0.49917477449302528;0.67518564253034452;0.5713727983995287;0.79790872874067009;0.37442448163380615;0.12640074387316808;145.1081568627427;59.788778008975108;98.354884714987861;185.73313754797258;96.350530469111391;240.65757596534661;0.00011937338114177382;9.2531048008138249e-05;0.00010403502046918767;0.00013278404546393282;7.0187912945320752e-05;4.8900895958582027e-05;374.86666800751931;126.86666800751865;499.13333199248098;874;626;1000.8666680075178;0.49906055553569623;0.67479784966862044;0.57109076887011612;0.7973375910423024;0.37439206148976928;0.12654738297453422;240.65757596534675;240.65757596534667;240.65757596534669;5.2732764050255511e-27;2.8175839615087505e-27;240.65757596534667;0.00054057458043460082;0.00043985929325956639;0.00031504796061840795;0.0006141166490556887;9.4150313014395556e-05;0.00018352531031291618;374.68530309722547;126.09967245719315;499.80417234772722;874.48947544495172;625.90384480492003;1000.5891479021442;0.499521240234375;0.67555631970363217;0.57155144603007946;0.79853060244522933;0.37445141601562498;0.12602734374999999;91.7708077789284;28.682079762715052;94.238341713655288;161.62508898784907;108.09699446692917;172.69165619891112;6.2641680240631102e-05;4.5971860242406833e-05;6.9563710636823039e-05;6.260575805847137e-05;5.7282733440399212e-05;2.6375608444213823e-05;374.52566162142017;126.25931393299771;499.80417234772722;874.32983396914665;626.06348628072533;1000.5891479021444;0.499521240234375;0.67553451909371898;0.57165602016310391;0.79833783160338545;0.37428754104081757;0.12619121872480701;88.452279284962174;44.362192818987104;94.238341713655345;185.73313754797269;96.350530469111433;172.69165619891112;6.2641680240631102e-05;4.9251156837968739e-05;5.9398451297239755e-05;9.9240875831172972e-05;5.0800311019932351e-05;4.300931739899458e-05;374.34704600393701;126.34704600393655;499.65295399606271;874;626;1000.3470460039349;0.499521240234375;0.67550034695378147;0.57168530205499191;0.79816765814067669;0.37419980240885398;0.12627895735677092;27.907265425892653;27.907265425892646;27.907265425892689;5.6868667113020649e-28;5.5576197405906542e-28;27.907265425892707;6.2641680240631102e-05;5.1007203898737163e-05;3.6533763890857569e-05;7.121453068290177e-05;1.0910120482656697e-05;2.1266878282441037e-05;0.499521240234375;0.499521240234375;6.2641680240631102e-05;6.2641680240631102e-05;
