name=SetSketch1;numRegisters=4096;q=65534;base=1.00099999999999989e+00;a=3.00000000000000000e+01;seed=923f3c815254dac0;numCycles=1000;
cardinality; avg time in seconds;avg estimated cardinality;
1;0.00053477359999999999;1.0006245493079307
2;0.00083285559999999995;2.000826417695118
5;0.0015821787000000001;4.9966688899086895
10;0.0026550769;9.9983551509748416
20;0.0041581018999999999;20.012357686040037
50;0.0066848131999999996;50.03943042437345
100;0.0091082620000000006;100.12655491419297
200;0.0114084714;199.98157196676533
500;0.015058091900000001;499.97851424608012
1000;0.0178685045;1000.7850060520091
2000;0.021109915;2000.7117206341843
5000;0.0252296789;5002.9889609239008
10000;0.027972707400000001;10004.210467086215
20000;0.031539827300000003;20011.514442370484
50000;0.035885511199999998;49995.344968965495
100000;0.040024618499999998;100039.33278301376
200000;0.044508915099999997;200053.03954833487
500000;0.052260383700000003;499780.29954904184
1000000;0.0617978821;1000134.6326056655
2000000;0.077836262899999994;2000907.4655556136
5000000;0.1172329777;4998192.7519326862
10000000;0.17893814520000001;10013334.655019948
