name=SetSketch1;numRegisters=16384;q=65534;base=1.00099999999999989e+00;a=3.00000000000000000e+01;seed=9cc92d7fa9393899;numExamples=1000;
true cardinality; simple mean; simple mse; simple corrected mean; simple corrected mse; ml mean; ml mse;ml corrected mean; ml corrected mse;
28;2.79986679709783459e+01; 4.58958378196936898e-02; 2.79986679709783459e+01; 4.58958378196936898e-02; 2.79986679720894678e+01; 4.58958383754165603e-02; 2.79986679720894678e+01; 4.58958383754165603e-02; 
29;2.89948365290415531e+01; 4.86559210415807297e-02; 2.89948365290415531e+01; 4.86559210415807297e-02; 2.89948365304373148e+01; 4.86559214248295721e-02; 2.89948365304373148e+01; 4.86559214248295721e-02; 
30;2.99960128769362022e+01; 5.30621956442385093e-02; 2.99960128769362022e+01; 5.30621956442385093e-02; 2.99960128774161454e+01; 5.30621961313845550e-02; 2.99960128774161454e+01; 5.30621961313845550e-02; 
31;3.09970284133194305e+01; 5.66210294974345968e-02; 3.09970284133194305e+01; 5.66210294974345968e-02; 3.09970284142516057e+01; 5.66210300755479665e-02; 3.09970284142516057e+01; 5.66210300755479665e-02; 
32;3.19982281947642662e+01; 6.16574493667720810e-02; 3.19982281947642662e+01; 6.16574493667720810e-02; 3.19982281955722421e+01; 6.16574496895550828e-02; 3.19982281955722421e+01; 6.16574496895550828e-02; 
33;3.29964689920113301e+01; 6.55286178931906993e-02; 3.29964689920113301e+01; 6.55286178931906993e-02; 3.29964689920116712e+01; 6.55286186304574747e-02; 3.29964689920116712e+01; 6.55286186304574747e-02; 
34;3.39941667768564386e+01; 7.09734891613863356e-02; 3.39941667768564386e+01; 7.09734891613863356e-02; 3.39941667775850433e+01; 7.09734897501617529e-02; 3.39941667775850433e+01; 7.09734897501617529e-02; 
35;3.49934550120261534e+01; 7.71087785728971353e-02; 3.49934550120261534e+01; 7.71087785728971353e-02; 3.49934550125651853e+01; 7.71087789214386921e-02; 3.49934550125651853e+01; 7.71087789214386921e-02; 
36;3.59918532088853667e+01; 8.01087105818935885e-02; 3.59918532088853667e+01; 8.01087105818935885e-02; 3.59918532099764050e+01; 8.01087105949010309e-02; 3.59918532099764050e+01; 8.01087105949010309e-02; 
37;3.69926101850957707e+01; 8.38789452294557841e-02; 3.69926101850957707e+01; 8.38789452294557841e-02; 3.69926101850741986e+01; 8.38789456775531767e-02; 3.69926101850741986e+01; 8.38789456775531767e-02; 
38;3.79919550682315048e+01; 8.74184799677748259e-02; 3.79919550682315048e+01; 8.74184799677748259e-02; 3.79919550680277140e+01; 8.74184801010700480e-02; 3.79919550680277140e+01; 8.74184801010700480e-02; 
39;3.89888601253752967e+01; 9.23663900071779037e-02; 3.89888601253752967e+01; 9.23663900071779037e-02; 3.89888601259576006e+01; 9.23663899331909344e-02; 3.89888601259576006e+01; 9.23663899331909344e-02; 
40;3.99864829940933078e+01; 9.87349659032795424e-02; 3.99864829940933078e+01; 9.87349659032795424e-02; 3.99864829946159119e+01; 9.87349660363510545e-02; 3.99864829946159119e+01; 9.87349660363510545e-02; 
