name=SetSketch1;numRegisters=16384;q=62;base=2.00000000000000000e+00;a=3.00000000000000000e+01;seed=3d6aac04d1dec8cf;numCycles=1000;
cardinality; avg time in seconds;avg estimated cardinality;
1;0.00059967620000000001;1.0000107031085741
2;0.0010648001999999999;1.999979846445705
5;0.0022175644000000001;5.0022429916438984
10;0.0035881113999999999;10.002140384638727
20;0.0051637349000000004;20.005987303225655
50;0.0072802995999999998;49.992409234146692
100;0.0091040765000000006;99.998197049263084
200;0.0109977449;200.03004830712118
500;0.0131719622;499.95382472031127
1000;0.0148518136;999.98634362052996
2000;0.016555061699999998;2000.0605044897081
5000;0.0191659224;5000.3925468991856
10000;0.0214353207;10000.626643151898
20000;0.023815562500000002;19999.954932961678
50000;0.027392462999999999;50004.87773810549
100000;0.031051268600000001;100010.34024725255
200000;0.035433868899999998;199955.9684816786
500000;0.044004560099999999;500102.9681479123
1000000;0.053512296199999997;999924.27105875383
2000000;0.069107798900000003;1999578.0920069059
5000000;0.1098221383;5001244.2150822189
10000000;0.17415947179999999;9997934.0176717229
