name=SetSketch2;numRegisters=256;q=65534;base=1.00099999999999989e+00;a=2.00000000000000000e+01;registerStateType=registers with lower bound;bulkAddFirstAttemptSuccessProbability=9.49999999999999956e-01;numExamples=10000;
10; 1.00129934149376858e+01; 1.86417226623676047e-01; 4.31565056268383207e-01; 3.09658458777577827e+00; 1.00129934078825666e+01; 1.86417194160080735e-01; 4.31565018869321082e-01; 3.09658458222116550e+00; 
11; 1.10152653286654054e+01; 2.26584109314954263e-01; 4.75763679840833065e-01; 3.07982501040261747e+00; 1.10152653198512791e+01; 2.26584070452234249e-01; 4.75763639281181538e-01; 3.07982499596480697e+00; 
12; 1.20169259065366152e+01; 2.70198193086443883e-01; 5.19530275127790486e-01; 3.00492814127540875e+00; 1.20169258981837057e+01; 2.70198147237692587e-01; 5.19530231274722865e-01; 3.00492814768627570e+00; 
13; 1.30158692203991571e+01; 3.19007068783291436e-01; 5.64584127147776504e-01; 3.01055981540711670e+00; 1.30158692119167050e+01; 3.19007014506313358e-01; 5.64584079318090959e-01; 3.01055981792908200e+00; 
14; 1.40105691994817541e+01; 3.69922848881749089e-01; 6.08120991994244631e-01; 2.99747403938290535e+00; 1.40105691907666969e+01; 3.69922786270742487e-01; 6.08120940666641685e-01; 2.99747401824206872e+00; 
15; 1.50144154636291649e+01; 4.31454419733998118e-01; 6.56693698875173593e-01; 2.95608803855672653e+00; 1.50144154547113846e+01; 4.31454345628494162e-01; 6.56693642647740772e-01; 2.95608801675437860e+00; 
16; 1.60180090461132778e+01; 4.96335711769640864e-01; 7.04280757956465053e-01; 2.95806769368273059e+00; 1.60180090353939732e+01; 4.96335626427318377e-01; 7.04280697642279518e-01; 2.95806767471274812e+00; 
17; 1.70206570753178887e+01; 5.56193453205788502e-01; 7.45497644828671424e-01; 2.97370238379142648e+00; 1.70206570654630198e+01; 5.56193359152614364e-01; 7.45497582020942851e-01; 2.97370237634517176e+00; 
18; 1.80241046036533241e+01; 6.18879652677999714e-01; 7.86319668303364860e-01; 2.96654063839843563e+00; 1.80241045920458802e+01; 6.18879550800876865e-01; 7.86319603878206097e-01; 2.96654063902036613e+00; 
19; 1.90306984881810450e+01; 6.89706289251852067e-01; 8.29918003223959033e-01; 2.98123658593958263e+00; 1.90306984750746899e+01; 6.89706173303861747e-01; 8.29917933853669743e-01; 2.98123659434603328e+00; 
20; 2.00344300900006580e+01; 7.64056060142279114e-01; 8.73424655619948975e-01; 2.99661936655106365e+00; 2.00344300744759920e+01; 7.64055932721146691e-01; 8.73424583288524681e-01; 2.99661937321182759e+00; 
21; 2.10376474219850707e+01; 8.45406681267688143e-01; 9.18688931513586993e-01; 3.02230442829816148e+00; 2.10376474063166725e+01; 8.45406539508602339e-01; 9.18688855002727789e-01; 3.02230444340897009e+00; 
22; 2.20437044044235648e+01; 9.28675007556763688e-01; 9.62686310586556404e-01; 2.97905741438390592e+00; 2.20437043860263451e+01; 9.28674850391402851e-01; 9.62686229793214054e-01; 2.97905741578647243e+00; 
23; 2.30449920957736829e+01; 1.01581640185808952e+00; 1.00687244136284448e+00; 2.96332248303776336e+00; 2.30449920756440747e+01; 1.01581623284254086e+00; 1.00687235833137079e+00; 2.96332249356421995e+00; 
24; 2.40502416914734702e+01; 1.10821201086062771e+00; 1.05151689634475720e+00; 2.95744427494890871e+00; 2.40502416716203875e+01; 1.10821182879078761e+00; 1.05151681071849135e+00; 2.95744427736145044e+00; 
25; 2.50489074153902536e+01; 1.19546736466593173e+00; 1.09227992263236318e+00; 3.00282460285800790e+00; 2.50489073951965544e+01; 1.19546716857410029e+00; 1.09227983377392746e+00; 3.00282460563302722e+00; 
26; 2.60487772579378429e+01; 1.29791013309879411e+00; 1.13821391320211274e+00; 2.96017195216477891e+00; 2.60487772358219978e+01; 1.29790992176049214e+00; 1.13821382131217441e+00; 2.96017193465361794e+00; 
27; 2.70497680941528813e+01; 1.40517610982548313e+00; 1.18435604723827503e+00; 2.95698492123694612e+00; 2.70497680713668593e+01; 1.40517588242531177e+00; 1.18435595219415490e+00; 2.95698490980378326e+00; 
28; 2.80568684898665168e+01; 1.50969282316193532e+00; 1.22737883231797396e+00; 2.93525582208974933e+00; 2.80568684647496625e+01; 1.50969257311649385e+00; 1.22737873162016142e+00; 2.93525582141092922e+00; 
29; 2.90597848035444386e+01; 1.63605797051426793e+00; 1.27768687391684854e+00; 2.94810264501811226e+00; 2.90597847801323041e+01; 1.63605769754852481e+00; 1.27768676819204963e+00; 2.94810264175708836e+00; 
30; 3.00584855527979862e+01; 1.74092617672424343e+00; 1.31814476323283714e+00; 2.99640490893915601e+00; 3.00584855285184993e+01; 1.74092588779392687e+00; 1.31814465471277931e+00; 2.99640489334409121e+00; 
31; 3.10534678557175923e+01; 1.85386828729315423e+00; 1.36051809091173603e+00; 3.00818188991045377e+00; 3.10534678327745297e+01; 1.85386798231157957e+00; 1.36051797973050004e+00; 3.00818187488934274e+00; 
32; 3.20543127089430087e+01; 1.98776441498746315e+00; 1.40883446317683791e+00; 3.00680573870477019e+00; 3.20543126863242449e+01; 1.98776408439286900e+00; 1.40883434671969798e+00; 3.00680573172086207e+00; 
33; 3.30630484789134798e+01; 2.10896004626473621e+00; 1.45085662130047766e+00; 3.00272594449705776e+00; 3.30630484539096017e+01; 2.10895969090250857e+00; 1.45085649992069965e+00; 3.00272593802975063e+00; 
34; 3.40646390534028143e+01; 2.23673955300010974e+00; 1.49417580818834117e+00; 2.99256976131419261e+00; 3.40646390283440965e+01; 2.23673918019453755e+00; 1.49417568451947869e+00; 2.99256975312634621e+00; 
35; 3.50630293869249030e+01; 2.37439014382302949e+00; 1.53961600414093813e+00; 2.95030944256945826e+00; 3.50630293602103578e+01; 2.37438974637506384e+00; 1.53961587616085938e+00; 2.95030944159204322e+00; 
36; 3.60707459732882114e+01; 2.51159486542918353e+00; 1.58322135934704433e+00; 2.93648300288089548e+00; 3.60707459456005068e+01; 2.51159444217603278e+00; 1.58322122691592004e+00; 2.93648301372247422e+00; 
37; 3.70667742978506354e+01; 2.65218358085307182e+00; 1.62718307943500995e+00; 2.92586653333612423e+00; 3.70667742691441973e+01; 2.65218313577758824e+00; 1.62718294385046147e+00; 2.92586654655608580e+00; 
38; 3.80627147912762211e+01; 2.80037678721937233e+00; 1.67225705026904548e+00; 2.93697270954472200e+00; 3.80627147637131884e+01; 2.80037631020265998e+00; 1.67225690867613364e+00; 2.93697270931743493e+00; 
39; 3.90641847265355651e+01; 2.93288135363221825e+00; 1.71136251989804622e+00; 2.90837359878384794e+00; 3.90641846984918431e+01; 2.93288085645557706e+00; 1.71136237569225624e+00; 2.90837360288782465e+00; 
40; 4.00620397816413458e+01; 3.05180060934901087e+00; 1.74583838737808361e+00; 2.89770821402743461e+00; 4.00620397530811800e+01; 3.05180009223219395e+00; 1.74583824029313250e+00; 2.89770820748916602e+00; 
41; 4.10610184409163566e+01; 3.19892257408323877e+00; 1.78751204861711588e+00; 2.92236762224525970e+00; 4.10610184115740324e+01; 3.19892202960974714e+00; 1.78751189731948834e+00; 2.92236760523005090e+00; 
42; 4.20634056233145799e+01; 3.38222102459865326e+00; 1.83798823487277829e+00; 2.96182650951842863e+00; 4.20634055942552862e+01; 3.38222045649994829e+00; 1.83798808133161518e+00; 2.96182649881692273e+00; 
43; 4.30671293909131023e+01; 3.57894061557134346e+00; 1.89061742836751012e+00; 2.99634952194854431e+00; 4.30671293590724957e+01; 3.57894001650392957e+00; 1.89061727106637556e+00; 2.99634952220316686e+00; 
44; 4.40634351980465198e+01; 3.72516091910134772e+00; 1.92902485591818551e+00; 2.97444927856399710e+00; 4.40634351644844315e+01; 3.72516031283237892e+00; 1.92902469987794278e+00; 2.97444927229900324e+00; 
45; 4.50629172912921803e+01; 3.89586749404185095e+00; 1.97279216049189166e+00; 2.98715831482536576e+00; 4.50629172570094738e+01; 3.89586685709950675e+00; 1.97279200015355305e+00; 2.98715828214953216e+00; 
46; 4.60651627908250205e+01; 4.07760698229632546e+00; 2.01825686992221076e+00; 3.00029145359783733e+00; 4.60651627555089149e+01; 4.07760631894327918e+00; 2.01825670672434176e+00; 3.00029140958892437e+00; 
47; 4.70637394827749134e+01; 4.26330418170437664e+00; 2.06379297896857450e+00; 2.99954759888844213e+00; 4.70637394480197955e+01; 4.26330348788687719e+00; 2.06379281194915132e+00; 2.99954756875609885e+00; 
48; 4.80600641407950704e+01; 4.42968226827492728e+00; 2.10382379662971930e+00; 3.03818542812686632e+00; 4.80600641066176735e+01; 4.42968154351081456e+00; 2.10382362535622969e+00; 3.03818540339805443e+00; 
49; 4.90576180631995271e+01; 4.62003645146913300e+00; 2.14865460469156799e+00; 3.09159277370159780e+00; 4.90576180286867753e+01; 4.62003569635868772e+00; 2.14865442990000499e+00; 3.09159275182656490e+00; 
50; 5.00551881463005728e+01; 4.80533954447335532e+00; 2.19141365629158713e+00; 3.12869869919091137e+00; 5.00551881123605398e+01; 4.80533874786901105e+00; 2.19141347539048947e+00; 3.12869866312935541e+00; 
51; 5.10528750726964304e+01; 5.05387379116141133e+00; 2.24746034844861065e+00; 3.12300264504636971e+00; 5.10528750387372554e+01; 5.05387295030378780e+00; 2.24746016217915212e+00; 3.12300261321801198e+00; 
52; 5.20506486656067082e+01; 5.24632282633811453e+00; 2.28992522563737477e+00; 3.11152540560871227e+00; 5.20506486317240658e+01; 5.24632194778934036e+00; 2.28992503455765162e+00; 3.11152536250197409e+00; 
53; 5.30484422756778784e+01; 5.43188214296403427e+00; 2.33013636701613969e+00; 3.04731769671606800e+00; 5.30484422421863755e+01; 5.43188124049715615e+00; 2.33013617406131157e+00; 3.04731766408375204e+00; 
54; 5.40428892636483056e+01; 5.56981150053077467e+00; 2.35965506199412500e+00; 3.03361438386489546e+00; 5.40428892311690277e+01; 5.56981058383734595e+00; 2.35965486834135563e+00; 3.03361435472726715e+00; 
55; 5.50439648569866904e+01; 5.75065544973397369e+00; 2.39764937826282098e+00; 3.04258091216883164e+00; 5.50439648229573280e+01; 5.75065449712766519e+00; 2.39764918023258788e+00; 3.04258089066534021e+00; 
56; 5.60432681504073997e+01; 5.99748707013784710e+00; 2.44859448200353036e+00; 3.01107130106579213e+00; 5.60432681165999611e+01; 5.99748607416222157e+00; 2.44859427922392392e+00; 3.01107128737222141e+00; 
57; 5.70447626847977958e+01; 6.23089624033498701e+00; 2.49577493824757468e+00; 3.02031262594788341e+00; 5.70447626510357821e+01; 6.23089519696557836e+00; 2.49577472982596049e+00; 3.02031260058571371e+00; 
58; 5.80490914546752208e+01; 6.48489575734446078e+00; 2.54607262002133217e+00; 3.04596068321340008e+00; 5.80490914197719974e+01; 6.48489467026874511e+00; 2.54607240721341066e+00; 3.04596065138715577e+00; 
59; 5.90460450263336085e+01; 6.66857436278001714e+00; 2.58194775670034815e+00; 3.04849553904662374e+00; 5.90460449928826918e+01; 6.66857325023985048e+00; 2.58194754185096809e+00; 3.04849551176247102e+00; 
60; 6.00434352966117331e+01; 6.90206246997413153e+00; 2.62681857861984991e+00; 3.03028525298375806e+00; 6.00434352646838150e+01; 6.90206131680277046e+00; 2.62681835964815669e+00; 3.03028523921766713e+00; 
61; 6.10567407226011838e+01; 7.16166638273051070e+00; 2.67552740093036157e+00; 3.02318805564911575e+00; 6.10567406869498797e+01; 7.16166521625033514e+00; 2.67552718369572951e+00; 3.02318802897378935e+00; 
62; 6.20474483194399724e+01; 7.38860849732483782e+00; 2.71778533999783622e+00; 3.03293366459210301e+00; 6.20474482849440321e+01; 7.38860728188242621e+00; 2.71778511699108760e+00; 3.03293362889343676e+00; 
63; 6.30488913725507913e+01; 7.66312100063122603e+00; 2.76780249192773375e+00; 3.03810863401005538e+00; 6.30488913383481204e+01; 7.66311974079786573e+00; 2.76780226494457748e+00; 3.03810860651162162e+00; 
64; 6.40531755442786306e+01; 7.86190610428529357e+00; 2.80340479877166526e+00; 3.04338866579461920e+00; 6.40531755073609617e+01; 7.86190482197571150e+00; 2.80340457076617078e+00; 3.04338865055951802e+00; 
65; 6.50472507107399878e+01; 8.09592426670995202e+00; 2.84494141188260752e+00; 3.07591895206414323e+00; 6.50472506742544141e+01; 8.09592292970711647e+00; 2.84494117750959408e+00; 3.07591894257243492e+00; 
66; 6.60412903233624320e+01; 8.45041055185005163e+00; 2.90666572915542698e+00; 3.10261849040105808e+00; 6.60412902876657171e+01; 8.45040916385793039e+00; 2.90666549090231507e+00; 3.10261848458498024e+00; 
67; 6.70501056597571221e+01; 8.77222448597348325e+00; 2.96137027553695686e+00; 3.09000111430402624e+00; 6.70501056214379787e+01; 8.77222305408217906e+00; 2.96137003442367863e+00; 3.09000110353391078e+00; 
68; 6.80586819806088670e+01; 9.07575580704642704e+00; 3.01202792686227427e+00; 3.05420183565936831e+00; 6.80586819401029999e+01; 9.07575433544968924e+00; 3.01202768336471971e+00; 3.05420182966724907e+00; 
69; 6.90566741755039004e+01; 9.33154063246530541e+00; 3.05423127321692967e+00; 3.01770016562851762e+00; 6.90566741352983229e+01; 9.33153910498367800e+00; 3.05423102390305168e+00; 3.01770015189598384e+00; 
70; 7.00516756663683111e+01; 9.68228231515623783e+00; 3.11120747309813517e+00; 3.08695506001851383e+00; 7.00516756260336422e+01; 9.68228071131738055e+00; 3.11120721601622652e+00; 3.08695505213214805e+00; 
71; 7.10561376977593113e+01; 1.00208637648507537e+01; 3.16507698543669846e+00; 3.10225129923289877e+00; 7.10561376546866938e+01; 1.00208621047628483e+01; 3.16507672394985207e+00; 3.10225129069063321e+00; 
72; 7.20542119619767476e+01; 1.02635258057066014e+01; 3.20321508314463532e+00; 3.08335304391619980e+00; 7.20542119169873985e+01; 1.02635240991726704e+01; 3.20321481752772863e+00; 3.08335303128630311e+00; 
73; 7.30568729922682110e+01; 1.05579544408255988e+01; 3.24880284159812138e+00; 3.06726570158805512e+00; 7.30568729491978957e+01; 1.05579526773635006e+01; 3.24880257095025904e+00; 3.06726568958332058e+00; 
74; 7.40558228369707052e+01; 1.08378609954889100e+01; 3.29161735418341816e+00; 3.06644427280806031e+00; 7.40558227959952831e+01; 1.08378591857932616e+01; 3.29161707998370012e+00; 3.06644426024834704e+00; 
75; 7.50752814419809482e+01; 1.11149425239343262e+01; 3.33305793955454499e+00; 3.05629151456088133e+00; 7.50752813954735956e+01; 1.11149406817347938e+01; 3.33305766425219385e+00; 3.05629150717879927e+00; 
76; 7.60825529147256248e+01; 1.13851305475839499e+01; 3.37317588688380177e+00; 3.04471539347527376e+00; 7.60825528669622315e+01; 1.13851286645911358e+01; 3.37317560893994983e+00; 3.04471538276238229e+00; 
77; 7.70882337333043921e+01; 1.17250929983893766e+01; 3.42305533211143143e+00; 3.04820577965335815e+00; 7.70882336816170550e+01; 1.17250910373389026e+01; 3.42305504699633634e+00; 3.04820576503900886e+00; 
78; 7.80818949675306442e+01; 1.20117048388002772e+01; 3.46482294686083758e+00; 3.02269036654150192e+00; 7.80818949144277781e+01; 1.20117028206061107e+01; 3.46482265687539037e+00; 3.02269035966091204e+00; 
79; 7.90883711630943509e+01; 1.23873439732667308e+01; 3.51845626813807177e+00; 3.04871966936755179e+00; 7.90883711073280722e+01; 1.23873418938645603e+01; 3.51845597403948673e+00; 3.04871966066482036e+00; 
80; 8.01003738424498692e+01; 1.27323069444586441e+01; 3.56682380223784534e+00; 3.06503762463906382e+00; 8.01003737854082516e+01; 1.27323048069509301e+01; 3.56682350420563177e+00; 3.06503762342327812e+00; 
81; 8.11011916468963676e+01; 1.30600169838471896e+01; 3.61244754071884033e+00; 3.06273044280119011e+00; 8.11011915916561605e+01; 1.30600148108547049e+01; 3.61244724150166308e+00; 3.06273043985222548e+00; 
82; 8.21002298275520843e+01; 1.33181826472065854e+01; 3.64803188430082903e+00; 3.04347019416244624e+00; 8.21002297716941456e+01; 1.33181804183501669e+01; 3.64803158034799146e+00; 3.04347018242540601e+00; 
83; 8.31114532032581224e+01; 1.36172313784166086e+01; 3.68846981306612687e+00; 3.03896208007600777e+00; 8.31114531453292784e+01; 1.36172291078065850e+01; 3.68846950701814569e+00; 3.03896207033324917e+00; 
84; 8.41205132761441803e+01; 1.39712571448725527e+01; 3.73587120965721198e+00; 3.03889987753024160e+00; 8.41205132163213847e+01; 1.39712548242242107e+01; 3.73587090099700214e+00; 3.03889986771119824e+00; 
85; 8.51172044831146763e+01; 1.43465301666320411e+01; 3.78586757240264093e+00; 3.04199385284290003e+00; 8.51172044241964159e+01; 1.43465278029322150e+01; 3.78586726205251400e+00; 3.04199384531444750e+00; 
86; 8.61177519087368921e+01; 1.47440437065836107e+01; 3.83799142711033348e+00; 3.00060722768034482e+00; 8.61177518487257601e+01; 1.47440412864085229e+01; 3.83799111365959655e+00; 3.00060722468345320e+00; 
87; 8.71265921030280737e+01; 1.50965898335102047e+01; 3.88337022094997542e+00; 2.98291546259045770e+00; 8.71265920421524669e+01; 1.50965873676054798e+01; 3.88336990543898697e+00; 2.98291546268632679e+00; 
88; 8.81391767229851268e+01; 1.54542007434934021e+01; 3.92871869485110503e+00; 2.98476682401648175e+00; 8.81391766597184443e+01; 1.54541982282596635e+01; 3.92871837698367532e+00; 2.98476682571077934e+00; 
89; 8.91383058134617841e+01; 1.57331404503874683e+01; 3.96409030577634791e+00; 3.00382966242297345e+00; 8.91383057511033883e+01; 1.57331378799604273e+01; 3.96408998373803190e+00; 3.00382964744093739e+00; 
90; 9.01341475837600967e+01; 1.60097947865862835e+01; 3.99897477015767544e+00; 3.00605196837075939e+00; 9.01341475206341016e+01; 1.60097922012215754e+01; 3.99897444902181265e+00; 3.00605195363372735e+00; 
91; 9.11364612421901796e+01; 1.63271881859541317e+01; 4.03838662281535044e+00; 3.02264468077513371e+00; 9.11364611791928070e+01; 1.63271855573040803e+01; 4.03838629948613459e+00; 3.02264467053450492e+00; 
92; 9.21455574274604317e+01; 1.66263988283547413e+01; 4.07494930810996525e+00; 2.99135920854657034e+00; 9.21455573594529511e+01; 1.66263961772461855e+01; 4.07494898524574634e+00; 2.99135920423063162e+00; 
93; 9.31631310422002059e+01; 1.70382858796956853e+01; 4.12452108041240795e+00; 2.99168990924631473e+00; 9.31631309726283803e+01; 1.70382831762056917e+01; 4.12452075543027075e+00; 2.99168989847196842e+00; 
94; 9.41661233174203289e+01; 1.74839405035939954e+01; 4.17807893020261734e+00; 2.96728907500115691e+00; 9.41661232479413428e+01; 1.74839377252630364e+01; 4.17807860047611346e+00; 2.96728906069142484e+00; 
95; 9.51689634379935683e+01; 1.78555216604347606e+01; 4.22220002096726166e+00; 2.96187994597247295e+00; 9.51689633671461337e+01; 1.78555188240277367e+01; 4.22219968791034983e+00; 2.96187993849686393e+00; 
96; 9.61732901294222842e+01; 1.82997488348496979e+01; 4.27430922675168645e+00; 2.95847850595613693e+00; 9.61732900553576542e+01; 1.82997459359338244e+01; 4.27430889064514830e+00; 2.95847850038574922e+00; 
97; 9.71852462401926260e+01; 1.87373443220138611e+01; 4.32469977599698385e+00; 2.96210706463899154e+00; 9.71852461669586063e+01; 1.87373413404287277e+01; 4.32469943441804805e+00; 2.96210706526038958e+00; 
98; 9.81810049915511911e+01; 1.92098060478701029e+01; 4.37916010679030165e+00; 2.99693762617470139e+00; 9.81810049212336224e+01; 1.92098030055195643e+01; 4.37915976232984949e+00; 2.99693762336521452e+00; 
99; 9.91771394014315746e+01; 1.96101315728370054e+01; 4.42478849271891050e+00; 3.02657924425550684e+00; 9.91771393305313183e+01; 1.96101284607778368e+01; 4.42478814389531205e+00; 3.02657924887206775e+00; 
100; 1.00173936820403483e+02; 2.00360750918433652e+01; 4.47278672354843643e+00; 3.01730631959644358e+00; 1.00173936749476965e+02; 2.00360719287825439e+01; 4.47278637271712132e+00; 3.01730631739111832e+00; 
101; 1.01180365519555721e+02; 2.04122849350715221e+01; 4.51439400301158145e+00; 3.04261130476184061e+00; 1.01180365445430255e+02; 2.04122816958506910e+01; 4.51439364720730829e+00; 3.04261129853588574e+00; 
102; 1.02191345572560778e+02; 2.08148646986180523e+01; 4.55831674749346494e+00; 3.01788763407972693e+00; 1.02191345498239713e+02; 2.08148614367241898e+01; 4.55831639281737289e+00; 3.01788761818646156e+00; 
103; 1.03180731052486152e+02; 2.12762717990091232e+01; 4.60907887605282163e+00; 2.99986827634569586e+00; 1.03180730978952226e+02; 2.12762684668771236e+01; 4.60907851746139485e+00; 2.99986826934268525e+00; 
104; 1.04192497159459577e+02; 2.17292034636732083e+01; 4.65748304422820780e+00; 2.98885592277183010e+00; 1.04192497085907192e+02; 2.17292000579570477e+01; 4.65748268165050305e+00; 2.98885592850873616e+00; 
105; 1.05207809503903007e+02; 2.20513220210489393e+01; 4.69128311138186138e+00; 3.01407129931262308e+00; 1.05207809426082093e+02; 2.20513186394249132e+01; 4.69128275441334264e+00; 3.01407130923822653e+00; 
106; 1.06213444861061433e+02; 2.25501358945560924e+01; 4.74389894346858565e+00; 2.99139706868590682e+00; 1.06213444783645542e+02; 2.25501324213385033e+01; 4.74389858087977334e+00; 2.99139708614535582e+00; 
107; 1.07213313425560017e+02; 2.28932627878141517e+01; 4.77993307173750281e+00; 3.02461039479709148e+00; 1.07213313348622776e+02; 2.28932593116733756e+01; 4.77993271155281629e+00; 3.02461040961130712e+00; 
108; 1.08215538956554028e+02; 2.34039249193925230e+01; 4.83295643241275208e+00; 3.00731953184383194e+00; 1.08215538881844708e+02; 2.34039213903051788e+01; 4.83295607063817378e+00; 3.00731955664476702e+00; 
109; 1.09227935189374463e+02; 2.38763181113121057e+01; 4.88102076012354580e+00; 2.98591478965434032e+00; 1.09227935112714604e+02; 2.38763144822846805e+01; 4.88102039195458381e+00; 2.98591480881666582e+00; 
110; 1.10229342407384053e+02; 2.44994059030166795e+01; 4.94437134155516933e+00; 2.98176415852184018e+00; 1.10229342331125494e+02; 2.44994021399660049e+01; 4.94437096455353231e+00; 2.98176417980461395e+00; 
111; 1.11232432867730878e+02; 2.50381218486889203e+01; 4.99840942807682875e+00; 2.99924707735590701e+00; 1.11232432796358367e+02; 2.50381179494076100e+01; 4.99840904134354069e+00; 2.99924709563061809e+00; 
112; 1.12242629438609370e+02; 2.54576217181290225e+01; 5.03971751923150801e+00; 3.01293081017804676e+00; 1.12242629363911760e+02; 2.54576177349697232e+01; 5.03971712765088586e+00; 3.01293082794531264e+00; 
113; 1.13245451642677139e+02; 2.60458289615064906e+01; 5.09760556071316273e+00; 3.02784004629743153e+00; 1.13245451564472916e+02; 2.60458248913527086e+01; 5.09760516525658680e+00; 3.02784006609656720e+00; 
114; 1.14252787584710930e+02; 2.64097336945655421e+01; 5.13281912126088979e+00; 3.05816053428959433e+00; 1.14252787506439205e+02; 2.64097295267510859e+01; 5.13281871911911658e+00; 3.05816054946877758e+00; 
115; 1.15248988934091429e+02; 2.68274390433326957e+01; 5.17353298569099795e+00; 3.08756120690916847e+00; 1.15248988856566072e+02; 2.68274348387896886e+01; 5.17353258307086072e+00; 3.08756121526310512e+00; 
116; 1.16252230019008437e+02; 2.72669643737947816e+01; 5.21568254318704128e+00; 3.09265370925914107e+00; 1.16252229941212804e+02; 2.72669601447643011e+01; 5.21568214153435150e+00; 3.09265372610771472e+00; 
117; 1.17267863693409083e+02; 2.77104152655549854e+01; 5.25724873934154413e+00; 3.10155155723106413e+00; 1.17267863611361264e+02; 2.77104109717893543e+01; 5.25724833515574730e+00; 3.10155157258009950e+00; 
118; 1.18266718576862544e+02; 2.81309724820333251e+01; 5.29715335654820585e+00; 3.07925492819485491e+00; 1.18266718493072034e+02; 2.81309681420061040e+01; 5.29715295111058904e+00; 3.07925493686689933e+00; 
119; 1.19284187743875577e+02; 2.85479344150840078e+01; 5.33546359197725462e+00; 3.07352890415880520e+00; 1.19284187656896421e+02; 2.85479300422900870e+01; 5.33546318682431409e+00; 3.07352890851512806e+00; 
120; 1.20289116274653466e+02; 2.90969810239556423e+01; 5.38640815420502772e+00; 3.05540488613827721e+00; 1.20289116186010929e+02; 2.90969765335737733e+01; 5.38640774213762707e+00; 3.05540488808705835e+00; 
121; 1.21290376539443457e+02; 2.96209641000195099e+01; 5.43476269632447817e+00; 3.06028249507346128e+00; 1.21290376450233396e+02; 2.96209595063638638e+01; 5.43476227847309090e+00; 3.06028249396729457e+00; 
122; 1.22282198033546010e+02; 3.01399632182379200e+01; 5.48272993025378863e+00; 3.05831382895726289e+00; 1.22282197946322313e+02; 3.01399585433161192e+01; 5.48272950841163098e+00; 3.05831381866548924e+00; 
123; 1.23292124680225498e+02; 3.06718552782828056e+01; 5.53050797391036486e+00; 3.05307029937294772e+00; 1.23292124589589633e+02; 3.06718505182364680e+01; 5.53050754835338410e+00; 3.05307028407196235e+00; 
124; 1.24279764867951087e+02; 3.11387847957702633e+01; 5.57319624761510823e+00; 3.05949696417376238e+00; 1.24279764775703470e+02; 3.11387799581207325e+01; 5.57319581823535515e+00; 3.05949694968601493e+00; 
125; 1.25296083419309042e+02; 3.17278555015044361e+01; 5.62496134300628103e+00; 3.07955571057706345e+00; 1.25296083319829236e+02; 3.17278505490230351e+01; 5.62496090801901705e+00; 3.07955569573860322e+00; 
126; 1.26301758765809751e+02; 3.22434183797572516e+01; 5.67030510881153127e+00; 3.08443523202466974e+00; 1.26301758664394512e+02; 3.22434133319044491e+01; 5.67030466909563646e+00; 3.08443522130249459e+00; 
