name=GeneralizedHyperLogLog;numRegisters=16384;q=62;base=2.00000000000000000e+00;a=6.10351562500000000e-05;numExamples=1000;
trueDifference1;trueDifference2;trueIntersection;true1;true2;trueUnion;trueJaccard;trueCosine;trueInclusionCoefficient1;trueInclusionCoefficient2;trueAlpha;trueBeta;mlDeprecatedMeanDifference1;mlDeprecatedMeanDifference2;mlDeprecatedMeanIntersection;mlDeprecatedMean1;mlDeprecatedMean2;mlDeprecatedMeanUnion;mlDeprecatedMeanJaccard;mlDeprecatedMeanCosine;mlDeprecatedMeanInclusionCoefficient1;mlDeprecatedMeanInclusionCoefficient2;mlDeprecatedMeanAlpha;mlDeprecatedMeanBeta;mlDeprecatedMSEDifference1;mlDeprecatedMSEDifference2;mlDeprecatedMSEIntersection;mlDeprecatedMSE1;mlDeprecatedMSE2;mlDeprecatedMSEUnion;mlDeprecatedMSEJaccard;mlDeprecatedMSECosine;mlDeprecatedMSEInclusionCoefficient1;mlDeprecatedMSEInclusionCoefficient2;mlDeprecatedMSEAlpha;mlDeprecatedMSEBeta;newMeanDifference1;newMeanDifference2;newMeanIntersection;newMean1;newMean2;newMeanUnion;newMeanJaccard;newMeanCosine;newMeanInclusionCoefficient1;newMeanInclusionCoefficient2;newMeanAlpha;newMeanBeta;newMSEDifference1;newMSEDifference2;newMSEIntersection;newMSE1;newMSE2;newMSEUnion;newMSEJaccard;newMSECosine;newMSEInclusionCoefficient1;newMSEInclusionCoefficient2;newMSEAlpha;newMSEBeta;simpleDeprecatedMeanDifference1;simpleDeprecatedMeanDifference2;simpleDeprecatedMeanIntersection;simpleDeprecatedMean1;simpleDeprecatedMean2;simpleDeprecatedMeanUnion;simpleDeprecatedMeanJaccard;simpleDeprecatedMeanCosine;simpleDeprecatedMeanInclusionCoefficient1;simpleDeprecatedMeanInclusionCoefficient2;simpleDeprecatedMeanAlpha;simpleDeprecatedMeanBeta;simpleDeprecatedMSEDifference1;simpleDeprecatedMSEDifference2;simpleDeprecatedMSEIntersection;simpleDeprecatedMSE1;simpleDeprecatedMSE2;simpleDeprecatedMSEUnion;simpleDeprecatedMSEJaccard;simpleDeprecatedMSECosine;simpleDeprecatedMSEInclusionCoefficient1;simpleDeprecatedMSEInclusionCoefficient2;simpleDeprecatedMSEAlpha;simpleDeprecatedMSEBeta;inclExclMeanDifference1;inclExclMeanDifference2;inclExclMeanIntersection;inclExclMean1;inclExclMean2;inclExclMeanUnion;inclExclMeanJaccard;inclExclMeanCosine;inclExclMeanInclusionCoefficient1;inclExclMeanInclusionCoefficient2;inclExclMeanAlpha;inclExclMeanBeta;inclExclMSEDifference1;inclExclMSEDifference2;inclExclMSEIntersection;inclExclMSE1;inclExclMSE2;inclExclMSEUnion;inclExclMSEJaccard;inclExclMSECosine;inclExclMSEInclusionCoefficient1;inclExclMSEInclusionCoefficient2;inclExclMSEAlpha;inclExclMSEBeta;collLowerBoundMeanJaccard;collUpperBoundMeanJaccard;collLowerBoundMSEJaccard;collUpperBoundMSEJaccard;
450;450;100;550;550;1000;0.10000000000000001;0.18181818181818182;0.18181818181818182;0.18181818181818182;0.45000000000000001;0.45000000000000001;450.0069938653678;450.1564490371822;99.871398407304468;549.87839227267216;550.02784744448707;1000.0348413098546;0.099882150740393486;0.18160286915829346;0.18162790104089835;0.18158073749812043;0.44998460842063159;0.4501332408389751;20.237403557384816;21.689559046856573;12.070948436578766;9.6488411619884094;9.827258390819539;30.09820494782533;1.4626869726468211e-05;3.9934030092909915e-05;4.0059559155622049e-05;4.0867400542549276e-05;8.1130997306713634e-06;8.8442057929531287e-06;450.0069938653678;450.1564490371822;99.871398407304468;549.87839227267216;550.02784744448707;1000.0348413098546;0.099882150740393486;0.18160286915829346;0.18162790104089835;0.18158073749812043;0.44998460842063159;0.4501332408389751;20.237403557384816;21.689559046856573;12.070948436578766;9.6488411619884094;9.827258390819539;30.09820494782533;1.4626869726468211e-05;3.9934030092909915e-05;4.0059559155622049e-05;4.0867400542549276e-05;8.1130997306713634e-06;8.8442057929531287e-06;450.0069938653678;450.1564490371822;99.871398407304468;549.87839227267216;550.02784744448707;1000.0348413098546;0.099882150740393486;0.18160286915829346;0.18162790104089835;0.18158073749812043;0.44998460842063159;0.4501332408389751;20.237403557384816;21.689559046856573;12.070948436578766;9.6488411619884094;9.827258390819539;30.09820494782533;1.4626869726468211e-05;3.9934030092909915e-05;4.0059559155622049e-05;4.0867400542549276e-05;8.1130997306713634e-06;8.8442057929531287e-06;450.0069938653678;450.1564490371822;99.871398407304468;549.87839227267216;550.02784744448707;1000.0348413098546;0.099882150740393486;0.18160286915829346;0.18162790104089835;0.18158073749812043;0.44998460842063159;0.4501332408389751;20.237403557384816;21.689559046856573;12.070948436578766;9.6488411619884094;9.827258390819539;30.09820494782533;1.4626869726468211e-05;3.9934030092909915e-05;4.0059559155622049e-05;4.0867400542549276e-05;8.1130997306713634e-06;8.8442057929531287e-06;0.92720616778304077;0.9278685654508807;0.6842702833522063;0.68536659236773845;
495;495;10;505;505;1000;0.01;0.019801980198019802;0.019801980198019802;0.019801980198019802;0.495;0.495;494.85424993269885;495.11060039847973;9.9316248307200716;504.7858747634188;505.04222522919929;999.89647516189848;0.0099475345576888127;0.019669385649644492;0.019673703912088121;0.019665377823403839;0.49489820573365956;0.4951542597086504;22.254448742864074;22.986221483681625;15.080608562309715;8.1404974988726568;7.9990580498106612;30.364698024977564;1.5408392018779836e-05;5.9137024110658003e-05;5.9128050722448594e-05;5.9162129700096461e-05;7.6254194997530999e-06;8.0670383610260689e-06;494.85424993269885;495.11060039847973;9.9316248307200716;504.7858747634188;505.04222522919929;999.89647516189848;0.0099475345576888127;0.019669385649644492;0.019673703912088121;0.019665377823403839;0.49489820573365956;0.4951542597086504;22.254448742864074;22.986221483681625;15.080608562309715;8.1404974988726568;7.9990580498106612;30.364698024977564;1.5408392018779836e-05;5.9137024110658003e-05;5.9128050722448594e-05;5.9162129700096461e-05;7.6254194997530999e-06;8.0670383610260689e-06;494.85424993269885;495.11060039847973;9.9316248307200716;504.7858747634188;505.04222522919929;999.89647516189848;0.0099475345576888127;0.019669385649644492;0.019673703912088121;0.019665377823403839;0.49489820573365956;0.4951542597086504;22.254448742864074;22.986221483681625;15.080608562309715;8.1404974988726568;7.9990580498106612;30.364698024977564;1.5408392018779836e-05;5.9137024110658003e-05;5.9128050722448594e-05;5.9162129700096461e-05;7.6254194997530999e-06;8.0670383610260689e-06;494.85424993269885;495.11060039847973;9.9316248307200716;504.7858747634188;505.04222522919929;999.89647516189848;0.0099475345576888127;0.019669385649644492;0.019673703912088121;0.019665377823403839;0.49489820573365956;0.4951542597086504;22.254448742864074;22.986221483681625;15.080608562309715;8.1404974988726568;7.9990580498106612;30.364698024977564;1.5408392018779836e-05;5.9137024110658003e-05;5.9128050722448594e-05;5.9162129700096461e-05;7.6254194997530999e-06;8.0670383610260689e-06;0.91997486508107684;0.92077540227700339;0.82805453042798982;0.82951209784233371;
499;500;1;500;501;1000;0.001;0.0019980029950087343;0.002;0.001996007984031936;0.499;0.5;497.79864152818715;499.01486994601953;2.0375477135560911;499.83618924174317;501.05241765957646;998.85105918776242;0.0020472282497442139;0.0040710731949095968;0.0040754131253106429;0.0040668012610486784;0.49836764722454818;0.4995851245257078;16.13935014476364;16.157129163997439;8.5696678128821357;7.8014630539712364;7.6306722129377906;23.785183420068275;8.6994115791088927e-06;3.422133336946863e-05;3.4291230424833254e-05;3.4154032882142767e-05;5.9897276285894708e-06;6.0777806884305205e-06;497.79864152818715;499.01486994601953;2.0375477135560911;499.83618924174317;501.05241765957646;998.85105918776242;0.0020472282497442139;0.0040710731949095968;0.0040754131253106429;0.0040668012610486784;0.49836764722454818;0.4995851245257078;16.13935014476364;16.157129163997439;8.5696678128821357;7.8014630539712364;7.6306722129377906;23.785183420068275;8.6994115791088927e-06;3.422133336946863e-05;3.4291230424833254e-05;3.4154032882142767e-05;5.9897276285894708e-06;6.0777806884305205e-06;497.79864152818715;499.01486994601953;2.0375477135560911;499.83618924174317;501.05241765957646;998.85105918776242;0.0020472282497442139;0.0040710731949095968;0.0040754131253106429;0.0040668012610486784;0.49836764722454818;0.4995851245257078;16.13935014476364;16.157129163997439;8.5696678128821357;7.8014630539712364;7.6306722129377906;23.785183420068275;8.6994115791088927e-06;3.422133336946863e-05;3.4291230424833254e-05;3.4154032882142767e-05;5.9897276285894708e-06;6.0777806884305205e-06;497.79864152818715;499.01486994601953;2.0375477135560911;499.83618924174317;501.05241765957646;998.85105918776242;0.0020472282497442139;0.0040710731949095968;0.0040754131253106429;0.0040668012610486784;0.49836764722454818;0.4995851245257078;16.13935014476364;16.157129163997439;8.5696678128821357;7.8014630539712364;7.6306722129377906;23.785183420068275;8.6994115791088927e-06;3.422133336946863e-05;3.4291230424833254e-05;3.4154032882142767e-05;5.9897276285894708e-06;6.0777806884305205e-06;0.91924125922569411;0.92005654122212877;0.84316729190446604;0.84466519646976435;
540;360;100;640;460;1000;0.10000000000000001;0.18430244519362141;0.15625;0.21739130434782608;0.54000000000000004;0.35999999999999999;539.89894167675186;359.87235488942741;100.08153864126945;639.98048031802216;459.95389353069675;999.85283520744986;0.10011129792569744;0.18446815465531433;0.15638640440232632;0.21759583067500216;0.53997048861299446;0.3599182134613082;24.545490969066581;18.364184771018902;12.468599188501358;12.54356502277404;6.3300524328389338;29.989622103646113;1.5223810127000207e-05;4.2574794952503411e-05;3.1006768787922375e-05;5.9928164905347711e-05;7.2817811063009163e-06;9.3874841537827473e-06;539.89894167675186;359.87235488942741;100.08153864126945;639.98048031802216;459.95389353069675;999.85283520744986;0.10011129792569744;0.18446815465531433;0.15638640440232632;0.21759583067500216;0.53997048861299446;0.3599182134613082;24.545490969066581;18.364184771018902;12.468599188501358;12.54356502277404;6.3300524328389338;29.989622103646113;1.5223810127000207e-05;4.2574794952503411e-05;3.1006768787922375e-05;5.9928164905347711e-05;7.2817811063009163e-06;9.3874841537827473e-06;539.89894167675186;359.87235488942741;100.08153864126945;639.98048031802216;459.95389353069675;999.85283520744986;0.10011129792569744;0.18446815465531433;0.15638640440232632;0.21759583067500216;0.53997048861299446;0.3599182134613082;24.545490969066581;18.364184771018902;12.468599188501358;12.54356502277404;6.3300524328389338;29.989622103646113;1.5223810127000207e-05;4.2574794952503411e-05;3.1006768787922375e-05;5.9928164905347711e-05;7.2817811063009163e-06;9.3874841537827473e-06;539.89894167675186;359.87235488942741;100.08153864126945;639.98048031802216;459.95389353069675;999.85283520744986;0.10011129792569744;0.18446815465531433;0.15638640440232632;0.21759583067500216;0.53997048861299446;0.3599182134613082;24.545490969066581;18.364184771018902;12.468599188501358;12.54356502277404;6.3300524328389338;29.989622103646113;1.5223810127000207e-05;4.2574794952503411e-05;3.1006768787922375e-05;5.9928164905347711e-05;7.2817811063009163e-06;9.3874841537827473e-06;0.92721339564257232;0.92787566228503482;0.68428224529632664;0.68537834679993104;
594;396;10;604;406;1000;0.01;0.02019382153885356;0.016556291390728478;0.024630541871921183;0.59399999999999997;0.39600000000000002;594.05382144220698;396.05148919394873;10.001606683793623;604.05542812600117;406.05309587774144;1000.1069173199483;0.010014710474247304;0.020194067418827222;0.016557183601250518;0.024630190084479919;0.59398291099271783;0.39600237853303483;25.232565521156168;18.756053059165623;14.4438240556683;11.345146691647392;4.910145999023281;29.431438671121736;1.4755247532186341e-05;5.8840785192147323e-05;3.9563368740393051e-05;8.7535255361723054e-05;6.0751881800864352e-06;8.7992205264805079e-06;594.05382144220698;396.05148919394873;10.001606683793623;604.05542812600117;406.05309587774144;1000.1069173199483;0.010014710474247304;0.020194067418827222;0.016557183601250518;0.024630190084479919;0.59398291099271783;0.39600237853303483;25.232565521156168;18.756053059165623;14.4438240556683;11.345146691647392;4.910145999023281;29.431438671121736;1.4755247532186341e-05;5.8840785192147323e-05;3.9563368740393051e-05;8.7535255361723054e-05;6.0751881800864352e-06;8.7992205264805079e-06;594.05382144220698;396.05148919394873;10.001606683793623;604.05542812600117;406.05309587774144;1000.1069173199483;0.010014710474247304;0.020194067418827222;0.016557183601250518;0.024630190084479919;0.59398291099271783;0.39600237853303483;25.232565521156168;18.756053059165623;14.4438240556683;11.345146691647392;4.910145999023281;29.431438671121736;1.4755247532186341e-05;5.8840785192147323e-05;3.9563368740393051e-05;8.7535255361723054e-05;6.0751881800864352e-06;8.7992205264805079e-06;594.05382144220698;396.05148919394873;10.001606683793623;604.05542812600117;406.05309587774144;1000.1069173199483;0.010014710474247304;0.020194067418827222;0.016557183601250518;0.024630190084479919;0.59398291099271783;0.39600237853303483;25.232565521156168;18.756053059165623;14.4438240556683;11.345146691647392;4.910145999023281;29.431438671121736;1.4755247532186341e-05;5.8840785192147323e-05;3.9563368740393051e-05;8.7535255361723054e-05;6.0751881800864352e-06;8.7992205264805079e-06;0.91994642281482486;0.9207475283110349;0.82800276114308569;0.82946131843244919;
599;400;1;600;401;1000;0.001;0.0020386946747183244;0.0016666666666666668;0.0024937655860349127;0.59899999999999998;0.40000000000000002;598.05690720524012;399.0547012650768;2.0196999098644466;600.07660711510562;401.0744011749415;999.13130838018185;0.0020283196001292993;0.0041166168311510994;0.0033655397508996036;0.0050353843997702884;0.59857252226147706;0.39939915813839288;18.763536753824791;12.437887631102548;8.0077381103229062;11.128215735654766;4.7371109815380379;23.351072856518165;8.1166166467762591e-06;3.3260377426008426e-05;2.2232856083843395e-05;4.9761465229120215e-05;4.7849275723938798e-06;6.3521221207339349e-06;598.05690720524012;399.0547012650768;2.0196999098644466;600.07660711510562;401.0744011749415;999.13130838018185;0.0020283196001292993;0.0041166168311510994;0.0033655397508996036;0.0050353843997702884;0.59857252226147706;0.39939915813839288;18.763536753824791;12.437887631102548;8.0077381103229062;11.128215735654766;4.7371109815380379;23.351072856518165;8.1166166467762591e-06;3.3260377426008426e-05;2.2232856083843395e-05;4.9761465229120215e-05;4.7849275723938798e-06;6.3521221207339349e-06;598.05690720524012;399.0547012650768;2.0196999098644466;600.07660711510562;401.0744011749415;999.13130838018185;0.0020283196001292993;0.0041166168311510994;0.0033655397508996036;0.0050353843997702884;0.59857252226147706;0.39939915813839288;18.763536753824791;12.437887631102548;8.0077381103229062;11.128215735654766;4.7371109815380379;23.351072856518165;8.1166166467762591e-06;3.3260377426008426e-05;2.2232856083843395e-05;4.9761465229120215e-05;4.7849275723938798e-06;6.3521221207339349e-06;598.05690720524012;399.0547012650768;2.0196999098644466;600.07660711510562;401.0744011749415;999.13130838018185;0.0020283196001292993;0.0041166168311510994;0.0033655397508996036;0.0050353843997702884;0.59857252226147706;0.39939915813839288;18.763536753824791;12.437887631102548;8.0077381103229062;11.128215735654766;4.7371109815380379;23.351072856518165;8.1166166467762591e-06;3.3260377426008426e-05;2.2232856083843395e-05;4.9761465229120215e-05;4.7849275723938798e-06;6.3521221207339349e-06;0.91922036580396171;0.92003606814639383;0.84312890961581222;0.84462755322627525;
623;277;100;723;377;1000;0.10000000000000001;0.19154030571213676;0.13831258644536654;0.26525198938992045;0.623;0.27700000000000002;622.8973014070325;276.9096625241217;100.0919368794538;722.98923828648662;377.00159940357565;999.89890081060582;0.10011563748196639;0.191721506352378;0.13844546887731571;0.2655030391400206;0.62295311576841106;0.27693124674962166;26.078519423373677;15.128736495206104;10.771659340441513;15.875676671778605;4.2639090680697196;30.437711509755893;1.3212828526762331e-05;3.9972887597844063e-05;2.1032767196707799e-05;7.8109567127224503e-05;5.3517205694172259e-06;9.2624195247393146e-06;622.8973014070325;276.9096625241217;100.0919368794538;722.98923828648662;377.00159940357565;999.89890081060582;0.10011563748196639;0.191721506352378;0.13844546887731571;0.2655030391400206;0.62295311576841106;0.27693124674962166;26.078519423373677;15.128736495206104;10.771659340441513;15.875676671778605;4.2639090680697196;30.437711509755893;1.3212828526762331e-05;3.9972887597844063e-05;2.1032767196707799e-05;7.8109567127224503e-05;5.3517205694172259e-06;9.2624195247393146e-06;622.8973014070325;276.9096625241217;100.0919368794538;722.98923828648662;377.00159940357565;999.89890081060582;0.10011563748196639;0.191721506352378;0.13844546887731571;0.2655030391400206;0.62295311576841106;0.27693124674962166;26.078519423373677;15.128736495206104;10.771659340441513;15.875676671778605;4.2639090680697196;30.437711509755893;1.3212828526762331e-05;3.9972887597844063e-05;2.1032767196707799e-05;7.8109567127224503e-05;5.3517205694172259e-06;9.2624195247393146e-06;622.8973014070325;276.9096625241217;100.0919368794538;722.98923828648662;377.00159940357565;999.89890081060582;0.10011563748196639;0.191721506352378;0.13844546887731571;0.2655030391400206;0.62295311576841106;0.27693124674962166;26.078519423373677;15.128736495206104;10.771659340441513;15.875676671778605;4.2639090680697196;30.437711509755893;1.3212828526762331e-05;3.9972887597844063e-05;2.1032767196707799e-05;7.8109567127224503e-05;5.3517205694172259e-06;9.2624195247393146e-06;0.92717667691724426;0.92783961127671166;0.68422149332678128;0.68531865188827268;
685;305;10;695;315;1000;0.01;0.021372352121250049;0.014388489208633094;0.031746031746031744;0.68500000000000005;0.30499999999999999;684.89586011212191;304.97212170404816;10.042803355267942;694.93866346738935;315.01492505931634;999.91078517143876;0.010056675089565675;0.021464961808012963;0.014451492836444337;0.031882644927501994;0.68495030030824344;0.30499302460219074;26.963097155370946;15.785601644473491;12.683987336204817;14.565857733292781;2.8379717953717298;29.179025640532526;1.2966673649513168e-05;5.7943952847514951e-05;2.625433751878656e-05;0.00012792393509070615;4.1493579999256853e-06;9.2421365964120876e-06;684.89586011212191;304.97212170404816;10.042803355267942;694.93866346738935;315.01492505931634;999.91078517143876;0.010056675089565675;0.021464961808012963;0.014451492836444337;0.031882644927501994;0.68495030030824344;0.30499302460219074;26.963097155370946;15.785601644473491;12.683987336204817;14.565857733292781;2.8379717953717298;29.179025640532526;1.2966673649513168e-05;5.7943952847514951e-05;2.625433751878656e-05;0.00012792393509070615;4.1493579999256853e-06;9.2421365964120876e-06;684.89586011212191;304.97212170404816;10.042803355267942;694.93866346738935;315.01492505931634;999.91078517143876;0.010056675089565675;0.021464961808012963;0.014451492836444337;0.031882644927501994;0.68495030030824344;0.30499302460219074;26.963097155370946;15.785601644473491;12.683987336204817;14.565857733292781;2.8379717953717298;29.179025640532526;1.2966673649513168e-05;5.7943952847514951e-05;2.625433751878656e-05;0.00012792393509070615;4.1493579999256853e-06;9.2421365964120876e-06;684.89586011212191;304.97212170404816;10.042803355267942;694.93866346738935;315.01492505931634;999.91078517143876;0.010056675089565675;0.021464961808012963;0.014451492836444337;0.031882644927501994;0.68495030030824344;0.30499302460219074;26.963097155370946;15.785601644473491;12.683987336204817;14.565857733292781;2.8379717953717298;29.179025640532526;1.2966673649513168e-05;5.7943952847514951e-05;2.625433751878656e-05;0.00012792393509070615;4.1493579999256853e-06;9.2421365964120876e-06;0.91991856017060869;0.9207202215698419;0.82795204033173664;0.82941156609330946;
691;308;1;692;309;1000;0.001;0.0021625577457933874;0.0014450867052023121;0.0032362459546925568;0.69099999999999995;0.308;689.96250413897178;307.01835233510621;2.009349283954557;691.97185342292471;309.02770161906079;998.99020575803218;0.0020178986158436844;0.0043455000809019748;0.0029036343449546052;0.0065034587799028326;0.69065527703477669;0.30732682434938041;21.765150282609703;10.31036743031828;7.4709940927777492;14.48761461084578;2.6821542535561202;23.949373114205617;7.575267412240604e-06;3.4938727106116164e-05;1.5601423831008404e-05;7.8250094938948811e-05;3.4885937053434997e-06;6.5358188199137672e-06;689.96250413897178;307.01835233510621;2.009349283954557;691.97185342292471;309.02770161906079;998.99020575803218;0.0020178986158436844;0.0043455000809019748;0.0029036343449546052;0.0065034587799028326;0.69065527703477669;0.30732682434938041;21.765150282609703;10.31036743031828;7.4709940927777492;14.48761461084578;2.6821542535561202;23.949373114205617;7.575267412240604e-06;3.4938727106116164e-05;1.5601423831008404e-05;7.8250094938948811e-05;3.4885937053434997e-06;6.5358188199137672e-06;689.96250413897178;307.01835233510621;2.009349283954557;691.97185342292471;309.02770161906079;998.99020575803218;0.0020178986158436844;0.0043455000809019748;0.0029036343449546052;0.0065034587799028326;0.69065527703477669;0.30732682434938041;21.765150282609703;10.31036743031828;7.4709940927777492;14.48761461084578;2.6821542535561202;23.949373114205617;7.575267412240604e-06;3.4938727106116164e-05;1.5601423831008404e-05;7.8250094938948811e-05;3.4885937053434997e-06;6.5358188199137672e-06;689.96250413897178;307.01835233510621;2.009349283954557;691.97185342292471;309.02770161906079;998.99020575803218;0.0020178986158436844;0.0043455000809019748;0.0029036343449546052;0.0065034587799028326;0.69065527703477669;0.30732682434938041;21.765150282609703;10.31036743031828;7.4709940927777492;14.48761461084578;2.6821542535561202;23.949373114205617;7.575267412240604e-06;3.4938727106116164e-05;1.5601423831008404e-05;7.8250094938948811e-05;3.4885937053434997e-06;6.5358188199137672e-06;0.9191877841867615;0.92000414415276688;0.84306907253324059;0.84456887185845031;
694;206;100;794;306;1000;0.10000000000000001;0.20287523483519407;0.12594458438287154;0.32679738562091504;0.69399999999999995;0.20599999999999999;694.15830049298108;206.23590575835033;99.828562422438779;793.98686291542003;306.06446818078916;1000.2227686737712;0.099817547972226708;0.20251137162172372;0.12573450514353424;0.32617534130661707;0.69399699886612221;0.20618545316165107;28.044104703693986;10.948037374189488;8.6232688266184105;19.626309910135003;2.8941582387596418;30.281128821181639;1.0573651728534369e-05;3.5686929553581423e-05;1.4127537500631144e-05;9.3393260931991771e-05;4.1611901825507182e-06;7.7893139891882157e-06;694.15830049298108;206.23590575835033;99.828562422438779;793.98686291542003;306.06446818078916;1000.2227686737712;0.099817547972226708;0.20251137162172372;0.12573450514353424;0.32617534130661707;0.69399699886612221;0.20618545316165107;28.044104703693986;10.948037374189488;8.6232688266184105;19.626309910135003;2.8941582387596418;30.281128821181639;1.0573651728534369e-05;3.5686929553581423e-05;1.4127537500631144e-05;9.3393260931991771e-05;4.1611901825507182e-06;7.7893139891882157e-06;694.15830049298108;206.23590575835033;99.828562422438779;793.98686291542003;306.06446818078916;1000.2227686737712;0.099817547972226708;0.20251137162172372;0.12573450514353424;0.32617534130661707;0.69399699886612221;0.20618545316165107;28.044104703693986;10.948037374189488;8.6232688266184105;19.626309910135003;2.8941582387596418;30.281128821181639;1.0573651728534369e-05;3.5686929553581423e-05;1.4127537500631144e-05;9.3393260931991771e-05;4.1611901825507182e-06;7.7893139891882157e-06;694.15830049298108;206.23590575835033;99.828562422438779;793.98686291542003;306.06446818078916;1000.2227686737712;0.099817547972226708;0.20251137162172372;0.12573450514353424;0.32617534130661707;0.69399699886612221;0.20618545316165107;28.044104703693986;10.948037374189488;8.6232688266184105;19.626309910135003;2.8941582387596418;30.281128821181639;1.0573651728534369e-05;3.5686929553581423e-05;1.4127537500631144e-05;9.3393260931991771e-05;4.1611901825507182e-06;7.7893139891882157e-06;0.92708604458647192;0.9277506284833319;0.68407155143053311;0.68517132106648193;
