name=SetSketch2;numRegisters=1024;q=62;base=2.00000000000000000e+00;a=3.00000000000000000e+01;seed=1592d0e8b64ff10d;numExamples=1000;
true cardinality; simple mean; simple mse; simple corrected mean; simple corrected mse; ml mean; ml mse;ml corrected mean; ml corrected mse;
28;2.80247078112359453e+01; 4.17816277901883026e-01; 2.80247078112359453e+01; 4.17816277901883026e-01; 2.80250141213232737e+01; 3.89729828952162183e-01; 2.80250141213232737e+01; 3.89729828952162183e-01; 
29;2.90292372515737611e+01; 4.42944254963844875e-01; 2.90292372515737611e+01; 4.42944254963844875e-01; 2.90297669205658053e+01; 4.12826865660779641e-01; 2.90297669205658053e+01; 4.12826865660779641e-01; 
30;3.00392248704283169e+01; 4.73669854258681355e-01; 3.00392248704283169e+01; 4.73669854258681355e-01; 3.00386552913102243e+01; 4.40902038251317685e-01; 3.00386552913102243e+01; 4.40902038251317685e-01; 
31;3.10378052434084069e+01; 5.08334967649182956e-01; 3.10378052434084069e+01; 5.08334967649182956e-01; 3.10362788925610644e+01; 4.73636434041300070e-01; 3.10362788925610644e+01; 4.73636434041300070e-01; 
32;3.20412859662534473e+01; 5.64199071266088703e-01; 3.20412859662534473e+01; 5.64199071266088703e-01; 3.20394909016121403e+01; 5.24431937255851133e-01; 3.20394909016121403e+01; 5.24431937255851133e-01; 
33;3.30473100111448872e+01; 5.84718638420140380e-01; 3.30473100111448872e+01; 5.84718638420140380e-01; 3.30452365194317750e+01; 5.44906110359655527e-01; 3.30452365194317750e+01; 5.44906110359655527e-01; 
34;3.40531510586042572e+01; 6.40573823407582399e-01; 3.40531510586042572e+01; 6.40573823407582399e-01; 3.40504663082489856e+01; 5.97333775237105180e-01; 3.40504663082489856e+01; 5.97333775237105180e-01; 
35;3.50548054135963412e+01; 6.66430375205241510e-01; 3.50548054135963412e+01; 6.66430375205241510e-01; 3.50519690810179227e+01; 6.21548732432045559e-01; 3.50519690810179227e+01; 6.21548732432045559e-01; 
36;3.60457430275920530e+01; 7.43449980212734007e-01; 3.60457430275920530e+01; 7.43449980212734007e-01; 3.60424886791694163e+01; 6.93384725684977776e-01; 3.60424886791694163e+01; 6.93384725684977776e-01; 
37;3.70450757407519760e+01; 7.98344837749047853e-01; 3.70450757407519760e+01; 7.98344837749047853e-01; 3.70417966787159187e+01; 7.43401474633633819e-01; 3.70417966787159187e+01; 7.43401474633633819e-01; 
38;3.80413582697469010e+01; 8.25536682890677720e-01; 3.80413582697469010e+01; 8.25536682890677720e-01; 3.80375829811276986e+01; 7.67494543554049335e-01; 3.80375829811276986e+01; 7.67494543554049335e-01; 
39;3.90389433513876156e+01; 8.85891113622546245e-01; 3.90389433513876156e+01; 8.85891113622546245e-01; 3.90347577111623991e+01; 8.23346629146197051e-01; 3.90347577111623991e+01; 8.23346629146197051e-01; 
