name=SetSketch2;numRegisters=16384;q=62;base=2.00000000000000000e+00;a=3.00000000000000000e+01;numCycles=1000;
cardinality; avg time in seconds;avg estimated cardinality;
1;0.00057794219999999998;1.0000273074374559
2;0.0010345969999999999;2.0035770084437128
5;0.0020753734999999999;4.9589695280382999
10;0.0035277691000000001;10.000748765567554
20;0.0048133122000000002;20.074992893138866
50;0.0066585654000000001;49.529918574342602
100;0.0082561097999999996;99.914207872891879
200;0.0101134845;200.04918162189247
500;0.012127878700000001;498.78549344911886
1000;0.0135065527;999.49178622221405
2000;0.015063228;1989.7195478589272
5000;0.017252416;5040.0075417489916
10000;0.0200413542;9896.4981230228732
20000;0.021926331800000001;19742.262386698359
50000;0.024849202800000001;49855.638961816381
100000;0.028091099800000002;99992.978807393505
200000;0.030890190200000001;199883.41575020351
500000;0.037552462299999999;502892.52053928771
1000000;0.0443937441;998923.1043869002
2000000;0.055973309999999998;2013741.9346241327
5000000;0.085066370799999999;5013109.9883661326
10000000;0.1296681619;10038283.410050251
