name=SetSketch2;numRegisters=16384;q=65534;base=1.00099999999999989e+00;a=3.00000000000000000e+01;seed=525738371a6744a3;numExamples=1000;
trueDifference1;trueDifference2;trueIntersection;true1;true2;trueUnion;trueJaccard;trueCosine;trueInclusionCoefficient1;trueInclusionCoefficient2;trueAlpha;trueBeta;mlMeanDifference1;mlMeanDifference2;mlMeanIntersection;mlMean1;mlMean2;mlMeanUnion;mlMeanJaccard;mlMeanCosine;mlMeanInclusionCoefficient1;mlMeanInclusionCoefficient2;mlMeanAlpha;mlMeanBeta;mlMSEDifference1;mlMSEDifference2;mlMSEIntersection;mlMSE1;mlMSE2;mlMSEUnion;mlMSEJaccard;mlMSECosine;mlMSEInclusionCoefficient1;mlMSEInclusionCoefficient2;mlMSEAlpha;mlMSEBeta;simpleMeanDifference1;simpleMeanDifference2;simpleMeanIntersection;simpleMean1;simpleMean2;simpleMeanUnion;simpleMeanJaccard;simpleMeanCosine;simpleMeanInclusionCoefficient1;simpleMeanInclusionCoefficient2;simpleMeanAlpha;simpleMeanBeta;simpleMSEDifference1;simpleMSEDifference2;simpleMSEIntersection;simpleMSE1;simpleMSE2;simpleMSEUnion;simpleMSEJaccard;simpleMSECosine;simpleMSEInclusionCoefficient1;simpleMSEInclusionCoefficient2;simpleMSEAlpha;simpleMSEBeta;inclExclMeanDifference1;inclExclMeanDifference2;inclExclMeanIntersection;inclExclMean1;inclExclMean2;inclExclMeanUnion;inclExclMeanJaccard;inclExclMeanCosine;inclExclMeanInclusionCoefficient1;inclExclMeanInclusionCoefficient2;inclExclMeanAlpha;inclExclMeanBeta;inclExclMSEDifference1;inclExclMSEDifference2;inclExclMSEIntersection;inclExclMSE1;inclExclMSE2;inclExclMSEUnion;inclExclMSEJaccard;inclExclMSECosine;inclExclMSEInclusionCoefficient1;inclExclMSEInclusionCoefficient2;inclExclMSEAlpha;inclExclMSEBeta;collLowerBoundMeanJaccard;collUpperBoundMeanJaccard;collLowerBoundMSEJaccard;collUpperBoundMSEJaccard;
450;450;100;550;550;1000;0.10000000000000001;0.18181818181818182;0.18181818181818182;0.18181818181818182;0.45000000000000001;0.45000000000000001;449.94479302578884;450.10716729847854;100.03146755079156;549.97626057658056;550.13863484927003;1000.0834278750581;0.10002414147482208;0.18185535492119878;0.18188298415732709;0.18182966228120909;0.44990700061846373;0.45006885790671453;6.9894842142920304;7.5231162288579663;2.4055682490193075;7.4494157173676712;7.9560349343880459;14.613786254338539;2.4615518316462596e-06;6.7237926746426873e-06;7.0410826971077998e-06;7.1105750209780687e-06;3.8039443202430925e-06;3.8722877641153407e-06;449.94823377535624;450.12380118636173;100.02143023206612;549.96966400742235;550.1452314184279;1000.0934651937863;0.10001344338602884;0.18183840765933515;0.18186921678014181;0.18181174342250131;0.44990565799734306;0.45008089861662776;10.999924076518518;11.467094445008662;2.5864498371321503;11.28347841114282;11.474729342230232;15.034565642985493;2.7066805928173184e-06;7.3940186682764345e-06;8.0573748824138225e-06;8.2367032578800856e-06;7.4895298586653585e-06;7.6618500475068561e-06;449.87222068753863;449.93283347690192;100.15492063070509;550.02714131824348;550.08775410760688;999.95997479514585;0.10017597136359967;0.18207509109922737;0.18208604052247065;0.18206684894193748;0.44988218952252301;0.44994183911387758;22.869380959579534;23.918084052254013;20.354394294262988;8.5513120083595222;9.4167205677370678;26.377242853437544;2.3509299531955057e-05;6.4161923450789995e-05;6.4546911179119218e-05;6.4765624710136317e-05;1.0282611921435322e-05;1.047946408494145e-05;0.10001343649080138;0.10021572882871288;2.7066814777420478e-06;2.7506070375884922e-06;
495;495;10;505;505;1000;0.01;0.019801980198019802;0.019801980198019802;0.019801980198019802;0.495;0.495;494.98007476330037;495.07076259288243;10.013585603779047;504.99366036707943;505.08434819666184;1000.0644229599613;0.01001318501036653;0.019827291933963119;0.019829378044485403;0.019825419180409951;0.49494835984105479;0.49503845514857836;6.1024166214822255;6.5780351742145555;0.32920593572143808;5.8807089482267738;6.5888172468418356;13.806199554788906;3.3246771806434676e-07;1.2779411223425005e-06;1.2913872850393182e-06;1.2729727909408013e-06;2.8909951229251241e-06;2.7800132934172526e-06;494.96797577697481;495.08406879265686;10.012981997054766;504.98095777402915;505.09705078971172;1000.0650265666864;0.010012609338992841;0.019826332395942396;0.019829132903021199;0.019824097068583346;0.49493619988700804;0.49505119077399762;10.420734913035901;11.374930284334267;0.33201457834653675;10.134089937346841;11.384017323474053;13.870023248084918;3.3596144469516332e-07;1.2914067994107839e-06;1.3136993589136165e-06;1.2916656250375005e-06;7.4281684910858066e-06;7.2913389437663195e-06;494.9181396751369;494.94846710025502;10.105700894174756;505.0238405693114;505.05416799442929;999.97230766956579;0.010123359672654908;0.020000322080401665;0.020001778372608182;0.019999178107823291;0.49492331623006441;0.49495332409728143;24.617308424573849;24.569177599197111;22.147143975873863;7.133377768319269;7.8211141080304598;26.009330061429576;2.2516283826385828e-05;8.6415323481835101e-05;8.6436171869678236e-05;8.6412456020352975e-05;9.8088010981930866e-06;9.4428014114430471e-06;0.010012602066902049;0.010257376138797325;3.3596138296251772e-07;4.0171301839642778e-07;
499;500;1;500;501;1000;0.001;0.0019980029950087343;0.002;0.001996007984031936;0.499;0.5;498.92616661559225;500.06060576823779;1.0081581796992478;499.93432479529241;501.06876394793733;999.99493056353128;0.0010081987501314568;0.0020142907397610655;0.0020165504998526638;0.0020120557087688153;0.49892906222634931;0.50006273902351983;5.8990443812620565;6.695673851055381;0.04426070322099207;5.8926340357922422;6.6590088283538442;14.015247932538953;4.4324118809201178e-08;1.765681094156362e-07;1.7690826057458991e-07;1.7632672332457611e-07;2.7727022309020553e-06;2.7885799601681809e-06;498.92204682664635;500.06450773370733;1.0082670914375145;499.93031391808432;501.07277482514388;999.99482165179109;0.0010083117423007467;0.0020145345972506458;0.0020167625387772121;0.0020123685315884456;0.49892522613056145;0.50006646212713779;10.32667275668026;11.616156832908409;0.044377210678622055;10.348958126824098;11.542871211346991;14.023056308327552;4.4448404763876777e-08;1.7706546631145804e-07;1.771149263289624e-07;1.7727379912138e-07;7.4250534477792361e-06;7.4740183913027264e-06;497.59400229980236;498.64464343476675;2.3822215043300634;499.97622380413208;501.02686493909704;998.62086723889854;0.002392116109000158;0.0047535093664684211;0.0047575420227105323;0.0047495513702106324;0.4982784906081687;0.49932939328283149;15.019913033737193;16.573715331006809;11.575556332262767;7.0122520763407001;7.7212866892631116;19.300966534466024;1.1720490807133252e-05;4.6024344703579006e-05;4.6093242430513185e-05;4.5958797309783892e-05;6.5914271249134978e-06;7.013025639925347e-06;0.0010083039871405181;0.0012575508535445806;4.4448407487139232e-08;1.1066761502602885e-07;
540;360;100;640;460;1000;0.10000000000000001;0.18430244519362141;0.15625;0.21739130434782608;0.54000000000000004;0.35999999999999999;540.02211521941126;360.04562670718434;99.924486257390384;639.94660147680156;459.97011296457492;999.99222818398698;0.099926651812362308;0.18417629401527347;0.1561455119794265;0.21724148021062345;0.54002457072429078;0.36004877746334613;10.696890681772809;5.8483504614024637;2.4644111798697814;11.410185884272799;5.8239920770548785;17.358395554367938;2.5676814037819135e-06;7.192963711836399e-06;5.4829539783774357e-06;1.0442475283370329e-05;3.7511893073133552e-06;3.8511879322213326e-06;539.99862073611109;360.04272383854078;99.937684933362476;639.93630566947229;459.98040877190385;999.97902950801506;0.099941635489888381;0.18420125895946035;0.15617150059226503;0.21726677725675031;0.54000682761246854;0.36005153689764258;16.189875199612697;8.1811050462159489;2.6493779842295555;15.734703469051141;8.5199254730496286;17.978716871888587;2.8394971259441619e-06;7.8748409877228385e-06;6.5651074730999308e-06;1.1355243623705218e-05;7.5827825650863828e-06;6.7609374454488878e-06;540.074983430928;360.08164084187035;99.880045084289492;639.95502851521667;459.96168592615948;1000.0366693570874;0.099894030950462759;0.18409039633413044;0.15607253665506118;0.21714150404060539;0.54004559251510342;0.36006037653443396;28.556518045600338;21.160820186847896;20.216888224109553;13.331443634383644;7.0039282399224803;29.676821686422809;2.3449403071955382e-05;6.5665490040577563e-05;4.8251804986648299e-05;9.0857612097653881e-05;9.5483410490863693e-06;1.1501927391084566e-05;0.099933537505339676;0.10013586579533669;2.8406581144225937e-06;2.8521504420075648e-06;
594;396;10;604;406;1000;0.01;0.02019382153885356;0.016556291390728478;0.024630541871921183;0.59399999999999997;0.39600000000000002;594.04829864331646;396.14877011823734;10.003379315109989;604.05167795842567;406.1521494333461;1000.2004480766624;0.010001551622181862;0.020195736044221316;0.016560599356931591;0.024629074355391977;0.59392802764207753;0.39607042073574;10.085715016592966;4.4370469046462659;0.33033820526036989;9.9925341715612799;4.5141106331552816;16.822570275427719;3.3211537865744262e-07;1.3248512918234514e-06;9.0214917646764042e-07;1.9587053858135234e-06;2.7197623589966527e-06;2.613660288015203e-06;594.13053703389983;396.06870853494689;10.002290911462625;604.13282794536326;406.07099944640987;1000.2015364803096;0.01000049495989697;0.020194444377480861;0.016556944417784991;0.024631803265698464;0.59400876961973914;0.39599073542036323;15.369360108584036;7.9871934989356781;0.33083653373642896;15.176747569994447;8.0800254164813943;16.905735451472822;3.3345419032701387e-07;1.3296855228778225e-06;9.1146054748688122e-07;1.974623570217166e-06;6.9611465645562492e-06;6.7894467364280192e-06;593.91107904623982;396.02453084459523;10.13410875046835;604.04518779670968;406.15863959506402;1000.069718641304;0.010152774501290292;0.020450152036018604;0.016769767086852298;0.024938656189695613;0.59385986891739873;0.39598735658131162;30.512473000101171;24.801564283035205;24.109030534815609;12.156497738370415;5.0951696537250788;31.090130720390679;2.4533679539556251e-05;9.7870171504000478e-05;6.5825870812562183e-05;0.0001455438020059506;7.9281252343241479e-06;1.2370442635085942e-05;0.0099906903338843629;0.010235475240655864;3.3357447025654156e-07;3.8860665192910966e-07;
599;400;1;600;401;1000;0.001;0.0020386946747183244;0.0016666666666666668;0.0024937655860349127;0.59899999999999998;0.40000000000000002;599.02296336463155;400.14363401643209;0.99916468841724326;600.02212805304919;401.14279870484927;1000.1657620694814;0.00099900205363608746;0.0020365233239294984;0.0016651318058331231;0.0024907766445529693;0.59892248493616629;0.40007851301019859;9.7952685560485353;4.1897063237115679;0.045542407784482111;9.8409322351964477;4.170710753436869;16.423146770834656;4.5521496618862905e-08;1.8882253567812804e-07;1.2617437971939453e-07;2.8271917996603453e-07;2.481625277178675e-06;2.5089767499106217e-06;599.05503875461477;400.11150942415702;0.99918928956353392;600.0542280441781;401.11069871371973;1000.1657374683354;0.00099903186019732098;0.002036634774419495;0.0016651049118157517;0.0024911374313429258;0.59895372771859234;0.40004724042121159;15.255750456660303;7.9666113864294763;0.045466700564994744;15.30455962381517;7.9341255834249607;16.433567222777008;4.5456126237804031e-08;1.8858723191604645e-07;1.2595539570589033e-07;2.827657686018864e-07;6.9228616654578929e-06;6.957681430845998e-06;597.58582681788084;398.65821384755355;2.4604430462322062;600.04626986411256;401.11865689378607;998.70448371166617;0.0024714568586678616;0.0050097092465211952;0.0040959109663731459;0.0061274778498702871;0.59835572582959029;0.39917281731174303;21.320301601648762;14.710143909533253;12.598439090940278;12.215417183237474;4.5995969833168493;23.112349541179846;1.2776763672750136e-05;5.2171939455551722e-05;3.4859989125780576e-05;7.808749660005795e-05;5.7963206411780503e-06;8.2278143900204246e-06;0.00098913893718419058;0.0012383953672465906;4.5566557805076164e-08;1.0223560025712862e-07;
623;277;100;723;377;1000;0.10000000000000001;0.19154030571213676;0.13831258644536654;0.26525198938992045;0.623;0.27700000000000002;622.99031313852572;277.10701444532168;99.917931919751936;722.90824505827777;377.02494636507367;1000.0152595035975;0.099917619996540891;0.19138768750488316;0.13821663084770325;0.26501600203167291;0.62297849682702489;0.27710388317643481;13.107469455920299;4.1143099138332895;2.5028850546655956;14.648035432105427;3.8834306316173621;18.723292199021646;2.5576612913124924e-06;7.6952853509416722e-06;4.2553388462926628e-06;1.5290836809002077e-05;2.9638469954348335e-06;3.2848729854723787e-06;622.96694166167458;277.11217704324935;99.92703635921275;722.89397802089081;377.03921340246222;1000.0061550641378;0.099928149393544996;0.19140446403600672;0.13823470452416431;0.26503174795023993;0.62295936779914696;0.2771124828073091;19.397382510494527;6.369738172539761;2.7549914425141178;19.018704661106394;7.1596277623934084;19.369660764676766;2.9057583557219101e-06;8.4555319693700789e-06;5.3366262951325014e-06;1.6318167391978187e-05;7.2243807951505827e-06;5.9982736149947106e-06;623.04634710463756;277.20655330170126;99.840145508505728;722.88649261314333;377.04669881020641;1000.0930459148436;0.099847953373702725;0.19123162226570292;0.13811156463426955;0.26478666705286663;0.62297903991793813;0.27717300670835926;30.649159722793321;19.316810846737066;19.663018276383077;17.542552130339494;4.3689543513698563;30.927309759094314;2.2765220925539317e-05;6.8829296267809237e-05;3.6556891574512596e-05;0.0001317400811069443;7.0178286176749818e-06;1.262536636628653e-05;0.099898257436725521;0.10010060160455531;2.9113765886387975e-06;2.9085373118453348e-06;
685;305;10;695;315;1000;0.01;0.021372352121250049;0.014388489208633094;0.031746031746031744;0.68500000000000005;0.30499999999999999;685.06139412026789;305.00288529901434;10.000262616625303;695.06165673689327;315.00314791563977;1000.0645420359072;0.0099997812182168362;0.021371590584339815;0.014387600439299469;0.031746075620644097;0.68501524471220065;0.30498497406958203;13.150689125852562;2.6959075896855391;0.30207183732087706;13.222340277500125;2.6560346988384533;17.886833962139097;3.0345628989665423e-07;1.3554894777133803e-06;6.1976443604745379e-07;2.9864870786440255e-06;2.1015601312880245e-06;2.1129624030291096e-06;685.04442766517059;305.01618989366739;10.002093546847684;695.04652121201741;315.01828344051529;1000.0627111056854;0.010001692463035504;0.021375475481999261;0.014390969166313659;0.031750924081888711;0.68499798070505979;0.30500032683190481;19.767625369246133;6.0677957802868843;0.30596836100429137;19.612704992494631;6.1330414664301607;18.004390389864231;3.0856564044854315e-07;1.3729204252830196e-06;6.3723667339020876e-07;3.0255096118955877e-06;6.5395396006628722e-06;6.3777621486994854e-06;685.15122091930061;305.10136977505226;9.9061069790897935;695.05732789839089;315.00747675414163;1000.1586976734447;0.0099206945528468697;0.021160715657163855;0.014246849320949561;0.031430303788571951;0.68503438713173603;0.30504491831541708;30.240127883680064;19.971278603967537;20.456050149571499;15.389077699200184;3.0582785591245951;29.52868414001172;2.0786027356721733e-05;9.2980616924695392e-05;4.2164698848980263e-05;0.00020507901896110912;5.2459450693396585e-06;1.2324703805730444e-05;0.0099656047512740945;0.010210402057068423;3.0980820827808399e-07;3.525890343162307e-07;
691;308;1;692;309;1000;0.001;0.0021625577457933874;0.0014450867052023121;0.0032362459546925568;0.69099999999999995;0.308;691.04848930867627;308.01556223464723;0.99635645293707531;692.04484576161417;309.01191868758337;1000.0604079962604;0.00099633657717462408;0.0021545445104536472;0.0014397664640741653;0.0032242119336971155;0.69100493963358023;0.30799872378924498;13.277115784794139;2.6219949892789027;0.04245550715215303;13.235776962025833;2.6189868623204995;18.433785750981865;4.2512739446426119e-08;1.9829392908486108e-07;8.8704040072074335e-08;4.4352097252708936e-07;1.9754799013315709e-06;1.9612578534124501e-06;691.0456374624099;308.01797694829952;0.99657501924358538;692.04221248165459;309.01455196754313;1000.0601894299537;0.00099656280329496342;0.0021550344937761798;0.0014401405445310848;0.0032249178750518347;0.69100057634312606;0.3080028608535782;19.892945846844651;5.8959751784718968;0.042498133594988038;19.82055827440324;5.9091839174646363;18.448575008260995;4.2572461200221804e-08;1.9846779098600872e-07;8.8943692610817415e-08;4.4365403326153143e-07;6.2885969089349046e-06;6.2499233659581078e-06;689.76037685448716;306.77427227330384;2.2610576607039383;692.02143451519055;309.03532993400825;998.79570678849234;0.0022700447003370437;0.0048836108280654834;0.0032640026967874743;0.0073069858403919203;0.69058727194464564;0.30714268335501921;22.411450326502433;11.343417803510031;10.338081945671746;15.412040239298511;2.9572315696506495;23.479408683798834;1.0467290693675409e-05;4.8160968581170739e-05;2.151129379918763e-05;0.00010783399809559525;3.9786458212886972e-06;7.6446264143900755e-06;0.00095990307995047573;0.0012091740983895456;4.4184001532614447e-08;8.6287560210943355e-08;
694;206;100;794;306;1000;0.10000000000000001;0.20287523483519407;0.12594458438287154;0.32679738562091504;0.69399999999999995;0.20599999999999999;693.9320776118725;206.04481978849998;99.993451167691958;793.92552877956405;306.03827095619152;999.97034856806386;0.099998245164200347;0.20285845650985695;0.12594895816552634;0.32673535721009239;0.6939495223062323;0.20605223252956659;16.476486236477186;3.1297596059292849;2.2663907467791478;17.633993820170961;2.3614898857231328;20.235188528510974;2.4289359273150566e-06;8.1018862930472784e-06;3.3550610051080346e-06;2.1665386770845067e-05;2.3850692292194822e-06;2.8082512657826995e-06;694.03329964554564;205.98995566184755;99.97027221418027;794.00357185972814;305.96022787602783;999.99352752157597;0.099973279012268698;0.20282798757992501;0.12590975649800798;0.32674452243538504;0.69403325706018526;0.20599346392754522;22.691281956474612;4.8701954426350884;2.6136957670668646;21.471952403987618;5.5325416596477428;20.834104707185222;2.8747250332653206e-06;8.9726202138233565e-06;4.4027233802637228e-06;2.2780528129173903e-05;6.3551530364121714e-06;4.8833130058827303e-06;693.75525757863591;205.94872266085125;100.12990974813418;793.88516732676919;306.07863240898592;999.83388998762234;0.10016152557273948;0.20312348205013159;0.12612701450577224;0.3271290204126866;0.69386194886468211;0.20597652556257878;31.928107199823287;15.166435905149147;15.868496573869221;20.472942034024303;2.7981390175895129;30.845782618267183;1.8569764807755516e-05;6.2438546493329527e-05;2.480970753655425e-05;0.00016043090284450237;5.1671502301962477e-06;1.1215139900965348e-05;0.099913761135164564;0.10011609832600454;2.8821674546699497e-06;2.8856246343043543e-06;
