name=GeneralizedHyperLogLog;numRegisters=4096;q=62;base=2.00000000000000000e+00;a=2.44140625000000000e-04;seed=1d8f5a77f5bbb902;numCycles=1000;
cardinality; avg time in seconds;avg estimated cardinality;
1;3.0830400000000002e-05;2955.1234265265184
2;3.1347799999999998e-05;2955.5951848157838
5;3.17072e-05;2957.0649493367687
10;3.1699599999999997e-05;2959.4623131637522
20;3.2119600000000003e-05;2964.2697209377925
50;3.3075299999999998e-05;2978.7318798393007
100;3.4016200000000001e-05;3002.9654520008348
200;3.6706299999999998e-05;3051.9714795535142
500;4.4033199999999997e-05;3202.2401167733838
1000;5.6412600000000003e-05;3463.6184353378685
2000;8.3027499999999997e-05;4029.6001939392872
5000;0.00015949329999999999;6050.2220516674279
10000;0.00027683370000000001;10271.449637017164
20000;0.0004900595;20006.36493926555
50000;0.0010720602;50063.607858999829
100000;0.0017815015;100093.04369635502
200000;0.0026363150000000002;199995.5970308191
500000;0.0043029182999999999;500137.37472532579
1000000;0.0065301685;1000091.224988179
2000000;0.0103242118;2000179.1575936053
5000000;0.021117700699999999;5003009.2624758268
10000000;0.038530066100000003;9998538.8904547598
