name=SetSketch2;numRegisters=256;q=62;base=2.00000000000000000e+00;a=2.00000000000000000e+01;registerStateType=registers with lower bound;bulkAddFirstAttemptSuccessProbability=9.49999999999999956e-01;numExamples=10000;
76; 7.61915495727061653e+01; 1.31408282596457671e+01; 3.61996367672960639e+00; 3.02156630851589147e+00; 7.61652139197403102e+01; 1.22739369942159300e+01; 3.49952016067058080e+00; 3.01051069498567525e+00; 
77; 7.71860405922514730e+01; 1.34448950950176780e+01; 3.66200546054374998e+00; 3.06054259599957357e+00; 7.71598979407185794e+01; 1.25649941166359760e+01; 3.54110530275363855e+00; 3.04498509660111605e+00; 
78; 7.81907099504217200e+01; 1.38692704720814621e+01; 3.71926070434590761e+00; 3.00934462871252428e+00; 7.81644637508018576e+01; 1.29556044492749418e+01; 3.59563014281880466e+00; 2.99826981132766690e+00; 
79; 7.91882076992071262e+01; 1.41983683240628515e+01; 3.76336899413572157e+00; 3.02950413659205653e+00; 7.91623184966570648e+01; 1.32631657982459643e+01; 3.63824387636248803e+00; 3.02335293244750325e+00; 
80; 8.01879135931818610e+01; 1.44927666413896077e+01; 3.80229603304201591e+00; 3.03754826983026538e+00; 8.01624370037022800e+01; 1.35394764505519500e+01; 3.67601559713503923e+00; 3.03540933170153382e+00; 
81; 8.11957275960016318e+01; 1.49699937211578398e+01; 3.86415377920201486e+00; 3.04260099187180932e+00; 8.11716751915650576e+01; 1.39813446588881192e+01; 3.73522051390398380e+00; 3.03586671976049249e+00; 
82; 8.21935591023322161e+01; 1.53712527278998312e+01; 3.91583804591099316e+00; 3.05301698335267524e+00; 8.21696924118690646e+01; 1.43574597387121230e+01; 3.78532220875135117e+00; 3.04156304107552033e+00; 
83; 8.32034286208881895e+01; 1.56865654772113921e+01; 3.95539912947035877e+00; 3.05196296366319730e+00; 8.31791639442328119e+01; 1.46667388115569128e+01; 3.82552468200688045e+00; 3.04237280329665394e+00; 
84; 8.41961661430407844e+01; 1.60727253074133856e+01; 4.00427823105961078e+00; 3.06910293199747475e+00; 8.41715745607557153e+01; 1.50301295883412234e+01; 3.87307265080876206e+00; 3.05832048909802268e+00; 
85; 8.51942666860163058e+01; 1.64451019400842355e+01; 4.05060025117124400e+00; 3.05037701742411782e+00; 8.51698092300184442e+01; 1.53861726060340125e+01; 3.91884388964836550e+00; 3.04081118303270248e+00; 
86; 8.61915434381400303e+01; 1.68653314699414238e+01; 4.10227285553351351e+00; 3.07427469050129609e+00; 8.61675939514409208e+01; 1.57882058067960891e+01; 3.96990151946323078e+00; 3.06341261045366320e+00; 
87; 8.72001781056146825e+01; 1.74202568834176894e+01; 4.16895497810304061e+00; 3.04726816287503155e+00; 8.71760290418670678e+01; 1.62997568659905667e+01; 4.03345641384778908e+00; 3.03353800464069190e+00; 
88; 8.81806647006300324e+01; 1.76992061491977850e+01; 4.20316147859490830e+00; 3.03190433516647717e+00; 8.81565553232236141e+01; 1.65591828827362981e+01; 4.06628495232523068e+00; 3.01564438811746660e+00; 
89; 8.91832347924132307e+01; 1.80755123663056736e+01; 4.24758017901425955e+00; 3.04654268294136577e+00; 8.91584083401511265e+01; 1.69139340254378041e+01; 4.10960348734623437e+00; 3.03142561468180594e+00; 
90; 9.01912516599171425e+01; 1.83575358610668715e+01; 4.28029889886745529e+00; 3.02481779025185338e+00; 9.01656872663182725e+01; 1.71751858901311714e+01; 4.14098220473246759e+00; 3.01144962432426677e+00; 
91; 9.12105935121028750e+01; 1.87691842291047593e+01; 4.32722019335334451e+00; 3.07037633369771878e+00; 9.11843950488628252e+01; 1.75592180684417194e+01; 4.18631300005106066e+00; 3.05425805893245439e+00; 
92; 9.22071413561100286e+01; 1.90911028913990428e+01; 4.36442382795118711e+00; 3.04249487250913697e+00; 9.21817346953975090e+01; 1.78566641466621974e+01; 4.22180490396594088e+00; 3.02658796966324095e+00; 
93; 9.32150922651490248e+01; 1.95046115909658582e+01; 4.41116162801126865e+00; 3.04946008042713856e+00; 9.31896838913567507e+01; 1.82384492069025796e+01; 4.26643518974120894e+00; 3.03114124454368783e+00; 
94; 9.42230888955858177e+01; 1.99554734536026679e+01; 4.46158097520025976e+00; 3.06018431365436205e+00; 9.41964470211101457e+01; 1.86542903794527994e+01; 4.31459139981408235e+00; 3.04149809551298000e+00; 
95; 9.52236728510969499e+01; 2.04377924095332126e+01; 4.51528103944984771e+00; 3.04988331447491490e+00; 9.51965577968498593e+01; 1.91055221639569481e+01; 4.36656469051523111e+00; 3.03843096564490356e+00; 
96; 9.62336561812077349e+01; 2.08680580351022016e+01; 4.56217742137299354e+00; 3.05845115970646875e+00; 9.62056961809519038e+01; 1.95193195903565702e+01; 4.41327641004936577e+00; 3.04234025818009579e+00; 
97; 9.72427469687641803e+01; 2.13933775237419219e+01; 4.61892318975945582e+00; 3.02435200109197933e+00; 9.72148106037444961e+01; 2.00110907035630881e+01; 4.46821520386852011e+00; 3.01089047168584134e+00; 
98; 9.82420189519513229e+01; 2.17321565394136975e+01; 4.65548959469464485e+00; 3.01407865873146630e+00; 9.82134859971987169e+01; 2.03277908320265261e+01; 4.50357797323712905e+00; 2.99820407437039593e+00; 
99; 9.92362531950846289e+01; 2.21768227730115512e+01; 4.70329748164243089e+00; 3.02966324277262133e+00; 9.92069719405561443e+01; 2.07395860800855196e+01; 4.54936794466088124e+00; 3.01523084368428629e+00; 
100; 1.00248010440158239e+02; 2.25005888775774281e+01; 4.73699057410398527e+00; 3.00767965106019819e+00; 1.00217853072281528e+02; 2.10398396664207397e+01; 4.58174417720131455e+00; 2.99385702933826936e+00; 
101; 1.01244938441501134e+02; 2.29502514835432478e+01; 4.78437630662745494e+00; 3.01076178175264886e+00; 1.01214228928179423e+02; 2.14651703499653550e+01; 4.62809640309017922e+00; 3.00058438231080338e+00; 
102; 1.02245296559629594e+02; 2.33723548618636983e+01; 4.82826930273133925e+00; 2.99456726506471771e+00; 1.02214584899885750e+02; 2.18784231861899947e+01; 4.67251286856770420e+00; 2.98868087272473160e+00; 
103; 1.03236637380458049e+02; 2.37248233310233374e+01; 4.86506177568108367e+00; 2.98742072937566316e+00; 1.03206425066757930e+02; 2.22028942588767322e+01; 4.70747097183727270e+00; 2.98459617906707919e+00; 
104; 1.04236981824376045e+02; 2.42605865234528260e+01; 4.91979940021625595e+00; 3.00540635271454759e+00; 1.04207233225573290e+02; 2.26992366031044703e+01; 4.75986249731260269e+00; 3.00080743022955376e+00; 
105; 1.05242987248460850e+02; 2.49686567537497233e+01; 4.99095321064372310e+00; 3.00452328519394163e+00; 1.05212476284775974e+02; 2.33484092318006979e+01; 4.82734534296111750e+00; 3.00047875280754539e+00; 
106; 1.06243758610875503e+02; 2.53843032481381101e+01; 5.03238362883457313e+00; 3.01295334423364158e+00; 1.06212914643151777e+02; 2.37403322281930542e+01; 4.86775097790804256e+00; 3.01044040580685701e+00; 
107; 1.07231411501561368e+02; 2.58253818918246090e+01; 5.07659636063079400e+00; 3.01206122933461140e+00; 1.07200414101576811e+02; 2.41614647495126782e+01; 4.91134390339365901e+00; 3.01003705806577671e+00; 
108; 1.08230001015011894e+02; 2.63369415429629221e+01; 5.12679637552111522e+00; 3.03703871347760446e+00; 1.08199337652558384e+02; 2.46344916114118782e+01; 4.95931004391584374e+00; 3.03473523010539115e+00; 
109; 1.09249555261930496e+02; 2.68128653903628802e+01; 5.17209701780677822e+00; 3.04689864691517265e+00; 1.09217915532205282e+02; 2.50825844569936258e+01; 5.00350849682673360e+00; 3.04442602300352227e+00; 
110; 1.10266549876922483e+02; 2.74017427903624018e+01; 5.22787661995528463e+00; 3.05107863588817985e+00; 1.10233892113049833e+02; 2.56386501756535132e+01; 5.05805739934874943e+00; 3.04623612680067968e+00; 
111; 1.11253268450828600e+02; 2.79811506748531649e+01; 5.28365458434478619e+00; 3.02651056917277472e+00; 1.11220861975784572e+02; 2.61838729271813051e+01; 5.11224930092749119e+00; 3.02108320040924294e+00; 
112; 1.12266486183466256e+02; 2.86963800450470430e+01; 5.35026776517481739e+00; 3.02113003118655454e+00; 1.12233251429157306e+02; 2.68524461475696832e+01; 5.17668232735656275e+00; 3.01447725982512882e+00; 
113; 1.13258932867003239e+02; 2.91483905321763466e+01; 5.39271214720032521e+00; 3.00600215705624141e+00; 1.13225678892563778e+02; 2.72817560193689879e+01; 5.21831630478836850e+00; 3.00309224960394916e+00; 
114; 1.14251278171264545e+02; 2.96685327455617305e+01; 5.44108371799289792e+00; 2.99528107850521819e+00; 1.14217206095940128e+02; 2.77666828179414686e+01; 5.26493155984270711e+00; 2.99425355626815826e+00; 
115; 1.15250563815365808e+02; 3.02883983405514385e+01; 5.49778283628779363e+00; 3.01545922153094059e+00; 1.15216207944203148e+02; 2.83497403323194952e+01; 5.32005586974263345e+00; 3.01359847301315575e+00; 
116; 1.16242453194311054e+02; 3.07552519766771582e+01; 5.54043937113707941e+00; 3.01723969767113775e+00; 1.16209428449993581e+02; 2.87835958754730363e+01; 5.36094540168117639e+00; 3.01541226892354208e+00; 
117; 1.17243516080056196e+02; 3.14219672249943720e+01; 5.60023813277154314e+00; 3.01448061426454794e+00; 1.17210556407437281e+02; 2.94134880903765215e+01; 5.41933151686292636e+00; 3.01267309860048238e+00; 
118; 1.18237406380943838e+02; 3.19605222509280296e+01; 5.64837679879940069e+00; 2.98682281323970811e+00; 1.18204707145219416e+02; 2.99126050571056155e+01; 5.46540941209368381e+00; 2.98299067835341525e+00; 
119; 1.19243415164481149e+02; 3.26093077601955272e+01; 5.70526570966646052e+00; 2.98237349099605620e+00; 1.19212048537118733e+02; 3.05161611298177320e+01; 5.52007215059037470e+00; 2.98004699242770998e+00; 
120; 1.20246359771835941e+02; 3.33051435171309507e+01; 5.76580006416731372e+00; 2.99572279121329865e+00; 1.20214373415893476e+02; 3.11505534806147217e+01; 5.57714958730471810e+00; 2.99429942712536645e+00; 
121; 1.21272015852616633e+02; 3.39072837444071453e+01; 5.81663916023096839e+00; 3.00169859436268061e+00; 1.21238041787278306e+02; 3.17173002488014042e+01; 5.62677850606462560e+00; 2.99933982881136396e+00; 
122; 1.22289072740077600e+02; 3.42826246429177246e+01; 5.84799637430307495e+00; 2.99480606398122040e+00; 1.22253676382419371e+02; 3.20668618270956713e+01; 5.65707611050959702e+00; 2.98928037034491334e+00; 
123; 1.23287415362761919e+02; 3.50167002198724830e+01; 5.91050696887510529e+00; 2.97724543657558138e+00; 1.23251589982015133e+02; 3.27430582380761308e+01; 5.71662144269022310e+00; 2.97561248283369073e+00; 
124; 1.24286344926266835e+02; 3.56682868040740644e+01; 5.96542482873394242e+00; 2.98858160544863871e+00; 1.24251036011782702e+02; 3.33574338669068240e+01; 5.77013126260530029e+00; 2.98544737110455793e+00; 
125; 1.25271474730669411e+02; 3.61508272932887351e+01; 6.00642395805498719e+00; 2.98988045022086668e+00; 1.25237543269121943e+02; 3.38366586640842044e+01; 5.81207638106891000e+00; 2.98448689460531869e+00; 
126; 1.26282402966341280e+02; 3.64950728420866213e+01; 6.03451086722764707e+00; 2.97428597239574266e+00; 1.26247392149159012e+02; 3.41693161631803619e+01; 5.84021517477861352e+00; 2.97408470787755608e+00; 
