name=GeneralizedHyperLogLog;numRegisters=16384;q=62;base=2.00000000000000000e+00;a=6.10351562500000000e-05;seed=ee135ccdbaf83684;numExamples=1000;
true cardinality; simple mean; simple mse; simple corrected mean; simple corrected mse; ml mean; ml mse;ml corrected mean; ml corrected mse;
28;1.18320099902335423e+04; 1.39334652340170294e+08; 2.79926405600796002e+01; 3.42035101756472809e-02; 1.13698235681831666e+04; 1.28636962357987061e+08; 2.79928470251274497e+01; 3.41617672101517389e-02; 
29;1.18324924487501903e+04; 1.39322434498224735e+08; 2.89913504178181221e+01; 3.70447203154575314e-02; 1.13703006454566366e+04; 1.28625100857342809e+08; 2.89915869300270863e+01; 3.69926712536338964e-02; 
30;1.18329706834983972e+04; 1.39310117483552307e+08; 2.99921523293609056e+01; 3.79724240362069657e-02; 1.13707733907504444e+04; 1.28613141645119488e+08; 2.99923721195733393e+01; 3.79241012304092351e-02; 
31;1.18334514288311584e+04; 1.39297860264870703e+08; 3.09910382420119284e+01; 4.07893233962997315e-02; 1.13712487601469620e+04; 1.28601242493934453e+08; 3.09912268691160513e+01; 4.07175038296818739e-02; 
32;1.18339241420150975e+04; 1.39285414009363145e+08; 3.19910102175249698e+01; 4.26480695731787512e-02; 1.13717159310259267e+04; 1.28589157969352350e+08; 3.19911105281396217e+01; 4.26013788838653581e-02; 
33;1.18344005537683443e+04; 1.39273055613553166e+08; 3.29910616327729116e+01; 4.44975142513098776e-02; 1.13721868605904347e+04; 1.28577159260806859e+08; 3.29910679274113647e+01; 4.44530108605176097e-02; 
34;1.18348910318466496e+04; 1.39261029745395184e+08; 3.39931909503543395e+01; 4.44705306431620664e-02; 1.13726720442634141e+04; 1.28565484346180663e+08; 3.39931452398043703e+01; 4.44151353799365836e-02; 
35;1.18353768029414696e+04; 1.39248893311699301e+08; 3.49933833577738511e+01; 4.63100437749103394e-02; 1.13731524483017420e+04; 1.28553701580701500e+08; 3.49932653588436366e+01; 4.62746004832617838e-02; 
36;1.18358548210219506e+04; 1.39236574439346462e+08; 3.59926344758509131e+01; 4.90655255708525029e-02; 1.13736250161210828e+04; 1.28541741668474019e+08; 3.59924117292002990e+01; 4.90256206033368794e-02; 
37;1.18363324847951408e+04; 1.39224247747781307e+08; 3.69919408189596624e+01; 5.18032239676732148e-02; 1.13740972004822579e+04; 1.28529773614928663e+08; 3.69916164089816135e+01; 5.17587611885326135e-02; 
