name=SetSketch1;numRegisters=16384;q=65534;base=1.00099999999999989e+00;a=3.00000000000000000e+01;numExamples=1000;
true cardinality; simple mean; simple mse; simple corrected mean; simple corrected mse; ml mean; ml mse;ml corrected mean; ml corrected mse;
0;3.33166805430666763e-02; 1.11000120240878396e-03; 0.00000000000000000e+00; 0.00000000000000000e+00; 3.33166777701448397e-02; 1.11000101763961937e-03; 0.00000000000000000e+00; 0.00000000000000000e+00; 
1;1.00052527935495861e+00; 6.05435929137762422e-05; 1.00052527935495861e+00; 6.05435929137762422e-05; 1.00052527936154156e+00; 6.05435927398058257e-05; 1.00052527936154156e+00; 6.05435927398058257e-05; 
2;2.00076222950133964e+00; 2.44403725822233558e-04; 2.00076222950133964e+00; 2.44403725822233558e-04; 2.00076222972638007e+00; 2.44403724550679841e-04; 2.00076222972638007e+00; 2.44403724550679841e-04; 
3;3.00111879265171266e+00; 5.58083207941932244e-04; 3.00111879265171266e+00; 5.58083207941932244e-04; 3.00111879276377591e+00; 5.58083205861696413e-04; 3.00111879276377591e+00; 5.58083205861696413e-04; 
4;4.00200428623858784e+00; 9.72182135925052501e-04; 4.00200428623858784e+00; 9.72182135925052501e-04; 4.00200428642964035e+00; 9.72182133309544430e-04; 4.00200428642964035e+00; 9.72182133309544430e-04; 
5;5.00198824577319812e+00; 1.43972541445532769e-03; 5.00198824577319812e+00; 1.43972541445532769e-03; 5.00198824617817372e+00; 1.43972542240213431e-03; 5.00198824617817372e+00; 1.43972542240213431e-03; 
6;6.00206006619221633e+00; 2.18064646948310827e-03; 6.00206006619221633e+00; 2.18064646948310827e-03; 6.00206006650280965e+00; 2.18064647750622299e-03; 6.00206006650280965e+00; 2.18064647750622299e-03; 
7;7.00276479252681661e+00; 2.98354615327849505e-03; 7.00276479252681661e+00; 2.98354615327849505e-03; 7.00276479269167407e+00; 2.98354615650155315e-03; 7.00276479269167407e+00; 2.98354615650155315e-03; 
8;8.00122565538045372e+00; 3.89258695299257197e-03; 8.00122565538045372e+00; 3.89258695299257197e-03; 8.00122565582539913e+00; 3.89258695901984180e-03; 8.00122565582539913e+00; 3.89258695901984180e-03; 
9;9.00079075763452785e+00; 4.92764907024213512e-03; 9.00079075763452785e+00; 4.92764907024213512e-03; 9.00079075800923256e+00; 4.92764904899472330e-03; 9.00079075800923256e+00; 4.92764904899472330e-03; 
10;1.00012776998790738e+01; 6.00529588769131272e-03; 1.00012776998790738e+01; 6.00529588769131272e-03; 1.00012777002760220e+01; 6.00529586117134508e-03; 1.00012777002760220e+01; 6.00529586117134508e-03; 
11;1.10016145733863464e+01; 7.10790276528070614e-03; 1.10016145733863464e+01; 7.10790276528070614e-03; 1.10016145736976494e+01; 7.10790271200748783e-03; 1.10016145736976494e+01; 7.10790271200748783e-03; 
12;1.19998099263285507e+01; 8.27571854262345273e-03; 1.19998099263285507e+01; 8.27571854262345273e-03; 1.19998099268062663e+01; 8.27571861016436830e-03; 1.19998099268062663e+01; 8.27571861016436830e-03; 
13;1.30008813031810160e+01; 9.72413442764556712e-03; 1.30008813031810160e+01; 9.72413442764556712e-03; 1.30008813033173407e+01; 9.72413457392823193e-03; 1.30008813033173407e+01; 9.72413457392823193e-03; 
