name=SetSketch1;numRegisters=1024;q=65534;base=1.00099999999999989e+00;a=3.00000000000000000e+01;numExamples=1000;
true cardinality; simple mean; simple mse; simple corrected mean; simple corrected mse; ml mean; ml mse;ml corrected mean; ml corrected mse;
28;2.80137592774501911e+01; 8.27097804262941994e-01; 2.80137592774501911e+01; 8.27097804262941994e-01; 2.80137592666956508e+01; 8.27097804661781955e-01; 2.80137592666956508e+01; 8.27097804661781955e-01; 
29;2.90126091393371333e+01; 8.73211454314890445e-01; 2.90126091393371333e+01; 8.73211454314890445e-01; 2.90126091292493555e+01; 8.73211457124236756e-01; 2.90126091292493555e+01; 8.73211457124236756e-01; 
30;3.00148476852658028e+01; 9.15979728552159256e-01; 3.00148476852658028e+01; 9.15979728552159256e-01; 3.00148476736136338e+01; 9.15979730643427525e-01; 3.00148476736136338e+01; 9.15979730643427525e-01; 
31;3.10097656892773941e+01; 9.73846400729454165e-01; 3.10097656892773941e+01; 9.73846400729454165e-01; 3.10097656801159829e+01; 9.73846410871605173e-01; 3.10097656801159829e+01; 9.73846410871605173e-01; 
32;3.20089300648762531e+01; 1.00729350443112242e+00; 3.20089300648762531e+01; 1.00729350443112242e+00; 3.20089300524711007e+01; 1.00729351551893620e+00; 3.20089300524711007e+01; 1.00729351551893620e+00; 
33;3.29980166962201906e+01; 1.06368579915574935e+00; 3.29980166962201906e+01; 1.06368579915574935e+00; 3.29980166835894622e+01; 1.06368581745045043e+00; 3.29980166835894622e+01; 1.06368581745045043e+00; 
34;3.40024060330602182e+01; 1.12753062793743464e+00; 3.40024060330602182e+01; 1.12753062793743464e+00; 3.40024060196019917e+01; 1.12753064518956192e+00; 3.40024060196019917e+01; 1.12753064518956192e+00; 
35;3.50091543465231183e+01; 1.21188015070507360e+00; 3.50091543465231183e+01; 1.21188015070507360e+00; 3.50091543318557967e+01; 1.21188017074357668e+00; 3.50091543318557967e+01; 1.21188017074357668e+00; 
36;3.60106166159500845e+01; 1.26977751893792057e+00; 3.60106166159500845e+01; 1.26977751893792057e+00; 3.60106166012660083e+01; 1.26977753495812240e+00; 3.60106166012660083e+01; 1.26977753495812240e+00; 
37;3.70072318154116289e+01; 1.33259093412618412e+00; 3.70072318154116289e+01; 1.33259093412618412e+00; 3.70072318052042633e+01; 1.33259094738999462e+00; 3.70072318052042633e+01; 1.33259094738999462e+00; 
38;3.80143400228055413e+01; 1.40892869406305898e+00; 3.80143400228055413e+01; 1.40892869406305898e+00; 3.80143400121039292e+01; 1.40892870503822909e+00; 3.80143400121039292e+01; 1.40892870503822909e+00; 
39;3.90025669656342444e+01; 1.46266159259610995e+00; 3.90025669656342444e+01; 1.46266159259610995e+00; 3.90025669576911014e+01; 1.46266161007403328e+00; 3.90025669576911014e+01; 1.46266161007403328e+00; 
40;4.00125281877614540e+01; 1.53246090086012088e+00; 4.00125281877614540e+01; 1.53246090086012088e+00; 4.00125281787202454e+01; 1.53246092170622084e+00; 4.00125281787202454e+01; 1.53246092170622084e+00; 
41;4.10153242318631115e+01; 1.60567364787867284e+00; 4.10153242318631115e+01; 1.60567364787867284e+00; 4.10153242242137424e+01; 1.60567367932981231e+00; 4.10153242242137424e+01; 1.60567367932981231e+00; 
42;4.20268110297889592e+01; 1.71565789190709728e+00; 4.20268110297889592e+01; 1.71565789190709728e+00; 4.20268110218190358e+01; 1.71565791218802444e+00; 4.20268110218190358e+01; 1.71565791218802444e+00; 
43;4.30364505936116259e+01; 1.82370341699756700e+00; 4.30364505936116259e+01; 1.82370341699756700e+00; 4.30364505851299697e+01; 1.82370344300657394e+00; 4.30364505851299697e+01; 1.82370344300657394e+00; 
44;4.40387045432185644e+01; 1.90723900896811083e+00; 4.40387045432185644e+01; 1.90723900896811083e+00; 4.40387045335267686e+01; 1.90723904193538929e+00; 4.40387045335267686e+01; 1.90723904193538929e+00; 
45;4.50487590233808106e+01; 2.00476754570385163e+00; 4.50487590233808106e+01; 2.00476754570385163e+00; 4.50487590075005997e+01; 2.00476757010133433e+00; 4.50487590075005997e+01; 2.00476757010133433e+00; 
46;4.60504360676317077e+01; 2.11277299961434206e+00; 4.60504360676317077e+01; 2.11277299961434206e+00; 4.60504360500386838e+01; 2.11277301358216585e+00; 4.60504360500386838e+01; 2.11277301358216585e+00; 
47;4.70424075937504682e+01; 2.23323524446949140e+00; 4.70424075937504682e+01; 2.23323524446949140e+00; 4.70424075752345843e+01; 2.23323525582975968e+00; 4.70424075752345843e+01; 2.23323525582975968e+00; 
48;4.80490330742230256e+01; 2.36485189136208795e+00; 4.80490330742230256e+01; 2.36485189136208795e+00; 4.80490330545383415e+01; 2.36485189524349382e+00; 4.80490330545383415e+01; 2.36485189524349382e+00; 
49;4.90496131549165852e+01; 2.48985578284236508e+00; 4.90496131549165852e+01; 2.48985578284236508e+00; 4.90496131336811274e+01; 2.48985578712294009e+00; 4.90496131336811274e+01; 2.48985578712294009e+00; 
50;5.00393557322789917e+01; 2.59407519137702725e+00; 5.00393557322789917e+01; 2.59407519137702725e+00; 5.00393557118727657e+01; 2.59407519494204086e+00; 5.00393557118727657e+01; 2.59407519494204086e+00; 
51;5.10431049214618611e+01; 2.66348469881462968e+00; 5.10431049214618611e+01; 2.66348469881462968e+00; 5.10431049024105903e+01; 2.66348470312376584e+00; 5.10431049024105903e+01; 2.66348470312376584e+00; 
52;5.20474433450695386e+01; 2.81575931158109505e+00; 5.20474433450695386e+01; 2.81575931158109505e+00; 5.20474433256066504e+01; 2.81575931800520518e+00; 5.20474433256066504e+01; 2.81575931800520518e+00; 
53;5.30322353558084743e+01; 2.93129112689993621e+00; 5.30322353558084743e+01; 2.93129112689993621e+00; 5.30322353353005624e+01; 2.93129112806116021e+00; 5.30322353353005624e+01; 2.93129112806116021e+00; 
54;5.40295718007915085e+01; 3.01281206595784123e+00; 5.40295718007915085e+01; 3.01281206595784123e+00; 5.40295717826228170e+01; 3.01281207646977878e+00; 5.40295717826228170e+01; 3.01281207646977878e+00; 
55;5.50343609369300424e+01; 3.11256371309296398e+00; 5.50343609369300424e+01; 3.11256371309296398e+00; 5.50343609182088542e+01; 3.11256372164440265e+00; 5.50343609182088542e+01; 3.11256372164440265e+00; 
56;5.60323407092428454e+01; 3.27747805359266353e+00; 5.60323407092428454e+01; 3.27747805359266353e+00; 5.60323406898611580e+01; 3.27747803953950001e+00; 5.60323406898611580e+01; 3.27747803953950001e+00; 
57;5.70360381741100753e+01; 3.34434684802766702e+00; 5.70360381741100753e+01; 3.34434684802766702e+00; 5.70360381533955660e+01; 3.34434683515010178e+00; 5.70360381533955660e+01; 3.34434683515010178e+00; 
58;5.80336064658492106e+01; 3.42996540005272710e+00; 5.80336064658492106e+01; 3.42996540005272710e+00; 5.80336064381521837e+01; 3.42996540332661404e+00; 5.80336064381521837e+01; 3.42996540332661404e+00; 
59;5.90182555634825832e+01; 3.43649841827464408e+00; 5.90182555634825832e+01; 3.43649841827464408e+00; 5.90182555377100186e+01; 3.43649842674112893e+00; 5.90182555377100186e+01; 3.43649842674112893e+00; 
60;6.00140369938696026e+01; 3.46472312672278804e+00; 6.00140369938696026e+01; 3.46472312672278804e+00; 6.00140369679229906e+01; 3.46472315147982313e+00; 6.00140369679229906e+01; 3.46472315147982313e+00; 
61;6.10048513006731881e+01; 3.58137482256011186e+00; 6.10048513006731881e+01; 3.58137482256011186e+00; 6.10048512739027871e+01; 3.58137483126177347e+00; 6.10048512739027871e+01; 3.58137483126177347e+00; 
62;6.19992011135212309e+01; 3.73614887713107713e+00; 6.19992011135212309e+01; 3.73614887713107713e+00; 6.19992010850167716e+01; 3.73614888359577080e+00; 6.19992010850167716e+01; 3.73614888359577080e+00; 
63;6.30082085438369006e+01; 3.90225022199005078e+00; 6.30082085438369006e+01; 3.90225022199005078e+00; 6.30082085167426911e+01; 3.90225021559141494e+00; 6.30082085167426911e+01; 3.90225021559141494e+00; 
64;6.40219154956165681e+01; 4.03008568976622783e+00; 6.40219154956165681e+01; 4.03008568976622783e+00; 6.40219154667928478e+01; 4.03008567728240408e+00; 6.40219154667928478e+01; 4.03008567728240408e+00; 
65;6.50129814877399639e+01; 4.16900368320439263e+00; 6.50129814877399639e+01; 4.16900368320439263e+00; 6.50129814577623222e+01; 4.16900365018111696e+00; 6.50129814577623222e+01; 4.16900365018111696e+00; 
66;6.60129901013735036e+01; 4.37181808078738943e+00; 6.60129901013735036e+01; 4.37181808078738943e+00; 6.60129900735432784e+01; 4.37181804266267093e+00; 6.60129900735432784e+01; 4.37181804266267093e+00; 
67;6.69788615517171309e+01; 4.31713786191154192e+00; 6.69788615517171309e+01; 4.31713786191154192e+00; 6.69788615254803119e+01; 4.31713784082647312e+00; 6.69788615254803119e+01; 4.31713784082647312e+00; 
68;6.79863660434443347e+01; 4.44365431844757275e+00; 6.79863660434443347e+01; 4.44365431844757275e+00; 6.79863660177663149e+01; 4.44365427664329982e+00; 6.79863660177663149e+01; 4.44365427664329982e+00; 
69;6.89762132427837997e+01; 4.52924427499793669e+00; 6.89762132427837997e+01; 4.52924427499793669e+00; 6.89762132207310117e+01; 4.52924424922677016e+00; 6.89762132207310117e+01; 4.52924424922677016e+00; 
70;6.99847803636754264e+01; 4.61815653461027331e+00; 6.99847803636754264e+01; 4.61815653461027331e+00; 6.99847803411561529e+01; 4.61815648704300408e+00; 6.99847803411561529e+01; 4.61815648704300408e+00; 
71;7.09789418734890489e+01; 4.68746193222361818e+00; 7.09789418734890489e+01; 4.68746193222361818e+00; 7.09789418523294842e+01; 4.68746191238835053e+00; 7.09789418523294842e+01; 4.68746191238835053e+00; 
72;7.19744192262328539e+01; 4.73362598372412258e+00; 7.19744192262328539e+01; 4.73362598372412258e+00; 7.19744192034376624e+01; 4.73362595965487998e+00; 7.19744192034376624e+01; 4.73362595965487998e+00; 
73;7.29886052239395724e+01; 4.83828228585138742e+00; 7.29886052239395724e+01; 4.83828228585138742e+00; 7.29886052063222053e+01; 4.83828226821088414e+00; 7.29886052063222053e+01; 4.83828226821088414e+00; 
74;7.39652388622626376e+01; 5.01965340757030898e+00; 7.39652388622626376e+01; 5.01965340757030898e+00; 7.39652388471469067e+01; 5.01965338579053899e+00; 7.39652388471469067e+01; 5.01965338579053899e+00; 
75;7.49614679915868720e+01; 5.08838668390949245e+00; 7.49614679915868720e+01; 5.08838668390949245e+00; 7.49614679828775223e+01; 5.08838667247436849e+00; 7.49614679828775223e+01; 5.08838667247436849e+00; 
76;7.59580255178227191e+01; 5.27062034204001240e+00; 7.59580255178227191e+01; 5.27062034204001240e+00; 7.59580255094843722e+01; 5.27062032520441193e+00; 7.59580255094843722e+01; 5.27062032520441193e+00; 
77;7.69603393041701622e+01; 5.33541296946431043e+00; 7.69603393041701622e+01; 5.33541296946431043e+00; 7.69603392963322079e+01; 5.33541297220503896e+00; 7.69603392963322079e+01; 5.33541297220503896e+00; 
78;7.79526207399346731e+01; 5.49329911280036409e+00; 7.79526207399346731e+01; 5.49329911280036409e+00; 7.79526207337689101e+01; 5.49329910250688247e+00; 7.79526207337689101e+01; 5.49329910250688247e+00; 
79;7.89844781807448015e+01; 5.68494145034785703e+00; 7.89844781807448015e+01; 5.68494145034785703e+00; 7.89844781684527248e+01; 5.68494146739554118e+00; 7.89844781684527248e+01; 5.68494146739554118e+00; 
80;7.99782779662025263e+01; 5.87295179484978647e+00; 7.99782779662025263e+01; 5.87295179484978647e+00; 7.99782779539658009e+01; 5.87295180798494965e+00; 7.99782779539658009e+01; 5.87295180798494965e+00; 
81;8.09862464656083461e+01; 6.14165238720537765e+00; 8.09862464656083461e+01; 6.14165238720537765e+00; 8.09862464585389148e+01; 6.14165238439600980e+00; 8.09862464585389148e+01; 6.14165238439600980e+00; 
82;8.19834575429622276e+01; 6.23715943921758686e+00; 8.19834575429622276e+01; 6.23715943921758686e+00; 8.19834575384462738e+01; 6.23715945333560562e+00; 8.19834575384462738e+01; 6.23715945333560562e+00; 
83;8.29534493569089904e+01; 6.41236194637564783e+00; 8.29534493569089904e+01; 6.41236194637564783e+00; 8.29534493572541436e+01; 6.41236197685119524e+00; 8.29534493572541436e+01; 6.41236197685119524e+00; 
84;8.39369503135916233e+01; 6.67562839103145311e+00; 8.39369503135916233e+01; 6.67562839103145311e+00; 8.39369503113034909e+01; 6.67562843128530581e+00; 8.39369503113034909e+01; 6.67562843128530581e+00; 
85;8.49627717311781794e+01; 6.88283035702860424e+00; 8.49627717311781794e+01; 6.88283035702860424e+00; 8.49627717257960171e+01; 6.88283038154305871e+00; 8.49627717257960171e+01; 6.88283038154305871e+00; 
