name=SetSketch1;numRegisters=256;q=65534;base=1.00099999999999989e+00;a=2.00000000000000000e+01;registerStateType=registers with lower bound;bulkAddFirstAttemptSuccessProbability=9.49999999999999956e-01;numExamples=10000;
10; 1.00452605944829934e+01; 3.99931062716660235e-01; 6.30779312678929838e-01; 3.08454580646699750e+00; 1.00452605871226517e+01; 3.99931058520844374e-01; 6.30779309881161598e-01; 3.08454580179676974e+00; 
11; 1.10528507580925908e+01; 4.83107079682723817e-01; 6.93046807258901665e-01; 3.14686987785281103e+00; 1.10528507497718707e+01; 4.83107073707014945e-01; 6.93046803582242910e-01; 3.14686987701350462e+00; 
12; 1.20522028689018725e+01; 5.76722394429441509e-01; 7.57626065356688749e-01; 3.14381665701653201e+00; 1.20522028608367044e+01; 5.76722388800232189e-01; 7.57626062197367278e-01; 3.14381664560029650e+00; 
13; 1.30586481741096918e+01; 6.76303629485046187e-01; 8.20282890933756170e-01; 3.14633721467728700e+00; 1.30586481659246996e+01; 6.76303623124775877e-01; 8.20282887642091119e-01; 3.14633721210583950e+00; 
14; 1.40648165937497893e+01; 7.82829546469297699e-01; 8.82399204240331914e-01; 3.12740985669164351e+00; 1.40648165837230597e+01; 7.82829538292521998e-01; 8.82399200343583878e-01; 3.12740986917212949e+00; 
15; 1.50719315498551012e+01; 8.99164070633597823e-01; 9.45510403310841796e-01; 3.12601167910843802e+00; 1.50719315395209961e+01; 8.99164064354302739e-01; 9.45510400776452098e-01; 3.12601167780028488e+00; 
16; 1.60793900373576975e+01; 1.02006090419280437e+00; 1.00685556370372442e+00; 3.04885484988689548e+00; 1.60793900250877861e+01; 1.02006089687181944e+00; 1.00685556103563312e+00; 3.04885483481846009e+00; 
17; 1.70826077202251270e+01; 1.15518693654541793e+00; 1.07161695633496490e+00; 3.01265076935151210e+00; 1.70826077074025626e+01; 1.15518692457501970e+00; 1.07161695173821636e+00; 3.01265075889894884e+00; 
18; 1.80904584505822754e+01; 1.29291657935710802e+00; 1.13346100421467999e+00; 3.02117454207528224e+00; 1.80904584342961101e+01; 1.29291656922506326e+00; 1.13346100104491909e+00; 3.02117453492726584e+00; 
19; 1.90893769488083223e+01; 1.44734699167781744e+00; 1.19973278387294746e+00; 3.02289482361797690e+00; 1.90893769320275908e+01; 1.44734698264895023e+00; 1.19973278136019923e+00; 3.02289481794136039e+00; 
20; 2.00963764618569485e+01; 1.61615383211388752e+00; 1.26762195062795135e+00; 3.05346893569787081e+00; 2.00963764432606311e+01; 1.61615382406915820e+00; 1.26762194886866220e+00; 3.05346894139644576e+00; 
21; 2.10961161697936177e+01; 1.74747185924989945e+00; 1.31842085130435116e+00; 3.12111724594078765e+00; 2.10961161507122874e+01; 1.74747185383640824e+00; 1.31842085064241221e+00; 3.12111726810507717e+00; 
22; 2.20984044360358851e+01; 1.90482596829891637e+00; 1.37664175996058047e+00; 3.14182800405658647e+00; 2.20984044170669236e+01; 1.90482595727635573e+00; 1.37664175731308913e+00; 3.14182800690864727e+00; 
23; 2.30968215520850428e+01; 2.07166772900896268e+00; 1.43606870172035817e+00; 3.11644337672809613e+00; 2.30968215340489529e+01; 2.07166772161927204e+00; 1.43606870036348511e+00; 3.11644338242840835e+00; 
24; 2.40942947208022389e+01; 2.24627978338291667e+00; 1.49579018883389669e+00; 3.09784220725302095e+00; 2.40942947029297372e+01; 2.24627977332269069e+00; 1.49579018659772478e+00; 3.09784219842149922e+00; 
25; 2.50998859953699238e+01; 2.44081759680063337e+00; 1.55911525703829468e+00; 3.13621085667989075e+00; 2.50998859768880145e+01; 2.44081758782195735e+00; 1.55911525534293971e+00; 3.13621084665355854e+00; 
26; 2.61034162325306553e+01; 2.64918752414296010e+00; 1.62434374656109060e+00; 3.15474438461739881e+00; 2.61034162136291314e+01; 2.64918751612567416e+00; 1.62434374529661985e+00; 3.15474437579178080e+00; 
27; 2.71033226810354257e+01; 2.87191773146720886e+00; 1.69152066350099406e+00; 3.14901820689165435e+00; 2.71033226618157919e+01; 2.87191771828408005e+00; 1.69152066077815877e+00; 3.14901818167310354e+00; 
28; 2.81153149543972702e+01; 3.10755285440579909e+00; 1.75904954896051868e+00; 3.08907436958341863e+00; 2.81153149348609972e+01; 3.10755283895904633e+00; 1.75904954585055906e+00; 3.08907434204352827e+00; 
29; 2.91123658336824391e+01; 3.34240799118417131e+00; 1.82476900198490610e+00; 3.10693525001548121e+00; 2.91123658147398956e+01; 3.34240798023077934e+00; 1.82476900015005428e+00; 3.10693522849307779e+00; 
30; 3.01170807969809289e+01; 3.59499972778582677e+00; 1.89243013471149135e+00; 3.08912542332652373e+00; 3.01170807773887468e+01; 3.59499971815289321e+00; 1.89243013337849342e+00; 3.08912541097125670e+00; 
31; 3.11154191075744038e+01; 3.84802036336793751e+00; 1.95823869662884520e+00; 3.06182273979021735e+00; 3.11154190877387116e+01; 3.84802035368746642e+00; 1.95823869532624983e+00; 3.06182272096476193e+00; 
32; 3.21157684200255247e+01; 4.08531645153472223e+00; 2.01789844255341944e+00; 3.07763941304083000e+00; 3.21157684008232920e+01; 4.08531643930148824e+00; 2.01789844062387536e+00; 3.07763940434529015e+00; 
33; 3.31233808808778605e+01; 4.33461556238310841e+00; 2.07831487523352676e+00; 3.05428691578891609e+00; 3.31233808603074777e+01; 4.33461555593152426e+00; 2.07831487490256883e+00; 3.05428690193192631e+00; 
34; 3.41213715865326961e+01; 4.55288316364571699e+00; 2.13029390029363830e+00; 3.03282209920413237e+00; 3.41213715665574071e+01; 4.55288316604235543e+00; 2.13029390199422064e+00; 3.03282207133903414e+00; 
35; 3.51230621645887666e+01; 4.82582076574389784e+00; 2.19332543627037602e+00; 3.03461268114190341e+00; 3.51230621448030078e+01; 4.82582076292870799e+00; 2.19332543673874225e+00; 3.03461268544919793e+00; 
36; 3.61231845161200269e+01; 5.11044089764374210e+00; 2.25726969426164459e+00; 3.03445473754658268e+00; 3.61231844954802384e+01; 5.11044089468670037e+00; 2.25726969473299066e+00; 3.03445475739848858e+00; 
37; 3.71300138596838778e+01; 5.44293327077275357e+00; 2.32938396728894404e+00; 3.05005271352199037e+00; 3.71300138405539002e+01; 5.44293327579145547e+00; 2.32938396943396242e+00; 3.05005274470421739e+00; 
38; 3.81262564817943002e+01; 5.74755681306100019e+00; 2.39407938754459604e+00; 3.13981341078213427e+00; 3.81262564621838678e+01; 5.74755681099013493e+00; 2.39407938814627697e+00; 3.13981342977156830e+00; 
39; 3.91296910708646379e+01; 6.04172123972103137e+00; 2.45456747021934696e+00; 3.13436026735258988e+00; 3.91296910490048901e+01; 6.04172124592434034e+00; 2.45456747263796382e+00; 3.13436027951734175e+00; 
40; 4.01295125328055846e+01; 6.35105284533702097e+00; 2.51679942569592008e+00; 3.15327396493782919e+00; 4.01295125111109314e+01; 6.35105284146299276e+00; 2.51679942604267382e+00; 3.15327396487827327e+00; 
41; 4.11346674545534157e+01; 6.66976480834423580e+00; 2.57907531588907180e+00; 3.17721927465261755e+00; 4.11346674314031162e+01; 6.66976478905296677e+00; 2.57907531335792806e+00; 3.17721925060855792e+00; 
42; 4.21496324662616004e+01; 6.99630830629220135e+00; 2.64081775806902064e+00; 3.12266694594704353e+00; 4.21496324409856982e+01; 6.99630828939805216e+00; 2.64081775630252391e+00; 3.12266690747932119e+00; 
43; 4.31522185474698006e+01; 7.28837668707285058e+00; 2.69540464510971667e+00; 3.10456861843153309e+00; 4.31522185187765430e+01; 7.28837666490984404e+00; 2.69540464261887225e+00; 3.10456858271017966e+00; 
44; 4.41542382714204464e+01; 7.59279896082733874e+00; 2.75118329386766103e+00; 3.10078140509858224e+00; 4.41542382443735022e+01; 7.59279894936319799e+00; 2.75118329330051559e+00; 3.10078137504794382e+00; 
45; 4.51608952211269852e+01; 7.90482479481149625e+00; 2.80694451719837890e+00; 3.12451587484327442e+00; 4.51608951939739995e+01; 7.90482478328763261e+00; 2.80694451670205503e+00; 3.12451584550992090e+00; 
46; 4.61631758880614242e+01; 8.26784219004549747e+00; 2.87075178648395024e+00; 3.11694696464198007e+00; 4.61631758606390576e+01; 8.26784217932819665e+00; 2.87075178617602678e+00; 3.11694693266427647e+00; 
47; 4.71635795197920231e+01; 8.59497411323388150e+00; 2.92715149145692433e+00; 3.09452602539136912e+00; 4.71635794926661589e+01; 8.59497410069250911e+00; 2.92715149083055781e+00; 3.09452599477294132e+00; 
48; 4.81647215610338932e+01; 9.00774364923746695e+00; 2.99676666702097405e+00; 3.08340521124187639e+00; 4.81647215316488939e+01; 9.00774363419633595e+00; 2.99676666612660103e+00; 3.08340518662919161e+00; 
49; 4.91698910702052956e+01; 9.35119712986991836e+00; 3.05324976936613668e+00; 3.05498265454857520e+00; 4.91698910414342478e+01; 9.35119711967591982e+00; 3.05324976929767944e+00; 3.05498264369672778e+00; 
50; 5.01699500336446320e+01; 9.77984560292869354e+00; 3.12265313299331204e+00; 3.07050483715927491e+00; 5.01699500076376737e+01; 9.77984560463209718e+00; 3.12265313468148209e+00; 3.07050481627679339e+00; 
51; 5.11790115865581896e+01; 1.02685618263320322e+01; 3.19945568467668551e+00; 3.07100908726597677e+00; 5.11790115595875434e+01; 1.02685618241832959e+01; 3.19945568584991147e+00; 3.07100907903459719e+00; 
52; 5.21886668661217854e+01; 1.06369881806567026e+01; 3.25597803958879162e+00; 3.08044604411901046e+00; 5.21886668416612096e+01; 1.06369882004834171e+01; 3.25597804405082325e+00; 3.08044603529457950e+00; 
53; 5.31925740018967090e+01; 1.10821881607822306e+01; 3.32341743008241819e+00; 3.12512606769724810e+00; 5.31925739773509534e+01; 1.10821881685687895e+01; 3.32341743267620027e+00; 3.12512606137454174e+00; 
54; 5.41962542086048771e+01; 1.14944001582685917e+01; 3.38465425765669092e+00; 3.09626282625891180e+00; 5.41962541816638534e+01; 1.14944001577249360e+01; 3.38465425913849627e+00; 3.09626281827361360e+00; 
55; 5.52103707225241251e+01; 1.18808232896271271e+01; 3.44043128818638300e+00; 3.09619749545036660e+00; 5.52103706965894432e+01; 1.18808233012619944e+01; 3.44043129146311388e+00; 3.09619749738127581e+00; 
56; 5.62116882134641287e+01; 1.23494668302353947e+01; 3.50779915766505868e+00; 3.14393402604162109e+00; 5.62116881878186234e+01; 1.23494668414659081e+01; 3.50779916081351573e+00; 3.14393402345508965e+00; 
57; 5.72173579778049017e+01; 1.28649845763704587e+01; 3.58018715793673969e+00; 3.15590375785766186e+00; 5.72173579494760247e+01; 1.28649845878327724e+01; 3.58018716125740522e+00; 3.15590376058213007e+00; 
58; 5.82194721669840476e+01; 1.33101330472614965e+01; 3.64169809500745512e+00; 3.17284297589537756e+00; 5.82194721374870028e+01; 1.33101330475286783e+01; 3.64169809682180157e+00; 3.17284297796911829e+00; 
59; 5.92189780875241709e+01; 1.37725478536928971e+01; 3.70467224608021928e+00; 3.18231048388075388e+00; 5.92189780574243301e+01; 1.37725478500491043e+01; 3.70467224736762457e+00; 3.18231048555132157e+00; 
60; 6.02250562602728507e+01; 1.42349188985038815e+01; 3.76620081490829017e+00; 3.17575822233235572e+00; 6.02250562275425310e+01; 1.42349188982645689e+01; 3.76620081683237151e+00; 3.17575821932532598e+00; 
61; 6.12370368344124074e+01; 1.47708448724717520e+01; 3.83596903162727498e+00; 3.18201489610739374e+00; 6.12370368003129357e+01; 1.47708449058801197e+01; 3.83596903808900125e+00; 3.18201490625084338e+00; 
62; 6.22442406509755202e+01; 1.53686898106492009e+01; 3.91267636216701398e+00; 3.17025248246421310e+00; 6.22442406165210187e+01; 1.53686898209415990e+01; 3.91267636563300236e+00; 3.17025248651132463e+00; 
63; 6.32577414056204148e+01; 1.58654924627133003e+01; 3.97480337004765572e+00; 3.12631006000321543e+00; 6.32577413708223872e+01; 1.58654924558877184e+01; 3.97480337144546203e+00; 3.12631006353565732e+00; 
64; 6.42820034501576885e+01; 1.63737320005638907e+01; 4.03660823646077827e+00; 3.13234381135689777e+00; 6.42820034141747811e+01; 1.63737320154257482e+01; 4.03660824081549752e+00; 3.13234381317081301e+00; 
65; 6.52956928107439296e+01; 1.69264352731365300e+01; 4.10353518747077484e+00; 3.13513877250679984e+00; 6.52956927739760005e+01; 1.69264352935131335e+01; 4.10353519260302502e+00; 3.13513877393080787e+00; 
66; 6.62972120262522111e+01; 1.73042625514454897e+01; 4.14920806454635915e+00; 3.18754753102586408e+00; 6.62972119894974981e+01; 1.73042625400589039e+01; 4.14920806580701562e+00; 3.18754754568377008e+00; 
67; 6.72926903861530263e+01; 1.79313779678721836e+01; 4.22441833933687239e+00; 3.14288075469381933e+00; 6.72926903512162653e+01; 1.79313779530300685e+01; 4.22441834000082306e+00; 3.14288078230846546e+00; 
68; 6.82967455887043684e+01; 1.84966059019374853e+01; 4.29051837864864982e+00; 3.14009521978056849e+00; 6.82967455542810740e+01; 1.84966059073486484e+01; 4.29051838166007649e+00; 3.14009525202876727e+00; 
69; 6.93068945790420230e+01; 1.90347645396646605e+01; 4.35207769427654689e+00; 3.14026280071945685e+00; 6.93068945472287936e+01; 1.90347645627709454e+01; 4.35207769917450538e+00; 3.14026284091720065e+00; 
70; 7.03255141490061249e+01; 1.96835773313445692e+01; 4.42466019826848900e+00; 3.11903189445676166e+00; 7.03255141132873973e+01; 1.96835773546928898e+01; 4.42466020353470846e+00; 3.11903193169706716e+00; 
71; 7.13307258506510635e+01; 2.01755099684949641e+01; 4.47952345458822432e+00; 3.11842120042683657e+00; 7.13307258140060299e+01; 2.01755099889729337e+01; 4.47952345957947173e+00; 3.11842122827811830e+00; 
72; 7.23385439513720172e+01; 2.08921553826467736e+01; 4.55823906521327515e+00; 3.10315042754108594e+00; 7.23385439159255696e+01; 2.08921554272267613e+01; 4.55823907273591100e+00; 3.10315046133942696e+00; 
73; 7.33445705166470390e+01; 2.15243473716652254e+01; 4.62662063829774173e+00; 3.13134113868374264e+00; 7.33445704797665172e+01; 2.15243473862238943e+01; 4.62662064261782469e+00; 3.13134117112846244e+00; 
74; 7.43420305104743022e+01; 2.21281323119671001e+01; 4.69160393062668657e+00; 3.09915705309257294e+00; 7.43420304711467992e+01; 2.21281323012626601e+01; 4.69160393235294038e+00; 3.09915708333119344e+00; 
75; 7.53348274744806901e+01; 2.26593907302001227e+01; 4.74839776056440410e+00; 3.08732046839368790e+00; 7.53348274364817598e+01; 2.26593907226179283e+01; 4.74839776244546918e+00; 3.08732049899050054e+00; 
76; 7.63409804928550386e+01; 2.31985040258864323e+01; 4.80439760317342390e+00; 3.10401638733079865e+00; 7.63409804564627166e+01; 2.31985040506032618e+01; 4.80439760832862195e+00; 3.10401641634246461e+00; 
77; 7.73528249693063970e+01; 2.38558681121963865e+01; 4.87148669845566928e+00; 3.07442997169668253e+00; 7.73528249310261629e+01; 2.38558681007910742e+01; 4.87148670005756124e+00; 3.07442999431097030e+00; 
78; 7.83657794313416787e+01; 2.45756483804019794e+01; 4.94387032475664956e+00; 3.10230334480558501e+00; 7.83657793916047893e+01; 2.45756483711941911e+01; 4.94387032676544003e+00; 3.10230335585781702e+00; 
79; 7.93717048036039756e+01; 2.51943700002155460e+01; 5.00561739840284403e+00; 3.08852262681226231e+00; 7.93717047627262247e+01; 2.51943699405845862e+01; 5.00561739548187301e+00; 3.08852263970741037e+00; 
80; 8.03611249817793691e+01; 2.57738072740387771e+01; 5.06393088633461108e+00; 3.08805274614329139e+00; 8.03611249419561346e+01; 2.57738072603421706e+01; 5.06393088782215095e+00; 3.08805276185712030e+00; 
81; 8.13716485932192199e+01; 2.63550518578066075e+01; 5.12024698437141979e+00; 3.09276233197857797e+00; 8.13716485546832757e+01; 2.63550518768722242e+01; 5.12024698903033926e+00; 3.09276234844680609e+00; 
82; 8.23695239919571378e+01; 2.71380403113644704e+01; 5.19629602031413818e+00; 3.13340489998647298e+00; 8.23695239497217386e+01; 2.71380402912044261e+01; 5.19629602137782243e+00; 3.13340491579308233e+00; 
83; 8.33758349647467014e+01; 2.79207505658853279e+01; 5.27062602023318227e+00; 3.15302369705423491e+00; 8.33758349226518476e+01; 2.79207505494154802e+01; 5.27062602167242655e+00; 3.15302370475999760e+00; 
84; 8.43731770169610940e+01; 2.84800285017190511e+01; 5.32360473887114516e+00; 3.18769993724777612e+00; 8.43731769753963619e+01; 2.84800284666163570e+01; 5.32360473848788462e+00; 3.18769994461988659e+00; 
85; 8.53920528185949763e+01; 2.91086823668379395e+01; 5.38098289852972655e+00; 3.14785145914175724e+00; 8.53920527759262313e+01; 2.91086823452797780e+01; 5.38098289963534615e+00; 3.14785146564077678e+00; 
86; 8.63905055403887161e+01; 2.96751032938288688e+01; 5.43347114805581111e+00; 3.11570412388537887e+00; 8.63905054984708585e+01; 2.96751032638690901e+01; 5.43347114831144307e+00; 3.11570413573702032e+00; 
87; 8.73969466420364540e+01; 3.04106094437825654e+01; 5.50027661187679673e+00; 3.13854833161921087e+00; 8.73969465989301710e+01; 3.04106094089607311e+01; 5.50027661182220662e+00; 3.13854834865732002e+00; 
88; 8.84056339524900068e+01; 3.11406019181921572e+01; 5.56561434297949198e+00; 3.10081062865114054e+00; 8.84056339060756926e+01; 3.11406018875928439e+01; 5.56561434361334317e+00; 3.10081064602657852e+00; 
89; 8.93997064231683822e+01; 3.19760975805337324e+01; 5.64059680847793565e+00; 3.13506439327946529e+00; 8.93997063749647651e+01; 3.19760975021226628e+01; 5.64059680494319693e+00; 3.13506440461095481e+00; 
90; 9.04042177191813181e+01; 3.25669865595773800e+01; 5.69241553253774146e+00; 3.12263870997938886e+00; 9.04042176690328034e+01; 3.25669864988649920e+01; 5.69241553076610085e+00; 3.12263871554361705e+00; 
91; 9.14026079756474275e+01; 3.34247474975160657e+01; 5.76737846126477827e+00; 3.11423067584910296e+00; 9.14026079242812415e+01; 3.34247474068790851e+01; 5.76737845699287810e+00; 3.11423067771384865e+00; 
92; 9.24175491990726812e+01; 3.42319950165957820e+01; 5.83589304930697050e+00; 3.11831246373190529e+00; 9.24175491499950823e+01; 3.42319949118245219e+01; 5.83589304384196161e+00; 3.11831246346158419e+00; 
93; 9.34348760518490877e+01; 3.49079472589204443e+01; 5.89226866991384757e+00; 3.13206211689548741e+00; 9.34348759990378284e+01; 3.49079471444483644e+01; 5.89226866409781902e+00; 3.13206211904254905e+00; 
94; 9.44416238050954462e+01; 3.55940882499359432e+01; 5.94971063705698633e+00; 3.14297306025295553e+00; 9.44416237511549213e+01; 3.55940881612043327e+01; 5.94971063360394226e+00; 3.14297305351203526e+00; 
95; 9.54439191656801569e+01; 3.61806712070025753e+01; 5.99863375956094824e+00; 3.12876966280405533e+00; 9.54439191105046660e+01; 3.61806711191006940e+01; 5.99863375631734108e+00; 3.12876965769407400e+00; 
96; 9.64510917559515519e+01; 3.68258365060775574e+01; 6.05164049938446347e+00; 3.09730176638248178e+00; 9.64510917003178747e+01; 3.68258364349632785e+01; 6.05164049765578493e+00; 3.09730176046781436e+00; 
97; 9.74618485920124868e+01; 3.74681126143227345e+01; 6.10367172219960974e+00; 3.09002156810524786e+00; 9.74618485364290592e+01; 3.74681125801178254e+01; 6.10367172360344856e+00; 3.09002155538783363e+00; 
98; 9.84757292419065351e+01; 3.82076261585187424e+01; 6.16289768265822069e+00; 3.06435742669092637e+00; 9.84757291847715663e+01; 3.82076261459743804e+01; 6.16289768605088195e+00; 3.06435741110277382e+00; 
99; 9.94731775919966736e+01; 3.90962071563464590e+01; 6.23476624443762262e+00; 3.06265923209185864e+00; 9.94731775309946329e+01; 3.90962071130626398e+01; 6.23476624559609061e+00; 3.06265921840751965e+00; 
100; 1.00472832302958594e+02; 3.99303404328942975e+01; 6.30133081548437080e+00; 3.05905712567484533e+00; 1.00472832242242276e+02; 3.99303404297572584e+01; 6.30133081979141085e+00; 3.05905711101527000e+00; 
101; 1.01471621150302283e+02; 4.06908202066889473e+01; 6.36147732034597801e+00; 3.11169915155792109e+00; 1.01471621087209840e+02; 4.06908202035609250e+01; 6.36147732477762684e+00; 3.11169913333213755e+00; 
102; 1.02464652606314573e+02; 4.13994612385712983e+01; 6.41744179514051094e+00; 3.12336162426284902e+00; 1.02464652541925318e+02; 4.13994611913659227e+01; 6.41744179612472632e+00; 3.12336160230682225e+00; 
103; 1.03465243762414929e+02; 4.22517958682615813e+01; 6.48346698223998974e+00; 3.14268479690286417e+00; 1.03465243696495122e+02; 4.22517958028234233e+01; 6.48346698192374671e+00; 3.14268477242968780e+00; 
104; 1.04473157771726122e+02; 4.31684930870826449e+01; 6.55321408242842374e+00; 3.13298780557382184e+00; 1.04473157707743084e+02; 4.31684930307212014e+01; 6.55321408274785178e+00; 3.13298778281233847e+00; 
105; 1.05480063411693720e+02; 4.41032591127977156e+01; 6.62365444702175044e+00; 3.14172810261470348e+00; 1.05480063346853896e+02; 4.41032590047047250e+01; 6.62365444356148636e+00; 3.14172807600431891e+00; 
106; 1.06486294223930940e+02; 4.49021968247480601e+01; 6.68324133579803004e+00; 3.14264812583144204e+00; 1.06486294160402707e+02; 4.49021967263426021e+01; 6.68324133305845791e+00; 3.14264810994137722e+00; 
107; 1.07481216654088925e+02; 4.55672929585636339e+01; 6.73318078551223476e+00; 3.16309588212973347e+00; 1.07481216591001328e+02; 4.55672928636140568e+01; 6.73318078297018374e+00; 3.16309586905089679e+00; 
108; 1.08502249980465365e+02; 4.65328240031643858e+01; 6.80298235778154314e+00; 3.17194433673967424e+00; 1.08502249914367056e+02; 4.65328238768977727e+01; 6.80298235338115997e+00; 3.17194432579481367e+00; 
109; 1.09504349730275962e+02; 4.72247783217995121e+01; 6.85349616410263618e+00; 3.19859336727856736e+00; 1.09504349662292142e+02; 4.72247781893823770e+01; 6.85349615944509338e+00; 3.19859335517544840e+00; 
110; 1.10492226367663562e+02; 4.80703524652134462e+01; 6.91578380721882358e+00; 3.20725289837593674e+00; 1.10492226299316741e+02; 4.80703522560638561e+01; 6.91578379696218359e+00; 3.20725287527682434e+00; 
111; 1.11483383337334658e+02; 4.88180670135581138e+01; 6.97025161401981919e+00; 3.21252425370452555e+00; 1.11483383267074871e+02; 4.88180667495809359e+01; 6.97025159995628307e+00; 3.21252423364810769e+00; 
112; 1.12476893967705820e+02; 4.95208552752174427e+01; 7.02092781751690342e+00; 3.23424988001211400e+00; 1.12476893898761531e+02; 4.95208549602999142e+01; 7.02092779977290071e+00; 3.23424985508143115e+00; 
113; 1.13472108385261919e+02; 5.03830311739347323e+01; 7.08238270968889427e+00; 3.22113294663506222e+00; 1.13472108315408178e+02; 5.03830308636407835e+01; 7.08238269243924456e+00; 3.22113292409471486e+00; 
114; 1.14491260106156574e+02; 5.13411163825594699e+01; 7.14841100459800671e+00; 3.22342908109008874e+00; 1.14491260036241840e+02; 5.13411159856650130e+01; 7.14841098164178845e+00; 3.22342906416288244e+00; 
115; 1.15483739640557559e+02; 5.23302971923386337e+01; 7.21777619163211970e+00; 3.21034506859848312e+00; 1.15483739573006559e+02; 5.23302967805198804e+01; 7.21777616763135654e+00; 3.21034505018708982e+00; 
116; 1.16479169579761503e+02; 5.31525854745219704e+01; 7.27481834744708689e+00; 3.17783303041833154e+00; 1.16479169511819421e+02; 5.31525851081616025e+01; 7.27481832674218332e+00; 3.17783301029222276e+00; 
117; 1.17483783828817778e+02; 5.38208413165049038e+01; 7.32030016621443735e+00; 3.19114300109014337e+00; 1.17483783758856802e+02; 5.38208409527268614e+01; 7.32030014599077550e+00; 3.19114297368132416e+00; 
118; 1.18491102579817579e+02; 5.48422147075821513e+01; 7.38925117746573701e+00; 3.16142910138865973e+00; 1.18491102509904835e+02; 5.48422143901056174e+01; 7.38925116062991005e+00; 3.16142908313405346e+00; 
119; 1.19493650912695500e+02; 5.58536993049853336e+01; 7.45721181685087675e+00; 3.13589118821197177e+00; 1.19493650843270217e+02; 5.58536989870096221e+01; 7.45721180012664941e+00; 3.13589117713353316e+00; 
120; 1.20507405464199749e+02; 5.68402359980632212e+01; 7.52215233114587445e+00; 3.15385313768864384e+00; 1.20507405394482632e+02; 5.68402357076625719e+01; 7.52215231654558814e+00; 3.15385312380386962e+00; 
121; 1.21509263285945025e+02; 5.75700677388793451e+01; 7.57038431286470548e+00; 3.15618074328774911e+00; 1.21509263214992785e+02; 5.75700674578187090e+01; 7.57038429907452226e+00; 3.15618072794441273e+00; 
122; 1.22512040868812562e+02; 5.85558593378834047e+01; 7.63502937037896956e+00; 3.15893726685566234e+00; 1.22512040800329274e+02; 5.85558590347409336e+01; 7.63502935511964154e+00; 3.15893725781182910e+00; 
123; 1.23519337631386634e+02; 5.96813815175968685e+01; 7.70789659649266401e+00; 3.14689867032268467e+00; 1.23519337561041439e+02; 5.96813812199593769e+01; 7.70789658192499694e+00; 3.14689865726323115e+00; 
124; 1.24534986490297669e+02; 6.06901056679185444e+01; 7.77199428223649047e+00; 3.16130709752260275e+00; 1.24534986420502932e+02; 6.06901053806219934e+01; 7.77199426855808895e+00; 3.16130707088801044e+00; 
125; 1.25534705122320631e+02; 6.15787609651543519e+01; 7.82897511793969070e+00; 3.14602222412823629e+00; 1.25534705052535656e+02; 6.15787606839434716e+01; 7.82897510474624791e+00; 3.14602220465492888e+00; 
126; 1.26545162774730514e+02; 6.27285016323023683e+01; 7.90134793445714134e+00; 3.16407501504610034e+00; 1.26545162704789220e+02; 6.27285012806901108e+01; 7.90134791703270345e+00; 3.16407498939252863e+00; 
