name=SetSketch1;numRegisters=16384;q=65534;base=1.00099999999999989e+00;a=3.00000000000000000e+01;seed=82a8545b35daf016;numExamples=1000;
trueDifference1;trueDifference2;trueIntersection;true1;true2;trueUnion;trueJaccard;trueCosine;trueInclusionCoefficient1;trueInclusionCoefficient2;trueAlpha;trueBeta;mlMeanDifference1;mlMeanDifference2;mlMeanIntersection;mlMean1;mlMean2;mlMeanUnion;mlMeanJaccard;mlMeanCosine;mlMeanInclusionCoefficient1;mlMeanInclusionCoefficient2;mlMeanAlpha;mlMeanBeta;mlMSEDifference1;mlMSEDifference2;mlMSEIntersection;mlMSE1;mlMSE2;mlMSEUnion;mlMSEJaccard;mlMSECosine;mlMSEInclusionCoefficient1;mlMSEInclusionCoefficient2;mlMSEAlpha;mlMSEBeta;simpleMeanDifference1;simpleMeanDifference2;simpleMeanIntersection;simpleMean1;simpleMean2;simpleMeanUnion;simpleMeanJaccard;simpleMeanCosine;simpleMeanInclusionCoefficient1;simpleMeanInclusionCoefficient2;simpleMeanAlpha;simpleMeanBeta;simpleMSEDifference1;simpleMSEDifference2;simpleMSEIntersection;simpleMSE1;simpleMSE2;simpleMSEUnion;simpleMSEJaccard;simpleMSECosine;simpleMSEInclusionCoefficient1;simpleMSEInclusionCoefficient2;simpleMSEAlpha;simpleMSEBeta;inclExclMeanDifference1;inclExclMeanDifference2;inclExclMeanIntersection;inclExclMean1;inclExclMean2;inclExclMeanUnion;inclExclMeanJaccard;inclExclMeanCosine;inclExclMeanInclusionCoefficient1;inclExclMeanInclusionCoefficient2;inclExclMeanAlpha;inclExclMeanBeta;inclExclMSEDifference1;inclExclMSEDifference2;inclExclMSEIntersection;inclExclMSE1;inclExclMSE2;inclExclMSEUnion;inclExclMSEJaccard;inclExclMSECosine;inclExclMSEInclusionCoefficient1;inclExclMSEInclusionCoefficient2;inclExclMSEAlpha;inclExclMSEBeta;collLowerBoundMeanJaccard;collUpperBoundMeanJaccard;collLowerBoundMSEJaccard;collUpperBoundMSEJaccard;
450;450;100;550;550;1000;0.10000000000000001;0.18181818181818182;0.18181818181818182;0.18181818181818182;0.45000000000000001;0.45000000000000001;450.11254200474701;449.91393060285463;99.925483924799636;550.03802592954662;549.83941452765418;999.95195653240182;0.099932448134512075;0.18170161223780318;0.18167231500266906;0.18173735775771815;0.4501330576441202;0.44993449422136705;19.582067036822803;19.336048755342762;5.2944860057300627;20.382461393060623;20.539995340794597;31.626415224080368;5.4138881667281743e-06;1.4800394851291002e-05;1.6083749832442714e-05;1.5862214272962314e-05;1.219261499661577e-05;1.1975960780380147e-05;450.18534066059584;449.8654483782347;99.913325709185017;550.09866636978052;549.77877408741972;999.96411474801459;0.099919085750380471;0.181680296472298;0.18163168514742764;0.1817371087395607;0.45020010255585885;0.44988081169376093;22.681007720677091;22.108572289319248;5.3616259009250413;23.695934714405958;23.067795187625883;31.589466378539466;5.4837524202683253e-06;1.4992746049993354e-05;1.6499377137320216e-05;1.6468237161483047e-05;1.5041814821118591e-05;1.4996607140452332e-05;450.18717152772433;449.91619310002761;99.887037914724388;550.07420944244848;549.80323101475187;999.99040254247632;0.099917079737708345;0.18163297045907187;0.18159242274101259;0.1816785943491219;0.45017654565093973;0.44990637461135152;42.44622579529603;40.582009552288028;28.472915351620152;18.028812914712006;18.292126483042871;57.159622769709038;3.3706164620450896e-05;9.2256192060415239e-05;9.3822101722961486e-05;9.2553386106287411e-05;1.7443187910066605e-05;1.6278703855692242e-05;0.099919072109610083;0.1001214075626459;5.4837536452892264e-06;5.4870198500609507e-06;
495;495;10;505;505;1000;0.01;0.019801980198019802;0.019801980198019802;0.019801980198019802;0.495;0.495;495.10667989275458;494.90065162159732;9.9721900389434861;505.07886993169808;504.87284166054189;999.97952155329654;0.0099729471510499913;0.019748116224016475;0.019744516239599857;0.019752557454203658;0.49511692561970733;0.4949101272292421;18.149584910009903;18.89656395313029;0.6331578955443864;17.864307653143737;18.663760422812185;29.376142043677032;6.4133672566062061e-07;2.4653433424709938e-06;2.4814466192613743e-06;2.4826225112886678e-06;1.1058192777501927e-05;1.1041203660667115e-05;495.16551956456658;494.84412753614981;9.9710322457616627;505.13655181032777;504.81515978191254;999.98067934647838;0.009971783923621292;0.019745963344962349;0.019740866891774074;0.019752180589500335;0.49517533313638484;0.49485288293999263;21.798404282906027;22.503447830577912;0.63923021244398748;21.177230968546226;22.594439183555895;29.382170900974778;6.4752408037029183e-07;2.4891635045236658e-06;2.5339978888490512e-06;2.4888031428613503e-06;1.4847511116964906e-05;1.4502618583541438e-05;494.97680450707753;494.63907802268557;10.167914531238441;505.14471903831623;504.80699255392415;999.78379706100202;0.01019620773002936;0.020133562251279675;0.020127420548438725;0.020140293001508356;0.49507117286145563;0.49473261940851415;40.06125527975054;40.782905286290813;26.957826515960832;14.401899912662572;15.335747277471039;53.639906011983982;2.7532519604357042e-05;0.00010564636084579267;0.0001056666142074252;0.00010566226770571992;1.4431972078898812e-05;1.4328236501574256e-05;0.0099717694177626388;0.010216563759440543;6.4752570413405981e-07;6.9298913924970443e-07;
499;500;1;500;501;1000;0.001;0.0019980029950087343;0.002;0.001996007984031936;0.499;0.5;499.13134077941777;499.80795202377294;1.0017267043213218;500.13306748373935;500.80967872809492;999.94101950751269;0.0010018228360344592;0.0020015362052071433;0.0020028472667799144;0.0020003135262844562;0.49916134586428546;0.49983683129968048;17.471802591605272;18.724141094538755;0.07437434935561385;17.50457157076357;18.674740804439942;28.573881222251721;7.4413399670148497e-08;2.9644618622351158e-07;2.9667287266140267e-07;2.9662638316029102e-07;1.0925636995339828e-05;1.096835705947439e-05;499.184997514614;499.75436433610457;1.0016921805580405;500.18668969517103;500.75605651666388;999.94105403127628;0.0010017881525824124;0.0020014830208404991;0.0020025978991949876;0.0020004882871461332;0.49921495659813203;0.49978325524928519;21.468235812173898;22.661248076757236;0.074290896536436557;21.500337322479037;22.612784411759829;28.573695518822568;7.4330306252924636e-08;2.9612052074214688e-07;2.9631332522374743e-07;2.9648205867953273e-07;1.4894503099891488e-05;1.4936305027974793e-05;497.48473337466822;498.08666086750566;2.6856759848299219;500.17040935949808;500.77233685233563;998.25707022700431;0.0027016175558011724;0.0053662802252392476;0.0053704087441564675;0.0053623231879857108;0.49834790878710195;0.49895047365709655;27.917036091492129;29.335078459620902;14.027421527769553;14.189367043018956;15.074514106175625;42.592436134815678;1.427792713562626e-05;5.5995105214341019e-05;5.6127000186165468e-05;5.5872389836334556e-05;1.0949130539065695e-05;1.1192261288912723e-05;0.0010017732290810036;0.0012510233618028082;7.4330042520372519e-08;1.3726546848062916e-07;
540;360;100;640;460;1000;0.10000000000000001;0.18430244519362141;0.15625;0.21739130434782608;0.54000000000000004;0.35999999999999999;540.07257680927978;359.73621263589979;100.01200932022498;640.08458612950653;459.74822195612529;999.82079876540547;0.10003217223024352;0.18436120919837856;0.1562503385890274;0.21753772724491025;0.54016441278595051;0.35980341498380541;27.730619718979742;14.615727929992486;5.5228246503882286;29.628761972679047;15.077245030895027;34.303631095529077;5.6335794045259566e-06;1.5733612860651517e-05;1.2411025963059295e-05;2.3353137223285572e-05;1.2369191605082737e-05;1.211103752478906e-05;540.11953791763358;359.7200840316932;99.99659306815191;640.11613098578664;459.71667709984541;999.83621501747996;0.10001523667365501;0.18433560262113627;0.15622059643364555;0.21752121645881634;0.54020243331595141;0.35978233001039173;31.96616702609089;17.174155806066629;5.4961745708270939;33.389955117286142;18.078224368459988;34.362083876103497;5.6106585038045799e-06;1.5630219413412736e-05;1.2758808621855065e-05;2.3485832934878445e-05;1.592218518928954e-05;1.508927617488825e-05;539.84562762175926;359.54499164311278;100.22109441037972;640.06672203213896;459.76608605349276;999.6117136752523;0.10028846637680644;0.18474779087453755;0.15658305809002668;0.21798453816148533;0.54003957214667664;0.35967196147651836;48.59362127903028;35.143798313872786;27.298046237244005;26.351235207445104;12.328128071111891;59.946125177621198;3.2452308528683464e-05;9.0884305939835402e-05;6.6291417371308798e-05;0.00012720738687801343;1.4127480240771631e-05;1.8173980044602422e-05;0.10000708924238635;0.10020938515896755;5.610628412055896e-06;5.6493773088479333e-06;
594;396;10;604;406;1000;0.01;0.02019382153885356;0.016556291390728478;0.024630541871921183;0.59399999999999997;0.39600000000000002;594.11615847562109;395.89367962069076;9.9895283915727724;604.10568686719409;405.88320801226354;999.99936648788548;0.0099898944495124299;0.020173847370110579;0.016536229321158915;0.024612860677584426;0.59411363584718879;0.395896469703299;26.444732261347191;14.774311434524121;0.60177795598199391;26.594197489198002;14.552224081420766;32.354315326786399;6.061817887392115e-07;2.4248968576473909e-06;1.6364788807483949e-06;3.6526250888092984e-06;1.1571907272595454e-05;1.1712687339936473e-05;594.16992802974778;395.84352020863031;9.9877233205397875;604.15765135028767;405.83124352916991;1000.0011715589196;0.0099880824160546861;0.020170756590806735;0.016532262218242239;0.024611649902600945;0.59416591601775626;0.39584600156618827;31.094369291734658;18.429602592833852;0.60463508858423876;31.062866337512109;18.36676576663314;32.373175849354929;6.0928647641605051e-07;2.4350463078372293e-06;1.6550122671838482e-06;3.6631901917347507e-06;1.57171580691742e-05;1.5682593787503338e-05;593.84931126270419;395.74323181980066;10.198175898476627;604.0474871611807;405.9414077182775;999.79071898098152;0.010228449985840986;0.020592378928043296;0.016883354647479039;0.025117045144192357;0.59395929522500834;0.39581225478915133;50.766757243788923;37.769523569065832;28.982910006372901;22.358064164193799;11.026735561047783;59.052042238756002;2.959189169513158e-05;0.00011801225465347343;7.9378580792339201e-05;0.00017551503460965903;1.2930856599174166e-05;1.7553549036033267e-05;0.0099782391677257047;0.010223030300610886;6.096245365008632e-07;6.5829118951148447e-07;
599;400;1;600;401;1000;0.001;0.0020386946747183244;0.0016666666666666668;0.0024937655860349127;0.59899999999999998;0.40000000000000002;599.11446543171849;399.89058089940585;0.99863895590790874;600.11310438762757;400.8892198553134;1000.0036852870332;0.00099869007550566465;0.0020359795323994039;0.0016642018202012768;0.0024909326264254575;0.5991093093818658;0.39989200054262952;26.374903672233867;14.072970514376729;0.079829789105137883;26.297150582727522;14.105694911992382;32.10627763718945;7.9845342717024912e-08;3.3110991186508375e-07;2.2162922430278177e-07;4.9537316099236273e-07;1.1305963229706426e-05;1.1250375668765492e-05;599.17517002959812;399.83031271028585;0.99842075152802956;600.17359078112577;400.82873346181452;1000.0039034914101;0.00099847304562926788;0.0020356038959706661;0.0016637078813218895;0.0024907982589009144;0.5991694612970242;0.39983206565734758;31.242451215333507;18.089539318670106;0.079765080048198364;31.153048969326491;18.131134916801916;32.109120302230849;7.9783827825976955e-08;3.3087330957104715e-07;2.2146472809960612e-07;4.9528008361080584e-07;1.566111223147275e-05;1.5594927432070042e-05;597.22613419684603;398.12110331620278;2.8275433649452921;600.05367756179146;400.94864668114832;998.17478087799554;0.0028446661630361137;0.0057630947872388694;0.004711338323354298;0.0070498834639992182;0.59831068705486867;0.3988446467820943;37.178833207020915;25.893477952511311;15.910550668791835;22.271412058429455;10.658117561305527;46.373309605409304;1.6197684418680914e-05;6.6088518577507048e-05;4.4168950572610766e-05;9.8902955338944545e-05;1.0230460997891619e-05;1.3411574496776168e-05;0.00098852859385168551;0.0012377853370575452;7.992703347241988e-08;1.3625769229968155e-07;
623;277;100;723;377;1000;0.10000000000000001;0.19154030571213676;0.13831258644536654;0.26525198938992045;0.623;0.27700000000000002;623.05452519593018;276.76250865024997;100.02837070606189;723.08289590199331;376.7908793563123;999.84540455224328;0.10004650887376675;0.19163532343900563;0.13833842816157046;0.26547625067301495;0.62314528286275983;0.27680820826347263;32.284513085093948;11.754161102337003;5.435999905501216;33.542302470284035;12.308629052743875;35.914978074826962;5.6163214556324443e-06;1.6629308479349581e-05;9.8499257201473732e-06;3.3205980908392324e-05;1.1398898520676502e-05;1.0590680167210694e-05;623.1706068885228;276.69170307374412;100.00573264801955;723.17633953654297;376.69743572176299;999.86804261028556;0.10002166092530841;0.19160399193650637;0.13829109986608629;0.26548377714456384;0.62324686513937932;0.27673147393531233;36.505060734794924;14.03459249283066;5.5813892410743531;36.493594305788896;15.745747218343515;35.882157778343974;5.773306988606771e-06;1.6881850215520254e-05;1.0534785769064867e-05;3.3537708664941e-05;1.5138285313309113e-05;1.3058026876428418e-05;622.94393086298828;276.76661626160615;100.08161406685551;723.02554492984336;376.8482303284614;999.79216119145008;0.10012773850395994;0.19173352035655006;0.13842448857078335;0.2655801312062584;0.6230598664144944;0.27681239508154643;50.553025648200467;29.144437187573182;23.528411288564488;31.693731142397088;8.9833600157685449;58.655195704968641;2.798714327032619e-05;8.4659062029914331e-05;4.489392135791566e-05;0.00016364819420270398;1.087025194576433e-05;1.8085680087259671e-05;0.099991646615589694;0.10019394951512109;5.7736336507008875e-06;5.8059902680362494e-06;
685;305;10;695;315;1000;0.01;0.021372352121250049;0.014388489208633094;0.031746031746031744;0.68500000000000005;0.30499999999999999;684.99683394443252;304.87863096653768;9.9955603539634943;694.99239429839747;314.87419132050138;999.87102526493572;0.0099971580647586246;0.021367045535988751;0.014382331077274799;0.031745364322320141;0.68508034046963273;0.30492250146560929;30.99622739761536;9.4074361177154753;0.61389992219214418;31.209466315357361;9.2312710214199729;32.62515987268106;6.1729027316289648e-07;2.7619084202761126e-06;1.2610656829285613e-06;6.145738324244701e-06;9.0431622248082103e-06;9.1373107812005492e-06;685.05214729232557;304.82886662751906;9.9927858495263777;695.0449331418522;314.82165247704563;999.87379976937189;0.0099943649918166309;0.021362173928750266;0.0143777484476179;0.031741892126399059;0.6851332667056772;0.30487236830250547;37.029359891659958;14.158352872705814;0.62162662051164541;36.918653337688248;14.287969424453028;32.635596998032455;6.2519966081576515e-07;2.7864200814252953e-06;1.2890061387992835e-06;6.1750594156757064e-06;1.4404609769870643e-05;1.4178030302152623e-05;684.61615855627986;304.62404085982502;10.313193101396148;694.92935165767653;314.93723396122112;999.55339251750229;0.010345787265200366;0.022047471994160097;0.014841885822992264;0.032752276133699139;0.68490871236045137;0.3047455003743495;55.515707484393523;33.69807645868228;26.90075592227069;28.168158818761754;6.0647687813014972;61.356234037061505;2.7524209600308968e-05;0.00012291915402344871;5.5652195571959521e-05;0.00027158610093711488;8.4012205940619631e-06;1.9055464204283688e-05;0.0099582195391033426;0.010203020576144644;6.2700092428763233e-07;6.6585440947180556e-07;
691;308;1;692;309;1000;0.001;0.0021625577457933874;0.0014450867052023121;0.0032362459546925568;0.69099999999999995;0.308;691.08994703060375;307.83968288032048;1.0056368424626509;692.09558387306538;308.84531972278296;999.93526675338444;0.0010057187631598249;0.002174977700948265;0.0014531078098133164;0.0032556140346443204;0.69112982455908245;0.30786445667775747;31.741167606273443;9.0378343646279156;0.070398442380621387;31.690548708547322;9.1225914318015402;33.768587020222832;7.0375873698482159e-08;3.2802262621447583e-07;1.4701548273645833e-07;7.3306747003210633e-07;8.8975172205072831e-06;8.8144765938793644e-06;691.13518897549;307.79514501066171;1.005284804848406;692.14047378033706;308.80042981550997;999.93561879100082;0.00100536724499605;0.0021743102367359347;0.0014525667551792386;0.003254930836249548;0.69117436717828051;0.30782026557672271;38.007970847342243;14.34932488398575;0.070358898048154428;37.917154406370749;14.472523525610073;33.770382533349967;7.0337807564911186e-08;3.2780461790736586e-07;1.470351732702522e-07;7.32813771379425e-07;1.4530611169570083e-05;1.440765847437462e-05;689.19606285595751;306.06630204517535;2.8392693473572708;692.03533220331565;308.90557139253309;998.10163424849065;0.0028570513963751465;0.0061409783566498208;0.0041019179007257605;0.0091939115515084595;0.69049813579769481;0.30664481280592965;43.901175697561392;22.40551132832443;15.872315183569254;29.206992753817254;5.7987213396978108;49.301781380852375;1.6168163712998716e-05;7.4242311402510696e-05;3.3092035226989763e-05;0.00016658502910089278;7.0910983194459977e-06;1.4128688617239107e-05;0.0009686311191689132;0.0012178977890905383;7.1342544108520147e-08;1.1776778367755795e-07;
694;206;100;794;306;1000;0.10000000000000001;0.20287523483519407;0.12594458438287154;0.32679738562091504;0.69399999999999995;0.20599999999999999;693.91810894761068;206.07352856240885;100.01095579242222;793.92906474003325;306.08448435483098;1000.0025933024415;0.10001372292833155;0.20287665712120959;0.1259720491222579;0.32674285996258812;0.69390916496015476;0.20607711211151455;37.78105159575513;7.805294200742714;5.0761932428083547;39.639462276972928;7.9177966517007929;40.138562570470121;5.2814945677678079e-06;1.7103985957243548e-05;7.6636777776972726e-06;4.5108531182285619e-05;8.5276400533314277e-06;7.7945746885083447e-06;693.99605778523414;206.03666692481454;99.990412192408144;793.98646997764183;306.02707911722257;1000.0231369024557;0.09999108260786671;0.20284658027137695;0.12593874834423907;0.32673799992767716;0.69397296292765376;0.20603595446447995;41.4646096365001;9.7497760041314656;5.4413124731731388;41.240126748192658;11.954008271796482;39.764607092923548;5.6413939452888021e-06;1.7639526824341264e-05;8.6242427895146018e-06;4.5093210704014739e-05;1.252908283045366e-05;9.7238946610401606e-06;693.78137282758257;205.96650585101051;100.13283520813559;793.91420803571691;306.0993410591463;999.88071388672893;0.10016668011009432;0.20312351049728783;0.12613009976817238;0.32712477092748521;0.69385125670008474;0.20598206318982057;54.42928339091636;21.643169912608929;19.815330126708933;38.50776974011135;5.6252701966787626;59.30975218548042;2.3646325831854923e-05;7.9368020255967615e-05;3.1626920637783542e-05;0.00020482219276555334;7.9738624168785435e-06;1.5437912816907536e-05;0.099931584983861302;0.10013391485259171;5.6473677924383704e-06;5.6555477695648129e-06;
