name=SetSketch1;numRegisters=256;q=62;base=2.00000000000000000e+00;a=3.00000000000000000e+01;seed=1b297f07fc96869e;numExamples=1000;
true cardinality; simple mean; simple mse; simple corrected mean; simple corrected mse; ml mean; ml mse;ml corrected mean; ml corrected mse;
28;2.81527721212903117e+01; 3.36596572920764148e+00; 2.81527721212903117e+01; 3.36596572920764148e+00; 2.81482438062525659e+01; 3.34982869983173392e+00; 2.81482438062525659e+01; 3.34982869983173392e+00; 
29;2.91598530174414812e+01; 3.67563392457953375e+00; 2.91598530174414812e+01; 3.67563392457953375e+00; 2.91548228232262439e+01; 3.65745044654877782e+00; 2.91548228232262439e+01; 3.65745044654877782e+00; 
30;3.01490261800873256e+01; 3.83025703399276729e+00; 3.01490261800873256e+01; 3.83025703399276729e+00; 3.01438507390447938e+01; 3.81699403457858555e+00; 3.01438507390447938e+01; 3.81699403457858555e+00; 
31;3.11474177723306092e+01; 4.00252536978406059e+00; 3.11474177723306092e+01; 4.00252536978406059e+00; 3.11439849270970832e+01; 3.98839013447123136e+00; 3.11439849270970832e+01; 3.98839013447123136e+00; 
32;3.21436516391369267e+01; 4.41774386150591347e+00; 3.21436516391369267e+01; 4.41774386150591347e+00; 3.21387986764153410e+01; 4.37910960083149892e+00; 3.21387986764153410e+01; 4.37910960083149892e+00; 
33;3.31418867924270373e+01; 4.69842809029497932e+00; 3.31418867924270373e+01; 4.69842809029497932e+00; 3.31383144252442818e+01; 4.64882305923863282e+00; 3.31383144252442818e+01; 4.64882305923863282e+00; 
34;3.41263275696914690e+01; 4.97875426016681111e+00; 3.41263275696914690e+01; 4.97875426016681111e+00; 3.41245250826448796e+01; 4.93787626492198672e+00; 3.41245250826448796e+01; 4.93787626492198672e+00; 
35;3.51502829918146915e+01; 5.36439491458651752e+00; 3.51502829918146915e+01; 5.36439491458651752e+00; 3.51486483965943037e+01; 5.32514997397552747e+00; 3.51486483965943037e+01; 5.32514997397552747e+00; 
36;3.61644735171833247e+01; 5.75918964244063414e+00; 3.61644735171833247e+01; 5.75918964244063414e+00; 3.61616651575305781e+01; 5.71256124970496337e+00; 3.61616651575305781e+01; 5.71256124970496337e+00; 
37;3.71594119906564444e+01; 6.04503401949763397e+00; 3.71594119906564444e+01; 6.04503401949763397e+00; 3.71536446628666255e+01; 6.00887538221738815e+00; 3.71536446628666255e+01; 6.00887538221738815e+00; 
38;3.81688799026712928e+01; 6.30410829366455072e+00; 3.81688799026712928e+01; 6.30410829366455072e+00; 3.81623849473681744e+01; 6.26197434621725257e+00; 3.81623849473681744e+01; 6.26197434621725257e+00; 
39;3.91702020867107521e+01; 6.67303818537641291e+00; 3.91702020867107521e+01; 6.67303818537641291e+00; 3.91614865763321873e+01; 6.61807018107291345e+00; 3.91614865763321873e+01; 6.61807018107291345e+00; 
40;4.01647921650070572e+01; 7.10993575361136187e+00; 4.01647921650070572e+01; 7.10993575361136187e+00; 4.01544382070377566e+01; 7.03703767190999052e+00; 4.01544382070377566e+01; 7.03703767190999052e+00; 
41;4.11848304926352355e+01; 7.36505785355006104e+00; 4.11848304926352355e+01; 7.36505785355006104e+00; 4.11761726340786964e+01; 7.30092812833327720e+00; 4.11761726340786964e+01; 7.30092812833327720e+00; 
42;4.21634455598409374e+01; 7.79298714169784290e+00; 4.21634455598409374e+01; 7.79298714169784290e+00; 4.21559425951165565e+01; 7.71985247344436587e+00; 4.21559425951165565e+01; 7.71985247344436587e+00; 
43;4.31722487165213806e+01; 8.19976892244337741e+00; 4.31722487165213806e+01; 8.19976892244337741e+00; 4.31656554666884631e+01; 8.11753756841665641e+00; 4.31656554666884631e+01; 8.11753756841665641e+00; 
44;4.42008691250934760e+01; 8.72497459728830194e+00; 4.42008691250934760e+01; 8.72497459728830194e+00; 4.41920971243295853e+01; 8.63937504587849681e+00; 4.41920971243295853e+01; 8.63937504587849681e+00; 
45;4.52234226588038268e+01; 9.02815840412491966e+00; 4.52234226588038268e+01; 9.02815840412491966e+00; 4.52141275026967051e+01; 8.94379843145534714e+00; 4.52141275026967051e+01; 8.94379843145534714e+00; 
46;4.62612951377443906e+01; 9.44631013034314471e+00; 4.62612951377443906e+01; 9.44631013034314471e+00; 4.62510472387828742e+01; 9.37034849500478728e+00; 4.62510472387828742e+01; 9.37034849500478728e+00; 
47;4.72449619785145956e+01; 9.87924912754697004e+00; 4.72449619785145956e+01; 9.87924912754697004e+00; 4.72342323712320820e+01; 9.80572840470224349e+00; 4.72342323712320820e+01; 9.80572840470224349e+00; 
48;4.82489220533509027e+01; 1.07791012598378657e+01; 4.82489220533509027e+01; 1.07791012598378657e+01; 4.82345473241729152e+01; 1.06736377503453763e+01; 4.82345473241729152e+01; 1.06736377503453763e+01; 
49;4.92311136197964956e+01; 1.10981611990278086e+01; 4.92311136197964956e+01; 1.10981611990278086e+01; 4.92161399965363699e+01; 1.09764385054711493e+01; 4.92161399965363699e+01; 1.09764385054711493e+01; 
50;5.02396771635804242e+01; 1.13471989874292145e+01; 5.02396771635804242e+01; 1.13471989874292145e+01; 5.02255847946344076e+01; 1.12316180324202310e+01; 5.02255847946344076e+01; 1.12316180324202310e+01; 
51;5.12105997782410540e+01; 1.17142288602184053e+01; 5.12105997782410540e+01; 1.17142288602184053e+01; 5.11998712095342654e+01; 1.16085119774424168e+01; 5.11998712095342654e+01; 1.16085119774424168e+01; 
52;5.22057653996685858e+01; 1.21812847345584103e+01; 5.22057653996685858e+01; 1.21812847345584103e+01; 5.21962711809224302e+01; 1.20871128198621278e+01; 5.21962711809224302e+01; 1.20871128198621278e+01; 
53;5.32236324092450985e+01; 1.27624147520934326e+01; 5.32236324092450985e+01; 1.27624147520934326e+01; 5.32122963915947054e+01; 1.26535012945470111e+01; 5.32122963915947054e+01; 1.26535012945470111e+01; 
54;5.42356691717070802e+01; 1.31564055429443112e+01; 5.42356691717070802e+01; 1.31564055429443112e+01; 5.42237584985683228e+01; 1.30480089997142912e+01; 5.42237584985683228e+01; 1.30480089997142912e+01; 
55;5.52415864512770156e+01; 1.36954556326068335e+01; 5.52415864512770156e+01; 1.36954556326068335e+01; 5.52319707896039276e+01; 1.35926127086616351e+01; 5.52319707896039276e+01; 1.35926127086616351e+01; 
56;5.62447660046587856e+01; 1.40556728837229343e+01; 5.62447660046587856e+01; 1.40556728837229343e+01; 5.62354036929172452e+01; 1.39896070296616131e+01; 5.62354036929172452e+01; 1.39896070296616131e+01; 
