name=GeneralizedHyperLogLog;numRegisters=4096;q=65534;base=1.00099999999999989e+00;a=2.44140625000000000e-04;registerStateType=registers with lower bound;numExamples=1000;
trueDifference1;trueDifference2;trueIntersection;true1;true2;trueUnion;trueJaccard;trueCosine;trueInclusionCoefficient1;trueInclusionCoefficient2;trueAlpha;trueBeta;newMeanDifference1;newMeanDifference2;newMeanIntersection;newMean1;newMean2;newMeanUnion;newMeanJaccard;newMeanCosine;newMeanInclusionCoefficient1;newMeanInclusionCoefficient2;newMeanAlpha;newMeanBeta;newMSEDifference1;newMSEDifference2;newMSEIntersection;newMSE1;newMSE2;newMSEUnion;newMSEJaccard;newMSECosine;newMSEInclusionCoefficient1;newMSEInclusionCoefficient2;newMSEAlpha;newMSEBeta;newKnownCardMeanDifference1;newKnownCardMeanDifference2;newKnownCardMeanIntersection;newKnownCardMean1;newKnownCardMean2;newKnownCardMeanUnion;newKnownCardMeanJaccard;newKnownCardMeanCosine;newKnownCardMeanInclusionCoefficient1;newKnownCardMeanInclusionCoefficient2;newKnownCardMeanAlpha;newKnownCardMeanBeta;newKnownCardMSEDifference1;newKnownCardMSEDifference2;newKnownCardMSEIntersection;newKnownCardMSE1;newKnownCardMSE2;newKnownCardMSEUnion;newKnownCardMSEJaccard;newKnownCardMSECosine;newKnownCardMSEInclusionCoefficient1;newKnownCardMSEInclusionCoefficient2;newKnownCardMSEAlpha;newKnownCardMSEBeta;inclExclMeanDifference1;inclExclMeanDifference2;inclExclMeanIntersection;inclExclMean1;inclExclMean2;inclExclMeanUnion;inclExclMeanJaccard;inclExclMeanCosine;inclExclMeanInclusionCoefficient1;inclExclMeanInclusionCoefficient2;inclExclMeanAlpha;inclExclMeanBeta;inclExclMSEDifference1;inclExclMSEDifference2;inclExclMSEIntersection;inclExclMSE1;inclExclMSE2;inclExclMSEUnion;inclExclMSEJaccard;inclExclMSECosine;inclExclMSEInclusionCoefficient1;inclExclMSEInclusionCoefficient2;inclExclMSEAlpha;inclExclMSEBeta;inclExclKnownCardMeanDifference1;inclExclKnownCardMeanDifference2;inclExclKnownCardMeanIntersection;inclExclKnownCardMean1;inclExclKnownCardMean2;inclExclKnownCardMeanUnion;inclExclKnownCardMeanJaccard;inclExclKnownCardMeanCosine;inclExclKnownCardMeanInclusionCoefficient1;inclExclKnownCardMeanInclusionCoefficient2;inclExclKnownCardMeanAlpha;inclExclKnownCardMeanBeta;inclExclKnownCardMSEDifference1;inclExclKnownCardMSEDifference2;inclExclKnownCardMSEIntersection;inclExclKnownCardMSE1;inclExclKnownCardMSE2;inclExclKnownCardMSEUnion;inclExclKnownCardMSEJaccard;inclExclKnownCardMSECosine;inclExclKnownCardMSEInclusionCoefficient1;inclExclKnownCardMSEInclusionCoefficient2;inclExclKnownCardMSEAlpha;inclExclKnownCardMSEBeta;collLowerBoundMeanJaccard;collUpperBoundMeanJaccard;collLowerBoundMSEJaccard;collUpperBoundMSEJaccard;
250;250;500;750;750;1000;0.5;0.66666666666666663;0.66666666666666663;0.66666666666666663;0.25;0.25;43.482938237561463;43.326178324018933;706.76351248097444;750.24645071853627;750.08969080499412;793.57262904255572;0.89061674023138193;0.9421589997435813;0.94207849381650821;0.94227176845884686;0.054788558738722522;0.054594701029894582;42669.330060755863;42734.727437958245;42795.181495276789;73.849011766171458;68.570203496143918;42674.289276479562;0.15258572524868613;0.075897336480685251;0.075882550289799414;0.07599056597388229;0.038138432315110153;0.038215571605969209;42.996686287810377;42.996686287810377;707.00331371218954;750;750;792.9966862878116;0.89156033742518004;0.94267108494958463;0.94267108494958463;0.94267108494958463;0.054219831287409891;0.054219831287409891;42850.824430365094;42850.824430365094;42850.824430365123;7.1602821774121464e-27;7.1602821774121464e-27;42850.824430365086;0.15332207285967417;0.076179243431760274;0.076179243431760274;0.076179243431760274;0.038330518214918535;0.038330518214918535;250.3877545590675;250.23099464552521;499.85869615946797;750.24645071853615;750.08969080499401;1000.4774453640617;0.49966745122146283;0.66634410813472056;0.66628537838749446;0.66642567455108281;0.25024404935788275;0.25008849942065442;53.855211766686878;56.650808611783155;48.916276849464481;73.849011766171472;68.570203496143961;127.00301657130582;6.476361791916873e-05;5.116290717266252e-05;6.3588983418088325e-05;6.9149066682547584e-05;3.3690864355601292e-05;3.7225849645382096e-05;250.47744536406154;250.47744536406154;499.522554635939;750;750;1000.4774453640617;0.49947401174564532;0.66603007284791771;0.66603007284791771;0.66603007284791771;0.2502629941271774;0.2502629941271774;127.00301657130576;127.00301657130576;127.00301657130565;2.2488972903785438e-27;2.2488972903785438e-27;127.00301657130566;0.00028489265955810222;0.00022578314057121021;0.00022578314057121021;0.00022578314057121021;7.1223164889525528e-05;7.1223164889525528e-05;0.89156033371016008;0.89156327120673107;0.15332206996311876;0.15332437010714017;
272;228;500;772;728;1000;0.5;0.66695366670545919;0.64766839378238339;0.68681318681318682;0.27200000000000002;0.22800000000000001;73.036977643053206;29.071257445845589;699.08501848557989;772.12199612863139;728.15627593142528;801.19325357447929;0.87259274268999176;0.93236350436187831;0.90547296025534918;0.96008986389207751;0.091116110395302402;0.036291146914706168;39647.917458507276;39575.841461679294;39682.636240263339;79.303330118833017;65.033923611655624;39597.593367036287;0.13887877303242152;0.07045843930913788;0.066552795614704452;0.074684813520291243;0.032805809108206206;0.036757567696673571;72.878115757182243;28.878115757182449;699.12188424281851;772;728;800.87811575718069;0.87294536098768882;0.9325638083395531;0.90559829565131866;0.9603322585752998;0.09099718480064202;0.036057454211670004;39649.931682001559;39649.931682001559;39649.931682001559;6.4364991414282466e-27;5.9841347439383099e-27;39649.931682001559;0.13909046787719886;0.070549471335338509;0.066528517010526284;0.074813450372089543;0.032762543345524087;0.036842530403255323;272.39827557677552;228.43255537956799;499.72372055185735;772.12199612863139;728.15627593142517;1000.5545515082008;0.49950077704707491;0.66648105226470267;0.64724646752486548;0.68631388436707297;0.27221526991914197;0.22828395303378338;69.648598895779742;52.444347940094069;47.331408706446929;79.303330118832974;65.033923611655752;131.23222524249738;6.8864968941052267e-05;5.4312962301244912e-05;7.3196462371618364e-05;6.9459253681621025e-05;4.2353451391328205e-05;3.5410210969953402e-05;272.55455150820103;228.55455150820143;499.44544849179857;772;728;1000.5545515082008;0.49936474858868918;0.66621394638191533;0.64695006281321132;0.68605144023598863;0.27230830868495631;0.22832694272635459;131.23222524249729;131.23222524249735;131.23222524249732;3.2699483589986876e-27;3.347496541425534e-27;131.23222524249729;0.00029457686692619745;0.00023350264982224242;0.00022019420864066361;0.0002476154473389716;6.9387122773783915e-05;7.8028044203619029e-05;0.89148705894599745;0.89149000047457971;0.15326493936871013;0.15326724221207363;
295;205;500;795;705;1000;0.5;0.66786991641738425;0.62893081761006286;0.70921985815602839;0.29499999999999998;0.20499999999999999;112.63974286739035;22.714973449225951;682.27252863437593;794.91227150176655;704.98750208360173;817.62724495099189;0.8345118237800413;0.91142038488086241;0.85837038746442518;0.96778600227902156;0.13770345481760674;0.02778472140235284;33332.706323356331;33228.650269557373;33272.992169341487;86.770425026387514;59.066269369714959;33346.38921061514;0.11197842686207839;0.059341833441524237;0.052742312630253585;0.06685756196816367;0.024838994444061409;0.031406558137723486;112.66706392930679;22.66706392930675;682.33293607069368;795;705;817.6670639293061;0.83448831651264888;0.91141928196472555;0.8582804227304327;0.9678481362704866;0.13779049123905604;0.027721192248296823;33245.600676138863;33245.600676138863;33245.600676138856;5.7644148937289117e-27;5.3378998903812564e-27;33245.600676138863;0.11188394966785846;0.059316830681366534;0.052601717774042024;0.066889192044945131;0.024715164481629946;0.031428201461701437;295.10755318205673;205.18278376389281;499.80471831970993;794.91227150176655;704.98750208360184;1000.095055265659;0.49980899334427609;0.66767138836005047;0.6287928276707293;0.70898089908308715;0.29504622643387696;0.20514478022184676;72.112531326823898;46.750680761831141;46.11143568392788;86.770425026387414;59.066269369715066;130.77656344756295;6.5244159546181362e-05;5.1277889012571842e-05;6.6726764317487282e-05;6.9186091537619957e-05;4.1029144260650981e-05;3.367444960898391e-05;295.09505526565908;205.0950552656592;499.90494473434063;795;705;1000.0950552656587;0.5000535632833748;0.66774294731272121;0.62881125123816461;0.7090850279919737;0.29497482525681362;0.20497161145981105;130.77656344756315;130.77656344756312;130.77656344756318;3.3345718443543929e-27;3.4896682092080857e-27;130.77656344756312;0.00029431167904813479;0.00023333166233563147;0.00020691675716555985;0.000263118683059329;6.5013449901732848e-05;8.2672150644620961e-05;0.89155862402762942;0.89156156168024447;0.15332098507252018;0.15332328530088907;
316;184;500;816;684;1000;0.5;0.66926308979503701;0.61274509803921573;0.73099415204678364;0.316;0.184;151.16447986488788;19.164934818187653;664.84555082110001;816.01003068598754;684.01048563928691;835.17496550417479;0.79611309512445261;0.88992203908572565;0.81481757127623222;0.9719858835186197;0.18093813863150149;0.022948766244046251;27252.731369054298;27171.065365705061;27226.048680705699;91.53285096341385;58.915323822554072;27260.468718575714;0.087764681506280501;0.048716879806519946;0.040927457617805162;0.058077668690727918;0.018333588664015302;0.025938169769605394;151.1481032024071;19.148103202407142;664.85189679759287;816;684;835.14810320240713;0.79608925762291427;0.88992166941369621;0.81476948136959848;0.97200569707250273;0.18098329852395126;0.022927443853134839;27176.397382929354;27176.397382929361;27176.39738292935;6.139231108792002e-27;5.7514901966577706e-27;27176.397382929354;0.087670002892836302;0.048690655785835472;0.040814226173420884;0.058087098130470284;0.018229749721524795;0.025944709976094351;316.22657307217611;184.22702802547687;499.78345761381115;816.01003068598754;684.01048563928691;1000.2370587114648;0.49971700363184424;0.66898329801422363;0.61250910069289788;0.73069212083879065;0.31611847945973981;0.18416451690841582;75.513154753856824;43.978449829397036;47.011611719790118;91.532850963413708;58.9153238225541;135.20065738546964;6.5381107644251277e-05;5.1142350580650494e-05;6.4245612710518084e-05;7.0946502001512836e-05;4.1097033712437487e-05;3.243575379408917e-05;316.23705871146444;184.23705871146419;499.76294128853579;816;684;1000.2370587114648;0.49984716614410146;0.66894578050364228;0.61245458491242211;0.7306475749832404;0.31606969223828962;0.18408314161760869;135.20065738546955;135.2006573854697;135.2006573854697;3.0631532058604305e-27;2.9209815380778791e-27;135.20065738546973;0.00030418052224229084;0.00024223257328838017;0.00020304789231525967;0.0002889792102387688;6.3250081072973007e-05;9.001796703029448e-05;0.89153200083469153;0.89153493992364607;0.15330011298789667;0.15330241418745905;
337;163;500;837;663;1000;0.5;0.67119777961612348;0.59737156511350065;0.75414781297134237;0.33700000000000002;0.16300000000000001;190.74391011672722;16.329615500858917;646.61786167471632;837.36177179144397;662.94747717557459;853.69138729230281;0.75749275075521105;0.86788304496322066;0.77226913195786162;0.9753714045676698;0.22337817036072963;0.019129078884059365;21475.505056768241;21512.524051296405;21547.122201393711;93.431243735356077;55.599163082830721;21501.614197423729;0.066380166575926533;0.038711430295834924;0.030675244814657266;0.048940374737066784;0.012994369034933277;0.020699268265302977;190.32546476644097;16.325464766441289;646.67453523355732;837;663;853.32546476644245;0.75782920442874946;0.8680930243661068;0.77260995846303115;0.97537637290129819;0.22303949164249193;0.019131303928756976;21513.624519338617;21513.624519338624;21513.624519338624;7.8969899104671859e-27;6.8759388418470429e-27;21513.624519338635;0.066476769867249416;0.03876810724096983;0.030708787456108659;0.048942542625477675;0.012987167668345284;0.020698472972946226;337.51671800864096;163.10242339277178;499.84505378280357;837.36177179144397;662.94747717557459;1000.464195184215;0.49966083007131706;0.67088911047541033;0.59696362422206961;0.75399751658443248;0.33732850723746088;0.16301066269122205;76.868832779006652;37.885463152865277;45.309525678476305;93.431243735355977;55.599163082830742;130.15206100616939;6.0738493481390205e-05;4.7109524866405572e-05;5.9398297735770848e-05;6.698689803870873e-05;4.0551591545749157e-05;2.9209762394180611e-05;337.46419518421544;163.4641951842155;499.53580481578456;837;663;1000.464195184215;0.49949877336797949;0.67057464606221495;0.59681697110607357;0.75344766940540731;0.33722154217135386;0.16327968446066787;130.1520610061695;130.15206100616948;130.15206100616953;4.4073217012591009e-27;2.714186384939622e-27;130.15206100616933;0.00029247175955388581;0.00023453737673002486;0.00018578050271446427;0.0002960901724329272;5.713845283348531e-05;9.1065176941735945e-05;0.89152076532902957;0.89152370499440581;0.15329118547619669;0.15329348707519588;
356;144;500;856;644;1000;0.5;0.6734264783084245;0.58411214953271029;0.77639751552795033;0.35599999999999998;0.14399999999999999;226.26773769679431;14.050145718231231;629.85273994495378;856.12047764174713;643.90288566318452;870.17062335997923;0.72387896676636587;0.84834185457177091;0.73576172680789476;0.97818229360577735;0.2599741123598972;0.016146920873736863;16913.035769309619;16887.210016055989;16909.022810106231;99.062000457881169;51.436797216261581;16956.995687153958;0.050189818864190189;0.030619397426004159;0.023071404794291629;0.040717518095828756;0.0092937217851291401;0.016346715268954891;226.04859144825895;14.048591448258721;629.95140855174202;856;644;870.04859144825855;0.72404203199516326;0.84845191713285883;0.7359245427006329;0.97818541700580885;0.25981128759674316;0.016146680408093542;16887.540905280897;16887.540905280897;16887.540905280908;6.4494238384993876e-27;5.7902642878711938e-27;16887.54090528089;0.050195509014016898;0.030634216827655956;0.023047237893703741;0.040718772677753749;0.0092523931673054744;0.016346691774619875;356.23677007419639;144.01917809563375;499.88370756755137;856.12047764174713;643.90288566318463;1000.139655737381;0.4998602271795381;0.6732902774783226;0.58392837560012023;0.7763549207779693;0.3561548411406939;0.14398493167976753;77.721469886389158;32.98789094471482;44.096847527116836;99.06200045788124;51.436797216261546;132.38522519859472;5.7483322638665843e-05;4.4278137409266689e-05;5.4193502562149774e-05;6.4209227015685433e-05;3.8050203953412762e-05;2.6290941001336193e-05;356.13965573738142;144.13965573738159;499.86034426261836;856;644;1000.139655737381;0.49998927851693831;0.67323838256562407;0.58394900030679697;0.77618065879288611;0.3560046030900611;0.14400611839300062;132.38522519859467;132.3852251985947;132.38522519859481;4.3297735188322545e-27;2.4944665347302241e-27;132.38522519859464;0.00029854241798946032;0.00024014850452522716;0.00018067247303066173;0.00031920360228819062;5.5029461452123032e-05;9.7223456527966798e-05;0.89157425598145013;0.89157719277803182;0.15333318947860033;0.15333548913334777;
374;126;500;874;626;1000;0.5;0.6759695320035104;0.57208237986270027;0.79872204472843455;0.374;0.126;260.18430645021618;12.064842078184659;614.06086289571954;874.2451693459368;626.12570497390539;886.31001142412151;0.69287948951546252;0.82999129218240897;0.70244383759890883;0.98073318857013536;0.29350757435362235;0.013612936130915108;13039.972300575444;12981.418210559112;13054.780644052775;102.84728518037228;48.327514715968611;13030.076421617385;0.037266359953785522;0.023746133574447929;0.01706251190355202;0.033128430975364526;0.0065467902396445727;0.012631093389548986;260.05986235710395;12.059862357103533;613.94013764289707;874;626;886.05986235710247;0.6928881958952442;0.83000965504127777;0.70244867007196365;0.98073504415797996;0.2935013262463857;0.013610477858371616;12982.502468453582;12982.502468453578;12982.502468453582;8.1296344577477252e-27;5.9970594410094509e-27;12982.502468453582;0.03720639464485298;0.023728629101361979;0.016995562720197484;0.033129108361965441;0.0064801302701539562;0.012631587518102986;374.52070584014933;126.40124146811799;499.72446350578633;874.2451693459368;626.12570497390539;1000.6464108140539;0.49945103912779981;0.67545258280892506;0.57164239694821006;0.79814301480521888;0.3742442534686386;0.12630470740356192;83.82109621155945;31.863904322488349;43.839567687443562;102.8472851803723;48.32751471596869;135.31198738220738;5.9863602291158305e-05;4.5946912749473161e-05;5.4295167091874395e-05;6.7726023033257764e-05;3.8799276097900408e-05;2.5941542677527842e-05;374.64641081405438;126.64641081405375;499.35358918594585;874;626;1000.6464108140538;0.49923309537022253;0.67509562397259459;0.57134277938895461;0.79768943959416361;0.37432005486549391;0.12644684976428389;135.31198738220726;135.31198738220726;135.31198738220723;5.6610173171597832e-27;2.7658851732241862e-27;135.31198738220735;0.00030380541855846576;0.00024731502800499921;0.00017713868138573191;0.00034529286657566997;5.2912912090229791e-05;0.00010314207462522944;0.891516613095235;0.8915195529919322;0.15328795945236193;0.15329026120525452;
390;110;500;890;610;1000;0.5;0.67859410645749296;0.5617977528089888;0.81967213114754101;0.39000000000000001;0.11;290.5088344040193;10.358293734134048;599.76184603091156;890.27068043493136;610.12013976504682;900.62897416906424;0.66598569657222073;0.81380343108855713;0.67373612837916275;0.98302442270802615;0.32251285301374544;0.011501450414033131;9985.657504923849;9928.6278926308314;9995.256996814649;106.70202107366758;45.638908727562992;9983.1177928841826;0.027610041053615343;0.018303959401141975;0.012592310164064211;0.026684297948230427;0.0046161844743992453;0.0097021485449072381;290.35445883955106;10.354458839550745;599.64554116044985;890;610;900.35445883955003;0.66601077288568444;0.81383186038998967;0.67375903501174061;0.98302547731221279;0.32248895235982133;0.011500274754492945;9929.3569918444609;9929.3569918444628;9929.35699184447;5.3895986786658207e-27;4.3814723071168188e-27;9929.3569918444591;0.027559998357284253;0.018289476868381803;0.012535484145744813;0.026684646578458621;0.0045578112838868803;0.0097023443105799419;390.46441890235536;110.31387823247015;499.80626153257532;890.27068043493136;610.1201397650467;1000.5845586673993;0.49956079282677096;0.67817798995303469;0.56144443076048123;0.81921089347904508;0.39020186285398084;0.11023734431924916;85.506030336573062;26.878495996345716;42.787119587405549;106.7020210736675;45.638908727562935;133.68679888964886;5.6127660880157328e-05;4.2491316256436197e-05;5.1083150631302074e-05;6.1920227261901779e-05;3.806434595254401e-05;2.2569845744999652e-05;390.5845586674007;110.5845586674005;499.41544133259896;890;610;1000.5845586673993;0.49932372021354743;0.67780075032433984;0.56114094531752712;0.81871383825016453;0.39027502044649059;0.11040125933996224;133.68679888964903;133.68679888964911;133.68679888964908;5.3120504962389743e-27;3.1277766912161358e-27;133.68679888964903;0.0003010016072279318;0.00024624571539813822;0.00016877515325040927;0.00035927653558089035;4.9778976910894888e-05;0.00010596594359344218;0.8915324893072244;0.89153542834340338;0.15330039015538507;0.15330269132788193;
405;95;500;905;595;1000;0.5;0.68137662671464483;0.5524861878453039;0.84033613445378152;0.40500000000000003;0.095000000000000001;319.19166442048777;8.8086703154386861;586.15790115052801;905.34956557101464;594.96657146596601;914.15823588645208;0.64124795013501612;0.79867477783353469;0.64748823738484917;0.98519598146071652;0.34911596201818074;0.0096360878468028741;7451.4793459061666;7429.0693321180343;7462.3553547471965;111.31565964816427;41.189729560585704;7481.6130946414214;0.020004369230690374;0.013779941194779075;0.0090811111763512975;0.020984661894032364;0.003178417381326785;0.0072871385399372324;318.80762949458273;8.8076294945825175;586.1923705054171;905;595;913.80762949458426;0.64148354209009961;0.79883556004168643;0.64772637624908047;0.98519726135364238;0.34887819497092737;0.0096382629389734232;7429.2274123823681;7429.227412382369;7429.2274123823699;8.5303000669530983e-27;4.4977945807570877e-27;7429.227412382369;0.020017924029896043;0.013796791703203243;0.0090708188545921935;0.020985036119998308;0.0031497091354150946;0.0072867467682602742;405.55373549937002;95.170741394321311;499.79583007164473;905.34956557101475;594.96657146596613;1000.5203069653351;0.4995834257425168;0.68100225087564248;0.55208341594206767;0.84005355585346819;0.40530593564467993;0.095110638612803472;89.91826000460388;23.528880507834646;42.112634249786872;111.31565964816409;41.189729560585775;134.75427762705334;5.6135746006629847e-05;4.1929098059078406e-05;4.9969025617573318e-05;5.9344417849690795e-05;3.762118257197445e-05;2.0281474205301272e-05;405.52030696533609;95.520306965335607;499.47969303466357;905;595;1000.5203069653351;0.4994215635391917;0.68066757670485112;0.55191126302172899;0.83946166896582419;0.40522944646278775;0.095348989998020606;134.75427762705357;134.75427762705337;134.7542776270534;5.4800715581638082e-27;2.7788098702953273e-27;134.75427762705331;0.00030299760741578081;0.00025025168787233066;0.00016453011523097989;0.00038063492020917441;4.7674990206831879e-05;0.00011029449573942659;0.89154445754275258;0.8915473959444179;0.15330981779088479;0.15331211853067034;
418;82;500;918;582;1000;0.5;0.68404893552479462;0.54466230936819171;0.85910652920962194;0.41799999999999998;0.082000000000000003;343.63580619918588;7.5142183339540836;574.41808493081817;918.05389113000354;581.93230326477328;925.56810946395979;0.62065721506756577;0.78589988550782863;0.62573840242420686;0.9870885558636403;0.37122393326737474;0.0081188516650596513;5619.186983338489;5548.2318829359756;5575.6408800413155;112.56797299020621;39.244756657412033;5653.8051345119684;0.014607845495329808;0.010393814992944206;0.0066249363530704111;0.0163796482266284;0.0022394591165940396;0.0054585381840210742;343.514163837956;7.5141638379563052;574.48583616204394;918;582;925.51416383795572;0.62072090158377069;0.78595284940143595;0.62580156444666968;0.98708906557051979;0.37116029018549712;0.0081188082307320844;5548.2254647682739;5548.2254647682748;5548.2254647682748;6.2684780795034127e-27;4.7950626133933323e-27;5548.2254647682757;0.014573798850621695;0.010384568022460823;0.0065836803802529383;0.016379782550891848;0.0021939979741679998;0.0054585289167072854;418.29336507304566;82.171777207814372;499.76052605695901;918.05389113000354;581.93230326477317;1000.2256683378191;0.49969093914335333;0.68375561200088009;0.54440406637223493;0.85880571122217997;0.41816362771243393;0.082145433144212632;88.885020362763555;19.622947277436054;40.506439062429429;112.56797299020619;39.244756657412047;130.02867685658458;5.1241715729073345e-05;3.7520214852015695e-05;4.6141530739285343e-05;5.271059228219453e-05;3.6434630086823026e-05;1.7465207574268873e-05;418.22566833781895;82.225668337818533;499.77433166218128;918;582;1000.225668337819;0.49985644713873922;0.68374019915226192;0.54441648329213632;0.85871878292471016;0.41805569851016916;0.082087854351091644;130.0286768565847;130.02867685658472;130.0286768565847;6.2167792912188484e-27;2.9209815380778791e-27;130.0286768565847;0.00029239582322328602;0.00024337360625703699;0.00015429568501263151;0.00038387795626109973;4.4018436811326379e-05;0.00010951510121334237;0.89158133917219984;0.8915842755425718;0.15333856612532654;0.15334086550553924;
