name=SetSketch1;numRegisters=4096;q=65534;base=1.00099999999999989e+00;a=2.00000000000000000e+01;registerStateType=registers with lower bound;bulkAddFirstAttemptSuccessProbability=9.49999999999999956e-01;numExamples=1000;
trueDifference1;trueDifference2;trueIntersection;true1;true2;trueUnion;trueJaccard;trueCosine;trueInclusionCoefficient1;trueInclusionCoefficient2;trueAlpha;trueBeta;newMeanDifference1;newMeanDifference2;newMeanIntersection;newMean1;newMean2;newMeanUnion;newMeanJaccard;newMeanCosine;newMeanInclusionCoefficient1;newMeanInclusionCoefficient2;newMeanAlpha;newMeanBeta;newMSEDifference1;newMSEDifference2;newMSEIntersection;newMSE1;newMSE2;newMSEUnion;newMSEJaccard;newMSECosine;newMSEInclusionCoefficient1;newMSEInclusionCoefficient2;newMSEAlpha;newMSEBeta;newKnownCardMeanDifference1;newKnownCardMeanDifference2;newKnownCardMeanIntersection;newKnownCardMean1;newKnownCardMean2;newKnownCardMeanUnion;newKnownCardMeanJaccard;newKnownCardMeanCosine;newKnownCardMeanInclusionCoefficient1;newKnownCardMeanInclusionCoefficient2;newKnownCardMeanAlpha;newKnownCardMeanBeta;newKnownCardMSEDifference1;newKnownCardMSEDifference2;newKnownCardMSEIntersection;newKnownCardMSE1;newKnownCardMSE2;newKnownCardMSEUnion;newKnownCardMSEJaccard;newKnownCardMSECosine;newKnownCardMSEInclusionCoefficient1;newKnownCardMSEInclusionCoefficient2;newKnownCardMSEAlpha;newKnownCardMSEBeta;inclExclMeanDifference1;inclExclMeanDifference2;inclExclMeanIntersection;inclExclMean1;inclExclMean2;inclExclMeanUnion;inclExclMeanJaccard;inclExclMeanCosine;inclExclMeanInclusionCoefficient1;inclExclMeanInclusionCoefficient2;inclExclMeanAlpha;inclExclMeanBeta;inclExclMSEDifference1;inclExclMSEDifference2;inclExclMSEIntersection;inclExclMSE1;inclExclMSE2;inclExclMSEUnion;inclExclMSEJaccard;inclExclMSECosine;inclExclMSEInclusionCoefficient1;inclExclMSEInclusionCoefficient2;inclExclMSEAlpha;inclExclMSEBeta;inclExclKnownCardMeanDifference1;inclExclKnownCardMeanDifference2;inclExclKnownCardMeanIntersection;inclExclKnownCardMean1;inclExclKnownCardMean2;inclExclKnownCardMeanUnion;inclExclKnownCardMeanJaccard;inclExclKnownCardMeanCosine;inclExclKnownCardMeanInclusionCoefficient1;inclExclKnownCardMeanInclusionCoefficient2;inclExclKnownCardMeanAlpha;inclExclKnownCardMeanBeta;inclExclKnownCardMSEDifference1;inclExclKnownCardMSEDifference2;inclExclKnownCardMSEIntersection;inclExclKnownCardMSE1;inclExclKnownCardMSE2;inclExclKnownCardMSEUnion;inclExclKnownCardMSEJaccard;inclExclKnownCardMSECosine;inclExclKnownCardMSEInclusionCoefficient1;inclExclKnownCardMSEInclusionCoefficient2;inclExclKnownCardMSEAlpha;inclExclKnownCardMSEBeta;collLowerBoundMeanJaccard;collUpperBoundMeanJaccard;collLowerBoundMSEJaccard;collUpperBoundMSEJaccard;
250;250;500;750;750;1000;0.5;0.66666666666666663;0.66666666666666663;0.66666666666666663;0.25;0.25;250.25266666533096;249.81169551484803;500.38139841695562;750.63406508228422;750.19309393180276;1000.4457605971339;0.50016707123258519;0.66680116797220157;0.66662927381234049;0.66701514805751094;0.25013409086341409;0.24969883790400038;66.244844771935348;61.366954801870001;95.782701636246955;148.65640236620823;141.79636962854218;179.81625681210571;5.9185641889356965e-05;4.670409216238759e-05;7.6232123256571573e-05;7.332174918855814e-05;5.1313327547508276e-05;4.9287462679569263e-05;249.87107418449628;249.87107418449628;500.12892581550426;750;750;999.87107418449693;0.50023286341250706;0.66683856775400441;0.66683856775400441;0.66683856775400441;0.24988356829374647;0.24988356829374647;26.295894579559555;26.295894579559555;26.295894579559544;2.3135207757342492e-27;2.3135207757342492e-27;26.295894579559612;5.9262874844245864e-05;4.6748257030328154e-05;4.6748257030328154e-05;4.6748257030328154e-05;1.4815718711061461e-05;1.4815718711061461e-05;250.33488583474301;249.89391468425953;500.29917924754352;750.63406508228422;750.19309393180276;1000.5279797665472;0.50013001267662827;0.6667240505233496;0.66655298445325573;0.66693717321064239;0.25015214915822082;0.24971783816515064;112.58131856390183;105.85203538890789;104.52499353702504;148.65640236620808;141.79636962854212;261.89551929033223;0.00013365924688118732;0.00010562479428270638;0.00013620922570012315;0.00013108313542328854;7.0612663879379876e-05;6.71822718537156e-05;250.52797976654563;250.52797976654563;499.47202023345437;750;750;1000.5279797665472;0.49960013512502277;0.66596269364460481;0.66596269364460481;0.66596269364460481;0.25019993243748856;0.25019993243748856;261.89551929033189;261.89551929033189;261.89551929033195;2.7658851732241862e-27;2.7658851732241862e-27;261.89551929033206;0.00058750132390425903;0.00046559203429392341;0.00046559203429392341;0.00046559203429392341;0.0001468753309760647;0.0001468753309760647;0.5002328639165371;0.5002952581220681;5.926286600020599e-05;5.9266281325969869e-05;
272;228;500;772;728;1000;0.5;0.66695366670545919;0.64766839378238339;0.68681318681318682;0.27200000000000002;0.22800000000000001;272.20373517475929;227.70385989394561;500.39006465464962;772.59379982940879;728.09392454859392;1000.2976597233551;0.50025024876744417;0.66716739073382803;0.6476877376119029;0.68727367137726425;0.27211802117958744;0.22763173005296847;65.889556118984473;56.690832969633973;93.539846667683705;143.32311155817555;135.62542092851217;174.10847289463251;5.8855864269852176e-05;4.6371286658872651e-05;7.1853479521110283e-05;7.3708000427715649e-05;5.0258619221153091e-05;4.5750012058066812e-05;271.80377471511605;227.80377471511611;500.19622528488401;772;728;999.80377471511531;0.50033346699298253;0.66721541305196763;0.64792257161254352;0.68708272703967521;0.2718381573527392;0.22782837565427846;26.062860631756404;26.062860631756401;26.062860631756401;2.5849394142282116e-27;3.0373038117181483e-27;26.062860631756394;5.8750388863438925e-05;4.6373876600944493e-05;4.3730805913844011e-05;4.9176693318583979e-05;1.3838562707289266e-05;1.5561907447283466e-05;272.32239775391901;227.82252247310555;500.27140207548905;772.59379982940868;728.09392454859403;1000.4163223025141;0.50016436468798808;0.66703985034061308;0.64756759407653541;0.68713836523544469;0.27215755211895204;0.22767808319306013;121.24874085152464;101.38335167277222;108.77702523227609;143.32311155817567;135.62542092851197;258.92299776571878;0.00014476642042045228;0.00011444307958552615;0.00014080185250236481;0.00014041818211675593;7.3600011189516639e-05;6.516206519601273e-05;272.41632230251361;228.41632230251358;499.58367769748668;772;728;1000.4163223025141;0.49976350427115479;0.6663983313330728;0.64712911618845415;0.68624131551852618;0.27211477926039962;0.22812171646844584;258.92299776571878;258.92299776571883;258.92299776571866;2.908056841006738e-27;3.2570236619275465e-27;258.92299776571872;0.00058182446050494786;0.00046070396174791939;0.00043444622299544666;0.0004885487066887275;0.00013704784661166852;0.00015411469745314706;0.50030783370756371;0.50037020907388186;5.8800445574755443e-05;5.8813450613301719e-05;
295;205;500;795;705;1000;0.5;0.66786991641738425;0.62893081761006286;0.70921985815602839;0.29499999999999998;0.20499999999999999;295.55094336523672;204.75625230210721;500.37775367808092;795.92869704331702;705.13400598018814;1000.684949345425;0.50004576947703694;0.66791602414513818;0.62868703707665596;0.70963427081128549;0.2953397237415254;0.20461450678143825;70.291329130149407;51.002088655802083;88.75235294563862;149.07917816664869;121.66796006336689;170.18422430101643;5.656522364960081e-05;4.4425018020786011e-05;6.6923845420680913e-05;7.4144198881254361e-05;4.9986012127828559e-05;4.3263500520390009e-05;294.89600307471176;204.8960030747115;500.1039969252887;795;705;999.89600307471198;0.50019342367244335;0.66800882925298333;0.62906163135256432;0.70936737152523177;0.29490909087395173;0.20489748545360525;24.934763702704732;24.934763702704732;24.934763702704775;2.9985297205047255e-27;3.1536260853584179e-27;24.934763702704707;5.6185913465436645e-05;4.4488627865122806e-05;3.9452179427561744e-05;5.0168027167053449e-05;1.2411468284514964e-05;1.5782623092441154e-05;295.52910231299785;204.73441124986894;500.399594730319;795.92869704331702;705.13400598018814;1000.6631082931856;0.5001646572622952;0.6679716842204575;0.62874248347868023;0.70968994088606163;0.29528204084637866;0.20455330189132595;123.32306954500305;93.097756158071746;106.31457183464723;149.07917816664852;121.66796006336678;247.74941332913107;0.0001406897117273978;0.00011106120167533838;0.00012982035476581948;0.00014439064630046941;7.1107102849474429e-05;6.4009678558043227e-05;295.66310829318564;205.66310829318559;499.33689170681407;795;705;1000.6631082931856;0.49937632854867459;0.66698417625669304;0.62809671912806819;0.7082792790167578;0.29529312558212356;0.20533054586920299;247.74941332913141;247.74941332913136;247.74941332913133;3.5542916945637911e-27;3.1794754795007001e-27;247.74941332913136;0.00055592307978766405;0.00044203472648937349;0.00039199305933963242;0.00049846469157312245;0.0001228034083250953;0.00015615879311235497;0.50013322911553049;0.50019564767719482;5.715002335415059e-05;5.7142044691054808e-05;
316;184;500;816;684;1000;0.5;0.66926308979503701;0.61274509803921573;0.73099415204678364;0.316;0.184;316.39756718561205;183.97217464965007;500.42404328100844;816.82161046661929;684.39621793065919;1000.79378511627;0.50003829559054092;0.66929516834544323;0.61266621727203963;0.73120363162352253;0.31613562617891433;0.1838260782305447;79.90336428865011;46.613627025320589;90.384598626051769;155.47822225932612;120.93601426218576;172.07063550672891;5.8408425428838683e-05;4.5302571323317744e-05;7.067256136289492e-05;7.3827125453011623e-05;5.5619277761473284e-05;4.067390816768001e-05;315.92324928221132;183.92324928221143;500.07675071778857;816;684;999.92324928221001;0.50015224023204363;0.66936582264009925;0.61283915529140764;0.73110636069852175;0.3159305784541882;0.18391718131376811;24.73604250055849;24.736042500558529;24.736042500558479;3.3087224502121108e-27;2.8175839615087505e-27;24.736042500558518;5.5690494372998902e-05;4.4318388266394389e-05;3.7149237223301237e-05;5.2871059686224979e-05;1.1580058637943872e-05;1.6480822142767793e-05;316.53063818696529;184.10524565100312;500.29097227965462;816.82161046661929;684.39621793065919;1000.9268561176234;0.49992100762786301;0.6691431977075436;0.61253041843565503;0.73103361490488261;0.31618708127100836;0.18389191110112868;131.83391370592861;85.16907620559698;105.88878507597457;155.47822225932612;120.93601426218569;247.052447654361;0.00013708202168126482;0.00010795266524731195;0.00012721120562733874;0.00014265749349481272;7.4714167670558078e-05;6.0623322286549064e-05;316.92685611762261;184.92685611762252;499.07314388237762;816;684;1000.9268561176234;0.49897936201209925;0.6680224686168863;0.61160924495389368;0.72963909924324244;0.3164654109224827;0.18455522706541821;247.05244765436098;247.05244765436112;247.05244765436106;3.2311742677852644e-27;2.9597556292913023e-27;247.05244765436106;0.00055348306028417307;0.00044263209432397565;0.00037102984377156817;0.00052805232305316407;0.00011508905362325008;0.00016379556292825737;0.50016937144926943;0.50023178147379599;5.9109654049950571e-05;5.910520258787866e-05;
337;163;500;837;663;1000;0.5;0.67119777961612348;0.59737156511350065;0.75414781297134237;0.33700000000000002;0.16300000000000001;337.3459399823426;162.94691014040748;500.41424097781419;837.76018096015605;663.36115111822164;1000.7070911005642;0.50007656364648678;0.67126305929930308;0.5973478823412478;0.75436945583794468;0.33708780007513711;0.1628356362783758;90.706122455809677;40.882907496840929;91.330841910348738;176.29729864020629;112.21654844850053;188.51772726236439;5.9910817449293904e-05;4.5903339318750124e-05;6.9129592120256182e-05;7.3675305662761447e-05;5.5679187434736921e-05;3.7112396075771274e-05;336.89685828901543;162.89685828901523;500.10314171098457;837;663;999.89685828901509;0.50019144789464098;0.67133623659092156;0.5974947929641391;0.75430338116287354;0.33691538003056865;0.16289317207479034;24.475389607022343;24.47538960702235;24.475389607022336;3.9549573037691635e-27;2.8822074468644559e-27;24.475389607022322;5.5140157935563781e-05;4.4105284453422614e-05;3.4936443957729099e-05;5.5680426979660425e-05;1.0772401814923454e-05;1.716866013544886e-05;337.65778652868033;163.2587566867451;500.10239443147645;837.76018096015605;663.36115111822153;1001.0189376469013;0.49968970661386591;0.67087045881984952;0.59700184704099324;0.75392405953750941;0.33725670424657977;0.16305358913955389;142.80458425066513;77.59072593604597;106.0338727882002;176.29729864020626;112.2165484485004;262.62097661857285;0.0001365728260989221;0.00010729174630626997;0.00012175768437484912;0.00014478790654929687;7.3411518803447352e-05;5.7501056891694444e-05;338.01893764690146;164.01893764690166;498.98106235309911;837;663;1001.0189376469011;0.49886434651154238;0.66982996224378955;0.59615419635973499;0.75261095377541309;0.33750195884189826;0.16363369464655955;262.62097661857285;262.62097661857308;262.62097661857297;4.5365686719705109e-27;3.1924001765718411e-27;262.62097661857285;0.0005878410444113526;0.00047324978532209096;0.00037486810952036596;0.00059745108644734552;0.0001148429778003796;0.00018303253895209667;0.50017279067296971;0.50023520024404622;6.0713266198357173e-05;6.0708452211247732e-05;
356;144;500;856;644;1000;0.5;0.6734264783084245;0.58411214953271029;0.77639751552795033;0.35599999999999998;0.14399999999999999;356.69848297481809;144.02299300259446;500.36671743006121;857.06520040488044;644.38971043265599;1001.0881934074743;0.49984045316036341;0.6732963750957478;0.5838408121756653;0.77650198285465377;0.35628704726513916;0.14387249957449569;95.019319816372587;33.634734558962407;85.314757011205302;180.01873825741947;100.78493191115636;187.75636718077419;5.6139227431164083e-05;4.2199072730313207e-05;6.4292121511759341e-05;6.6565590265843524e-05;5.3828969231463412e-05;3.1460585087840875e-05;356.00773404667143;144.00773404667132;499.99226595332902;856;644;1000.0077340466706;0.50002090556624645;0.67341606168479917;0.58410311443145957;0.77638550613870938;0.35599102454355847;0.14398806989019541;21.6555368515873;21.655536851587307;21.655536851587314;4.2263759422631259e-27;2.3781442610899545e-27;21.655536851587254;4.8798058061208195e-05;3.928342291821571e-05;2.9554350887068826e-05;5.2215232947193674e-05;8.9948050702548009e-06;1.5891597276238888e-05;356.80656352828606;144.13107355606238;500.25863687659233;857.06520040488044;644.3897104326561;1001.1962739609414;0.49975271775647823;0.67317126642551173;0.58373628378040732;0.77635241190601256;0.3563222207454167;0.14392506149810561;145.47741980306986;67.184764582059302;103.6898421660983;180.01873825741941;100.78493191115631;253.38941203567566;0.00013216647511445187;0.00010305153460896818;0.00011464447164337435;0.00013924425987102833;7.101526380996439e-05;5.1958676806884665e-05;357.19627396094143;145.19627396094162;498.80372603905857;856;644;1001.1962739609414;0.49858413815985586;0.67181527318720635;0.58271463322319872;0.7745399472656177;0.35660787668336869;0.1448079851567757;253.38941203567595;253.38941203567586;253.38941203567572;4.5882674602550752e-27;2.4427677464456599e-27;253.38941203567589;0.00056597262175088069;0.00045965165879810048;0.00034581269657240211;0.00061096555889933739;0.00010432409833532145;0.00018431489554277913;0.50001088415682271;0.50007333334209025;5.7421972457109648e-05;5.7398598584320709e-05;
374;126;500;874;626;1000;0.5;0.6759695320035104;0.57208237986270027;0.79872204472843455;0.374;0.126;374.60690812829193;125.72850095284997;500.3441580035385;874.95106613182975;626.07265895638852;1000.6795670846808;0.50002077799257161;0.67602581451723442;0.57188087757038997;0.79918431661841172;0.37432898845327417;0.12565023355415397;101.9354565842646;30.119558409411983;87.185540743335153;187.02154997263705;102.07603652605128;189.71462756696107;5.5977503923793274e-05;4.0990197280298697e-05;6.5064046273993967e-05;6.4153416903223295e-05;5.7437103095891774e-05;2.8895366145705169e-05;373.81646875475559;125.81646875475531;500.18353124524418;874;626;999.81646875475485;0.50030531989006011;0.67621765506342213;0.57229236984581788;0.79901522563138094;0.37387257983254829;0.12582210027739191;20.012121935598849;20.012121935598827;20.012121935598881;4.5882674602550752e-27;2.7658851732241862e-27;20.012121935598817;4.5044613089957313e-05;3.6576940393034998e-05;2.619812893139568e-05;5.1067485468869868e-05;7.8452901329955927e-06;1.5292666163868529e-05;374.59371499210806;125.71530781666544;500.35735113972288;874.95106613182975;626.07265895638852;1000.6663739484968;0.50011552266448189;0.67606794373650725;0.57192215753701781;0.79922621075008649;0.37428587446056216;0.12559860287495464;154.30605094134077;58.929811017029351;99.559118744346534;187.02154997263727;102.07603652605125;258.52189653064301;0.0001260611994297121;9.6554928483710649e-05;0.00011122560114233507;0.00012919521380299248;7.4084713179650675e-05;4.6446440555243147e-05;374.6663739484963;126.6663739484961;499.33362605150381;874;626;1000.6663739484969;0.49938742523595497;0.67506863503130088;0.57131993827403205;0.79765754960304125;0.37425564786819565;0.12635692689585099;258.52189653064306;258.52189653064283;258.52189653064289;5.0794059489584358e-27;3.0373038117181483e-27;258.52189653064318;0.00057972352188853302;0.00047251061282386223;0.00033843437486011152;0.00065970331566782129;0.00010096877105048472;0.00019681639333605524;0.50010978604422662;0.50017221074782603;5.8299261673849173e-05;5.8287783925634015e-05;
390;110;500;890;610;1000;0.5;0.67859410645749296;0.5617977528089888;0.81967213114754101;0.39000000000000001;0.11;390.70977429442814;109.47014498495243;500.43912241415541;891.14889670858554;609.9092673991081;1000.6190416935357;0.50015179876364657;0.67880417825445405;0.56159964444802946;0.82051883357745559;0.39043787949835063;0.109410321738003;113.96791704025628;26.472104690217087;84.765970048678867;199.01253581812946;96.445203117596122;199.57859749726688;5.6931754400323373e-05;4.0549348625240683e-05;6.5490369529390213e-05;6.104471345315866e-05;5.9406654240077058e-05;2.5851705598142886e-05;389.61951960345675;109.61951960345618;500.38048039654274;890;610;999.61951960345652;0.50059873667564458;0.6791104899669278;0.56222525887252151;0.82029586950253142;0.38975651375190462;0.10964474957245091;18.666994235828994;18.666994235828977;18.666994235829002;5.5317703464483725e-27;2.9856050234335844e-27;18.666994235828977;4.2049741367706879e-05;3.4383853814383811e-05;2.3566461603117015e-05;5.016660638492069e-05;6.9540927835216772e-06;1.4803377838826948e-05;390.67399324846519;109.43436393898922;500.47490346011836;891.14889670858554;609.9092673991081;1000.5832606475739;0.50027515833196678;0.67887794147388758;0.56166501634904298;0.82060162379763735;0.39038497116681398;0.10933987050121892;162.04503151966185;52.373359164979576;92.655991807486188;199.01253581812958;96.445203117596179;265.66694469262785;0.00011798585249059681;8.9354327587935536e-05;0.00010364893427732244;0.00012211468600971205;7.2797980395778085e-05;4.2504301048049098e-05;390.58326064757352;110.58326064757355;499.41673935242636;890;610;1000.583260647574;0.4995217407778933;0.67780251198154895;0.56114240376677249;0.81871596615151931;0.39019449208365697;0.11028376713845012;265.66694469262779;265.66694469262768;265.66694469262808;5.26035170795441e-27;2.8305086585798916e-27;265.66694469262768;0.00059263531958480978;0.00048934784434081385;0.00033539571353696193;0.00071396652698905571;9.80087121855589e-05;0.00020863397184139041;0.50029684443446198;0.50035922234654562;5.800441889866611e-05;5.801641904638175e-05;
405;95;500;905;595;1000;0.5;0.68137662671464483;0.5524861878453039;0.84033613445378152;0.40500000000000003;0.095000000000000001;405.75265867727506;94.740578271450417;500.34534858833189;906.09800726560536;595.0859268597809;1000.8385855370558;0.49995104144637492;0.68138734433039272;0.55223593848211505;0.84079480518431537;0.40537672199212849;0.094672236561496093;123.17775532588405;21.10872503450106;81.337543288653777;204.71789053532558;87.926768168724294;198.47110090265932;5.6545465772706247e-05;3.8746461705224113e-05;6.531914223417629e-05;5.3268547010026561e-05;6.0751996537975622e-05;2.1419210011711149e-05;404.80561189295992;94.805611892959647;500.19438810704003;905;595;999.80561189295861;0.50031563828140047;0.68164152973994252;0.55270098133374612;0.84066283715469148;0.40487479681504446;0.094809564903555424;16.027116522536144;16.027116522536151;16.027116522536165;5.9195112585826045e-27;2.7400357790819041e-27;16.02711652253614;3.6109069944929673e-05;2.9763900872902538e-05;1.9568531513123719e-05;4.5271143344498713e-05;5.6815615498905519e-06;1.3144102671842668e-05;405.65241360578466;94.640333199960025;500.44559365982207;906.09800726560536;595.0859268597809;1000.7383404655652;0.50016129105773477;0.68154450880622952;0.55236772363641462;0.84098200288004965;0.40529051097600755;0.094548197966258143;166.00649533558831;42.587507415857843;89.533417922977108;204.71789053532549;87.926768168724308;254.5827486593968;0.00011057381075153778;8.1874851190274957e-05;9.842246634389838e-05;0.00010782513590505635;7.2578030325295764e-05;3.6013960214322194e-05;405.73834046556601;95.738340465565983;499.26165953443427;905;595;1000.7383404655652;0.49927254920790676;0.68037045084305714;0.55167034202699949;0.83909522610829224;0.40528855548086373;0.095438895311229996;254.58274865939686;254.58274865939677;254.58274865939677;5.1052553431007179e-27;2.6883369907973398e-27;254.5827486593968;0.00056780658241085383;0.000472784713606754;0.00031083635866963343;0.00071910952237665908;8.9341211261334487e-05;0.00020668790495957757;0.50016351020780825;0.50022592129441656;5.7500990076129813e-05;5.7496595036730033e-05;
418;82;500;918;582;1000;0.5;0.68404893552479462;0.54466230936819171;0.85910652920962194;0.41799999999999998;0.082000000000000003;418.87862895706223;81.659732620914411;500.38739603778566;919.26602499484738;582.04712865870033;1000.9257576157607;0.49995048381849988;0.68408280152109113;0.54437214539844636;0.85970132817320688;0.41845411946437444;0.081595396717125082;126.95123562184118;17.90212309030559;79.615893093743225;209.80293523496192;84.514651268620241;201.4927303249537;5.5012596905053977e-05;3.6598442126357556e-05;6.2861198445150645e-05;4.8197442691105608e-05;5.9819282122608394e-05;1.8432679791684782e-05;417.73832732726919;81.738327327269005;500.26167267273109;918;582;999.73832732726976;0.50041360441791882;0.68440692935127001;0.54494735585264864;0.85955613861293989;0.41783952148584708;0.081746874096233435;14.052639461587205;14.052639461587187;14.052639461587161;4.9760083723893072e-27;2.4944665347302241e-27;14.052639461587205;3.1669125211170938e-05;2.6302209834593216e-05;1.6675257215395767e-05;4.1486990770028596e-05;4.7675967857905227e-06;1.1861480833092804e-05;418.89276474985968;81.673868413712768;500.3732602449877;919.2660249948475;582.04712865870033;1000.9398934085606;0.49998289212171537;0.68408363567217423;0.54437593014770236;0.85969743692074918;0.41843952032681181;0.081577587551472472;164.44753715920646;36.802128927050973;84.619782624911039;209.80293523496195;84.514651268620355;252.88514816789646;0.0001007497696849055;7.3545077610275982e-05;8.9621881112961809e-05;9.8103865942120167e-05;6.9037683726701663e-05;3.1865565127926864e-05;418.93989340855978;82.939893408560039;499.06010659143999;918;582;1000.9398934085606;0.49896764554569056;0.68276306935353026;0.543638460339259;0.85749159208151171;0.41840055352827232;0.082631800926037835;252.88514816789663;252.88514816789638;252.88514816789626;6.6045202033530805e-27;3.1019272970738537e-27;252.88514816789672;0.00056388960861366666;0.00047332305431630151;0.00030008062920706729;0.00074658172484942404;8.4890197239135867e-05;0.0002112014695685969;0.50022065276399375;0.50028304894948195;5.4979460714823567e-05;5.4983463762781695e-05;
