name=SetSketch2;numRegisters=16384;q=62;base=2.00000000000000000e+00;a=3.00000000000000000e+01;seed=d6960482253fc240;numExamples=1000;
true cardinality; simple mean; simple mse; simple corrected mean; simple corrected mse; ml mean; ml mse;ml corrected mean; ml corrected mse;
28;2.79906999153525788e+01; 2.75363937977446717e-02; 2.79906999153525788e+01; 2.75363937977446717e-02; 2.79911314677041858e+01; 2.54274001746851754e-02; 2.79911314677041858e+01; 2.54274001746851754e-02; 
29;2.89918786170242520e+01; 2.81193290322576603e-02; 2.89918786170242520e+01; 2.81193290322576603e-02; 2.89923559450690647e+01; 2.59512616825431919e-02; 2.89923559450690647e+01; 2.59512616825431919e-02; 
30;2.99907763549618416e+01; 3.00100526756557594e-02; 2.99907763549618416e+01; 3.00100526756557594e-02; 2.99913193427928420e+01; 2.77504463789177216e-02; 2.99913193427928420e+01; 2.77504463789177216e-02; 
31;3.09926953712550457e+01; 3.14214367005875156e-02; 3.09926953712550457e+01; 3.14214367005875156e-02; 3.09931414246076535e+01; 2.92069758780596385e-02; 3.09931414246076535e+01; 2.92069758780596385e-02; 
32;3.19925686290286393e+01; 3.42759001471109603e-02; 3.19925686290286393e+01; 3.42759001471109603e-02; 3.19931643751184005e+01; 3.18782967775166209e-02; 3.19931643751184005e+01; 3.18782967775166209e-02; 
33;3.29932199964912343e+01; 3.55826159492688768e-02; 3.29932199964912343e+01; 3.55826159492688768e-02; 3.29937641077451786e+01; 3.32501457604045328e-02; 3.29937641077451786e+01; 3.32501457604045328e-02; 
34;3.39922374900337729e+01; 3.88919528774828507e-02; 3.39922374900337729e+01; 3.88919528774828507e-02; 3.39926389409034471e+01; 3.62978923409859808e-02; 3.39926389409034471e+01; 3.62978923409859808e-02; 
35;3.49938355876824403e+01; 4.08215245622010614e-02; 3.49938355876824403e+01; 4.08215245622010614e-02; 3.49938287889538344e+01; 3.81092289489895278e-02; 3.49938287889538344e+01; 3.81092289489895278e-02; 
36;3.59925847575294213e+01; 4.26719319614775119e-02; 3.59925847575294213e+01; 4.26719319614775119e-02; 3.59926545138324556e+01; 3.98208847422994380e-02; 3.59926545138324556e+01; 3.98208847422994380e-02; 
37;3.69949750318245520e+01; 4.49355126425086335e-02; 3.69949750318245520e+01; 4.49355126425086335e-02; 3.69946627273620479e+01; 4.18791853944998627e-02; 3.69946627273620479e+01; 4.18791853944998627e-02; 
