name=GeneralizedHyperLogLog;numRegisters=256;q=65534;base=1.00099999999999989e+00;a=3.90625000000000000e-03;seed=bd44696fa13ed2b4;numCycles=1000;
cardinality; avg time in seconds;avg estimated cardinality;
1;2.1044999999999999e-06;256.37632803504403
2;2.2243999999999998e-06;256.87540780960637
5;2.706e-06;258.36457813460891
10;4.2757999999999998e-06;260.89974961913316
20;5.0168e-06;266.01555423475145
50;9.1329000000000003e-06;281.68195907882705
100;1.7736000000000001e-05;309.22402981348017
200;3.01804e-05;368.99366220841603
500;5.7605000000000002e-05;583.89503943959039
1000;9.4879900000000006e-05;1025.3014615943609
2000;0.000162974;2007.1803049605696
5000;0.000314493;5010.5395704959001
10000;0.00044883930000000002;9996.1807926530055
20000;0.00060082750000000002;20148.362161001121
50000;0.00086322429999999999;50144.081113002503
100000;0.0011195495;100104.16190954451
200000;0.0015488423;200130.61326201077
500000;0.0025915523000000001;502132.75391398935
1000000;0.0042350607000000004;1007880.7000082703
2000000;0.0073296587;2000927.6890587155
5000000;0.0163001352;5027968.3113458659
10000000;0.031228276700000002;10038630.826853484
