name=SetSketch1;numRegisters=4096;q=65534;base=1.00099999999999989e+00;a=2.00000000000000000e+01;registerStateType=registers with lower bound;bulkAddFirstAttemptSuccessProbability=9.49999999999999956e-01;numExamples=10000;
10; 1.00008659375922679e+01; 2.43125441541043597e-02; 1.55922398346711427e-01; 2.99000131962832727e+00; 1.00008659371491380e+01; 2.43125441947808704e-02; 1.55922398479610314e-01; 2.99000133101106380e+00; 
11; 1.10013354546370330e+01; 2.93706563185689856e-02; 1.71373489430195813e-01; 2.94653342689757647e+00; 1.10013354539833479e+01; 2.93706563867888251e-02; 1.71373489634328691e-01; 2.94653343320550620e+00; 
12; 1.20025532231386745e+01; 3.53478585715773716e-02; 1.87992924396588046e-01; 2.96448978996219203e+00; 1.20025532223582712e+01; 3.53478586349494431e-02; 1.87992924575736520e-01; 2.96448979598336804e+00; 
13; 1.30011551727703516e+01; 4.13382920862378905e-02; 2.03314922379318946e-01; 2.95904101629463101e+00; 1.30011551721346166e+01; 4.13382921339190551e-02; 2.03314922500190787e-01; 2.95904104828673864e+00; 
14; 1.40025515604009669e+01; 4.73690912062076155e-02; 2.17629457440227714e-01; 2.99849747617805473e+00; 1.40025515597882908e+01; 4.73690913963121796e-02; 2.17629457884172678e-01; 2.99849749126227305e+00; 
15; 1.50017233974290978e+01; 5.43772520785028718e-02; 2.33182936725232770e-01; 2.97806924020863972e+00; 1.50017233969737198e+01; 5.43772523889690107e-02; 2.33182937394313033e-01; 2.97806925024049551e+00; 
16; 1.60017947293577691e+01; 6.26242642425360319e-02; 2.50241969279871745e-01; 3.04402500831507039e+00; 1.60017947289543443e+01; 6.26242645555950828e-02; 2.50241969908278516e-01; 3.04402500836943091e+00; 
17; 1.70037234042029866e+01; 7.10451078530724284e-02; 2.66516873976514745e-01; 3.01416928226673742e+00; 1.70037234038507492e+01; 7.10451082166137365e-02; 2.66516874663460079e-01; 3.01416929804013645e+00; 
18; 1.80027253714828746e+01; 7.96836130689560357e-02; 2.82269703332178767e-01; 3.05466036900647087e+00; 1.80027253711719126e+01; 7.96836134128327961e-02; 2.82269703944309502e-01; 3.05466039003291412e+00; 
19; 1.90019288130083837e+01; 8.91025275674203338e-02; 2.98494233190188973e-01; 3.03048617702124323e+00; 1.90019288127360007e+01; 8.91025278737213183e-02; 2.98494233705026035e-01; 3.03048620013496350e+00; 
20; 2.00031702809605534e+01; 9.82895349307739002e-02; 3.13495588883486720e-01; 3.00673622662251194e+00; 2.00031702805410738e+01; 9.82895355002799814e-02; 3.13495589796047136e-01; 3.00673624645783022e+00; 
21; 2.10043238728210859e+01; 1.09315453931993281e-01; 3.30600602019748668e-01; 3.00789058287389910e+00; 2.10043238724260313e+01; 1.09315454247680785e-01; 3.30600602502361229e-01; 3.00789059901096190e+00; 
22; 2.20037693624094679e+01; 1.20455084479786118e-01; 3.47045928353601596e-01; 3.01625075655078234e+00; 2.20037693620063912e+01; 1.20455084576764973e-01; 3.47045928497698997e-01; 3.01625077219089599e+00; 
23; 2.30037666599134525e+01; 1.33196207078856266e-01; 3.64941117650439295e-01; 2.99092468174543580e+00; 2.30037666589682459e+01; 1.33196207482086743e-01; 3.64941118212656235e-01; 2.99092469661316684e+00; 
24; 2.40046503754279925e+01; 1.45844943180173325e-01; 3.81868193475906170e-01; 3.01711073866130297e+00; 2.40046503743817929e+01; 1.45844943628175877e-01; 3.81868194075239697e-01; 3.01711075009086693e+00; 
25; 2.50060286384279138e+01; 1.59323272890641160e-01; 3.99107665184907034e-01; 3.01112025240533931e+00; 2.50060286368210960e+01; 1.59323272472675442e-01; 3.99107664685551256e-01; 3.01112026444657799e+00; 
26; 2.60060197491952820e+01; 1.69709178579593639e-01; 4.11913754564252221e-01; 3.01350305340645885e+00; 2.60060197478481641e+01; 1.69709177907814673e-01; 4.11913753768503810e-01; 3.01350306652925015e+00; 
27; 2.70060859273233334e+01; 1.82999905854245470e-01; 4.27741589447250881e-01; 3.03821511152724177e+00; 2.70060859257503836e+01; 1.82999904762932708e-01; 4.27741588193961075e-01; 3.03821512053364939e+00; 
28; 2.80072274723112535e+01; 1.95691830686098467e-01; 4.42311648422340886e-01; 3.04567618560463504e+00; 2.80072274709415616e+01; 1.95691829904097198e-01; 4.42311647560729326e-01; 3.04567619200229656e+00; 
29; 2.90089233878279096e+01; 2.09968322333841467e-01; 4.58136110215636772e-01; 3.01805692727657648e+00; 2.90089233858223317e+01; 2.09968321501151273e-01; 4.58136109345917641e-01; 3.01805692691394167e+00; 
30; 3.00096281213180553e+01; 2.24391790539535896e-01; 4.73602248537124237e-01; 3.01784527255952328e+00; 3.00096281193214409e+01; 2.24391789922567253e-01; 4.73602247926358355e-01; 3.01784526140475906e+00; 
31; 3.10101791820424566e+01; 2.37607370346701513e-01; 4.87343569363182572e-01; 2.97176747142364484e+00; 3.10101791799896347e+01; 2.37607369965044252e-01; 4.87343569014496880e-01; 2.97176746561867278e+00; 
32; 3.20099714235063928e+01; 2.53322546905840496e-01; 5.03212795563761972e-01; 2.98231644788158512e+00; 3.20099714217895510e+01; 2.53322546575086294e-01; 5.03212795269136981e-01; 2.98231643419793713e+00; 
33; 3.30096275081833994e+01; 2.68260717153501083e-01; 5.17849426223184750e-01; 3.01309851213982371e+00; 3.30096275064594238e+01; 2.68260717337678090e-01; 5.17849426433062865e-01; 3.01309849758234005e+00; 
34; 3.40110523397774784e+01; 2.85740495195013433e-01; 5.34432728208571239e-01; 3.03060018681226762e+00; 3.40110523381295238e+01; 2.85740495297664931e-01; 5.34432728338689822e-01; 3.03060016993243408e+00; 
35; 3.50095998910586133e+01; 3.02767180430475402e-01; 5.50159088375478000e-01; 3.02156364768329633e+00; 3.50095998896896958e+01; 3.02767180190483098e-01; 5.50159088181250477e-01; 3.02156363483078394e+00; 
36; 3.60101880603761089e+01; 3.21190317984802964e-01; 5.66644969456695402e-01; 3.01010489920279189e+00; 3.60101880590662162e+01; 3.21190317463069974e-01; 5.66644969019871603e-01; 3.01010488296905221e+00; 
37; 3.70096536220721148e+01; 3.40323759122122649e-01; 5.83292865294108287e-01; 2.97903900466055704e+00; 3.70096536204150084e+01; 3.40323758389480813e-01; 5.83292864693515267e-01; 2.97903899976718645e+00; 
38; 3.80105979168136656e+01; 3.60328863928417897e-01; 6.00180429610653654e-01; 2.99866461822585162e+00; 3.80105979149723225e+01; 3.60328862441794406e-01; 6.00180428404683775e-01; 2.99866460729420847e+00; 
39; 3.90111163878698477e+01; 3.77184642476529608e-01; 6.14052985008021079e-01; 2.99194887419236277e+00; 3.90111163862232928e+01; 3.77184640715838959e-01; 6.14052983604161495e-01; 2.99194887004314181e+00; 
40; 4.00111658253474758e+01; 3.98510255000615488e-01; 6.31177930020469291e-01; 2.96339132522589122e+00; 4.00111658234064222e+01; 3.98510252634356632e-01; 6.31177928180327141e-01; 2.96339131862467164e+00; 
41; 4.10104341939160122e+01; 4.19720674196852273e-01; 6.47774499184842534e-01; 3.00437130412631381e+00; 4.10104341915381241e+01; 4.19720671604247864e-01; 6.47774497221981327e-01; 3.00437130293216592e+00; 
42; 4.20066711637122907e+01; 4.40923893308285020e-01; 6.63987491510950822e-01; 3.00646857263388778e+00; 4.20066711617303454e+01; 4.40923891312771432e-01; 6.63987490028188909e-01; 3.00646857320082317e+00; 
43; 4.30056707264576445e+01; 4.60931033479275165e-01; 6.78895335335808481e-01; 3.02189881161791440e+00; 4.30056707243026111e+01; 4.60931032239639604e-01; 6.78895334440828391e-01; 3.02189879822196650e+00; 
44; 4.40067030505353500e+01; 4.80937015080329267e-01; 6.93463830487104582e-01; 3.01613061188211740e+00; 4.40067030475985135e+01; 4.80937014264113338e-01; 6.93463829926983188e-01; 3.01613059912180770e+00; 
45; 4.50058920533366589e+01; 5.02120417698550869e-01; 7.08580059983365040e-01; 3.01105834450352994e+00; 4.50058920501776711e+01; 5.02120416892041788e-01; 7.08580059440530929e-01; 3.01105833292739122e+00; 
46; 4.60018182019903605e+01; 5.22349121148504181e-01; 7.22734955076912211e-01; 3.01186543346157265e+00; 4.60018181998532114e+01; 5.22349121149604856e-01; 7.22734955083054076e-01; 3.01186541453228251e+00; 
47; 4.70017101303640956e+01; 5.44282772448218433e-01; 7.37753243234047118e-01; 3.00622590268526446e+00; 4.70017101282471117e+01; 5.44282772715981578e-01; 7.37753243420425697e-01; 3.00622587938907504e+00; 
48; 4.80002526877318942e+01; 5.63934803746288571e-01; 7.50955884120498407e-01; 3.01911961805117413e+00; 4.80002526855423284e+01; 5.63934804777059262e-01; 7.50955884807544605e-01; 3.01911958957238546e+00; 
49; 4.90000207926448255e+01; 5.86827388704464936e-01; 7.66046596671592694e-01; 3.00526738519969250e+00; 4.90000207901861486e+01; 5.86827390501849622e-01; 7.66046597844814436e-01; 3.00526736219265089e+00; 
50; 5.00014079188915446e+01; 6.07900312091878559e-01; 7.79678350254946362e-01; 3.00509846166462813e+00; 5.00014079166436431e+01; 6.07900314947946607e-01; 7.79678352090575122e-01; 3.00509844563332296e+00; 
51; 5.10023827011807853e+01; 6.35083647920682726e-01; 7.96917794164344495e-01; 3.00806733746717514e+00; 5.10023826992757137e+01; 6.35083650839299740e-01; 7.96917796001229695e-01; 3.00806732543308586e+00; 
52; 5.20020033346632076e+01; 6.57984350925163608e-01; 8.11159871773370567e-01; 3.00857680290897722e+00; 5.20020033328886768e+01; 6.57984353426789736e-01; 8.11159873319760139e-01; 3.00857679848271697e+00; 
53; 5.30019136076967001e+01; 6.83685531590373707e-01; 8.26850572773557335e-01; 3.02303203835870926e+00; 5.30019136058088378e+01; 6.83685534229220182e-01; 8.26850574373647618e-01; 3.02303203576523716e+00; 
54; 5.40045776997217004e+01; 7.11916129058195346e-01; 8.43738806576686540e-01; 3.02211967191757180e+00; 5.40045776980925822e+01; 7.11916131819970044e-01; 8.43738808222156744e-01; 3.02211966791556064e+00; 
55; 5.50059399266159872e+01; 7.38853328652942842e-01; 8.59545255309302703e-01; 3.01150307321642519e+00; 5.50059399245933278e+01; 7.38853332110353311e-01; 8.59545257334470625e-01; 3.01150306793544242e+00; 
56; 5.60060596388072582e+01; 7.65065021857170846e-01; 8.74658963616503415e-01; 3.03551634844935680e+00; 5.60060596368183141e+01; 7.65065025436405866e-01; 8.74658965676355482e-01; 3.03551633849148672e+00; 
57; 5.70083942868565217e+01; 7.89152298277354669e-01; 8.88302782966218007e-01; 3.02222824477211782e+00; 5.70083942841104019e+01; 7.89152303203709327e-01; 8.88302785765072600e-01; 3.02222824367506959e+00; 
58; 5.80110193851100533e+01; 8.16482204704241821e-01; 9.03526855082926406e-01; 3.01309289509541456e+00; 5.80110193812288557e+01; 8.16482209590565278e-01; 9.03526857834283326e-01; 3.01309289529475732e+00; 
59; 5.90069752471000868e+01; 8.43584548338217832e-01; 9.18442101749539330e-01; 2.98954034739689689e+00; 5.90069752430924552e+01; 8.43584552574211610e-01; 9.18442104086050537e-01; 2.98954035455806633e+00; 
60; 6.00050143302333794e+01; 8.74773569634427761e-01; 9.35279865134890476e-01; 3.00165451815914297e+00; 6.00050143265315441e+01; 8.74773571860730792e-01; 9.35279866344918109e-01; 3.00165453200434573e+00; 
61; 6.10078441391713540e+01; 9.04729172106493951e-01; 9.51140179777492101e-01; 3.04633229836744590e+00; 6.10078441352965513e+01; 9.04729174230013866e-01; 9.51140180925745371e-01; 3.04633231435350371e+00; 
62; 6.20111013143765959e+01; 9.35691884681157382e-01; 9.67247975185414943e-01; 3.03657321352071419e+00; 6.20111013105852180e+01; 9.35691888704538566e-01; 9.67247977308727802e-01; 3.03657323693325099e+00; 
63; 6.30159841924559103e+01; 9.63237469258061307e-01; 9.81316449902682297e-01; 3.03603649915896145e+00; 6.30159841882923644e+01; 9.63237472458680521e-01; 9.81316451601268680e-01; 3.03603652353425835e+00; 
64; 6.40152009562826265e+01; 9.92329870261483338e-01; 9.96041565994904787e-01; 3.07981622730377680e+00; 6.40152009519738669e+01; 9.92329873060877943e-01; 9.96041567465922539e-01; 3.07981625806512094e+00; 
65; 6.50120492624078281e+01; 1.02747144881658525e+00; 1.01357104540925747e+00; 3.06969360616054177e+00; 6.50120492597704924e+01; 1.02747145148227625e+00; 1.01357104675560383e+00; 3.06969364051940197e+00; 
66; 6.60122067608653680e+01; 1.05883067435209854e+00; 1.02892257694214662e+00; 3.09364314363003912e+00; 6.60122067580229412e+01; 1.05883067716682722e+00; 1.02892257834367662e+00; 3.09364317644834230e+00; 
67; 6.70127155590386536e+01; 1.09117666203762975e+00; 1.04451662341772078e+00; 3.09578223364542104e+00; 6.70127155564058512e+01; 1.09117666379377209e+00; 1.04451662429042447e+00; 3.09578225293834519e+00; 
68; 6.80129320030718674e+01; 1.11997399062524750e+00; 1.05820922029710096e+00; 3.07785768592202214e+00; 6.80129320004406281e+01; 1.11997399121219310e+00; 1.05820922060658362e+00; 3.07785771063148417e+00; 
69; 6.90107460578098539e+01; 1.15261668197115985e+00; 1.07354608853681310e+00; 3.07194353423829591e+00; 6.90107460558816115e+01; 1.15261668287358754e+00; 1.07354608897642478e+00; 3.07194355415671039e+00; 
70; 7.00116701269039510e+01; 1.18508853174273887e+00; 1.08855516161597232e+00; 3.07862040498443923e+00; 7.00116701247398225e+01; 1.18508853084123067e+00; 1.08855516122508900e+00; 3.07862040954909144e+00; 
71; 7.10091312135709103e+01; 1.22656915220681006e+00; 1.10746818154994009e+00; 3.09365442792407075e+00; 7.10091312109208275e+01; 1.22656914979558351e+00; 1.10746818048317497e+00; 3.09365442859302053e+00; 
72; 7.20127701847476374e+01; 1.26018387976738899e+00; 1.12250648200751901e+00; 3.06303607956063173e+00; 7.20127701812484133e+01; 1.26018387642386687e+00; 1.12250648055801738e+00; 3.06303608686831597e+00; 
73; 7.30119778546337983e+01; 1.29739296252904257e+00; 1.13896860954436230e+00; 3.04616739394083380e+00; 7.30119778509824471e+01; 1.29739295818582479e+00; 1.13896860767611141e+00; 3.04616739302530259e+00; 
74; 7.40108197860471364e+01; 1.34007473374123975e+00; 1.15756540461917456e+00; 3.03788862198538112e+00; 7.40108197824528844e+01; 1.34007473019108669e+00; 1.15756540311930789e+00; 3.03788862362333090e+00; 
75; 7.50127541642707598e+01; 1.38016116557839674e+00; 1.17473337267319788e+00; 3.02652700857519408e+00; 7.50127541604471730e+01; 1.38016116054142723e+00; 1.17473337057083449e+00; 3.02652701380189226e+00; 
76; 7.60129956848758042e+01; 1.41597792975460313e+00; 1.18987774242953503e+00; 3.04247705554367887e+00; 7.60129956812330079e+01; 1.41597792588018012e+00; 1.18987774084124864e+00; 3.04247707230215481e+00; 
77; 7.70142545390257425e+01; 1.45204490813019915e+00; 1.20492394625028121e+00; 3.02286614066455117e+00; 7.70142545350621077e+01; 1.45204490371601280e+00; 1.20492394446544759e+00; 3.02286616314376788e+00; 
78; 7.80127039121426833e+01; 1.47817431289310908e+00; 1.21573554834485931e+00; 3.00538550048808784e+00; 7.80127039079933837e+01; 1.47817430930403471e+00; 1.21573554691212982e+00; 3.00538552553953942e+00; 
79; 7.90123984264585602e+01; 1.51125700429688181e+00; 1.22926941038905069e+00; 3.01821702879917231e+00; 7.90123984226440541e+01; 1.51125700215480152e+00; 1.22926940955623532e+00; 3.01821705953640640e+00; 
80; 8.00089228780416732e+01; 1.53448506603556400e+00; 1.23871120455213757e+00; 2.99479546204586677e+00; 8.00089228740065863e+01; 1.53448506439344667e+00; 1.23871120391837697e+00; 2.99479549730850847e+00; 
81; 8.10097511337996821e+01; 1.57528444484659058e+00; 1.25506548045758204e+00; 2.99047197158173184e+00; 8.10097511298269666e+01; 1.57528444289101244e+00; 1.25506547970936877e+00; 2.99047200839911254e+00; 
82; 8.20098412894823525e+01; 1.60978044659889830e+00; 1.26873306712649803e+00; 3.00173682072967285e+00; 8.20098412855233363e+01; 1.60978044510524732e+00; 1.26873306656857188e+00; 3.00173684525803752e+00; 
83; 8.30113344241137696e+01; 1.65365076003626132e+00; 1.28589357680419591e+00; 2.98551119020956968e+00; 8.30113344196218179e+01; 1.65365075939341288e+00; 1.28589357659382086e+00; 2.98551120962881233e+00; 
84; 8.40126802582110059e+01; 1.69580816360784992e+00; 1.30217025563462641e+00; 2.99539025051200092e+00; 8.40126802541414861e+01; 1.69580816302158599e+00; 1.30217025544913834e+00; 2.99539027273820313e+00; 
85; 8.50157369128575056e+01; 1.73655378565958052e+00; 1.31768969610954989e+00; 3.02782472312194351e+00; 8.50157369094945352e+01; 1.73655378501196211e+00; 1.31768969590397989e+00; 3.02782473814737285e+00; 
86; 8.60151982822199983e+01; 1.77707012780225893e+00; 1.33298129770069318e+00; 3.00897758394899340e+00; 8.60151982780975004e+01; 1.77707012773860629e+00; 1.33298129772381779e+00; 3.00897760059017250e+00; 
87; 8.70171427589337441e+01; 1.82037426565168747e+00; 1.34910355105449131e+00; 3.02540036261604417e+00; 8.70171427540864499e+01; 1.82037426421921622e+00; 1.34910355058517495e+00; 3.02540037649549021e+00; 
88; 8.80169403601887694e+01; 1.85420943974305841e+00; 1.36158821379289630e+00; 3.00253829055654808e+00; 8.80169403557707568e+01; 1.85420943781128367e+00; 1.36158821313847866e+00; 3.00253830598216975e+00; 
89; 8.90152726101400305e+01; 1.88875375656107325e+00; 1.37423451562699817e+00; 3.00278571180788090e+00; 8.90152726059616555e+01; 1.88875375418086588e+00; 1.37423451480743330e+00; 3.00278572403638710e+00; 
90; 9.00179781867084188e+01; 1.93084575402758851e+00; 1.38943245205740662e+00; 3.00338878173988988e+00; 9.00179781819584974e+01; 1.93084575225382404e+00; 1.38943245148056271e+00; 3.00338880114649820e+00; 
91; 9.10151988328099719e+01; 1.96568333135563877e+00; 1.40194590724352008e+00; 3.01110442153537727e+00; 9.10151988282145510e+01; 1.96568332950752889e+00; 1.40194590663421703e+00; 3.01110443331593469e+00; 
92; 9.20163183437964705e+01; 2.02615391471690787e+00; 1.42333679302288241e+00; 3.01610415539648224e+00; 9.20163183393427175e+01; 2.02615390732113054e+00; 1.42333679047589934e+00; 3.01610415441984570e+00; 
93; 9.30174510263455545e+01; 2.06540602179057409e+00; 1.43704609650145421e+00; 3.01764170366308004e+00; 9.30174510229930434e+01; 2.06540601704125804e+00; 1.43704609488970592e+00; 3.01764170256105491e+00; 
94; 9.40163586622555698e+01; 2.10957823192264504e+00; 1.45234659296321222e+00; 3.03261088812749247e+00; 9.40163586593902068e+01; 2.10957822877953705e+00; 1.45234659191341264e+00; 3.03261089054892663e+00; 
95; 9.50146886438934075e+01; 2.15892278694978845e+00; 1.46925390273103251e+00; 3.04546104565169040e+00; 9.50146886411014435e+01; 2.15892278297475215e+00; 1.46925390140620160e+00; 3.04546103758220887e+00; 
96; 9.60157325913891952e+01; 2.21321565642613027e+00; 1.48760483395098064e+00; 3.05865239676618872e+00; 9.60157325882390893e+01; 2.21321565145275745e+00; 1.48760483231268492e+00; 3.05865239018423996e+00; 
97; 9.70169967879434836e+01; 2.26620407616466757e+00; 1.50529571359393133e+00; 3.06749618432963578e+00; 9.70169967853639008e+01; 2.26620407337985030e+00; 1.50529571269805396e+00; 3.06749616948750781e+00; 
98; 9.80185252131765310e+01; 2.31543868617596216e+00; 1.52154378926559963e+00; 3.05613588003563486e+00; 9.80185252108825154e+01; 2.31543868140072684e+00; 1.52154378772432297e+00; 3.05613586946452864e+00; 
99; 9.90196024113021736e+01; 2.36458490706731261e+00; 1.53759573768219560e+00; 3.06391228764550672e+00; 9.90196024091973612e+01; 2.36458490106711983e+00; 1.53759573575786646e+00; 3.06391228103659063e+00; 
100; 1.00017763631428465e+02; 2.41208241999565498e+00; 1.55298643696400118e+00; 3.04487959969941624e+00; 1.00017763629875986e+02; 2.41208241297148840e+00; 1.55298643472024889e+00; 3.04487959573809963e+00; 
101; 1.01016037792977471e+02; 2.46147399014113510e+00; 1.56882656126722320e+00; 3.03937087111030690e+00; 1.01016037791120610e+02; 2.46147398408662577e+00; 1.56882655935657378e+00; 3.03937087267024708e+00; 
102; 1.02014039471028752e+02; 2.50640117627383896e+00; 1.58309951346308964e+00; 3.02051274968676120e+00; 1.02014039469289841e+02; 2.50640117095688009e+00; 1.58309951179922681e+00; 3.02051275662864338e+00; 
103; 1.03018395060405609e+02; 2.54850015116861028e+00; 1.59629626727662233e+00; 3.04330462130886703e+00; 1.03018395058605847e+02; 2.54850014728560881e+00; 1.59629626608110908e+00; 3.04330462706332527e+00; 
104; 1.04017116476724766e+02; 2.59305300673327199e+00; 1.61020496613250885e+00; 3.04247601829025971e+00; 1.04017116475496948e+02; 2.59305300525313775e+00; 1.61020496568595117e+00; 3.04247602003753492e+00; 
105; 1.05015842487603678e+02; 2.63992715135133027e+00; 1.62470802513493395e+00; 3.04235259697119176e+00; 1.05015842486104788e+02; 2.63992715112666998e+00; 1.62470802508041268e+00; 3.04235260106272687e+00; 
106; 1.06010207515883749e+02; 2.69797467229198951e+00; 1.64251955206366929e+00; 3.04329360853290964e+00; 1.06010207515163955e+02; 2.69797467235509991e+00; 1.64251955208736544e+00; 3.04329361257272391e+00; 
107; 1.07013999645811325e+02; 2.75329612511044042e+00; 1.65924685777240288e+00; 3.03057906772260433e+00; 1.07013999644882261e+02; 2.75329612399646306e+00; 1.65924685744455069e+00; 3.03057906921855080e+00; 
108; 1.08017941885995242e+02; 2.81251697646719379e+00; 1.67696006666649677e+00; 3.03982631563798567e+00; 1.08017941884162440e+02; 2.81251697029157199e+00; 1.67696006484479598e+00; 3.03982631194658426e+00; 
109; 1.09020464009246979e+02; 2.85974689390401693e+00; 1.69095479485099731e+00; 3.04180487610959993e+00; 1.09020464006900582e+02; 2.85974688281957379e+00; 1.69095479160182594e+00; 3.04180487259651455e+00; 
110; 1.10021128901041578e+02; 2.91146389860537091e+00; 1.70617041005467751e+00; 3.05787647810237040e+00; 1.10021128898571774e+02; 2.91146389371673475e+00; 1.70617040865262792e+00; 3.05787647445338839e+00; 
111; 1.11023181420046726e+02; 2.97540604425545574e+00; 1.72478075882705961e+00; 3.04523507944755911e+00; 1.11023181416981018e+02; 2.97540604208610571e+00; 1.72478075823938770e+00; 3.04523506664764776e+00; 
112; 1.12017446522425772e+02; 3.02028462117402574e+00; 1.73780903439625889e+00; 3.02260804144242945e+00; 1.12017446519813689e+02; 3.02028461996751085e+00; 1.73780903407535536e+00; 3.02260802440414489e+00; 
113; 1.13015954690914924e+02; 3.07466671241204681e+00; 1.75340017116740099e+00; 3.00679861295794382e+00; 1.13015954687781417e+02; 3.07466671041576722e+00; 1.75340017062664222e+00; 3.00679860121854547e+00; 
114; 1.14017902410373438e+02; 3.12413810324679009e+00; 1.76743249006846126e+00; 3.01568971144025433e+00; 1.14017902406012496e+02; 3.12413810078080445e+00; 1.76743248941501330e+00; 3.01568968923926350e+00; 
115; 1.15021496330651473e+02; 3.18329120820664446e+00; 1.78404851839156797e+00; 3.00187150548023718e+00; 1.15021496325488627e+02; 3.18329120310898173e+00; 1.78404851702510325e+00; 3.00187148131504777e+00; 
116; 1.16023398388097291e+02; 3.23490591248325554e+00; 1.79843221387899388e+00; 3.01292132389488110e+00; 1.16023398382141238e+02; 3.23490590822019586e+00; 1.79843221277128329e+00; 3.01292130092082777e+00; 
117; 1.17022008826842210e+02; 3.27840450003777217e+00; 1.81050272343866014e+00; 3.01896328965779093e+00; 1.17022008821044821e+02; 3.27840449746556351e+00; 1.81050272279877955e+00; 3.01896326111399338e+00; 
118; 1.18020797997644010e+02; 3.35201513870520884e+00; 1.83073279918157583e+00; 3.01374582940191482e+00; 1.18020797993585816e+02; 3.35201513260141004e+00; 1.83073279756064911e+00; 3.01374580711817819e+00; 
119; 1.19018110787664071e+02; 3.41738304835370821e+00; 1.84852780550466345e+00; 3.01435656596324808e+00; 1.19018110782869272e+02; 3.41738304529089643e+00; 1.84852780472319633e+00; 3.01435654794757468e+00; 
120; 1.20019036435039837e+02; 3.48415970296909805e+00; 1.86649332093904530e+00; 2.97960939681377335e+00; 1.20019036429478419e+02; 3.48415970285771825e+00; 1.86649332096593201e+00; 2.97960938830339961e+00; 
121; 1.21021646626071004e+02; 3.55309365359485252e+00; 1.88484086255964889e+00; 2.99204234620240239e+00; 1.21021646620133794e+02; 3.55309365388221288e+00; 1.88484086270406292e+00; 2.99204233862801194e+00; 
122; 1.22028032400515855e+02; 3.60878172470385339e+00; 1.89947253447507292e+00; 2.99795729266847211e+00; 1.22028032394819817e+02; 3.60878172546618359e+00; 1.89947253475982047e+00; 2.99795727843031790e+00; 
123; 1.23030786296030669e+02; 3.66059080436211826e+00; 1.91301934343038904e+00; 3.00470096649352936e+00; 1.23030786289875536e+02; 3.66059080730405340e+00; 1.91301934429838516e+00; 3.00470095000609794e+00; 
124; 1.24032708557672890e+02; 3.72250708432001032e+00; 1.92910270192516342e+00; 2.99626657249528394e+00; 1.24032708551345223e+02; 3.72250708553664644e+00; 1.92910270234778114e+00; 2.99626655740350456e+00; 
125; 1.25032341028021904e+02; 3.79300822055970510e+00; 1.94729614554802066e+00; 3.00547406098527592e+00; 1.25032341021954664e+02; 3.79300821884399575e+00; 1.94729614520824312e+00; 3.00547403584012551e+00; 
126; 1.26036119032820523e+02; 3.86004768933290743e+00; 1.96436837298940103e+00; 2.99685811550389181e+00; 1.26036119026788953e+02; 3.86004768886948657e+00; 1.96436837298232669e+00; 2.99685808725054281e+00; 
