name=SetSketch2;numRegisters=4096;q=62;base=2.00000000000000000e+00;a=3.00000000000000000e+01;numExamples=1000;
true cardinality; simple mean; simple mse; simple corrected mean; simple corrected mse; ml mean; ml mse;ml corrected mean; ml corrected mse;
0;2.40449173481493937e-02; 5.78158050279339668e-04; 0.00000000000000000e+00; 0.00000000000000000e+00; 2.31049060186651577e-02; 5.33836682131348141e-04; 0.00000000000000000e+00; 0.00000000000000000e+00; 
1;1.00001579541919039e+00; 4.23466594664595443e-07; 1.00001579541919039e+00; 4.23466594664595443e-07; 1.00002140437172882e+00; 2.85444691440056132e-07; 1.00002140437172882e+00; 2.85444691440056132e-07; 
2;1.99964842035199530e+00; 3.54038362906557928e-04; 1.99964842035199530e+00; 3.54038362906557928e-04; 1.99960279863976420e+00; 3.20897177570566542e-04; 1.99960279863976420e+00; 3.20897177570566542e-04; 
3;2.99927362532562114e+00; 1.00990616241894470e-03; 2.99927362532562114e+00; 1.00990616241894470e-03; 2.99926676816971538e+00; 9.25847724910893941e-04; 2.99926676816971538e+00; 9.25847724910893941e-04; 
4;3.99839461073230673e+00; 1.97169905819124776e-03; 3.99839461073230673e+00; 1.97169905819124776e-03; 3.99857042302672161e+00; 1.81125755111208190e-03; 3.99857042302672161e+00; 1.81125755111208190e-03; 
5;4.99896634392352368e+00; 3.09684014576197628e-03; 4.99896634392352368e+00; 3.09684014576197628e-03; 4.99927917441014014e+00; 2.85579579055622807e-03; 4.99927917441014014e+00; 2.85579579055622807e-03; 
6;5.99998593036130234e+00; 4.49296797057852863e-03; 5.99998593036130234e+00; 4.49296797057852863e-03; 5.99993759034395957e+00; 4.13224790772253811e-03; 5.99993759034395957e+00; 4.13224790772253811e-03; 
7;7.00049073035643943e+00; 6.36872104871929936e-03; 7.00049073035643943e+00; 6.36872104871929936e-03; 7.00048731081145093e+00; 5.88750902186929888e-03; 7.00048731081145093e+00; 5.88750902186929888e-03; 
8;8.00174294487830196e+00; 8.10560182899383412e-03; 8.00174294487830196e+00; 8.10560182899383412e-03; 8.00168725636355482e+00; 7.51333510545968992e-03; 8.00168725636355482e+00; 7.51333510545968992e-03; 
9;9.00377390127369459e+00; 1.04325728612675046e-02; 9.00377390127369459e+00; 1.04325728612675046e-02; 9.00359860187775141e+00; 9.65084302394983787e-03; 9.00359860187775141e+00; 9.65084302394983787e-03; 
10;1.00060595518689475e+01; 1.38653947303470811e-02; 1.00060595518689475e+01; 1.38653947303470811e-02; 1.00056271356253514e+01; 1.28519295406210651e-02; 1.00056271356253514e+01; 1.28519295406210651e-02; 
11;1.10065222504185254e+01; 1.71972465343560657e-02; 1.10065222504185254e+01; 1.71972465343560657e-02; 1.10060423484560062e+01; 1.59743389558158304e-02; 1.10060423484560062e+01; 1.59743389558158304e-02; 
12;1.20075926976012521e+01; 1.98985904761312810e-02; 1.20075926976012521e+01; 1.98985904761312810e-02; 1.20071013309200172e+01; 1.84370694278184234e-02; 1.20071013309200172e+01; 1.84370694278184234e-02; 
13;1.30062026801168216e+01; 2.35601407566269593e-02; 1.30062026801168216e+01; 2.35601407566269593e-02; 1.30060657265849642e+01; 2.18846322099042929e-02; 1.30060657265849642e+01; 2.18846322099042929e-02; 
14;1.40051465232215229e+01; 2.73729578357708031e-02; 1.40051465232215229e+01; 2.73729578357708031e-02; 1.40051730968358985e+01; 2.53671494784172072e-02; 1.40051730968358985e+01; 2.53671494784172072e-02; 
15;1.50094240538072352e+01; 3.09641130017901146e-02; 1.50094240538072352e+01; 3.09641130017901146e-02; 1.50093648958311441e+01; 2.87101877825033519e-02; 1.50093648958311441e+01; 2.87101877825033519e-02; 
16;1.60065692282778471e+01; 3.45978595323180038e-02; 1.60065692282778471e+01; 3.45978595323180038e-02; 1.60068265193948847e+01; 3.19605144440403485e-02; 1.60068265193948847e+01; 3.19605144440403485e-02; 
17;1.70067949259115281e+01; 3.89548388013438787e-02; 1.70067949259115281e+01; 3.89548388013438787e-02; 1.70071444098638018e+01; 3.60118615212131690e-02; 1.70071444098638018e+01; 3.60118615212131690e-02; 
18;1.80085596141794468e+01; 4.44094967419746967e-02; 1.80085596141794468e+01; 4.44094967419746967e-02; 1.80085390705605946e+01; 4.13584241185925641e-02; 1.80085390705605946e+01; 4.13584241185925641e-02; 
19;1.90065518539773919e+01; 4.90407153089607445e-02; 1.90065518539773919e+01; 4.90407153089607445e-02; 1.90062603081359711e+01; 4.57486846014829376e-02; 1.90062603081359711e+01; 4.57486846014829376e-02; 
20;2.00102463200843559e+01; 5.41032954624316373e-02; 2.00102463200843559e+01; 5.41032954624316373e-02; 2.00098380868676280e+01; 5.02607995244663125e-02; 2.00098380868676280e+01; 5.02607995244663125e-02; 
21;2.10097287024521080e+01; 5.73992230712020227e-02; 2.10097287024521080e+01; 5.73992230712020227e-02; 2.10090673557725971e+01; 5.37463948407722741e-02; 2.10090673557725971e+01; 5.37463948407722741e-02; 
22;2.20165236501720543e+01; 6.41648673247462997e-02; 2.20165236501720543e+01; 6.41648673247462997e-02; 2.20158138456868642e+01; 6.01469950628321093e-02; 2.20158138456868642e+01; 6.01469950628321093e-02; 
23;2.30156230938810502e+01; 7.08302641586952969e-02; 2.30156230938810502e+01; 7.08302641586952969e-02; 2.30145106315302108e+01; 6.64758262331772709e-02; 2.30145106315302108e+01; 6.64758262331772709e-02; 
24;2.40100941195730861e+01; 7.79086757358713328e-02; 2.40100941195730861e+01; 7.79086757358713328e-02; 2.40091590327529083e+01; 7.32557636573909488e-02; 2.40091590327529083e+01; 7.32557636573909488e-02; 
25;2.50103689039277555e+01; 8.10407694579362015e-02; 2.50103689039277555e+01; 8.10407694579362015e-02; 2.50092810778863281e+01; 7.62226550884290699e-02; 2.50092810778863281e+01; 7.62226550884290699e-02; 
26;2.60067874540692046e+01; 8.87684932757302619e-02; 2.60067874540692046e+01; 8.87684932757302619e-02; 2.60059987196530891e+01; 8.35373794393421965e-02; 2.60059987196530891e+01; 8.35373794393421965e-02; 
27;2.70121802002307909e+01; 9.84524362512244899e-02; 2.70121802002307909e+01; 9.84524362512244899e-02; 2.70115514571023496e+01; 9.22776914223446681e-02; 2.70115514571023496e+01; 9.22776914223446681e-02; 
28;2.80141434261405387e+01; 1.07369281307962416e-01; 2.80141434261405387e+01; 1.07369281307962416e-01; 2.80138839859093558e+01; 1.00549824234890492e-01; 2.80138839859093558e+01; 1.00549824234890492e-01; 
29;2.90145817301391951e+01; 1.15130703442414550e-01; 2.90145817301391951e+01; 1.15130703442414550e-01; 2.90145084981039325e+01; 1.07429223683887173e-01; 2.90145084981039325e+01; 1.07429223683887173e-01; 
30;3.00160775982880743e+01; 1.22380473830098910e-01; 3.00160775982880743e+01; 1.22380473830098910e-01; 3.00157350249569319e+01; 1.14160071145467307e-01; 3.00157350249569319e+01; 1.14160071145467307e-01; 
31;3.10125461564366773e+01; 1.31332568195002525e-01; 3.10125461564366773e+01; 1.31332568195002525e-01; 3.10120546485945141e+01; 1.22209650766190767e-01; 3.10120546485945141e+01; 1.22209650766190767e-01; 
32;3.20156165705363236e+01; 1.39599710367523389e-01; 3.20156165705363236e+01; 1.39599710367523389e-01; 3.20147347616043660e+01; 1.29971635736051222e-01; 3.20147347616043660e+01; 1.29971635736051222e-01; 
33;3.30127634113835811e+01; 1.47859544612937183e-01; 3.30127634113835811e+01; 1.47859544612937183e-01; 3.30116729369926745e+01; 1.37945466467186362e-01; 3.30116729369926745e+01; 1.37945466467186362e-01; 
34;3.40203329588121690e+01; 1.58380384274837388e-01; 3.40203329588121690e+01; 1.58380384274837388e-01; 3.40184946369600922e+01; 1.47338158689448356e-01; 3.40184946369600922e+01; 1.47338158689448356e-01; 
35;3.50241090050249966e+01; 1.62301925747658116e-01; 3.50241090050249966e+01; 1.62301925747658116e-01; 3.50217770457479602e+01; 1.51348223986354169e-01; 3.50217770457479602e+01; 1.51348223986354169e-01; 
36;3.60285823452580161e+01; 1.70514026215698944e-01; 3.60285823452580161e+01; 1.70514026215698944e-01; 3.60259068411920609e+01; 1.58821236761330337e-01; 3.60259068411920609e+01; 1.58821236761330337e-01; 
37;3.70309177288129376e+01; 1.76517719312442950e-01; 3.70309177288129376e+01; 1.76517719312442950e-01; 3.70280880044421110e+01; 1.64435281105248771e-01; 3.70280880044421110e+01; 1.64435281105248771e-01; 
38;3.80332329657161949e+01; 1.87783348839489550e-01; 3.80332329657161949e+01; 1.87783348839489550e-01; 3.80298222028748611e+01; 1.74147281219921124e-01; 3.80298222028748611e+01; 1.74147281219921124e-01; 
39;3.90365778619116242e+01; 1.99220735054933207e-01; 3.90365778619116242e+01; 1.99220735054933207e-01; 3.90328033682615398e+01; 1.85063096558471307e-01; 3.90328033682615398e+01; 1.85063096558471307e-01; 
40;4.00374829501959226e+01; 2.10890308893275563e-01; 4.00374829501959226e+01; 2.10890308893275563e-01; 4.00335950461724295e+01; 1.95578786851414582e-01; 4.00335950461724295e+01; 1.95578786851414582e-01; 
41;4.10382575637037874e+01; 2.25274226516206794e-01; 4.10382575637037874e+01; 2.25274226516206794e-01; 4.10337392380903268e+01; 2.08641133454433997e-01; 4.10337392380903268e+01; 2.08641133454433997e-01; 
42;4.20334397932951234e+01; 2.35293780171951683e-01; 4.20334397932951234e+01; 2.35293780171951683e-01; 4.20287030816634370e+01; 2.18247932596544181e-01; 4.20287030816634370e+01; 2.18247932596544181e-01; 
43;4.30288702815925461e+01; 2.51825662875427958e-01; 4.30288702815925461e+01; 2.51825662875427958e-01; 4.30242674094513475e+01; 2.33468738399008002e-01; 4.30242674094513475e+01; 2.33468738399008002e-01; 
44;4.40368338008091342e+01; 2.57749579342100132e-01; 4.40368338008091342e+01; 2.57749579342100132e-01; 4.40313711311473384e+01; 2.38415937672706746e-01; 4.40313711311473384e+01; 2.38415937672706746e-01; 
45;4.50382543908222317e+01; 2.73002063802106731e-01; 4.50382543908222317e+01; 2.73002063802106731e-01; 4.50329126647172941e+01; 2.51692950832796358e-01; 4.50329126647172941e+01; 2.51692950832796358e-01; 
46;4.60450047009479988e+01; 2.82978080734483772e-01; 4.60450047009479988e+01; 2.82978080734483772e-01; 4.60394965463973733e+01; 2.60384604345942128e-01; 4.60394965463973733e+01; 2.60384604345942128e-01; 
47;4.70448505029419053e+01; 2.90921430012425319e-01; 4.70448505029419053e+01; 2.90921430012425319e-01; 4.70395188341022461e+01; 2.68546608507939932e-01; 4.70395188341022461e+01; 2.68546608507939932e-01; 
48;4.80473047645114804e+01; 3.09737296986652033e-01; 4.80473047645114804e+01; 3.09737296986652033e-01; 4.80417347301078621e+01; 2.85703064580520194e-01; 4.80417347301078621e+01; 2.85703064580520194e-01; 
49;4.90461553425532415e+01; 3.25020364528142147e-01; 4.90461553425532415e+01; 3.25020364528142147e-01; 4.90404172099428521e+01; 3.00235608097086881e-01; 4.90404172099428521e+01; 3.00235608097086881e-01; 
50;5.00424681782116565e+01; 3.43566798097317438e-01; 5.00424681782116565e+01; 3.43566798097317438e-01; 5.00370971926283374e+01; 3.18030000002839708e-01; 5.00370971926283374e+01; 3.18030000002839708e-01; 
51;5.10407505986994892e+01; 3.57205762948898997e-01; 5.10407505986994892e+01; 3.57205762948898997e-01; 5.10361465035818114e+01; 3.30640353212594218e-01; 5.10361465035818114e+01; 3.30640353212594218e-01; 
52;5.20385637352689017e+01; 3.67920800764967360e-01; 5.20385637352689017e+01; 3.67920800764967360e-01; 5.20337688594179966e+01; 3.41261716446663477e-01; 5.20337688594179966e+01; 3.41261716446663477e-01; 
53;5.30314325227560062e+01; 3.76660733147389237e-01; 5.30314325227560062e+01; 3.76660733147389237e-01; 5.30274714355018801e+01; 3.49050231355904517e-01; 5.30274714355018801e+01; 3.49050231355904517e-01; 
54;5.40238924143020185e+01; 3.93740415511875885e-01; 5.40238924143020185e+01; 3.93740415511875885e-01; 5.40205728639742588e+01; 3.64883770532845653e-01; 5.40205728639742588e+01; 3.64883770532845653e-01; 
55;5.50147531354760275e+01; 4.05719937496477723e-01; 5.50147531354760275e+01; 4.05719937496477723e-01; 5.50122267570115469e+01; 3.76242279481591113e-01; 5.50122267570115469e+01; 3.76242279481591113e-01; 
56;5.60206041123712382e+01; 4.33028378540033232e-01; 5.60206041123712382e+01; 4.33028378540033232e-01; 5.60183159257042789e+01; 4.01098414279843440e-01; 5.60183159257042789e+01; 4.01098414279843440e-01; 
57;5.70294145057528539e+01; 4.45700464675704011e-01; 5.70294145057528539e+01; 4.45700464675704011e-01; 5.70270024606255035e+01; 4.13147318803079144e-01; 5.70270024606255035e+01; 4.13147318803079144e-01; 
58;5.80262267000721081e+01; 4.59076223724574684e-01; 5.80262267000721081e+01; 4.59076223724574684e-01; 5.80242184436046173e+01; 4.24325952820337138e-01; 5.80242184436046173e+01; 4.24325952820337138e-01; 
