name=GeneralizedHyperLogLog;numRegisters=16384;q=254;base=1.19999999999999996e+00;a=6.10351562500000000e-05;numExamples=1000;
trueDifference1;trueDifference2;trueIntersection;true1;true2;trueUnion;trueJaccard;trueCosine;trueInclusionCoefficient1;trueInclusionCoefficient2;trueAlpha;trueBeta;mlDeprecatedMeanDifference1;mlDeprecatedMeanDifference2;mlDeprecatedMeanIntersection;mlDeprecatedMean1;mlDeprecatedMean2;mlDeprecatedMeanUnion;mlDeprecatedMeanJaccard;mlDeprecatedMeanCosine;mlDeprecatedMeanInclusionCoefficient1;mlDeprecatedMeanInclusionCoefficient2;mlDeprecatedMeanAlpha;mlDeprecatedMeanBeta;mlDeprecatedMSEDifference1;mlDeprecatedMSEDifference2;mlDeprecatedMSEIntersection;mlDeprecatedMSE1;mlDeprecatedMSE2;mlDeprecatedMSEUnion;mlDeprecatedMSEJaccard;mlDeprecatedMSECosine;mlDeprecatedMSEInclusionCoefficient1;mlDeprecatedMSEInclusionCoefficient2;mlDeprecatedMSEAlpha;mlDeprecatedMSEBeta;newMeanDifference1;newMeanDifference2;newMeanIntersection;newMean1;newMean2;newMeanUnion;newMeanJaccard;newMeanCosine;newMeanInclusionCoefficient1;newMeanInclusionCoefficient2;newMeanAlpha;newMeanBeta;newMSEDifference1;newMSEDifference2;newMSEIntersection;newMSE1;newMSE2;newMSEUnion;newMSEJaccard;newMSECosine;newMSEInclusionCoefficient1;newMSEInclusionCoefficient2;newMSEAlpha;newMSEBeta;simpleDeprecatedMeanDifference1;simpleDeprecatedMeanDifference2;simpleDeprecatedMeanIntersection;simpleDeprecatedMean1;simpleDeprecatedMean2;simpleDeprecatedMeanUnion;simpleDeprecatedMeanJaccard;simpleDeprecatedMeanCosine;simpleDeprecatedMeanInclusionCoefficient1;simpleDeprecatedMeanInclusionCoefficient2;simpleDeprecatedMeanAlpha;simpleDeprecatedMeanBeta;simpleDeprecatedMSEDifference1;simpleDeprecatedMSEDifference2;simpleDeprecatedMSEIntersection;simpleDeprecatedMSE1;simpleDeprecatedMSE2;simpleDeprecatedMSEUnion;simpleDeprecatedMSEJaccard;simpleDeprecatedMSECosine;simpleDeprecatedMSEInclusionCoefficient1;simpleDeprecatedMSEInclusionCoefficient2;simpleDeprecatedMSEAlpha;simpleDeprecatedMSEBeta;inclExclMeanDifference1;inclExclMeanDifference2;inclExclMeanIntersection;inclExclMean1;inclExclMean2;inclExclMeanUnion;inclExclMeanJaccard;inclExclMeanCosine;inclExclMeanInclusionCoefficient1;inclExclMeanInclusionCoefficient2;inclExclMeanAlpha;inclExclMeanBeta;inclExclMSEDifference1;inclExclMSEDifference2;inclExclMSEIntersection;inclExclMSE1;inclExclMSE2;inclExclMSEUnion;inclExclMSEJaccard;inclExclMSECosine;inclExclMSEInclusionCoefficient1;inclExclMSEInclusionCoefficient2;inclExclMSEAlpha;inclExclMSEBeta;collLowerBoundMeanJaccard;collUpperBoundMeanJaccard;collLowerBoundMSEJaccard;collUpperBoundMSEJaccard;
450;450;100;550;550;1000;0.10000000000000001;0.18181818181818182;0.18181818181818182;0.18181818181818182;0.45000000000000001;0.45000000000000001;450.32898304685813;450.05035140454555;99.9217755526915;550.25075859954904;549.97212695723704;1000.3011100040953;0.099906877178711509;0.18164243409244862;0.18159632407750292;0.18169133485663727;0.45018628636315516;0.44990683645813229;20.641210385057363;22.334461154796816;12.719294469830553;9.3469750975996888;9.2671132467336914;30.358133126665994;1.5462027232713137e-05;4.2200123831816846e-05;4.2137039734210557e-05;4.3284039679264737e-05;8.0091115408438532e-06;8.9957325589642774e-06;450.32898304685813;450.05035140454555;99.9217755526915;550.25075859954904;549.97212695723704;1000.3011100040953;0.099906877178711509;0.18164243409244862;0.18159632407750292;0.18169133485663727;0.45018628636315516;0.44990683645813229;20.641210385057363;22.334461154796816;12.719294469830553;9.3469750975996888;9.2671132467336914;30.358133126665994;1.5462027232713137e-05;4.2200123831816846e-05;4.2137039734210557e-05;4.3284039679264737e-05;8.0091115408438532e-06;8.9957325589642774e-06;450.32898304685813;450.05035140454555;99.9217755526915;550.25075859954904;549.97212695723704;1000.3011100040953;0.099906877178711509;0.18164243409244862;0.18159632407750292;0.18169133485663727;0.45018628636315516;0.44990683645813229;20.641210385057363;22.334461154796816;12.719294469830553;9.3469750975996888;9.2671132467336914;30.358133126665994;1.5462027232713137e-05;4.2200123831816846e-05;4.2137039734210557e-05;4.3284039679264737e-05;8.0091115408438532e-06;8.9957325589642774e-06;450.32898304685813;450.05035140454555;99.9217755526915;550.25075859954904;549.97212695723704;1000.3011100040953;0.099906877178711509;0.18164243409244862;0.18159632407750292;0.18169133485663727;0.45018628636315516;0.44990683645813229;20.641210385057363;22.334461154796816;12.719294469830553;9.3469750975996888;9.2671132467336914;30.358133126665994;1.5462027232713137e-05;4.2200123831816846e-05;4.2137039734210557e-05;4.3284039679264737e-05;8.0091115408438532e-06;8.9957325589642774e-06;0.94191992354932919;0.94206048268979814;0.70882928176003523;0.70906597940082983;
495;495;10;505;505;1000;0.01;0.019801980198019802;0.019801980198019802;0.019801980198019802;0.495;0.495;495.27507559609592;495.11069227593367;9.8588965760033851;505.13397217209945;504.96958885193635;1000.2446644480327;0.0098718448646662894;0.019520684686603305;0.019516469007672909;0.019525204250916507;0.49514688508343957;0.49498127005189352;22.100032253868459;23.898004428371255;15.247186318353512;7.5828130407950756;8.239947008845963;30.856466345570425;1.5558768888584287e-05;5.9751226222544777e-05;5.9674052573507022e-05;5.9843860620592481e-05;7.5282607960674103e-06;8.1218241088361982e-06;495.27507559609592;495.11069227593367;9.8588965760033851;505.13397217209945;504.96958885193635;1000.2446644480327;0.0098718448646662894;0.019520684686603305;0.019516469007672909;0.019525204250916507;0.49514688508343957;0.49498127005189352;22.100032253868459;23.898004428371255;15.247186318353512;7.5828130407950756;8.239947008845963;30.856466345570425;1.5558768888584287e-05;5.9751226222544777e-05;5.9674052573507022e-05;5.9843860620592481e-05;7.5282607960674103e-06;8.1218241088361982e-06;495.27507559609592;495.11069227593367;9.8588965760033851;505.13397217209945;504.96958885193635;1000.2446644480327;0.0098718448646662894;0.019520684686603305;0.019516469007672909;0.019525204250916507;0.49514688508343957;0.49498127005189352;22.100032253868459;23.898004428371255;15.247186318353512;7.5828130407950756;8.239947008845963;30.856466345570425;1.5558768888584287e-05;5.9751226222544777e-05;5.9674052573507022e-05;5.9843860620592481e-05;7.5282607960674103e-06;8.1218241088361982e-06;495.27507559609592;495.11069227593367;9.8588965760033851;505.13397217209945;504.96958885193635;1000.2446644480327;0.0098718448646662894;0.019520684686603305;0.019516469007672909;0.019525204250916507;0.49514688508343957;0.49498127005189352;22.100032253868459;23.898004428371255;15.247186318353512;7.5828130407950756;8.239947008845963;30.856466345570425;1.5558768888584287e-05;5.9751226222544777e-05;5.9674052573507022e-05;5.9843860620592481e-05;7.5282607960674103e-06;8.1218241088361982e-06;0.93612134914324674;0.93629137491215475;0.85770088975743464;0.85801584620749416;
499;500;1;500;501;1000;0.001;0.0019980029950087343;0.002;0.001996007984031936;0.499;0.5;498.11899731475626;498.95881409683165;2.0386018511188388;500.15759916587467;500.99741594795108;999.11641326270785;0.0020479538977275758;0.0040729324383500833;0.0040756290313240006;0.0040702982605354595;0.49855602565495;0.49939602044732206;15.334137382537774;16.606693813757008;8.3714993196785112;7.4985773128141435;7.6856941380199997;24.057232922545893;8.4886281029752119e-06;3.3408003995372131e-05;3.3442826770024976e-05;3.3375746266628617e-05;5.5383231326254631e-06;6.0804060162718765e-06;498.11899731475626;498.95881409683165;2.0386018511188388;500.15759916587467;500.99741594795108;999.11641326270785;0.0020479538977275758;0.0040729324383500833;0.0040756290313240006;0.0040702982605354595;0.49855602565495;0.49939602044732206;15.334137382537774;16.606693813757008;8.3714993196785112;7.4985773128141435;7.6856941380199997;24.057232922545893;8.4886281029752119e-06;3.3408003995372131e-05;3.3442826770024976e-05;3.3375746266628617e-05;5.5383231326254631e-06;6.0804060162718765e-06;498.11899731475626;498.95881409683165;2.0386018511188388;500.15759916587467;500.99741594795108;999.11641326270785;0.0020479538977275758;0.0040729324383500833;0.0040756290313240006;0.0040702982605354595;0.49855602565495;0.49939602044732206;15.334137382537774;16.606693813757008;8.3714993196785112;7.4985773128141435;7.6856941380199997;24.057232922545893;8.4886281029752119e-06;3.3408003995372131e-05;3.3442826770024976e-05;3.3375746266628617e-05;5.5383231326254631e-06;6.0804060162718765e-06;498.11899731475626;498.95881409683165;2.0386018511188388;500.15759916587467;500.99741594795108;999.11641326270785;0.0020479538977275758;0.0040729324383500833;0.0040756290313240006;0.0040702982605354595;0.49855602565495;0.49939602044732206;15.334137382537774;16.606693813757008;8.3714993196785112;7.4985773128141435;7.6856941380199997;24.057232922545893;8.4886281029752119e-06;3.3408003995372131e-05;3.3442826770024976e-05;3.3375746266628617e-05;5.5383231326254631e-06;6.0804060162718765e-06;0.93553925592039389;0.93571239454895783;0.87336376041443187;0.87368739858721589;
540;360;100;640;460;1000;0.10000000000000001;0.18430244519362141;0.15625;0.21739130434782608;0.54000000000000004;0.35999999999999999;539.96456464610401;359.89285273527253;100.0738105967789;640.03837524288303;459.96666333205104;999.93122797815636;0.10009664478974122;0.18444328470429985;0.15635983958560046;0.21757408629354816;0.53999347141656584;0.35990988379369288;25.250647481533072;19.521952759714686;13.194263160875396;12.938168340338978;6.2936884916191262;31.547739369744274;1.6114405119210912e-05;4.5131618125012186e-05;3.2659846669801787e-05;6.3831110084442815e-05;7.1961279463396492e-06;9.9067297208064531e-06;539.96456464610401;359.89285273527253;100.0738105967789;640.03837524288303;459.96666333205104;999.93122797815636;0.10009664478974122;0.18444328470429985;0.15635983958560046;0.21757408629354816;0.53999347141656584;0.35990988379369288;25.250647481533072;19.521952759714686;13.194263160875396;12.938168340338978;6.2936884916191262;31.547739369744274;1.6114405119210912e-05;4.5131618125012186e-05;3.2659846669801787e-05;6.3831110084442815e-05;7.1961279463396492e-06;9.9067297208064531e-06;539.96456464610401;359.89285273527253;100.0738105967789;640.03837524288303;459.96666333205104;999.93122797815636;0.10009664478974122;0.18444328470429985;0.15635983958560046;0.21757408629354816;0.53999347141656584;0.35990988379369288;25.250647481533072;19.521952759714686;13.194263160875396;12.938168340338978;6.2936884916191262;31.547739369744274;1.6114405119210912e-05;4.5131618125012186e-05;3.2659846669801787e-05;6.3831110084442815e-05;7.1961279463396492e-06;9.9067297208064531e-06;539.96456464610401;359.89285273527253;100.0738105967789;640.03837524288303;459.96666333205104;999.93122797815636;0.10009664478974122;0.18444328470429985;0.15635983958560046;0.21757408629354816;0.53999347141656584;0.35990988379369288;25.250647481533072;19.521952759714686;13.194263160875396;12.938168340338978;6.2936884916191262;31.547739369744274;1.6114405119210912e-05;4.5131618125012186e-05;3.2659846669801787e-05;6.3831110084442815e-05;7.1961279463396492e-06;9.9067297208064531e-06;0.94194198342957813;0.94208243594299645;0.70886643049525966;0.70910295473228502;
594;396;10;604;406;1000;0.01;0.02019382153885356;0.016556291390728478;0.024630541871921183;0.59399999999999997;0.39600000000000002;593.81776257642673;395.83758874933767;10.152302629776258;603.97006520620391;405.98989137911354;999.80765395554022;0.010171456087990121;0.020504191372915721;0.01681110153521485;0.02500898971017489;0.59392336934439649;0.39590517456761348;28.704570113298956;21.750806270604098;16.058449853798194;11.715157385082906;5.0526692660457675;34.069463476237026;1.6467308234637345e-05;6.5589458358301887e-05;4.4119283087267815e-05;9.7535604928796217e-05;6.463771026137346e-06;9.6495332446472454e-06;593.81776257642673;395.83758874933767;10.152302629776258;603.97006520620391;405.98989137911354;999.80765395554022;0.010171456087990121;0.020504191372915721;0.01681110153521485;0.02500898971017489;0.59392336934439649;0.39590517456761348;28.704570113298956;21.750806270604098;16.058449853798194;11.715157385082906;5.0526692660457675;34.069463476237026;1.6467308234637345e-05;6.5589458358301887e-05;4.4119283087267815e-05;9.7535604928796217e-05;6.463771026137346e-06;9.6495332446472454e-06;593.81776257642673;395.83758874933767;10.152302629776258;603.97006520620391;405.98989137911354;999.80765395554022;0.010171456087990121;0.020504191372915721;0.01681110153521485;0.02500898971017489;0.59392336934439649;0.39590517456761348;28.704570113298956;21.750806270604098;16.058449853798194;11.715157385082906;5.0526692660457675;34.069463476237026;1.6467308234637345e-05;6.5589458358301887e-05;4.4119283087267815e-05;9.7535604928796217e-05;6.463771026137346e-06;9.6495332446472454e-06;593.81776257642673;395.83758874933767;10.152302629776258;603.97006520620391;405.98989137911354;999.80765395554022;0.010171456087990121;0.020504191372915721;0.01681110153521485;0.02500898971017489;0.59392336934439649;0.39590517456761348;28.704570113298956;21.750806270604098;16.058449853798194;11.715157385082906;5.0526692660457675;34.069463476237026;1.6467308234637345e-05;6.5589458358301887e-05;4.4119283087267815e-05;9.7535604928796217e-05;6.463771026137346e-06;9.6495332446472454e-06;0.93614711796194339;0.93631700723491473;0.85774863611598728;0.85806334828740183;
599;400;1;600;401;1000;0.001;0.0020386946747183244;0.0016666666666666668;0.0024937655860349127;0.59899999999999998;0.40000000000000002;597.73432973663921;398.76802047900867;2.2478503267307852;599.9821800633697;401.0158708057391;998.75020054237689;0.0022597621701521049;0.0045841428948472009;0.0037480205976909383;0.005606880843675683;0.5984768488187866;0.39926338901106179;22.410308148373375;15.066545615233633;9.8318850048072495;11.554721525552463;4.8493516585549408;27.439575632015295;9.9943943750862153e-06;4.0898677447308456e-05;2.7355120734634714e-05;6.1152714746236765e-05;5.3443028848482354e-06;7.1292016211446242e-06;597.73432973663921;398.76802047900867;2.2478503267307852;599.9821800633697;401.0158708057391;998.75020054237689;0.0022597621701521049;0.0045841428948472009;0.0037480205976909383;0.005606880843675683;0.5984768488187866;0.39926338901106179;22.410308148373375;15.066545615233633;9.8318850048072495;11.554721525552463;4.8493516585549408;27.439575632015295;9.9943943750862153e-06;4.0898677447308456e-05;2.7355120734634714e-05;6.1152714746236765e-05;5.3443028848482354e-06;7.1292016211446242e-06;597.73432973663921;398.76802047900867;2.2478503267307852;599.9821800633697;401.0158708057391;998.75020054237689;0.0022597621701521049;0.0045841428948472009;0.0037480205976909383;0.005606880843675683;0.5984768488187866;0.39926338901106179;22.410308148373375;15.066545615233633;9.8318850048072495;11.554721525552463;4.8493516585549408;27.439575632015295;9.9943943750862153e-06;4.0898677447308456e-05;2.7355120734634714e-05;6.1152714746236765e-05;5.3443028848482354e-06;7.1292016211446242e-06;597.73432973663921;398.76802047900867;2.2478503267307852;599.9821800633697;401.0158708057391;998.75020054237689;0.0022597621701521049;0.0045841428948472009;0.0037480205976909383;0.005606880843675683;0.5984768488187866;0.39926338901106179;22.410308148373375;15.066545615233633;9.8318850048072495;11.554721525552463;4.8493516585549408;27.439575632015295;9.9943943750862153e-06;4.0898677447308456e-05;2.7355120734634714e-05;6.1152714746236765e-05;5.3443028848482354e-06;7.1292016211446242e-06;0.93556469138253728;0.93573769400365303;0.87341131628903346;0.87373470885414595;
623;277;100;723;377;1000;0.10000000000000001;0.19154030571213676;0.13831258644536654;0.26525198938992045;0.623;0.27700000000000002;622.79044011057829;276.81017861531433;100.17177499208206;722.96221510266002;376.98195360739641;999.77239371797361;0.10021095017021556;0.1918846822564178;0.1385621407694714;0.26573118315354116;0.62292384791566102;0.27686520191412395;29.68264301774262;17.362201235577775;12.314113745336641;17.205496278579552;4.2067697343905337;35.527570215779448;1.5288196643716112e-05;4.6259927675322389e-05;2.4255680016363776e-05;9.0348550310645899e-05;5.48711941985964e-06;1.0231704457277948e-05;622.79044011057829;276.81017861531433;100.17177499208206;722.96221510266002;376.98195360739641;999.77239371797361;0.10021095017021556;0.1918846822564178;0.1385621407694714;0.26573118315354116;0.62292384791566102;0.27686520191412395;29.68264301774262;17.362201235577775;12.314113745336641;17.205496278579552;4.2067697343905337;35.527570215779448;1.5288196643716112e-05;4.6259927675322389e-05;2.4255680016363776e-05;9.0348550310645899e-05;5.48711941985964e-06;1.0231704457277948e-05;622.79044011057829;276.81017861531433;100.17177499208206;722.96221510266002;376.98195360739641;999.77239371797361;0.10021095017021556;0.1918846822564178;0.1385621407694714;0.26573118315354116;0.62292384791566102;0.27686520191412395;29.68264301774262;17.362201235577775;12.314113745336641;17.205496278579552;4.2067697343905337;35.527570215779448;1.5288196643716112e-05;4.6259927675322389e-05;2.4255680016363776e-05;9.0348550310645899e-05;5.48711941985964e-06;1.0231704457277948e-05;622.79044011057829;276.81017861531433;100.17177499208206;722.96221510266002;376.98195360739641;999.77239371797361;0.10021095017021556;0.1918846822564178;0.1385621407694714;0.26573118315354116;0.62292384791566102;0.27686520191412395;29.68264301774262;17.362201235577775;12.314113745336641;17.205496278579552;4.2067697343905337;35.527570215779448;1.5288196643716112e-05;4.6259927675322389e-05;2.4255680016363776e-05;9.0348550310645899e-05;5.48711941985964e-06;1.0231704457277948e-05;0.94194570489743146;0.94208613994469292;0.70887270994966722;0.70910920569170799;
685;305;10;695;315;1000;0.01;0.021372352121250049;0.014388489208633094;0.031746031746031744;0.68500000000000005;0.30499999999999999;684.96355235051442;304.95372123940984;10.053282823129461;695.01683517364313;315.0070040625385;999.97055641305531;0.010068665933248329;0.0214869130043156;0.014466206086639399;0.031915354932253025;0.68497638281487772;0.30495495125187361;29.156338651800858;17.080389585782534;14.277516439219363;13.933104893694928;2.8074786437371446;31.59129913588437;1.4618028786965004e-05;6.5259865698684213e-05;2.9585444260909014e-05;0.00014398769884249864;4.2979010096597198e-06;9.4510427923265482e-06;684.96355235051442;304.95372123940984;10.053282823129461;695.01683517364313;315.0070040625385;999.97055641305531;0.010068665933248329;0.0214869130043156;0.014466206086639399;0.031915354932253025;0.68497638281487772;0.30495495125187361;29.156338651800858;17.080389585782534;14.277516439219363;13.933104893694928;2.8074786437371446;31.59129913588437;1.4618028786965004e-05;6.5259865698684213e-05;2.9585444260909014e-05;0.00014398769884249864;4.2979010096597198e-06;9.4510427923265482e-06;684.96355235051442;304.95372123940984;10.053282823129461;695.01683517364313;315.0070040625385;999.97055641305531;0.010068665933248329;0.0214869130043156;0.014466206086639399;0.031915354932253025;0.68497638281487772;0.30495495125187361;29.156338651800858;17.080389585782534;14.277516439219363;13.933104893694928;2.8074786437371446;31.59129913588437;1.4618028786965004e-05;6.5259865698684213e-05;2.9585444260909014e-05;0.00014398769884249864;4.2979010096597198e-06;9.4510427923265482e-06;684.96355235051442;304.95372123940984;10.053282823129461;695.01683517364313;315.0070040625385;999.97055641305531;0.010068665933248329;0.0214869130043156;0.014466206086639399;0.031915354932253025;0.68497638281487772;0.30495495125187361;29.156338651800858;17.080389585782534;14.277516439219363;13.933104893694928;2.8074786437371446;31.59129913588437;1.4618028786965004e-05;6.5259865698684213e-05;2.9585444260909014e-05;0.00014398769884249864;4.2979010096597198e-06;9.4510427923265482e-06;0.9361260645300965;0.93629606528077758;0.85770962578597443;0.85802453747023;
691;308;1;692;309;1000;0.001;0.0021625577457933874;0.0014450867052023121;0.0032362459546925568;0.69099999999999995;0.308;689.95212480726013;306.91157516233773;2.0789214945768446;692.03104630183691;308.9904966569145;998.94262146417338;0.0020887470477640464;0.0044965380635465894;0.0030042842825955662;0.0067301004244183261;0.6906777378988701;0.30723351505336666;22.422937270501002;11.555858521653212;8.4597406953090246;13.923984952852752;2.7327838996398577;25.33577442858946;8.5958581164612436e-06;3.9607514173245317e-05;1.7678094669298567e-05;8.8746064470153995e-05;3.4303375152608351e-06;6.9478106138941721e-06;689.95212480726013;306.91157516233773;2.0789214945768446;692.03104630183691;308.9904966569145;998.94262146417338;0.0020887470477640464;0.0044965380635465894;0.0030042842825955662;0.0067301004244183261;0.6906777378988701;0.30723351505336666;22.422937270501002;11.555858521653212;8.4597406953090246;13.923984952852752;2.7327838996398577;25.33577442858946;8.5958581164612436e-06;3.9607514173245317e-05;1.7678094669298567e-05;8.8746064470153995e-05;3.4303375152608351e-06;6.9478106138941721e-06;689.95212480726013;306.91157516233773;2.0789214945768446;692.03104630183691;308.9904966569145;998.94262146417338;0.0020887470477640464;0.0044965380635465894;0.0030042842825955662;0.0067301004244183261;0.6906777378988701;0.30723351505336666;22.422937270501002;11.555858521653212;8.4597406953090246;13.923984952852752;2.7327838996398577;25.33577442858946;8.5958581164612436e-06;3.9607514173245317e-05;1.7678094669298567e-05;8.8746064470153995e-05;3.4303375152608351e-06;6.9478106138941721e-06;689.95212480726013;306.91157516233773;2.0789214945768446;692.03104630183691;308.9904966569145;998.94262146417338;0.0020887470477640464;0.0044965380635465894;0.0030042842825955662;0.0067301004244183261;0.6906777378988701;0.30723351505336666;22.422937270501002;11.555858521653212;8.4597406953090246;13.923984952852752;2.7327838996398577;25.33577442858946;8.5958581164612436e-06;3.9607514173245317e-05;1.7678094669298567e-05;8.8746064470153995e-05;3.4303375152608351e-06;6.9478106138941721e-06;0.93554762349611476;0.93572071715669947;0.87337939959922317;0.87370295661061925;
694;206;100;794;306;1000;0.10000000000000001;0.20287523483519407;0.12594458438287154;0.32679738562091504;0.69399999999999995;0.20599999999999999;694.05510008302963;205.89306045341453;100.01406093474516;794.06916101777574;305.90712138815979;999.96222147118942;0.10002788182404945;0.20292699583605306;0.1259535215376959;0.32694561700449232;0.69407523881584154;0.20589687936010886;25.808013486867576;10.401779171408773;8.8587122800364959;18.961112625752509;2.7801500737123428;28.035026117687035;1.0596545220201813e-05;3.5755929632089155e-05;1.4125764709256788e-05;9.3504859144919817e-05;3.8794439357494652e-06;7.5863708635740484e-06;694.05510008302963;205.89306045341453;100.01406093474516;794.06916101777574;305.90712138815979;999.96222147118942;0.10002788182404945;0.20292699583605306;0.1259535215376959;0.32694561700449232;0.69407523881584154;0.20589687936010886;25.808013486867576;10.401779171408773;8.8587122800364959;18.961112625752509;2.7801500737123428;28.035026117687035;1.0596545220201813e-05;3.5755929632089155e-05;1.4125764709256788e-05;9.3504859144919817e-05;3.8794439357494652e-06;7.5863708635740484e-06;694.05510008302963;205.89306045341453;100.01406093474516;794.06916101777574;305.90712138815979;999.96222147118942;0.10002788182404945;0.20292699583605306;0.1259535215376959;0.32694561700449232;0.69407523881584154;0.20589687936010886;25.808013486867576;10.401779171408773;8.8587122800364959;18.961112625752509;2.7801500737123428;28.035026117687035;1.0596545220201813e-05;3.5755929632089155e-05;1.4125764709256788e-05;9.3504859144919817e-05;3.8794439357494652e-06;7.5863708635740484e-06;694.05510008302963;205.89306045341453;100.01406093474516;794.06916101777574;305.90712138815979;999.96222147118942;0.10002788182404945;0.20292699583605306;0.1259535215376959;0.32694561700449232;0.69407523881584154;0.20589687936010886;25.808013486867576;10.401779171408773;8.8587122800364959;18.961112625752509;2.7801500737123428;28.035026117687035;1.0596545220201813e-05;3.5755929632089155e-05;1.4125764709256788e-05;9.3504859144919817e-05;3.8794439357494652e-06;7.5863708635740484e-06;0.94191779659218833;0.94205836531314591;0.70882568316891925;0.70906239651171299;
