name=GeneralizedHyperLogLog;numRegisters=16384;q=65534;base=1.00099999999999989e+00;a=6.10351562500000000e-05;numExamples=1000;
trueDifference1;trueDifference2;trueIntersection;true1;true2;trueUnion;trueJaccard;trueCosine;trueInclusionCoefficient1;trueInclusionCoefficient2;trueAlpha;trueBeta;mlDeprecatedMeanDifference1;mlDeprecatedMeanDifference2;mlDeprecatedMeanIntersection;mlDeprecatedMean1;mlDeprecatedMean2;mlDeprecatedMeanUnion;mlDeprecatedMeanJaccard;mlDeprecatedMeanCosine;mlDeprecatedMeanInclusionCoefficient1;mlDeprecatedMeanInclusionCoefficient2;mlDeprecatedMeanAlpha;mlDeprecatedMeanBeta;mlDeprecatedMSEDifference1;mlDeprecatedMSEDifference2;mlDeprecatedMSEIntersection;mlDeprecatedMSE1;mlDeprecatedMSE2;mlDeprecatedMSEUnion;mlDeprecatedMSEJaccard;mlDeprecatedMSECosine;mlDeprecatedMSEInclusionCoefficient1;mlDeprecatedMSEInclusionCoefficient2;mlDeprecatedMSEAlpha;mlDeprecatedMSEBeta;newMeanDifference1;newMeanDifference2;newMeanIntersection;newMean1;newMean2;newMeanUnion;newMeanJaccard;newMeanCosine;newMeanInclusionCoefficient1;newMeanInclusionCoefficient2;newMeanAlpha;newMeanBeta;newMSEDifference1;newMSEDifference2;newMSEIntersection;newMSE1;newMSE2;newMSEUnion;newMSEJaccard;newMSECosine;newMSEInclusionCoefficient1;newMSEInclusionCoefficient2;newMSEAlpha;newMSEBeta;simpleDeprecatedMeanDifference1;simpleDeprecatedMeanDifference2;simpleDeprecatedMeanIntersection;simpleDeprecatedMean1;simpleDeprecatedMean2;simpleDeprecatedMeanUnion;simpleDeprecatedMeanJaccard;simpleDeprecatedMeanCosine;simpleDeprecatedMeanInclusionCoefficient1;simpleDeprecatedMeanInclusionCoefficient2;simpleDeprecatedMeanAlpha;simpleDeprecatedMeanBeta;simpleDeprecatedMSEDifference1;simpleDeprecatedMSEDifference2;simpleDeprecatedMSEIntersection;simpleDeprecatedMSE1;simpleDeprecatedMSE2;simpleDeprecatedMSEUnion;simpleDeprecatedMSEJaccard;simpleDeprecatedMSECosine;simpleDeprecatedMSEInclusionCoefficient1;simpleDeprecatedMSEInclusionCoefficient2;simpleDeprecatedMSEAlpha;simpleDeprecatedMSEBeta;inclExclMeanDifference1;inclExclMeanDifference2;inclExclMeanIntersection;inclExclMean1;inclExclMean2;inclExclMeanUnion;inclExclMeanJaccard;inclExclMeanCosine;inclExclMeanInclusionCoefficient1;inclExclMeanInclusionCoefficient2;inclExclMeanAlpha;inclExclMeanBeta;inclExclMSEDifference1;inclExclMSEDifference2;inclExclMSEIntersection;inclExclMSE1;inclExclMSE2;inclExclMSEUnion;inclExclMSEJaccard;inclExclMSECosine;inclExclMSEInclusionCoefficient1;inclExclMSEInclusionCoefficient2;inclExclMSEAlpha;inclExclMSEBeta;collLowerBoundMeanJaccard;collUpperBoundMeanJaccard;collLowerBoundMSEJaccard;collUpperBoundMSEJaccard;
450;450;100;550;550;1000;0.10000000000000001;0.18181818181818182;0.18181818181818182;0.18181818181818182;0.45000000000000001;0.45000000000000001;450.21151682275274;450.29252950547539;99.842368171402072;550.05388499415517;550.13489767687702;1000.3464144996295;0.099821849043538552;0.18150158527768054;0.18151699056725859;0.18148902983771517;0.45004849439093642;0.45012965656552506;21.074559920329232;20.518830868176515;13.139849366087063;9.3870261808684976;9.6403336549496359;28.503761247074479;1.5679720690021228e-05;4.2825448274143138e-05;4.3552852429289691e-05;4.3133406163451784e-05;8.87312790634851e-06;8.4628547279036559e-06;450.21151682275274;450.29252950547539;99.842368171402072;550.05388499415517;550.13489767687702;1000.3464144996295;0.099821849043538552;0.18150158527768054;0.18151699056725859;0.18148902983771517;0.45004849439093642;0.45012965656552506;21.074559920329232;20.518830868176515;13.139849366087063;9.3870261808684976;9.6403336549496359;28.503761247074479;1.5679720690021228e-05;4.2825448274143138e-05;4.3552852429289691e-05;4.3133406163451784e-05;8.87312790634851e-06;8.4628547279036559e-06;450.21151682275274;450.29252950547539;99.842368171402072;550.05388499415517;550.13489767687702;1000.3464144996295;0.099821849043538552;0.18150158527768054;0.18151699056725859;0.18148902983771517;0.45004849439093642;0.45012965656552506;21.074559920329232;20.518830868176515;13.139849366087063;9.3870261808684976;9.6403336549496359;28.503761247074479;1.5679720690021228e-05;4.2825448274143138e-05;4.3552852429289691e-05;4.3133406163451784e-05;8.87312790634851e-06;8.4628547279036559e-06;450.21151682275274;450.29252950547539;99.842368171402072;550.05388499415517;550.13489767687702;1000.3464144996295;0.099821849043538552;0.18150158527768054;0.18151699056725859;0.18148902983771517;0.45004849439093642;0.45012965656552506;21.074559920329232;20.518830868176515;13.139849366087063;9.3870261808684976;9.6403336549496359;28.503761247074479;1.5679720690021228e-05;4.2825448274143138e-05;4.3552852429289691e-05;4.3133406163451784e-05;8.87312790634851e-06;8.4628547279036559e-06;0.94666840237352201;0.94666911274912535;0.7168474681860747;0.71684867108722827;
495;495;10;505;505;1000;0.01;0.019801980198019802;0.019801980198019802;0.019801980198019802;0.495;0.495;495.25294868670051;495.22958375013513;9.8258069830514767;505.07875566975184;505.05539073318641;1000.3083394198864;0.0098384151197738069;0.019454550109543636;0.019455142140658858;0.019454283515923289;0.49509219650809116;0.49506938837213488;23.984141232241551;22.967888305233643;15.552403907543855;8.1485228853876883;8.0355504541419798;30.95067650496787;1.5867862534135301e-05;6.0952527475592666e-05;6.0943654167853183e-05;6.0978249661109004e-05;8.3541657200396163e-06;7.911719692886989e-06;495.25294868670051;495.22958375013513;9.8258069830514767;505.07875566975184;505.05539073318641;1000.3083394198864;0.0098384151197738069;0.019454550109543636;0.019455142140658858;0.019454283515923289;0.49509219650809116;0.49506938837213488;23.984141232241551;22.967888305233643;15.552403907543855;8.1485228853876883;8.0355504541419798;30.95067650496787;1.5867862534135301e-05;6.0952527475592666e-05;6.0943654167853183e-05;6.0978249661109004e-05;8.3541657200396163e-06;7.911719692886989e-06;495.25294868670051;495.22958375013513;9.8258069830514767;505.07875566975184;505.05539073318641;1000.3083394198864;0.0098384151197738069;0.019454550109543636;0.019455142140658858;0.019454283515923289;0.49509219650809116;0.49506938837213488;23.984141232241551;22.967888305233643;15.552403907543855;8.1485228853876883;8.0355504541419798;30.95067650496787;1.5867862534135301e-05;6.0952527475592666e-05;6.0943654167853183e-05;6.0978249661109004e-05;8.3541657200396163e-06;7.911719692886989e-06;495.25294868670051;495.22958375013513;9.8258069830514767;505.07875566975184;505.05539073318641;1000.3083394198864;0.0098384151197738069;0.019454550109543636;0.019455142140658858;0.019454283515923289;0.49509219650809116;0.49506938837213488;23.984141232241551;22.967888305233643;15.552403907543855;8.1485228853876883;8.0355504541419798;30.95067650496787;1.5867862534135301e-05;6.0952527475592666e-05;6.0943654167853183e-05;6.0978249661109004e-05;8.3541657200396163e-06;7.911719692886989e-06;0.94133721373255119;0.94133807322889929;0.86738910657233148;0.8673907075290288;
499;500;1;500;501;1000;0.001;0.0019980029950087343;0.002;0.001996007984031936;0.499;0.5;498.07000301503501;499.03849930424303;2.0189824898916462;500.08898550492734;501.05748179413439;999.12748480916969;0.0020275358388469776;0.0040331297501602133;0.0040370394449051007;0.0040292893682796595;0.49850145730395212;0.49947100685720197;15.435600248456051;15.317807012777642;7.90384657836145;7.8787658489376851;7.6732307448191115;22.315347812257631;8.0090539489014585e-06;3.1528528284440662e-05;3.1585162809075483e-05;3.1474228654582035e-05;6.0187289492067484e-06;6.058451770534697e-06;498.07000301503501;499.03849930424303;2.0189824898916462;500.08898550492734;501.05748179413439;999.12748480916969;0.0020275358388469776;0.0040331297501602133;0.0040370394449051007;0.0040292893682796595;0.49850145730395212;0.49947100685720197;15.435600248456051;15.317807012777642;7.90384657836145;7.8787658489376851;7.6732307448191115;22.315347812257631;8.0090539489014585e-06;3.1528528284440662e-05;3.1585162809075483e-05;3.1474228654582035e-05;6.0187289492067484e-06;6.058451770534697e-06;498.07000301503501;499.03849930424303;2.0189824898916462;500.08898550492734;501.05748179413439;999.12748480916969;0.0020275358388469776;0.0040331297501602133;0.0040370394449051007;0.0040292893682796595;0.49850145730395212;0.49947100685720197;15.435600248456051;15.317807012777642;7.90384657836145;7.8787658489376851;7.6732307448191115;22.315347812257631;8.0090539489014585e-06;3.1528528284440662e-05;3.1585162809075483e-05;3.1474228654582035e-05;6.0187289492067484e-06;6.058451770534697e-06;498.07000301503501;499.03849930424303;2.0189824898916462;500.08898550492734;501.05748179413439;999.12748480916969;0.0020275358388469776;0.0040331297501602133;0.0040370394449051007;0.0040292893682796595;0.49850145730395212;0.49947100685720197;15.435600248456051;15.317807012777642;7.90384657836145;7.8787658489376851;7.6732307448191115;22.315347812257631;8.0090539489014585e-06;3.1528528284440662e-05;3.1585162809075483e-05;3.1474228654582035e-05;6.0187289492067484e-06;6.058451770534697e-06;0.94080705724516189;0.9408079323455445;0.88323740235798631;0.88323904720404256;
540;360;100;640;460;1000;0.10000000000000001;0.18430244519362141;0.15625;0.21739130434782608;0.54000000000000004;0.35999999999999999;540.17327771642454;360.11239137061096;99.999547266715354;640.17282498313898;460.11193863732552;1000.2852163537478;0.099985574210153458;0.18425725659607706;0.15621072261856966;0.21734271995242663;0.54001209503147896;0.36000233075836813;23.716736092905013;18.536793444154981;12.354981028454352;12.210922402567403;6.9716361117788175;30.148519814380414;1.4973417155160825e-05;4.1963417622052545e-05;3.0548993537702074e-05;5.9104663378187955e-05;7.1944634730482498e-06;9.3222842165071949e-06;540.17327771642454;360.11239137061096;99.999547266715354;640.17282498313898;460.11193863732552;1000.2852163537478;0.099985574210153458;0.18425725659607706;0.15621072261856966;0.21734271995242663;0.54001209503147896;0.36000233075836813;23.716736092905013;18.536793444154981;12.354981028454352;12.210922402567403;6.9716361117788175;30.148519814380414;1.4973417155160825e-05;4.1963417622052545e-05;3.0548993537702074e-05;5.9104663378187955e-05;7.1944634730482498e-06;9.3222842165071949e-06;540.17327771642454;360.11239137061096;99.999547266715354;640.17282498313898;460.11193863732552;1000.2852163537478;0.099985574210153458;0.18425725659607706;0.15621072261856966;0.21734271995242663;0.54001209503147896;0.36000233075836813;23.716736092905013;18.536793444154981;12.354981028454352;12.210922402567403;6.9716361117788175;30.148519814380414;1.4973417155160825e-05;4.1963417622052545e-05;3.0548993537702074e-05;5.9104663378187955e-05;7.1944634730482498e-06;9.3222842165071949e-06;540.17327771642454;360.11239137061096;99.999547266715354;640.17282498313898;460.11193863732552;1000.2852163537478;0.099985574210153458;0.18425725659607706;0.15621072261856966;0.21734271995242663;0.54001209503147896;0.36000233075836813;23.716736092905013;18.536793444154981;12.354981028454352;12.210922402567403;6.9716361117788175;30.148519814380414;1.4973417155160825e-05;4.1963417622052545e-05;3.0548993537702074e-05;5.9104663378187955e-05;7.1944634730482498e-06;9.3222842165071949e-06;0.94667053961616787;0.94667124993618867;0.71685109267269331;0.7168522954824762;
594;396;10;604;406;1000;0.01;0.02019382153885356;0.016556291390728478;0.024630541871921183;0.59399999999999997;0.39600000000000002;594.13430231380789;396.12166232902081;9.9248158842280709;604.05911819803589;406.0464782132492;1000.1807805270573;0.0099384446304023703;0.020041109309662516;0.016430389895771488;0.024445669686037657;0.59401999316855947;0.39604156220103831;24.65059977251682;20.757976373540465;14.822372829251846;10.007563186867236;5.1526681538204508;30.091302606473178;1.5154000253308409e-05;6.0464935393494014e-05;4.0630108423158813e-05;9.0003371088713644e-05;5.8188833368168303e-06;9.3144998315913411e-06;594.13430231380789;396.12166232902081;9.9248158842280709;604.05911819803589;406.0464782132492;1000.1807805270573;0.0099384446304023703;0.020041109309662516;0.016430389895771488;0.024445669686037657;0.59401999316855947;0.39604156220103831;24.65059977251682;20.757976373540465;14.822372829251846;10.007563186867236;5.1526681538204508;30.091302606473178;1.5154000253308409e-05;6.0464935393494014e-05;4.0630108423158813e-05;9.0003371088713644e-05;5.8188833368168303e-06;9.3144998315913411e-06;594.13430231380789;396.12166232902081;9.9248158842280709;604.05911819803589;406.0464782132492;1000.1807805270573;0.0099384446304023703;0.020041109309662516;0.016430389895771488;0.024445669686037657;0.59401999316855947;0.39604156220103831;24.65059977251682;20.757976373540465;14.822372829251846;10.007563186867236;5.1526681538204508;30.091302606473178;1.5154000253308409e-05;6.0464935393494014e-05;4.0630108423158813e-05;9.0003371088713644e-05;5.8188833368168303e-06;9.3144998315913411e-06;594.13430231380789;396.12166232902081;9.9248158842280709;604.05911819803589;406.0464782132492;1000.1807805270573;0.0099384446304023703;0.020041109309662516;0.016430389895771488;0.024445669686037657;0.59401999316855947;0.39604156220103831;24.65059977251682;20.757976373540465;14.822372829251846;10.007563186867236;5.1526681538204508;30.091302606473178;1.5154000253308409e-05;6.0464935393494014e-05;4.0630108423158813e-05;9.0003371088713644e-05;5.8188833368168303e-06;9.3144998315913411e-06;0.94134466352457591;0.9413455228019888;0.8674029805449851;0.86740458110683627;
599;400;1;600;401;1000;0.001;0.0020386946747183244;0.0016666666666666668;0.0024937655860349127;0.59899999999999998;0.40000000000000002;598.05930796868688;399.03710342546287;1.9984247297362339;600.05773269842371;401.0355281551993;999.09483612388681;0.0020073698691329212;0.0040741536338443751;0.0033303523129448692;0.0049841390726649559;0.5985973224012523;0.39939530772961551;17.605020912937782;12.987248681330392;7.955545849736553;9.8501874262051654;4.8321119789156173;22.589514643318083;8.0706241065541961e-06;3.3066532878827461e-05;2.2101364864381933e-05;4.9474862055145774e-05;4.5557036225969254e-06;6.3540304337396904e-06;598.05930796868688;399.03710342546287;1.9984247297362339;600.05773269842371;401.0355281551993;999.09483612388681;0.0020073698691329212;0.0040741536338443751;0.0033303523129448692;0.0049841390726649559;0.5985973224012523;0.39939530772961551;17.605020912937782;12.987248681330392;7.955545849736553;9.8501874262051654;4.8321119789156173;22.589514643318083;8.0706241065541961e-06;3.3066532878827461e-05;2.2101364864381933e-05;4.9474862055145774e-05;4.5557036225969254e-06;6.3540304337396904e-06;598.05930796868688;399.03710342546287;1.9984247297362339;600.05773269842371;401.0355281551993;999.09483612388681;0.0020073698691329212;0.0040741536338443751;0.0033303523129448692;0.0049841390726649559;0.5985973224012523;0.39939530772961551;17.605020912937782;12.987248681330392;7.955545849736553;9.8501874262051654;4.8321119789156173;22.589514643318083;8.0706241065541961e-06;3.3066532878827461e-05;2.2101364864381933e-05;4.9474862055145774e-05;4.5557036225969254e-06;6.3540304337396904e-06;598.05930796868688;399.03710342546287;1.9984247297362339;600.05773269842371;401.0355281551993;999.09483612388681;0.0020073698691329212;0.0040741536338443751;0.0033303523129448692;0.0049841390726649559;0.5985973224012523;0.39939530772961551;17.605020912937782;12.987248681330392;7.955545849736553;9.8501874262051654;4.8321119789156173;22.589514643318083;8.0706241065541961e-06;3.3066532878827461e-05;2.2101364864381933e-05;4.9474862055145774e-05;4.5557036225969254e-06;6.3540304337396904e-06;0.94080815639539928;0.94080903146407158;0.88323947150013671;0.88324111628833191;
623;277;100;723;377;1000;0.10000000000000001;0.19154030571213676;0.13831258644536654;0.26525198938992045;0.623;0.27700000000000002;623.28283061600791;277.20313778690394;99.855845971626053;723.138676587634;377.05898375853002;1000.3418143745383;0.099834352892020056;0.19123316999515771;0.13808985595432807;0.26483226537154658;0.62306329354114465;0.2771023535668351;24.517302695911656;14.037909056609113;10.783482902724588;14.388273584272557;4.4151149356598154;28.172153791695386;1.3044186675865047e-05;3.9364087442621481e-05;2.097080218644308e-05;7.5873629490153536e-05;5.3832589703884745e-06;8.4981390002577208e-06;623.28283061600791;277.20313778690394;99.855845971626053;723.138676587634;377.05898375853002;1000.3418143745383;0.099834352892020056;0.19123316999515771;0.13808985595432807;0.26483226537154658;0.62306329354114465;0.2771023535668351;24.517302695911656;14.037909056609113;10.783482902724588;14.388273584272557;4.4151149356598154;28.172153791695386;1.3044186675865047e-05;3.9364087442621481e-05;2.097080218644308e-05;7.5873629490153536e-05;5.3832589703884745e-06;8.4981390002577208e-06;623.28283061600791;277.20313778690394;99.855845971626053;723.138676587634;377.05898375853002;1000.3418143745383;0.099834352892020056;0.19123316999515771;0.13808985595432807;0.26483226537154658;0.62306329354114465;0.2771023535668351;24.517302695911656;14.037909056609113;10.783482902724588;14.388273584272557;4.4151149356598154;28.172153791695386;1.3044186675865047e-05;3.9364087442621481e-05;2.097080218644308e-05;7.5873629490153536e-05;5.3832589703884745e-06;8.4981390002577208e-06;623.28283061600791;277.20313778690394;99.855845971626053;723.138676587634;377.05898375853002;1000.3418143745383;0.099834352892020056;0.19123316999515771;0.13808985595432807;0.26483226537154658;0.62306329354114465;0.2771023535668351;24.517302695911656;14.037909056609113;10.783482902724588;14.388273584272557;4.4151149356598154;28.172153791695386;1.3044186675865047e-05;3.9364087442621481e-05;2.097080218644308e-05;7.5873629490153536e-05;5.3832589703884745e-06;8.4981390002577208e-06;0.94666614300403595;0.94666685343970425;0.71684364182916371;0.71684484482884714;
685;305;10;695;315;1000;0.01;0.021372352121250049;0.014388489208633094;0.031746031746031744;0.68500000000000005;0.30499999999999999;685.24332119975747;305.23895903651123;9.7803791124968988;695.0237003122545;315.01933814900832;1000.2626593487656;0.0097904656220245637;0.020902647799316706;0.014072609186123387;0.031048092049341659;0.68505686692119561;0.30515266745678032;27.164028555534671;15.473844881318987;12.304445801371797;14.685334715735696;3.1173186974868363;29.683570839345979;1.2560838046186537e-05;5.6213628556924478e-05;2.5472880106383916e-05;0.00012408984582948097;4.289607324651627e-06;8.9493863322066161e-06;685.24332119975747;305.23895903651123;9.7803791124968988;695.0237003122545;315.01933814900832;1000.2626593487656;0.0097904656220245637;0.020902647799316706;0.014072609186123387;0.031048092049341659;0.68505686692119561;0.30515266745678032;27.164028555534671;15.473844881318987;12.304445801371797;14.685334715735696;3.1173186974868363;29.683570839345979;1.2560838046186537e-05;5.6213628556924478e-05;2.5472880106383916e-05;0.00012408984582948097;4.289607324651627e-06;8.9493863322066161e-06;685.24332119975747;305.23895903651123;9.7803791124968988;695.0237003122545;315.01933814900832;1000.2626593487656;0.0097904656220245637;0.020902647799316706;0.014072609186123387;0.031048092049341659;0.68505686692119561;0.30515266745678032;27.164028555534671;15.473844881318987;12.304445801371797;14.685334715735696;3.1173186974868363;29.683570839345979;1.2560838046186537e-05;5.6213628556924478e-05;2.5472880106383916e-05;0.00012408984582948097;4.289607324651627e-06;8.9493863322066161e-06;685.24332119975747;305.23895903651123;9.7803791124968988;695.0237003122545;315.01933814900832;1000.2626593487656;0.0097904656220245637;0.020902647799316706;0.014072609186123387;0.031048092049341659;0.68505686692119561;0.30515266745678032;27.164028555534671;15.473844881318987;12.304445801371797;14.685334715735696;3.1173186974868363;29.683570839345979;1.2560838046186537e-05;5.6213628556924478e-05;2.5472880106383916e-05;0.00012408984582948097;4.289607324651627e-06;8.9493863322066161e-06;0.94133996160587274;0.94134082102068239;0.86739422088210993;0.86739582169189056;
691;308;1;692;309;1000;0.001;0.0021625577457933874;0.0014450867052023121;0.0032362459546925568;0.69099999999999995;0.308;690.18974079695465;307.18134220985462;1.8388245390459688;692.028565336003;309.02016674890029;999.20990754585648;0.0018465192101533962;0.0039764956582200748;0.0026571174528164064;0.0059510952937361482;0.69073091314325652;0.30742256764658948;21.566030832038578;9.8746340210077594;6.8831696330517351;14.841667354390131;2.9435574433809464;23.84258864054058;6.9757509528989029e-06;3.2193718285161101e-05;1.4366822222617033e-05;7.2146178964365622e-05;3.6267124602567876e-06;6.366237007996443e-06;690.18974079695465;307.18134220985462;1.8388245390459688;692.028565336003;309.02016674890029;999.20990754585648;0.0018465192101533962;0.0039764956582200748;0.0026571174528164064;0.0059510952937361482;0.69073091314325652;0.30742256764658948;21.566030832038578;9.8746340210077594;6.8831696330517351;14.841667354390131;2.9435574433809464;23.84258864054058;6.9757509528989029e-06;3.2193718285161101e-05;1.4366822222617033e-05;7.2146178964365622e-05;3.6267124602567876e-06;6.366237007996443e-06;690.18974079695465;307.18134220985462;1.8388245390459688;692.028565336003;309.02016674890029;999.20990754585648;0.0018465192101533962;0.0039764956582200748;0.0026571174528164064;0.0059510952937361482;0.69073091314325652;0.30742256764658948;21.566030832038578;9.8746340210077594;6.8831696330517351;14.841667354390131;2.9435574433809464;23.84258864054058;6.9757509528989029e-06;3.2193718285161101e-05;1.4366822222617033e-05;7.2146178964365622e-05;3.6267124602567876e-06;6.366237007996443e-06;690.18974079695465;307.18134220985462;1.8388245390459688;692.028565336003;309.02016674890029;999.20990754585648;0.0018465192101533962;0.0039764956582200748;0.0026571174528164064;0.0059510952937361482;0.69073091314325652;0.30742256764658948;21.566030832038578;9.8746340210077594;6.8831696330517351;14.841667354390131;2.9435574433809464;23.84258864054058;6.9757509528989029e-06;3.2193718285161101e-05;1.4366822222617033e-05;7.2146178964365622e-05;3.6267124602567876e-06;6.366237007996443e-06;0.94080730150112613;0.9408081765948173;0.88323786359325096;0.88323950842703502;
694;206;100;794;306;1000;0.10000000000000001;0.20287523483519407;0.12594458438287154;0.32679738562091504;0.69399999999999995;0.20599999999999999;693.9919173244142;205.91925664724232;100.13055211884637;794.12246944326057;306.04980876608818;1000.0417260905026;0.1001386650140169;0.20311203632204891;0.12609395379361724;0.32717755348655664;0.69395598507409273;0.20590534991189072;28.958308570734577;11.303146963851411;9.0766753442450714;19.208748630475185;2.8079099586956366;31.478284051143362;1.1248615796146274e-05;3.7774932181995346e-05;1.5021378790724526e-05;9.8083959068298278e-05;4.1321720889768488e-06;7.8000179996496476e-06;693.9919173244142;205.91925664724232;100.13055211884637;794.12246944326057;306.04980876608818;1000.0417260905026;0.1001386650140169;0.20311203632204891;0.12609395379361724;0.32717755348655664;0.69395598507409273;0.20590534991189072;28.958308570734577;11.303146963851411;9.0766753442450714;19.208748630475185;2.8079099586956366;31.478284051143362;1.1248615796146274e-05;3.7774932181995346e-05;1.5021378790724526e-05;9.8083959068298278e-05;4.1321720889768488e-06;7.8000179996496476e-06;693.9919173244142;205.91925664724232;100.13055211884637;794.12246944326057;306.04980876608818;1000.0417260905026;0.1001386650140169;0.20311203632204891;0.12609395379361724;0.32717755348655664;0.69395598507409273;0.20590534991189072;28.958308570734577;11.303146963851411;9.0766753442450714;19.208748630475185;2.8079099586956366;31.478284051143362;1.1248615796146274e-05;3.7774932181995346e-05;1.5021378790724526e-05;9.8083959068298278e-05;4.1321720889768488e-06;7.8000179996496476e-06;693.9919173244142;205.91925664724232;100.13055211884637;794.12246944326057;306.04980876608818;1000.0417260905026;0.1001386650140169;0.20311203632204891;0.12609395379361724;0.32717755348655664;0.69395598507409273;0.20590534991189072;28.958308570734577;11.303146963851411;9.0766753442450714;19.208748630475185;2.8079099586956366;31.478284051143362;1.1248615796146274e-05;3.7774932181995346e-05;1.5021378790724526e-05;9.8083959068298278e-05;4.1321720889768488e-06;7.8000179996496476e-06;0.94668672158664047;0.94668743147627832;0.71687849695745132;0.71687969906129412;
